,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5625406,-0.7392232,"('unsociable', 'sociable')",-0.2362037,-0.39686063,-0.3993722,-0.5680419,-0.1686697
1,-0.83005095,-1.0057257,"('unfriendly', 'friendly')",1.5330576,1.274583,0.3515033,0.1344286,-0.2170747
2,0.04878319,0.019005574,"('unlikable', 'likable')",0.80087095,0.78336096,0.4248271,0.4011833,-0.0236438
3,-0.453846,-0.32009995,"('repellent', 'pleasant')",0.15947998,0.18332283,-0.147183,-0.0683886,0.0787944
4,-0.36060363,-0.40084642,"('disliked', 'liked')",-5.7009068,-5.746062,-3.0307553,-3.0734541,-0.0426988
5,-0.78266925,-0.801933,"('distant', 'outgoing')",-0.10339912,-0.18043134,-0.4430342,-0.4911821,-0.0481479
6,-1.1700561,-1.2314713,"('distant', 'open')",0.14815792,0.023779891,-0.5109491,-0.6038457,-0.0928966
7,-0.5341736,-0.44057643,"('insensitive', 'sensitive')",0.34904426,0.3712354,-0.0925647,-0.0346705,0.0578942
8,-0.7875104,-0.8877131,"('unaffectionate', 'affectionate')",0.59453803,0.40048555,-0.0964862,-0.2436138,-0.1471276
9,-1.0526503,-1.1556708,"('unaffectionate', 'caring')",0.77783203,0.69878596,-0.1374092,-0.2284424,-0.0910332
10,-1.636909,-1.6916267,"('unsympathetic', 'sympathetic')",-0.54265046,-0.5702122,-1.0897797,-1.1309195,-0.0411398
11,-0.01702321,-0.022969335,"('unhelpful', 'helpful')",1.5970818,1.6223031,0.7900293,0.7996669,0.0096376
12,0.0479398,0.070138685,"('unsupportive', 'supportive')",-1.6066208,-1.6056223,-0.7793405,-0.7677418,0.0115987
13,-0.4686835,-0.62791455,"('impolite', 'polite')",-0.28991804,-0.26621735,-0.3793008,-0.4470659,-0.0677651
14,0.38050735,0.42819458,"('antisocial', 'social')",-0.1345016,-0.1568284,0.1230029,0.1356831,0.0126802
15,0.3378583,0.2259382,"('boring', 'funny')",0.7924133,0.72593594,0.5651358,0.4759371,-0.0891987
16,-0.4247123,-0.46204275,"('unpopular', 'popular')",0.5997901,0.5949348,0.0875389,0.066446,-0.0210929
17,-0.35736644,-0.35496694,"('nasty', 'nice')",-0.47138125,-0.46001104,-0.4143738,-0.407489,0.0068848
18,-0.12192278,-0.17308089,"('disagreeable', 'welcoming')",-0.2677317,-0.39040712,-0.1948272,-0.281744,-0.0869168
19,-1.3541439,-1.367238,"('inhospitable', 'hospitable')",-0.080803655,-0.131441,-0.7174737,-0.7493395,-0.0318658
20,0.81652975,0.8450636,"('rough', 'thoughtful')",1.293892,1.2491502,1.0552108,1.0471069,-0.0081039
21,0.33263326,0.26082027,"('immoral', 'moral')",-0.2987157,-0.2840414,0.0169588,-0.0116106,-0.0285694
22,0.052636936,0.026782498,"('untrustworthy', 'trustworthy')",-0.8018495,-0.8555611,-0.3746063,-0.4143893,-0.039783
23,-0.28373662,-0.28437355,"('insincere', 'sincere')",5.0602503,5.0747323,2.3882568,2.3951793,0.0069225
24,-0.67338693,-0.7328122,"('dishonest', 'honest')",0.5071444,0.4992829,-0.0831213,-0.1167647,-0.0336434
25,-0.21287079,-0.20167586,"('egoistic', 'altruistic')",1.3513813,1.2625487,0.5692552,0.5304364,-0.0388188
26,0.07805627,-0.051431503,"('hardhearted', 'benevolent')",1.6155895,1.4352839,0.8468229,0.6919262,-0.1548967
27,0.065886624,0.14055309,"('hardhearted', 'softhearted')",1.2895379,1.1953764,0.6777123,0.6679648,-0.0097475
28,-0.50062495,-0.548187,"('disloyal', 'loyal')",0.57461077,0.48809543,0.0369929,-0.0300458,-0.0670387
29,-0.19264588,-0.18151724,"('unfair', 'fair')",-0.5000921,-0.6775926,-0.346369,-0.4295549,-0.0831859
30,0.21049622,0.13125989,"('intolerant', 'tolerant')",1.4590863,1.3859508,0.8347912,0.7586054,-0.0761858
31,-0.44925958,-0.4332508,"('evil', 'good')",-0.66526896,-0.82853055,-0.5572643,-0.6308907,-0.0736264
32,-0.17738646,-0.26204398,"('unkind', 'kind')",0.6062839,0.45764485,0.2144487,0.0978004,-0.1166483
33,0.2241529,0.09190464,"('wrong', 'right')",-0.28261757,-0.36592418,-0.0292323,-0.1370098,-0.1077775
34,0.09152237,0.21635395,"('mean', 'honorable')",5.531827,5.652876,2.8116746,2.9346149,0.1229403
35,0.08672995,0.06466079,"('corrupt', 'incorrupt')",0.0023605078,-0.11915095,0.0445452,-0.0272451,-0.0717903
36,-0.668279,-0.76670367,"('hostile', 'amicable')",0.06855788,-0.15966031,-0.2998606,-0.463182,-0.1633214
37,-0.33454853,-0.35589778,"('fake', 'genuine')",0.1550113,0.18535541,-0.0897686,-0.0852712,0.0044974
38,-0.85331434,-0.926316,"('untruthful', 'truthful')",-0.12833355,-0.08108065,-0.490824,-0.5036983,-0.0128743
39,0.8276358,0.80720216,"('exploitative', 'cooperative')",0.15127653,0.10595662,0.4894562,0.4565794,-0.0328768
40,0.18628453,0.2029289,"('stingy', 'generous')",-1.2579195,-1.3080266,-0.5358175,-0.5525488,-0.0167313
41,0.28572154,0.23459385,"('unforgiving', 'forgiving')",0.23903038,0.11475987,0.262376,0.1746769,-0.0876991
42,-0.5506827,-0.45169714,"('unreliable', 'reliable')",-3.1814003,-3.0847435,-1.8660415,-1.7682203,0.0978212
43,-0.57350194,-0.5973509,"('irresponsible', 'responsible')",0.3541973,0.31248337,-0.1096523,-0.1424338,-0.0327815
44,0.34859133,0.3687416,"('prejudiced', 'unprejudiced')",-1.5437574,-1.5720975,-0.5975831,-0.601678,-0.0040949
45,-0.7512453,-0.7281677,"('incompetent', 'competent')",-0.11229622,-0.13902417,-0.4317708,-0.433596,-0.0018252
46,-0.8879094,-0.92506,"('uncompetitive', 'competitive')",-0.62594974,-0.6449655,-0.7569296,-0.7850127,-0.0280831
47,0.18899582,0.26104504,"('stupid', 'smart')",5.1619205,5.2733884,2.6754582,2.7672167,0.0917585
48,1.0992287,1.0536826,"('unintelligent', 'intelligent')",1.17358,1.1617734,1.1364044,1.107728,-0.0286764
49,-0.094579816,0.046672706,"('unable', 'able')",0.12630978,0.26445377,0.015865,0.1555632,0.1396982
50,0.16109626,0.2291231,"('clumsy', 'skillful')",-0.08756761,-0.079985544,0.0367643,0.0745688,0.0378045
51,-0.3335741,-0.4517677,"('uneducated', 'educated')",0.662215,0.5968812,0.1643205,0.0725567,-0.0917638
52,0.39763236,0.17790502,"('irrational', 'rational')",-0.035450358,-0.19112694,0.181091,-0.006611,-0.187702
53,-1.6972352,-1.7514026,"('uncreative', 'creative')",0.543731,0.46254945,-0.5767521,-0.6444266,-0.0676745
54,-1.1386375,-1.2160863,"('incapable', 'capable')",1.0127575,0.989877,-0.06294,-0.1131046,-0.0501646
55,-0.14534351,-0.14603691,"('incompetent', 'clever')",0.34649006,0.34466803,0.1005733,0.0993156,-0.0012577
56,0.24937335,0.16056223,"('impractical', 'practical')",0.09263664,0.134177,0.171005,0.1473696,-0.0236354
57,-0.9912417,-1.1112311,"('unimaginative', 'imaginative')",-2.3456216,-2.458663,-1.6684316,-1.784947,-0.1165154
