,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.23514637,0.109629214,"('unsociable', 'sociable')",-0.8279398,-0.99478555,1.3724735,1.2540487,-0.27728668,-0.40580615,0.1255983,-0.0092284,-0.1348267
1,-0.157747,-0.20071489,"('unfriendly', 'friendly')",-0.45499706,-0.47377777,-0.528853,-0.5703174,1.9009498,1.7990421,0.1898382,0.138558,-0.0512802
2,0.76682365,0.8224643,"('unlikable', 'likable')",1.2232879,1.277203,2.3241196,2.3677742,0.52558327,0.57916564,1.2099535,1.2616518,0.0516983
3,-0.13292667,-0.06560975,"('repellent', 'pleasant')",-0.91398644,-0.83935076,1.3892052,1.4572821,0.2963375,0.32718137,0.1596574,0.2198757,0.0602183
4,-1.7806665,-1.8333765,"('disliked', 'liked')",0.703075,0.6109224,-0.7466028,-0.7962127,-6.399646,-6.57173,-2.0559599,-2.1475992,-0.0916393
5,-0.7164961,-0.6658305,"('distant', 'outgoing')",0.5496615,0.55570847,-1.7281818,-1.7359672,-0.2047004,-0.23674153,-0.5249292,-0.5207077,0.0042215
6,-0.8126167,-0.73621583,"('distant', 'open')",0.45918286,0.5306507,-1.8682848,-1.8175927,0.5230957,0.46824232,-0.4246558,-0.3887289,0.0359269
7,1.7556628,1.7280295,"('insensitive', 'sensitive')",-0.358117,-0.328969,1.8930827,1.9421027,0.8723704,0.8463709,1.0407497,1.0468835,0.0061338
8,-0.36647058,-0.34965914,"('unaffectionate', 'affectionate')",-0.108421825,-0.08219477,-0.80656844,-0.75171024,0.8613078,0.7621393,-0.1050383,-0.1053562,-0.0003179
9,0.3501433,0.35269636,"('unaffectionate', 'caring')",-0.060607705,-0.061320767,0.23418453,0.2907233,1.2558724,1.2367568,0.4448981,0.4547139,0.0098158
10,0.13797554,0.10503754,"('unsympathetic', 'sympathetic')",-2.0763485,-2.1173341,1.3919128,1.4345622,-0.21894777,-0.21915436,-0.191352,-0.1992222,-0.0078702
11,1.1282903,1.132702,"('unhelpful', 'helpful')",-0.5685555,-0.5969701,1.6195499,1.6419762,1.9349688,2.000563,1.0285634,1.0445678,0.0160044
12,1.1118394,1.1918714,"('unsupportive', 'supportive')",0.35748383,0.47198316,0.7418078,0.9359005,-1.6842645,-1.7034389,0.1317166,0.224079,0.0923624
13,0.40307042,0.37688252,"('impolite', 'polite')",-0.71341723,-0.74538195,2.0470061,2.014036,-0.39343223,-0.39490575,0.3358068,0.3126577,-0.0231491
14,1.3887833,1.3074353,"('antisocial', 'social')",-0.14642009,-0.20872973,2.7512493,2.705895,-0.5916483,-0.62900436,0.850491,0.7938991,-0.0565919
