,otis_male,otis_female,tuple,worldwide_male,worldwide_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.19779333,-0.35537457,"('unsociable', 'sociable')",0.8359542,0.6752139,-0.12377786,-0.36573756,0.171461,-0.0152994,-0.1867604
1,0.64191073,0.59568775,"('unfriendly', 'friendly')",-0.2905083,-0.39544183,1.3439631,1.2012409,0.5651218,0.4671623,-0.0979595
2,0.19981092,0.31745064,"('unlikable', 'likable')",0.7884527,0.901243,0.78368026,0.9616506,0.5906479,0.7267814,0.1361335
3,-0.94319564,-0.82801974,"('repellent', 'pleasant')",-0.15094213,-0.099807404,0.6477403,0.68964916,-0.1487992,-0.0793927,0.0694065
4,-0.0014533997,-0.069465265,"('disliked', 'liked')",-0.33013004,-0.37858406,-6.7655277,-6.880267,-2.3657037,-2.4427722,-0.0770685
5,0.78731304,0.7813881,"('distant', 'outgoing')",-0.35754806,-0.3768832,-0.60172683,-0.44999468,-0.0573206,-0.0151633,0.0421573
6,0.4935638,0.56621766,"('distant', 'open')",-1.1015745,-1.1367261,-0.66547185,-0.5222522,-0.4244942,-0.3642536,0.0602406
7,0.022661794,0.019175664,"('insensitive', 'sensitive')",-0.46152818,-0.4322292,-0.009766417,-0.13557838,-0.1495443,-0.1828773,-0.033333
8,0.5357893,0.47596344,"('unaffectionate', 'affectionate')",-1.4047875,-1.4635656,0.30739975,0.3599706,-0.1871995,-0.2092105,-0.022011
9,0.992729,0.92626107,"('unaffectionate', 'caring')",-0.5621646,-0.5863665,0.9598056,1.0154305,0.4634567,0.451775,-0.0116817
10,-0.15499392,-0.25164503,"('unsympathetic', 'sympathetic')",-0.30036935,-0.32298708,0.05513675,-0.17353857,-0.1334088,-0.2493902,-0.1159814
11,-0.39185634,-0.39526576,"('unhelpful', 'helpful')",0.59080786,0.6484024,2.2363813,2.2160864,0.8117776,0.8230743,0.0112967
12,0.4105599,0.4384983,"('unsupportive', 'supportive')",1.2866471,1.3253615,-1.8244568,-1.8928356,-0.0424166,-0.042992,-0.0005754
13,0.15833156,0.10385064,"('impolite', 'polite')",0.5172682,0.5242586,-0.5177343,-0.6215467,0.0526218,0.0021875,-0.0504343
14,-1.0819216,-1.159431,"('antisocial', 'social')",1.391487,1.3724893,-0.3238367,-0.47613955,-0.0047571,-0.0876937,-0.0829366
15,0.41451073,0.3849664,"('boring', 'funny')",-0.45971042,-0.50648713,-0.34427884,-0.2395064,-0.1298262,-0.1203424,0.0094838
16,-0.51376384,-0.40987015,"('unpopular', 'popular')",-0.6580686,-0.62822205,-0.027843699,-0.0060608983,-0.3998921,-0.348051,0.0518411
17,0.795792,0.9080394,"('nasty', 'nice')",-1.7103006,-1.5127954,-0.7363721,-0.5638644,-0.5502936,-0.3895402,0.1607534
18,0.620001,0.57427716,"('disagreeable', 'welcoming')",0.10255611,0.20198454,-0.6114937,-0.5757221,0.0370211,0.0668465,0.0298254
19,-0.16312881,-0.09037256,"('inhospitable', 'hospitable')",-0.73637724,-0.764226,-0.8353615,-0.6896779,-0.5782892,-0.5147588,0.0635304
20,0.43052632,0.4204636,"('rough', 'thoughtful')",0.16550487,0.16662046,0.74337095,0.72130996,0.4464674,0.4361313,-0.0103361
21,-0.40300888,-0.34340784,"('immoral', 'moral')",1.0031,1.065419,-0.7005599,-0.72205746,-0.0334896,-1.55e-05,0.0334741
22,-1.0485798,-1.1764169,"('untrustworthy', 'trustworthy')",0.46901962,0.3166231,-0.919411,-0.99535286,-0.4996571,-0.6183822,-0.1187251
23,-0.068485536,-0.025799109,"('insincere', 'sincere')",1.0137683,1.024119,5.868826,5.7967353,2.2713696,2.2650185,-0.0063511
24,1.1862338,1.1067792,"('dishonest', 'honest')",0.83133847,0.8850577,1.0681425,0.99801886,1.0285716,0.9966186,-0.031953
25,0.958641,0.9494752,"('egoistic', 'altruistic')",-0.44733465,-0.35104883,0.9203496,0.95883185,0.4772186,0.5190861,0.0418675
26,2.3514473,2.1926448,"('hardhearted', 'benevolent')",1.1832112,1.0208803,1.652079,1.4374713,1.7289125,1.5503322,-0.1785803
27,1.098443,1.0933751,"('hardhearted', 'softhearted')",-0.7320865,-0.69727963,0.61757153,0.647125,0.327976,0.3477402,0.0197642
28,0.2814988,0.16291577,"('disloyal', 'loyal')",0.20451859,0.07695908,1.2224454,1.0663879,0.5694876,0.4354209,-0.1340667
29,-1.7179404,-1.688296,"('unfair', 'fair')",-0.39414018,-0.41853404,-0.4253454,-0.5313902,-0.8458087,-0.8794068,-0.0335981
30,0.15371098,0.19594717,"('intolerant', 'tolerant')",0.37768817,0.4600648,0.63347346,0.63604814,0.3882909,0.4306867,0.0423958
31,-0.16461155,-0.0605143,"('evil', 'good')",-1.1783466,-1.2188061,-1.3496783,-1.3217089,-0.8975455,-0.8670098,0.0305357
32,0.28191653,0.23091614,"('unkind', 'kind')",0.7770232,0.7499757,1.0354671,0.77054536,0.6981356,0.5838124,-0.1143232
33,0.6405216,0.56764084,"('wrong', 'right')",0.039115105,0.044039935,-0.69426274,-0.69318414,-0.0048753,-0.0271678,-0.0222925
34,-0.028557882,0.20872927,"('mean', 'honorable')",0.43020055,0.57028496,5.393053,5.7002883,1.9315653,2.1597675,0.2282022
35,1.2980915,1.290878,"('corrupt', 'incorrupt')",-0.779023,-0.8899891,-0.63144565,-0.5402503,-0.037459,-0.0464538,-0.0089948
36,0.92048293,0.94502926,"('hostile', 'amicable')",-1.2143816,-1.3386155,-0.47328323,-0.43952253,-0.2557273,-0.2777029,-0.0219756
37,-0.28192237,-0.32549512,"('fake', 'genuine')",-0.8967118,-0.9110523,0.12222152,0.13782297,-0.3521376,-0.3662415,-0.0141039
38,0.024919217,0.12321493,"('untruthful', 'truthful')",-0.17958647,-0.10462059,0.27331403,0.3335185,0.0395489,0.1173709,0.077822
39,1.9267465,1.9415723,"('exploitative', 'cooperative')",1.7076063,1.7416219,0.23322672,0.3103135,1.2891932,1.3311692,0.041976
40,0.74937516,0.701553,"('stingy', 'generous')",-0.21771137,-0.22084801,-2.0797944,-2.2733574,-0.5160435,-0.5975508,-0.0815073
41,0.034995314,0.11409908,"('unforgiving', 'forgiving')",-0.2599784,-0.16381213,-0.021153627,0.0429409,-0.0820456,-0.0022574,0.0797882
42,-0.42933026,-0.39620215,"('unreliable', 'reliable')",0.8496718,0.94776773,-2.6578958,-2.5786023,-0.7458514,-0.6756789,0.0701725
43,-0.123667926,-0.11042483,"('irresponsible', 'responsible')",0.53694886,0.6022582,0.5237015,0.5197866,0.3123275,0.3372067,0.0248792
