,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.55473083,0.47060043,"('unsociable', 'sociable')",0.8261016,0.8004776,0.6904162,0.6355391,-0.0548771
1,-1.5509645,-1.6098815,"('unfriendly', 'friendly')",1.0431455,0.91714966,-0.2539095,-0.3463659,-0.0924564
2,0.8283051,0.8277845,"('unlikable', 'likable')",0.44336498,0.63922566,0.6358351,0.7335051,0.09767
3,-0.46448332,-0.24164975,"('repellent', 'pleasant')",0.63451874,0.7107608,0.0850177,0.2345555,0.1495378
4,-0.33304298,-0.34038508,"('disliked', 'liked')",-6.9162827,-6.8097773,-3.6246629,-3.5750811,0.0495818
5,-0.32245448,-0.3435665,"('distant', 'outgoing')",-1.6974728,-1.6981782,-1.0099636,-1.0208724,-0.0109088
6,-0.6881529,-0.7043202,"('distant', 'open')",-1.2650402,-1.3737649,-0.9765965,-1.0390425,-0.062446
7,0.289573,0.39008433,"('insensitive', 'sensitive')",0.9368706,1.0001813,0.6132218,0.6951329,0.0819111
8,-0.8155464,-0.8031799,"('unaffectionate', 'affectionate')",0.45242962,0.31636488,-0.1815584,-0.2434075,-0.0618491
9,-1.0886405,-1.0307366,"('unaffectionate', 'caring')",0.8715991,0.795213,-0.1085207,-0.1177618,-0.0092411
10,-0.34631333,-0.20587607,"('unsympathetic', 'sympathetic')",0.904927,0.93904984,0.2793068,0.3665869,0.0872801
11,-0.72870207,-0.58327377,"('unhelpful', 'helpful')",2.2502468,2.3452513,0.7607723,0.8809888,0.1202165
12,-0.4190117,-0.20496714,"('unsupportive', 'supportive')",-1.4489214,-1.302029,-0.9339666,-0.7534981,0.1804685
13,0.56550753,0.5293425,"('impolite', 'polite')",0.35156393,0.52487934,0.4585357,0.5271109,0.0685752
14,1.4922111,1.5563399,"('antisocial', 'social')",1.0806578,1.1970975,1.2864344,1.3767188,0.0902844
15,0.3408845,0.13010976,"('boring', 'funny')",0.25542915,0.25287944,0.2981568,0.1914946,-0.1066622
16,-0.3905701,-0.4760636,"('unpopular', 'popular')",0.17861101,0.061318353,-0.1059795,-0.2073726,-0.1013931
17,-0.04537686,0.025927033,"('nasty', 'nice')",-0.4964661,-0.4615064,-0.2709215,-0.2177897,0.0531318
18,-0.1950304,-0.062606856,"('disagreeable', 'welcoming')",-0.96082926,-0.9966067,-0.5779299,-0.5296068,0.0483231
19,-0.49083826,-0.43312874,"('inhospitable', 'hospitable')",-1.1502349,-1.1104791,-0.8205366,-0.7718039,0.0487327
20,-0.36995685,-0.3152451,"('rough', 'thoughtful')",0.46720532,0.48028657,0.0486242,0.0825207,0.0338965
21,0.10029094,0.23547295,"('immoral', 'moral')",0.2987751,0.5300394,0.199533,0.3827562,0.1832232
22,1.0592295,1.0854229,"('untrustworthy', 'trustworthy')",-0.27090174,-0.2424328,0.3941639,0.421495,0.0273311
23,0.046503995,0.13210168,"('insincere', 'sincere')",6.0174413,5.9049063,3.0319726,3.0185039,-0.0134687
24,0.20672275,0.18421859,"('dishonest', 'honest')",0.8749631,0.810773,0.540843,0.4974958,-0.0433472
