,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9697571,-1.1456053,"('unsociable', 'sociable')",-0.3164996,-0.517475,-0.6431283,-0.8315402,-0.1884119
1,-1.388372,-1.5791689,"('unfriendly', 'friendly')",1.6351901,1.377439,0.1234091,-0.1008649,-0.224274
2,0.4672817,0.4153315,"('unlikable', 'likable')",0.51947147,0.52360326,0.4933766,0.4694674,-0.0239092
3,-0.5481337,-0.3697948,"('repellent', 'pleasant')",0.020511732,0.10292373,-0.263811,-0.1334355,0.1303755
4,-0.34131828,-0.35360032,"('disliked', 'liked')",-5.5732102,-5.516945,-2.9572642,-2.9352727,0.0219915
5,-0.8169523,-0.8994286,"('distant', 'outgoing')",-0.1450449,-0.18875092,-0.4809986,-0.5440898,-0.0630912
6,-0.9136249,-0.9932213,"('distant', 'open')",0.30890986,0.1919993,-0.3023575,-0.400611,-0.0982535
7,-0.86530036,-0.80287695,"('insensitive', 'sensitive')",0.67958254,0.66784173,-0.0928589,-0.0675176,0.0253413
8,-1.0421402,-1.1082289,"('unaffectionate', 'affectionate')",0.64683425,0.4448381,-0.197653,-0.3316954,-0.1340424
9,-1.4298333,-1.4729121,"('unaffectionate', 'caring')",0.92391515,0.81779927,-0.2529591,-0.3275564,-0.0745973
10,-1.8354043,-1.8677309,"('unsympathetic', 'sympathetic')",-0.24846852,-0.35430905,-1.0419364,-1.11102,-0.0690836
11,-0.10248884,-0.14704314,"('unhelpful', 'helpful')",1.7481589,1.6558367,0.822835,0.7543968,-0.0684382
12,-0.89399767,-0.7877929,"('unsupportive', 'supportive')",-1.6822637,-1.6269345,-1.2881308,-1.2073637,0.0807671
13,-0.39517742,-0.4760225,"('impolite', 'polite')",-0.23905508,-0.22430366,-0.3171163,-0.3501631,-0.0330468
14,0.35876146,0.3366696,"('antisocial', 'social')",-0.12422478,-0.1932595,0.1172683,0.071705,-0.0455633
15,0.6030457,0.3528215,"('boring', 'funny')",0.8361823,0.716145,0.719614,0.5344833,-0.1851307
16,-0.5394592,-0.4478298,"('unpopular', 'popular')",0.482374,0.58164793,-0.0285426,0.0669091,0.0954517
17,-0.17094058,-0.1663779,"('nasty', 'nice')",-0.30500564,-0.28424573,-0.2379731,-0.2253118,0.0126613
18,-0.5726939,-0.4782555,"('disagreeable', 'welcoming')",-0.48858303,-0.5130866,-0.5306385,-0.4956711,0.0349674
19,-1.2638339,-1.3264916,"('inhospitable', 'hospitable')",-0.18417168,-0.24854834,-0.7240028,-0.78752,-0.0635172
20,-0.016043402,0.03980581,"('rough', 'thoughtful')",1.0649874,0.99688303,0.524472,0.5183444,-0.0061276
21,-0.31679505,-0.32796353,"('immoral', 'moral')",-0.6281214,-0.5421987,-0.4724582,-0.4350811,0.0373771
22,-0.41218677,-0.39408913,"('untrustworthy', 'trustworthy')",-0.9298454,-1.0046577,-0.6710161,-0.6993734,-0.0283573
23,-0.91805476,-0.89521235,"('insincere', 'sincere')",5.406376,5.3067403,2.2441607,2.2057641,-0.0383966
24,-0.79422635,-0.8404152,"('dishonest', 'honest')",0.9118861,0.8426286,0.0588299,0.0011067,-0.0577232
25,-0.53100526,-0.47619197,"('egoistic', 'altruistic')",1.1798327,1.1206398,0.3244137,0.3222239,-0.0021898
26,0.49533945,0.25986916,"('hardhearted', 'benevolent')",1.694258,1.4246665,1.0947987,0.8422679,-0.2525308
27,-0.14665358,0.01962461,"('hardhearted', 'softhearted')",1.2775549,1.216174,0.5654507,0.6178993,0.0524486
28,-0.89684033,-0.9837101,"('disloyal', 'loyal')",0.7557543,0.6274807,-0.070543,-0.1781147,-0.1075717
29,-0.8134007,-0.84220815,"('unfair', 'fair')",-0.6623304,-0.8146794,-0.7378656,-0.8284438,-0.0905782
30,0.5544342,0.49067318,"('intolerant', 'tolerant')",1.6698725,1.5764402,1.1121533,1.0335567,-0.0785966
31,-0.6305983,-0.6614588,"('evil', 'good')",-0.80179185,-0.90377265,-0.7161951,-0.7826157,-0.0664206
32,-0.62183064,-0.6887486,"('unkind', 'kind')",0.6201408,0.4339552,-0.0008449,-0.1273967,-0.1265518
33,0.060615502,-0.013628639,"('wrong', 'right')",-0.48005924,-0.51042765,-0.2097219,-0.2620282,-0.0523063
34,-0.02308182,0.072755426,"('mean', 'honorable')",5.8082805,5.9128356,2.8925993,2.9927955,0.1001962
35,0.30832013,0.20715502,"('corrupt', 'incorrupt')",-0.07281425,-0.19270971,0.1177529,0.0072227,-0.1105302
36,-0.8275908,-0.8861937,"('hostile', 'amicable')",0.07894272,-0.14732067,-0.3743241,-0.5167572,-0.1424331
37,0.24527225,0.26911372,"('fake', 'genuine')",0.2843965,0.30694592,0.2648344,0.2880298,0.0231954
38,-1.1606553,-1.1310353,"('untruthful', 'truthful')",-0.011614725,0.07036302,-0.586135,-0.5303361,0.0557989
39,0.71600866,0.72479814,"('exploitative', 'cooperative')",0.28396237,0.22591048,0.4999855,0.4753543,-0.0246312
40,0.07410525,0.12884039,"('stingy', 'generous')",-1.0582585,-1.0404149,-0.4920766,-0.4557873,0.0362893
41,-0.36833945,-0.36814624,"('unforgiving', 'forgiving')",0.09140224,-0.05360196,-0.1384686,-0.2108741,-0.0724055
42,-0.14183044,-0.017412985,"('unreliable', 'reliable')",-2.8600483,-2.7554498,-1.5009394,-1.3864313,0.1145081
43,-1.1593972,-1.1382507,"('irresponsible', 'responsible')",0.62691826,0.4922807,-0.2662395,-0.322985,-0.0567455
