,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.37618095,-0.43913108,"('unsociable', 'sociable')",-0.21544278,-0.22023873,-0.8102232,-0.94217145,0.8068143,0.57111377,-0.56510514,-0.65784144,-0.2320275,-0.3376538,-0.1056263
1,-1.8363079,-2.0612657,"('unfriendly', 'friendly')",-0.23728848,-0.24224207,-1.1377066,-1.2207866,-0.26063722,-0.43513465,2.1551754,2.1545258,-0.263353,-0.3609807,-0.0976277
2,0.37182748,0.40839475,"('unlikable', 'likable')",-0.2091842,-0.17329931,0.30558574,0.31700635,1.3410796,1.3917103,0.31109264,0.43959823,0.4240803,0.4766821,0.0526018
3,-1.1235939,-1.0049769,"('repellent', 'pleasant')",-2.4165468,-2.2429767,-1.9670408,-1.8850754,0.3277281,0.4610113,0.08158679,0.12730652,-1.0195732,-0.9089422,0.110631
4,0.85408956,0.6455744,"('disliked', 'liked')",0.21930614,0.2305887,1.0353638,1.0213878,-0.04199274,-0.2007541,-6.594176,-6.7734876,-0.9054818,-1.0153381,-0.1098563
5,-1.3574259,-1.3988725,"('distant', 'outgoing')",0.001600638,0.020849667,0.20791656,0.3273017,-1.8066703,-1.682873,-0.07695536,-0.025876751,-0.6063068,-0.5518941,0.0544127
6,-1.85178,-1.8694115,"('distant', 'open')",-0.16561358,-0.058783606,0.00088483095,0.1306765,-1.9266587,-1.8065304,0.6272428,0.6573199,-0.663185,-0.5893458,0.0738392
7,-1.003985,-1.0174295,"('insensitive', 'sensitive')",-0.92235917,-0.8106633,-1.0238987,-1.0403329,0.1150664,0.17360985,0.6875806,0.74801505,-0.4295192,-0.3893602,0.040159
8,-1.20064,-1.3220655,"('unaffectionate', 'affectionate')",0.049305946,-0.11401668,-1.4465421,-1.4465665,-0.26643035,-0.28605515,1.0965765,1.0661863,-0.353546,-0.4205034,-0.0669574
9,-0.9658228,-1.0943004,"('unaffectionate', 'caring')",-0.44390547,-0.56613517,-1.7643496,-1.7811805,-0.25997543,-0.28366598,1.3186231,1.3695287,-0.4230861,-0.4711507,-0.0480646
10,-1.1824989,-1.1989559,"('unsympathetic', 'sympathetic')",-1.3824185,-1.3513279,-1.6797053,-1.728342,-0.049005255,-0.10000526,-0.48615313,-0.47532055,-0.9559562,-0.9707903,-0.0148341
11,-0.13342063,-0.10015912,"('unhelpful', 'helpful')",-1.2487063,-1.3124796,-1.0259615,-1.0113407,-0.010578532,0.029607594,1.6557896,1.7468705,-0.1525755,-0.1295003,0.0230752
12,-0.01215978,0.0138182305,"('unsupportive', 'supportive')",-0.5277177,-0.40126717,-1.1096127,-1.0317818,0.5516778,0.7266748,-1.8929356,-1.8271796,-0.5981496,-0.5039471,0.0942025
13,0.319933,0.320848,"('impolite', 'polite')",0.22895457,0.25648576,-0.057128996,-0.08093453,0.15155949,0.12053872,-0.7116238,-0.683288,-0.0136611,-0.01327,0.0003911
14,0.6207262,0.6355642,"('antisocial', 'social')",-1.2066172,-1.1786498,0.09292665,0.0054319017,2.0831397,2.0473847,-0.52992284,-0.59273845,0.2120505,0.1833985,-0.028652
15,-0.105909415,-0.24310932,"('boring', 'funny')",0.650165,0.5016558,0.90234184,0.805082,-0.8476074,-0.8648106,0.48727724,0.45291373,0.2172535,0.1303463,-0.0869072
16,-0.45867142,-0.39720237,"('unpopular', 'popular')",-0.7245635,-0.63044375,-0.27624574,-0.20550047,-0.4961094,-0.48535344,0.552498,0.530113,-0.2806184,-0.2376774,0.042941
17,-0.62998325,-0.5955356,"('nasty', 'nice')",-0.35697937,-0.30159125,-0.17952164,-0.073673174,-0.794434,-0.7375456,-0.41053265,-0.36126158,-0.4742902,-0.4139215,0.0603687
18,-1.059149,-1.0080949,"('disagreeable', 'welcoming')",-0.9863999,-0.80467975,-0.8996364,-0.82722926,-0.78591454,-0.65972954,-0.54428005,-0.53601277,-0.8550759,-0.7671493,0.0879266
19,-0.3191877,-0.24920958,"('inhospitable', 'hospitable')",-0.51099044,-0.39150035,-0.78070736,-0.6396159,-1.6707354,-1.6122752,-0.16438663,-0.028936613,-0.6892015,-0.5843075,0.104894
20,-0.17137623,-0.1350959,"('rough', 'thoughtful')",-0.21081951,-0.09544785,-0.41564128,-0.32933614,1.3411633,1.4112271,1.3508444,1.3189237,0.3788341,0.4340542,0.0552201
21,-0.49454892,-0.41865033,"('immoral', 'moral')",-1.207275,-1.0852511,-0.8217659,-0.80287147,0.35672355,0.33103698,-1.2032397,-1.1285987,-0.6740212,-0.6208669,0.0531543
22,0.29433006,0.27071667,"('untrustworthy', 'trustworthy')",-0.32221746,-0.25506788,0.75233436,0.7273289,1.151402,1.100232,-1.0370775,-1.0805364,0.1677543,0.1525347,-0.0152196
23,-0.83650094,-0.8550667,"('insincere', 'sincere')",-0.8746339,-0.78661287,-1.4558283,-1.5152537,0.19012783,0.20619546,5.825487,5.852245,0.5697304,0.5803014,0.010571
24,-0.92566293,-1.0512851,"('dishonest', 'honest')",-0.8945793,-0.873625,-0.45025927,-0.5584422,-0.15764654,-0.19394448,0.5694748,0.5545345,-0.3717346,-0.4245524,-0.0528178
25,-1.5583717,-1.5625149,"('egoistic', 'altruistic')",0.29885352,0.26457912,-0.38486147,-0.36401117,-0.16904521,-0.27651322,1.6713667,1.6342927,-0.0284116,-0.0608335,-0.0324219
26,-0.8541114,-0.98152953,"('hardhearted', 'benevolent')",-0.084801115,-0.07660517,-0.13258582,-0.18562129,1.3852576,1.3575659,1.8829132,1.8236392,0.4393345,0.3874898,-0.0518447
27,-1.6055256,-1.6067115,"('hardhearted', 'softhearted')",-0.29952937,-0.33046308,-0.6276292,-0.57539225,-0.5473809,-0.43579602,1.4521519,1.3829715,-0.3255827,-0.3130783,0.0125044
28,-1.1882362,-1.3897375,"('disloyal', 'loyal')",-0.64641774,-0.72743595,-0.9983549,-1.1047817,0.5322453,0.3022074,1.1660883,1.060578,-0.2269351,-0.371834,-0.1448989
29,0.06663296,-0.03934379,"('unfair', 'fair')",-0.3057818,-0.33187276,-0.005533971,-0.09261593,-0.21848407,-0.31846058,-0.3427808,-0.47634238,-0.1611895,-0.2517271,-0.0905376
30,0.1572576,0.15439941,"('intolerant', 'tolerant')",-0.22155146,-0.09561481,-0.38806006,-0.39182398,0.531071,0.47451586,1.0652668,1.0536128,0.2287968,0.2390179,0.0102211
31,-1.6202952,-1.6254816,"('evil', 'good')",-0.85528797,-0.55721205,0.067203864,0.17459033,-1.1997929,-1.1952505,-0.5293537,-0.5801619,-0.8275052,-0.7567032,0.070802
32,-0.4550381,-0.52617997,"('unkind', 'kind')",-0.41670153,-0.42481703,-0.7266431,-0.83483016,0.84635645,0.7431771,0.6616874,0.60185313,-0.0180678,-0.0881594,-0.0700916
33,-0.089043535,-0.17637321,"('wrong', 'right')",0.94585925,0.8283282,0.6334541,0.6136693,-0.33785793,-0.3489008,-0.259435,-0.2734823,0.1785954,0.1286482,-0.0499472
34,-1.3178177,-1.149517,"('mean', 'honorable')",-0.28199378,-0.027172673,-0.8814827,-0.7390292,-0.047356024,0.082882315,6.195842,6.3626943,0.7334383,0.9059715,0.1725332
35,-0.43244985,-0.57420725,"('corrupt', 'incorrupt')",0.81650233,0.7062574,1.1059306,1.0859196,-1.4910814,-1.5410795,0.47073033,0.28562102,0.0939264,-0.0074977,-0.1014241
36,-1.7257667,-1.8472978,"('hostile', 'amicable')",-0.25257444,-0.17805102,-0.0056121945,-0.05240748,-1.2736254,-1.4425055,0.8202101,0.6579854,-0.4874737,-0.5724553,-0.0849816
37,0.30689564,0.29792258,"('fake', 'genuine')",0.34262615,0.4094352,0.39492634,0.408809,0.32502052,0.35634017,0.5627571,0.61323786,0.3864451,0.417149,0.0307039
38,-0.24711405,-0.3073603,"('untruthful', 'truthful')",-0.0027953982,0.039886054,-0.15941045,-0.15646125,-0.99701405,-1.0204278,-0.13591786,-0.07555132,-0.3084504,-0.3039829,0.0044675
39,0.47955787,0.47321683,"('exploitative', 'cooperative')",1.0854012,1.042001,0.9156225,0.93552876,1.7576406,1.835389,0.10979982,0.13959768,0.8696044,0.8851467,0.0155423
40,-0.6159288,-0.72956747,"('stingy', 'generous')",-1.386933,-1.2727156,-1.0317361,-1.0876484,0.10237038,0.1289652,-1.5828015,-1.6582518,-0.9030058,-0.9238436,-0.0208378
