,safeway_male,safeway_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.28367376,0.23060863,"('unsociable', 'sociable')",-0.050217696,-0.20179033,0.116728,0.0144091,-0.1023189
1,-0.85412765,-0.94515985,"('unfriendly', 'friendly')",1.8329138,1.59966,0.4893931,0.3272501,-0.162143
2,0.6793033,0.6849736,"('unlikable', 'likable')",0.76557714,0.8517889,0.7224402,0.7683812,0.045941
3,-0.40211213,-0.19321035,"('repellent', 'pleasant')",0.13426043,0.306864,-0.1339259,0.0568268,0.1907527
4,-0.11349909,-0.08937526,"('disliked', 'liked')",-6.2885823,-6.278366,-3.2010407,-3.1838708,0.0171699
5,-0.9306729,-0.97267115,"('distant', 'outgoing')",-0.13256378,-0.2028905,-0.5316184,-0.5877808,-0.0561624
6,-0.85545534,-0.8616545,"('distant', 'open')",0.08571859,-0.012392268,-0.3848684,-0.4370234,-0.052155
7,0.68598574,0.85361737,"('insensitive', 'sensitive')",0.90319145,0.95110047,0.7945886,0.9023589,0.1077703
8,-1.0521555,-1.171016,"('unaffectionate', 'affectionate')",0.5559179,0.41335896,-0.2481188,-0.3788285,-0.1307097
9,-0.07097745,-0.0857202,"('unaffectionate', 'caring')",1.4355274,1.4299121,0.682275,0.672096,-0.010179
10,0.26112998,0.35558704,"('unsympathetic', 'sympathetic')",0.17607957,0.20059517,0.2186048,0.2780911,0.0594863
11,1.2417747,1.3511099,"('unhelpful', 'helpful')",2.4374747,2.5369112,1.8396246,1.9440105,0.1043859
12,1.0920169,1.2207911,"('unsupportive', 'supportive')",-1.3521028,-1.3189846,-0.1300429,-0.0490968,0.0809461
13,0.82806575,0.7545908,"('impolite', 'polite')",0.19955769,0.20439851,0.5138117,0.4794947,-0.034317
14,0.62302625,0.7056466,"('antisocial', 'social')",-0.149607,-0.12986971,0.2367096,0.2878884,0.0511788
15,0.031330913,-0.103371784,"('boring', 'funny')",0.49677455,0.4199876,0.2640527,0.1583079,-0.1057448
16,-0.26189977,-0.21421695,"('unpopular', 'popular')",0.5220998,0.50413346,0.1301,0.1449583,0.0148583
17,-0.0037769899,0.05770069,"('nasty', 'nice')",-0.2520435,-0.22036517,-0.1279102,-0.0813322,0.046578
18,-0.6565664,-0.6321071,"('disagreeable', 'welcoming')",-0.18601222,-0.2788762,-0.4212893,-0.4554916,-0.0342023
19,-1.3177936,-1.2883885,"('inhospitable', 'hospitable')",0.0018944144,-0.06551083,-0.6579496,-0.6769497,-0.0190001
20,-0.27095857,-0.22179908,"('rough', 'thoughtful')",1.0797565,1.0131656,0.404399,0.3956833,-0.0087157
21,0.60810125,0.69238,"('immoral', 'moral')",-0.047443815,0.017350674,0.2803287,0.3548653,0.0745366
22,0.75421053,0.78075373,"('untrustworthy', 'trustworthy')",-0.79185855,-0.7709074,-0.018824,0.0049232,0.0237472
23,0.6261217,0.67332506,"('insincere', 'sincere')",6.4866247,6.5317206,3.5563731,3.6025229,0.0461498
24,0.24616998,0.19065672,"('dishonest', 'honest')",1.2451562,1.2765478,0.745663,0.7336023,-0.0120607
25,-0.20520961,-0.25843605,"('egoistic', 'altruistic')",1.1813071,1.0660641,0.4880487,0.403814,-0.0842347
26,-0.44998175,-0.54557663,"('hardhearted', 'benevolent')",1.4342859,1.307794,0.4921521,0.3811087,-0.1110434
27,0.03773977,0.053905424,"('hardhearted', 'softhearted')",1.623236,1.4949371,0.8304878,0.7744212,-0.0560666
28,0.22352284,0.24873653,"('disloyal', 'loyal')",0.9896625,0.93435776,0.6065927,0.5915471,-0.0150456
29,-0.03273407,-0.004798323,"('unfair', 'fair')",-0.5498136,-0.75180674,-0.2912739,-0.3783025,-0.0870286
30,0.74694157,0.70090234,"('intolerant', 'tolerant')",1.8489796,1.8271791,1.2979605,1.2640407,-0.0339198
31,-1.0106163,-1.0976937,"('evil', 'good')",-1.3315876,-1.5296535,-1.1711019,-1.3136736,-0.1425717
32,0.7502451,0.7958594,"('unkind', 'kind')",1.4138529,1.3401433,1.082049,1.0680014,-0.0140476
33,0.4381309,0.31827623,"('wrong', 'right')",-0.38922352,-0.42604944,0.0244537,-0.0538866,-0.0783403
34,0.43680692,0.5409978,"('mean', 'honorable')",6.151953,6.212542,3.2943802,3.37677,0.0823898
35,-1.0107495,-1.1022413,"('corrupt', 'incorrupt')",-0.566251,-0.73988587,-0.7885002,-0.9210635,-0.1325633
36,-1.5848038,-1.6710151,"('hostile', 'amicable')",-0.36789772,-0.5681704,-0.9763508,-1.1195928,-0.143242
37,-0.7229873,-0.6896433,"('fake', 'genuine')",0.350825,0.31465846,-0.1860811,-0.1874924,-0.0014113
38,0.96179557,0.9654819,"('untruthful', 'truthful')",0.52210456,0.64164597,0.74195,0.803564,0.061614
39,0.9687675,1.007941,"('exploitative', 'cooperative')",0.064333096,0.10827781,0.5165503,0.5581094,0.0415591
40,-0.13959098,-0.015401514,"('stingy', 'generous')",-1.4616284,-1.5137008,-0.8006097,-0.7645512,0.0360585
41,0.32009566,0.31749615,"('unforgiving', 'forgiving')",0.34228498,0.25001845,0.3311903,0.2837573,-0.047433
42,1.6239091,1.767728,"('unreliable', 'reliable')",-2.7472146,-2.6086454,-0.5616527,-0.4204587,0.141194
43,0.68722034,0.7086765,"('irresponsible', 'responsible')",0.9928325,0.99903405,0.8400264,0.8538553,0.0138289
44,-0.10958148,-0.16935733,"('prejudiced', 'unprejudiced')",-1.6134987,-1.6724558,-0.8615401,-0.9209065,-0.0593664
45,0.5056683,0.637212,"('incompetent', 'competent')",0.24176416,0.21702415,0.3737162,0.4271181,0.0534019
46,0.8883334,1.0319215,"('uncompetitive', 'competitive')",-0.3827265,-0.34529367,0.2528034,0.3433139,0.0905105
47,0.8149041,0.8557817,"('stupid', 'smart')",5.8241024,5.935679,3.3195033,3.3957303,0.076227
48,0.06870441,0.04141339,"('unintelligent', 'intelligent')",1.2956166,1.2167944,0.6821605,0.6291039,-0.0530566
49,-0.004120145,0.040749744,"('unable', 'able')",0.1273404,0.21417773,0.0616101,0.1274637,0.0658536
50,0.45902514,0.5050879,"('clumsy', 'skillful')",0.26416045,0.25750476,0.3615928,0.3812963,0.0197035
51,0.3706958,0.4049853,"('uneducated', 'educated')",0.9619416,0.9318568,0.6663187,0.668421,0.0021023
52,-0.77740973,-1.0029719,"('irrational', 'rational')",-0.30630636,-0.48648047,-0.5418581,-0.7447262,-0.2028681
53,-1.5050222,-1.4869628,"('uncreative', 'creative')",0.7785316,0.6894211,-0.3632453,-0.3987708,-0.0355255
54,-0.37295732,-0.37385213,"('incapable', 'capable')",1.3052917,1.3387134,0.4661672,0.4824306,0.0162634
55,1.3205739,1.4419285,"('incompetent', 'clever')",0.47613192,0.47058275,0.8983529,0.9562556,0.0579027
56,1.7896394,1.825603,"('impractical', 'practical')",0.5394404,0.6422556,1.1645398,1.2339293,0.0693895
57,-0.71332127,-0.7143201,"('unimaginative', 'imaginative')",-2.5682273,-2.589908,-1.6407743,-1.652114,-0.0113397
58,0.12381685,0.13790807,"('undiscriminating', 'discriminating')",0.093480065,-0.0055888966,0.1086485,0.0661596,-0.0424889
59,0.45311084,0.39222544,"('foolish', 'wise')",0.36290222,0.39703965,0.4080065,0.3946325,-0.013374
60,1.8073423,1.8398342,"('inefficient', 'efficient')",0.6806026,0.7918268,1.2439724,1.3158305,0.0718581
61,0.51469344,0.40782973,"('illogical', 'logical')",0.39875615,0.25032848,0.4567248,0.3290791,-0.1276457
62,1.2739438,1.4133815,"('incompetent', 'brilliant')",1.1360419,1.4155978,1.2049928,1.4144896,0.2094968
63,0.70704305,0.8351405,"('unperceptive', 'insightful')",1.5487791,1.6313335,1.1279111,1.233237,0.1053259
64,0.5957626,0.4652665,"('shy', 'confident')",-6.495273,-6.4300036,-2.9497552,-2.9823685,-0.0326133
65,1.3755708,1.3735851,"('insecure', 'secure')",-0.07357676,-0.028187267,0.650997,0.6726989,0.0217019
66,-0.6855455,-0.6648393,"('inactive', 'active')",0.6716381,0.55920446,-0.0069537,-0.0528174,-0.0458637
67,0.6806323,0.58701193,"('doubtful', 'determined')",-0.42463925,-0.46817207,0.1279965,0.0594199,-0.0685766
68,0.23847252,0.2465081,"('dependent', 'independent')",-0.19758518,-0.26798588,0.0204437,-0.0107389,-0.0311826
69,0.50635475,0.4766724,"('lazy', 'industrious')",-0.4845055,-0.5198836,0.0109246,-0.0216056,-0.0325302
70,0.23448387,0.3913894,"('lethargic', 'energetic')",1.0254047,1.1287012,0.6299443,0.7600453,0.130101
71,1.006045,1.0959296,"('diffident', 'self-confident')",0.74772173,0.68840563,0.8768834,0.8921676,0.0152842
72,-0.4988579,-0.5415449,"('unambitious', 'ambitious')",-0.7226534,-0.6027201,-0.6107556,-0.5721325,0.0386231
73,0.30614862,0.22963202,"('helpless', 'self-reliant')",-3.2327385,-3.1960359,-1.463295,-1.483202,-0.019907
74,0.51111466,0.5800275,"('undedicated', 'dedicated')",0.08988545,7.943995e-05,0.3005001,0.2900535,-0.0104466
75,-1.2235651,-1.2096634,"('meek', 'impulsive')",-0.6714067,-0.5905575,-0.9474859,-0.9001105,0.0473754
76,0.30721533,0.38444206,"('anxious', 'daring')",0.5122356,0.59812057,0.4097255,0.4912813,0.0815558
77,-0.09772925,-0.01704755,"('unmotivated', 'motivated')",-0.81693006,-0.6961456,-0.4573297,-0.3565966,0.1007331
78,0.5952329,0.74215746,"('nonresilient', 'resilient')",0.3739329,0.42421532,0.4845829,0.5831864,0.0986035
79,-0.9196246,-0.9649951,"('wavering', 'unwavering')",-0.033955675,-0.07254434,-0.4767902,-0.5187697,-0.0419795
80,1.5833591,1.7154899,"('dominated', 'dominating')",-1.0196308,-0.86086196,0.2818642,0.427314,0.1454498
81,1.2563627,1.317433,"('submissive', 'aggressive')",0.140057,0.31403884,0.6982098,0.8157359,0.1175261
82,-0.32064262,-0.20806967,"('poor', 'rich')",6.366734,6.451895,3.0230458,3.1219127,0.0988669
83,0.29146123,0.17756243,"('powerless', 'powerful')",-0.9137488,-0.9862829,-0.3111438,-0.4043602,-0.0932164
84,0.3997895,0.26399824,"('inferior', 'superior')",0.7186777,0.62942344,0.5592336,0.4467108,-0.1125228
85,-0.70315605,-0.7933343,"('insignificant', 'prestigious')",0.057859167,-0.14893937,-0.3226484,-0.4711368,-0.1484884
86,-0.72009474,-0.77357394,"('uninfluential', 'influential')",0.2959652,0.22275153,-0.2120648,-0.2754112,-0.0633464
87,0.7628263,0.7403644,"('unsuccessful', 'successful')",0.9635291,1.0167004,0.8631777,0.8785324,0.0153547
88,-0.5140897,-0.5997017,"('low', 'eminent')",0.40611407,0.35531232,-0.0539878,-0.1221947,-0.0682069
