,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2149866,-1.4104836,"('unsociable', 'sociable')",-0.10885183,-0.19487268,-0.48409972,-0.6270264,-0.602646,-0.7441275,-0.1414815
1,-1.386207,-1.6249809,"('unfriendly', 'friendly')",-0.58494234,-0.8133304,1.6751345,1.5578187,-0.0986716,-0.2934976,-0.194826
2,0.11840188,0.1293827,"('unlikable', 'likable')",0.5678129,0.59316635,0.5828871,0.6356334,0.423034,0.4527275,0.0296935
3,-0.54689884,-0.35044116,"('repellent', 'pleasant')",0.24544705,0.43409535,0.15997693,0.22123998,-0.0471583,0.1016314,0.1487897
4,-0.14156255,-0.25049132,"('disliked', 'liked')",-0.46037242,-0.5208944,-5.6266522,-5.616444,-2.0761957,-2.1292766,-0.0530809
5,-1.7193216,-1.7986022,"('distant', 'outgoing')",-1.6670755,-1.7066253,-0.16466373,-0.16676164,-1.183687,-1.2239964,-0.0403094
6,-1.9747864,-2.0467079,"('distant', 'open')",-1.8931351,-1.9495243,0.35674188,0.33002,-1.1703931,-1.2220707,-0.0516776
7,-0.31428942,-0.28465688,"('insensitive', 'sensitive')",0.32575798,0.46869734,0.6828207,0.7216438,0.2314297,0.3018947,0.070465
8,-0.42858252,-0.5714294,"('unaffectionate', 'affectionate')",-0.23342928,-0.36283156,0.7435038,0.6685517,0.027164,-0.0885698,-0.1157338
9,-0.7203733,-0.86020344,"('unaffectionate', 'caring')",-0.29284224,-0.39055598,1.1004667,1.0755222,0.0290837,-0.0584124,-0.0874961
10,-1.5861839,-1.5492643,"('unsympathetic', 'sympathetic')",-0.2441016,-0.11931525,-0.5205529,-0.5607729,-0.7836128,-0.7431175,0.0404953
11,-0.2366688,-0.21302114,"('unhelpful', 'helpful')",0.8426176,0.898066,1.6959028,1.6882479,0.7672839,0.7910976,0.0238137
12,-0.23999177,-0.22987115,"('unsupportive', 'supportive')",0.2612073,0.3897347,-1.7539989,-1.710603,-0.5775944,-0.5169132,0.0606812
13,-0.45160082,-0.4882015,"('impolite', 'polite')",0.2480672,0.2745844,-0.38155836,-0.40294757,-0.1950306,-0.2055215,-0.0104909
14,0.42953974,0.4113686,"('antisocial', 'social')",1.8584448,1.8970631,-0.49711666,-0.5509898,0.596956,0.5858139,-0.0111421
15,0.36960718,0.20850335,"('boring', 'funny')",-0.11289535,-0.22449623,0.7606303,0.6971873,0.339114,0.2270648,-0.1120492
16,-0.24028789,-0.28104752,"('unpopular', 'popular')",-0.43954262,-0.48511803,0.7472779,0.6817447,0.0224825,-0.0281403,-0.0506228
17,0.18958634,0.24198295,"('nasty', 'nice')",-0.49014887,-0.42237926,-0.27713647,-0.2759298,-0.1925663,-0.1521087,0.0404576
18,-0.3032859,-0.27838397,"('disagreeable', 'welcoming')",-0.21647525,-0.16902104,-0.27012122,-0.29896015,-0.2632941,-0.2487884,0.0145057
19,-1.339624,-1.4139025,"('inhospitable', 'hospitable')",-1.3058131,-1.3908364,0.08087345,0.09917256,-0.8548546,-0.9018555,-0.0470009
20,0.4893553,0.57370925,"('rough', 'thoughtful')",1.5180572,1.6760231,0.79141855,0.749186,0.9329437,0.9996395,0.0666958
21,-0.5638715,-0.6609464,"('immoral', 'moral')",0.927192,0.94735867,-0.8259023,-0.803719,-0.1541939,-0.1724356,-0.0182417
22,-0.43815032,-0.38954106,"('untrustworthy', 'trustworthy')",-0.33540705,-0.29955578,-1.0139802,-1.0267333,-0.5958459,-0.5719434,0.0239025
23,-1.1187484,-1.1113119,"('insincere', 'sincere')",-0.55288833,-0.5154028,5.1337295,4.977155,1.1540309,1.1168135,-0.0372174
