,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.46347255,-0.59258795,"('unsociable', 'sociable')",-0.84245723,-0.98422325,1.167279,1.04178,-0.19424462,-0.35391766,-0.0832238,-0.2222372,-0.1390134
1,-0.13870387,-0.172824,"('unfriendly', 'friendly')",-1.2159994,-1.435548,1.2792153,1.0993079,1.6324286,1.442395,0.3892352,0.2333327,-0.1559025
2,0.5821446,0.60568553,"('unlikable', 'likable')",0.1471913,0.13511351,1.0312251,1.0551562,0.6145494,0.70110214,0.5937776,0.6242644,0.0304868
3,0.34954336,0.47393486,"('repellent', 'pleasant')",0.2658338,0.34360498,-0.26640892,-0.17805317,0.37879065,0.43968332,0.1819397,0.2697925,0.0878528
4,-0.9196627,-0.74139404,"('disliked', 'liked')",-0.7523814,-0.86094767,-0.6683212,-0.85167366,-6.304001,-6.3125834,-2.1610916,-2.1916497,-0.0305581
5,-0.47499356,-0.4337896,"('distant', 'outgoing')",-0.6638402,-0.71547157,0.42305994,0.36085328,-0.12808372,-0.09581244,-0.2109644,-0.2210551,-0.0100907
6,-0.043392573,0.04600221,"('distant', 'open')",-0.4394289,-0.47406203,0.42652473,0.36525583,0.5131028,0.5461299,0.1142015,0.1208315,0.00663
7,0.8081887,0.81391466,"('insensitive', 'sensitive')",-0.5975231,-0.51068974,0.15490696,0.23698072,0.6975213,0.69814855,0.2657735,0.3095886,0.0438151
8,0.3739303,0.43910378,"('unaffectionate', 'affectionate')",-0.68184227,-0.8091438,0.8472414,0.70889044,0.6492426,0.5472181,0.297143,0.2215171,-0.0756259
9,0.9992794,1.044601,"('unaffectionate', 'caring')",-0.4910647,-0.58928263,1.255742,1.1367619,1.0359942,0.9659376,0.6999877,0.6395044,-0.0604833
10,0.41299412,0.39307156,"('unsympathetic', 'sympathetic')",-0.75866824,-0.6899828,-0.85860234,-0.8227413,-0.30564713,-0.3291987,-0.3774809,-0.3622128,0.0152681
