,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,female-male
0,0.24949023,0.15203469,"('unsociable', 'sociable')",-0.74800104,-0.85587806,-1.1222175,-1.2605529,-1.6887412,-1.6934079,-0.6112303,-0.8196765,-0.78414,-0.8954961,-0.1113561
1,0.34782562,0.20036425,"('unfriendly', 'friendly')",-0.95176554,-1.0137182,-0.14346701,-0.29000774,1.2377343,1.1810691,1.8126915,1.6108329,0.4606038,0.3377081,-0.1228957
2,0.4911947,0.5565614,"('unlikable', 'likable')",-0.111351274,-0.040468995,1.3582294,1.4504378,0.8495296,0.8783762,0.71033186,0.84514886,0.6595869,0.738011,0.0784241
3,-1.1199349,-0.9242475,"('repellent', 'pleasant')",-0.037366856,-0.037721388,-0.658909,-0.6322088,-1.7620147,-1.6873603,-0.08223197,-0.061258554,-0.7320915,-0.6685593,0.0635322
4,0.091991074,-0.028181314,"('disliked', 'liked')",-0.687978,-0.7614106,0.8647479,0.80124736,1.0048037,1.0280317,-5.1564064,-5.1568265,-0.7765684,-0.8234279,-0.0468595
5,-0.032812405,-0.061156448,"('distant', 'outgoing')",-0.2813454,-0.26410365,0.99378896,1.075658,3.0341306,3.0598984,0.19434267,0.2607677,0.7816209,0.8142128,0.0325919
6,-0.33439168,-0.42130142,"('distant', 'open')",0.6931183,0.7163063,0.9725927,1.0872171,2.429439,2.4779975,0.66449755,0.69863164,0.8850512,0.9117702,0.026719
7,-0.33327627,-0.38963768,"('insensitive', 'sensitive')",0.27268487,0.31650108,-1.7928714,-1.7295347,-1.1236957,-1.0709922,0.32697648,0.22299568,-0.5300364,-0.5301335,-9.71e-05
8,0.86231893,0.7939657,"('unaffectionate', 'affectionate')",-0.854998,-0.86711085,0.22347212,0.15833959,1.7011323,1.6179836,0.891251,0.783527,0.5646353,0.497341,-0.0672943
9,1.3742362,1.2685394,"('unaffectionate', 'caring')",0.25867712,0.2936399,-0.2050432,-0.31780118,0.68846494,0.61595905,1.0814037,0.94877875,0.6395478,0.5618232,-0.0777246
