,unitedhealth_male,unitedhealth_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.1198678,-2.0200784,"('unsociable', 'sociable')",1.028186,0.830018,-0.7843003,-0.87906724,-0.6253274,-0.6897092,-0.0643818
1,-0.2882438,-0.06137884,"('unfriendly', 'friendly')",-0.29961568,-0.31352958,1.7597294,1.7099185,0.3906233,0.4450034,0.0543801
2,-0.015493533,0.010776613,"('unlikable', 'likable')",1.7940458,1.7979137,0.96974945,1.1273946,0.9161006,0.9786949,0.0625943
3,-1.682349,-1.4521079,"('repellent', 'pleasant')",1.0003947,1.0918618,0.313162,0.3513869,-0.1229308,-0.0029531,0.1199777
4,0.62477136,0.59615827,"('disliked', 'liked')",-0.36883825,-0.4640345,-6.7359624,-6.559898,-2.1600097,-2.1425913,0.0174184
5,1.432214,1.5302314,"('distant', 'outgoing')",-2.175733,-1.9982172,-0.108966686,-0.01802871,-0.2841619,-0.1620049,0.122157
6,1.708981,1.9058495,"('distant', 'open')",-2.4276795,-2.188232,0.43994513,0.529324,-0.0929178,0.0823138,0.1752316
7,-1.0255752,-0.8358378,"('insensitive', 'sensitive')",0.3514894,0.42663425,0.33276248,0.3384054,-0.1137744,-0.0235994,0.090175
8,-0.72465473,-0.7417203,"('unaffectionate', 'affectionate')",-0.44335103,-0.41781962,0.67874473,0.6468255,-0.163087,-0.1709048,-0.0078178
9,0.15271781,0.28336203,"('unaffectionate', 'caring')",-0.056043334,-0.03708688,1.1917753,1.2404565,0.4294833,0.4955772,0.0660939
10,-2.6341074,-2.2860358,"('unsympathetic', 'sympathetic')",0.85057867,0.85207963,-0.4723446,-0.46102625,-0.7519577,-0.6316608,0.1202969
11,-1.128809,-1.0534632,"('unhelpful', 'helpful')",0.48929197,0.42316324,2.0963814,2.098672,0.4856215,0.4894573,0.0038358
12,0.7903298,1.0695392,"('unsupportive', 'supportive')",1.1437097,1.4459276,-1.9802122,-1.7547385,-0.0153909,0.2535761,0.268967
13,-1.8773993,-1.8404068,"('impolite', 'polite')",0.56043243,0.4742843,-0.36817917,-0.41688713,-0.5617154,-0.5943365,-0.0326211
14,-1.680719,-1.68897,"('antisocial', 'social')",1.9908885,1.8390603,-0.67433864,-0.82266396,-0.1213897,-0.2241912,-0.1028015
15,0.7336835,0.5226597,"('boring', 'funny')",-0.99563664,-1.1758404,0.6170265,0.5259875,0.1183578,-0.0423977,-0.1607555
16,-0.09258775,-0.003541423,"('unpopular', 'popular')",-0.76610094,-0.68723565,0.62709767,0.59861916,-0.077197,-0.0307193,0.0464777
17,0.24342643,0.32716513,"('nasty', 'nice')",-0.88839304,-0.8266372,-0.18173021,-0.20621769,-0.2755656,-0.2352299,0.0403357
18,-0.007656783,0.1657964,"('disagreeable', 'welcoming')",-1.03232,-0.7932229,-0.286345,-0.19197752,-0.4421073,-0.2731347,0.1689726
19,0.33185312,0.43402934,"('inhospitable', 'hospitable')",-1.6060152,-1.5672412,0.11089299,0.28242725,-0.3877563,-0.2835949,0.1041614
20,-0.9537039,-0.86397475,"('rough', 'thoughtful')",1.1935694,1.2168558,1.0619687,1.0559391,0.4339447,0.4696067,0.035662
21,-1.3621697,-1.2198986,"('immoral', 'moral')",1.0215701,0.9990194,-0.7999095,-0.76315224,-0.3801697,-0.3280105,0.0521592
22,-1.1473465,-1.0919027,"('untrustworthy', 'trustworthy')",0.9613361,0.8894867,-1.2029452,-1.2748717,-0.4629852,-0.4924293,-0.0294441
23,-0.7968937,-0.66101617,"('insincere', 'sincere')",0.8009035,0.75258,6.1558084,5.846196,2.0532727,1.9792533,-0.0740194
24,-0.45651865,-0.44928083,"('dishonest', 'honest')",0.08476502,0.06911322,0.9533354,0.8432527,0.1938606,0.1543617,-0.0394989
25,0.47173905,0.46541613,"('egoistic', 'altruistic')",-0.65932554,-0.6481125,1.4989681,1.3907685,0.4371272,0.4026907,-0.0344365
26,1.0163826,1.0094839,"('hardhearted', 'benevolent')",0.99587035,0.9200716,1.5034097,1.4398609,1.1718876,1.1231388,-0.0487488
27,0.2820056,0.3895513,"('hardhearted', 'softhearted')",-0.45792967,-0.2877678,1.311204,1.2658231,0.3784266,0.4558689,0.0774423
28,-1.2381247,-1.1608055,"('disloyal', 'loyal')",0.50196797,0.31910983,1.0239564,0.82454807,0.0959332,-0.0057159,-0.1016491
29,-0.26824498,-0.27894324,"('unfair', 'fair')",-0.5896194,-0.61578953,-0.5121096,-0.72787327,-0.456658,-0.5408687,-0.0842107
30,-1.3848596,-1.3036009,"('intolerant', 'tolerant')",0.65821505,0.47655153,1.1556275,1.1338886,0.1429943,0.1022797,-0.0407146
31,0.6912938,0.78900564,"('evil', 'good')",-1.8773355,-1.6732627,-0.98919487,-1.0271666,-0.7250789,-0.6371412,0.0879377
32,0.7881724,0.76620835,"('unkind', 'kind')",1.9193374,1.7625672,1.262828,1.0899724,1.323446,1.2062492,-0.1171968
33,1.1638588,1.1320941,"('wrong', 'right')",-0.70209527,-0.6044161,-0.42672715,-0.5075174,0.0116788,0.0067202,-0.0049586
34,0.205224,0.4423938,"('mean', 'honorable')",0.04110241,0.2536162,6.3556147,6.3955135,2.200647,2.3638412,0.1631942
35,1.8512089,1.6896079,"('corrupt', 'incorrupt')",-2.005155,-1.9652083,0.12738873,-0.04052979,-0.0088525,-0.1053767,-0.0965242
36,0.42799905,0.53221565,"('hostile', 'amicable')",-2.3661711,-2.3220298,0.47978216,0.3480723,-0.48613,-0.4805806,0.0055494
37,-0.45932573,-0.33666602,"('fake', 'genuine')",0.20478262,0.26095557,0.3609142,0.36993766,0.035457,0.0980757,0.0626187
38,-0.61988693,-0.51369536,"('untruthful', 'truthful')",-0.81268394,-0.755348,0.2908395,0.35067105,-0.3805772,-0.3061241,0.0744531
39,1.0965475,1.0633006,"('exploitative', 'cooperative')",2.1772451,2.1693795,0.15929216,0.11324918,1.1443617,1.1153097,-0.029052
40,0.74328685,0.8993982,"('stingy', 'generous')",0.2676199,0.45840853,-1.9730577,-1.87839,-0.320717,-0.1735278,0.1471892
41,-0.8143678,-0.62352806,"('unforgiving', 'forgiving')",0.8372795,0.9218511,0.23539989,0.32672578,0.0861039,0.2083496,0.1222457
42,1.0458484,1.2359058,"('unreliable', 'reliable')",1.6420119,1.8041748,-2.9326203,-2.670474,-0.0815867,0.1232022,0.2047889
43,-1.2875097,-1.1016976,"('irresponsible', 'responsible')",1.2044353,1.2255129,0.5596515,0.59108603,0.1588591,0.2383004,0.0794413
44,0.7084192,0.65343314,"('prejudiced', 'unprejudiced')",-0.21798596,-0.27930027,-1.047088,-1.0816824,-0.1855516,-0.2358499,-0.0502983
45,-2.4601715,-2.1102197,"('incompetent', 'competent')",0.5581568,0.48434812,-0.5982205,-0.676705,-0.8334118,-0.7675255,0.0658863
46,-3.150097,-2.817272,"('uncompetitive', 'competitive')",1.7070501,1.7399449,-1.1150973,-1.0090657,-0.8527147,-0.6954643,0.1572504
