,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0060675,-0.95940745,"('unsociable', 'sociable')",-0.11393925,-0.23690976,-0.5600034,-0.5981586,-0.0381552
1,-0.9136956,-0.8380649,"('unfriendly', 'friendly')",1.1500291,1.0061436,0.1181667,0.0840393,-0.0341274
2,1.3021518,1.3762299,"('unlikable', 'likable')",0.8126938,0.8323249,1.0574228,1.1042774,0.0468546
3,-0.5444583,-0.4361778,"('repellent', 'pleasant')",0.88601965,0.96281433,0.1707807,0.2633183,0.0925376
4,0.11238327,0.12631267,"('disliked', 'liked')",-7.1558285,-7.293653,-3.5217226,-3.5836701,-0.0619475
5,-0.31939632,-0.31813413,"('distant', 'outgoing')",-0.79544634,-0.846346,-0.5574213,-0.5822401,-0.0248188
6,-0.696581,-0.599295,"('distant', 'open')",-0.64614713,-0.7288474,-0.6713641,-0.6640712,0.0072929
7,-1.0230882,-0.9766992,"('insensitive', 'sensitive')",0.14449048,0.19609666,-0.4392989,-0.3903013,0.0489976
8,-0.16540892,-0.2347839,"('unaffectionate', 'affectionate')",0.37850025,0.3016091,0.1065457,0.0334126,-0.0731331
9,-0.44174764,-0.46185416,"('unaffectionate', 'caring')",0.81155115,0.7892799,0.1849018,0.1637129,-0.0211889
10,-1.3814819,-1.3272898,"('unsympathetic', 'sympathetic')",-0.46007472,-0.48056424,-0.9207783,-0.903927,0.0168513
11,-1.0058017,-1.0427563,"('unhelpful', 'helpful')",1.1377409,1.1822292,0.0659696,0.0697364,0.0037668
12,-0.3128593,-0.1359732,"('unsupportive', 'supportive')",-2.2402115,-2.2532053,-1.2765354,-1.1945893,0.0819461
13,-1.494016,-1.4932075,"('impolite', 'polite')",-0.9585669,-0.93341786,-1.2262914,-1.2133126,0.0129788
14,0.19777924,0.2196821,"('antisocial', 'social')",0.38341227,0.30851945,0.2905958,0.2641008,-0.026495
15,0.91145635,0.7112646,"('boring', 'funny')",0.23186359,0.18689835,0.57166,0.4490815,-0.1225785
16,0.17654353,0.24459258,"('unpopular', 'popular')",0.3134399,0.2698576,0.2449917,0.2572251,0.0122334
17,-0.0706417,0.03562484,"('nasty', 'nice')",-0.5724565,-0.5387941,-0.3215491,-0.2515846,0.0699645
