,suicide_male,suicide_female,tuple,average_male,average_female,female-male
0,-0.32617265,-0.374875,"('unsociable', 'sociable')",-0.3261726,-0.374875,-0.0487024
1,1.4669625,1.350864,"('unfriendly', 'friendly')",1.4669625,1.3508641,-0.1160984
2,0.5811275,0.67865497,"('unlikable', 'likable')",0.5811275,0.678655,0.0975275
3,0.70673656,0.61304,"('repellent', 'pleasant')",0.7067366,0.61304,-0.0936966
4,-7.0720854,-7.2739744,"('disliked', 'liked')",-7.0720854,-7.2739744,-0.201889
5,-0.09721117,-0.38351297,"('distant', 'outgoing')",-0.0972112,-0.383513,-0.2863018
6,0.48382843,0.19101128,"('distant', 'open')",0.4838284,0.1910113,-0.2928171
7,0.74003994,0.7000134,"('insensitive', 'sensitive')",0.7400399,0.7000134,-0.0400265
8,1.1372176,1.083608,"('unaffectionate', 'affectionate')",1.1372176,1.083608,-0.0536096
9,1.5427665,1.6949112,"('unaffectionate', 'caring')",1.5427665,1.6949112,0.1521447
10,0.728745,0.76405895,"('unsympathetic', 'sympathetic')",0.728745,0.7640589,0.0353139
11,1.2682768,1.38562,"('unhelpful', 'helpful')",1.2682768,1.38562,0.1173432
12,-1.7439282,-1.8267245,"('unsupportive', 'supportive')",-1.7439282,-1.8267245,-0.0827963
13,-0.31082046,-0.31182978,"('impolite', 'polite')",-0.3108205,-0.3118298,-0.0010093
14,-0.42900327,-0.4904805,"('antisocial', 'social')",-0.4290033,-0.4904805,-0.0614772
15,0.1690963,0.07805537,"('boring', 'funny')",0.1690963,0.0780554,-0.0910409
16,-0.3095461,-0.36059263,"('unpopular', 'popular')",-0.3095461,-0.3605926,-0.0510465
17,-0.09820804,-0.20879784,"('nasty', 'nice')",-0.098208,-0.2087978,-0.1105898
18,-0.2705912,-0.5228005,"('disagreeable', 'welcoming')",-0.2705912,-0.5228005,-0.2522093
19,-0.4218535,-0.45318535,"('inhospitable', 'hospitable')",-0.4218535,-0.4531853,-0.0313318
20,0.8627375,0.67539823,"('rough', 'thoughtful')",0.8627375,0.6753982,-0.1873393
21,-0.322269,-0.19064039,"('immoral', 'moral')",-0.322269,-0.1906404,0.1316286
22,-0.25085664,-0.32511732,"('untrustworthy', 'trustworthy')",-0.2508566,-0.3251173,-0.0742607
23,5.9105883,6.0096407,"('insincere', 'sincere')",5.9105883,6.0096407,0.0990524
24,1.4741465,1.3559749,"('dishonest', 'honest')",1.4741465,1.3559749,-0.1181716
25,0.39895746,0.24976176,"('egoistic', 'altruistic')",0.3989575,0.2497618,-0.1491957
26,0.4958634,0.5069712,"('hardhearted', 'benevolent')",0.4958634,0.5069712,0.0111078
27,1.8571699,1.4498252,"('hardhearted', 'softhearted')",1.8571699,1.4498252,-0.4073447
28,1.1162168,1.084096,"('disloyal', 'loyal')",1.1162168,1.084096,-0.0321208
29,-0.2252405,-0.49566895,"('unfair', 'fair')",-0.2252405,-0.4956689,-0.2704284
30,0.66486174,0.717837,"('intolerant', 'tolerant')",0.6648617,0.717837,0.0529753
31,-0.99840295,-1.3504878,"('evil', 'good')",-0.998403,-1.3504878,-0.3520848
32,1.0311487,0.99266195,"('unkind', 'kind')",1.0311487,0.992662,-0.0384867
33,-0.30095288,-0.33213374,"('wrong', 'right')",-0.3009529,-0.3321337,-0.0311808
34,4.3878226,4.557356,"('mean', 'honorable')",4.3878226,4.5573559,0.1695333
35,-0.66691995,-0.9616059,"('corrupt', 'incorrupt')",-0.6669199,-0.9616059,-0.294686
36,-0.34339556,-0.49539903,"('hostile', 'amicable')",-0.3433956,-0.495399,-0.1520034
37,0.9147389,0.79656065,"('fake', 'genuine')",0.9147389,0.7965606,-0.1181783
38,-0.38443324,-0.23897257,"('untruthful', 'truthful')",-0.3844332,-0.2389726,0.1454606
39,-0.08292693,-0.046511363,"('exploitative', 'cooperative')",-0.0829269,-0.0465114,0.0364155
40,-1.3099893,-1.7534494,"('stingy', 'generous')",-1.3099893,-1.7534494,-0.4434601
41,0.03837925,0.004177157,"('unforgiving', 'forgiving')",0.0383792,0.0041772,-0.034202
42,-2.2028391,-2.4343894,"('unreliable', 'reliable')",-2.2028391,-2.4343894,-0.2315503
43,1.0576507,1.1988765,"('irresponsible', 'responsible')",1.0576507,1.1988765,0.1412258
44,-1.171564,-1.3077509,"('prejudiced', 'unprejudiced')",-1.171564,-1.3077509,-0.1361869
45,0.043942343,-0.0853647,"('incompetent', 'competent')",0.0439423,-0.0853647,-0.129307
46,-0.53285855,-0.54950285,"('uncompetitive', 'competitive')",-0.5328586,-0.5495028,-0.0166442
47,4.924613,5.122029,"('stupid', 'smart')",4.924613,5.1220288,0.1974158
48,0.35702267,0.37980595,"('unintelligent', 'intelligent')",0.3570227,0.379806,0.0227833
49,0.14701162,0.1438783,"('unable', 'able')",0.1470116,0.1438783,-0.0031333
50,-0.17194158,-0.26712728,"('clumsy', 'skillful')",-0.1719416,-0.2671273,-0.0951857
51,-0.10571205,-0.17568323,"('uneducated', 'educated')",-0.105712,-0.1756832,-0.0699712
52,-0.2692557,-0.42168188,"('irrational', 'rational')",-0.2692557,-0.4216819,-0.1524262
53,0.2392838,0.16174273,"('uncreative', 'creative')",0.2392838,0.1617427,-0.0775411
54,1.0045469,1.0319902,"('incapable', 'capable')",1.0045469,1.0319902,0.0274433
55,0.43924922,0.44045904,"('incompetent', 'clever')",0.4392492,0.440459,0.0012098
56,0.30221084,0.4630692,"('impractical', 'practical')",0.3022108,0.4630692,0.1608584
57,-2.5753052,-2.6678474,"('unimaginative', 'imaginative')",-2.5753052,-2.6678474,-0.0925422
58,0.047010764,-0.06440166,"('undiscriminating', 'discriminating')",0.0470108,-0.0644017,-0.1114125
59,0.10834199,0.10504572,"('foolish', 'wise')",0.108342,0.1050457,-0.0032963
60,0.2592756,0.47538272,"('inefficient', 'efficient')",0.2592756,0.4753827,0.2161071
61,0.29426128,0.116491415,"('illogical', 'logical')",0.2942613,0.1164914,-0.1777699
62,0.55015665,0.59082395,"('incompetent', 'brilliant')",0.5501567,0.5908239,0.0406672
63,0.11621484,0.13334897,"('unperceptive', 'insightful')",0.1162148,0.133349,0.0171342
64,-6.0878696,-6.0794845,"('shy', 'confident')",-6.0878696,-6.0794845,0.0083851
65,0.46586284,0.50375396,"('insecure', 'secure')",0.4658628,0.503754,0.0378912
66,-0.34280998,-0.5948109,"('inactive', 'active')",-0.34281,-0.5948109,-0.2520009
67,-0.6439085,-0.45441207,"('doubtful', 'determined')",-0.6439085,-0.4544121,0.1894964
68,-0.48945406,-0.64969724,"('dependent', 'independent')",-0.4894541,-0.6496972,-0.1602431
69,-1.8195943,-2.0032344,"('lazy', 'industrious')",-1.8195943,-2.0032344,-0.1836401
70,1.0733122,0.9739738,"('lethargic', 'energetic')",1.0733122,0.9739738,-0.0993384
71,0.62643164,0.5040188,"('diffident', 'self-confident')",0.6264316,0.5040188,-0.1224128
72,0.7421007,0.816403,"('unambitious', 'ambitious')",0.7421007,0.816403,0.0743023
73,-2.7887626,-2.8696327,"('helpless', 'self-reliant')",-2.7887626,-2.8696327,-0.0808701
74,0.078100756,-0.023084775,"('undedicated', 'dedicated')",0.0781008,-0.0230848,-0.1011856
75,-0.7419896,-0.69663906,"('meek', 'impulsive')",-0.7419896,-0.6966391,0.0453505
76,0.6098473,0.5351799,"('anxious', 'daring')",0.6098473,0.5351799,-0.0746674
77,-1.5111665,-1.2306383,"('unmotivated', 'motivated')",-1.5111665,-1.2306383,0.2805282
78,-0.57093585,-0.5472729,"('nonresilient', 'resilient')",-0.5709358,-0.5472729,0.0236629
79,-0.24629562,-0.30750182,"('wavering', 'unwavering')",-0.2462956,-0.3075018,-0.0612062
80,-0.6557749,-0.65230775,"('dominated', 'dominating')",-0.6557749,-0.6523077,0.0034672
81,-0.5753441,-0.49201736,"('submissive', 'aggressive')",-0.5753441,-0.4920174,0.0833267
82,6.3384037,6.3849626,"('poor', 'rich')",6.3384037,6.3849626,0.0465589
83,-0.5653029,-0.45692822,"('powerless', 'powerful')",-0.5653029,-0.4569282,0.1083747
84,0.32360896,0.24732134,"('inferior', 'superior')",0.323609,0.2473213,-0.0762877
85,-0.8231576,-0.8698127,"('insignificant', 'prestigious')",-0.8231576,-0.8698127,-0.0466551
86,0.314761,0.34872162,"('uninfluential', 'influential')",0.314761,0.3487216,0.0339606
87,-0.39282507,-0.4196637,"('unsuccessful', 'successful')",-0.3928251,-0.4196637,-0.0268386
88,-0.27641022,-0.34087667,"('low', 'eminent')",-0.2764102,-0.3408767,-0.0644665
