,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
20,0.047152605,0.054242194,"('rough', 'thoughtful')",0.8038026,0.74642164,1.3165263,1.1915654,0.7224938,0.6640764,-0.0584174
21,-0.88218707,-0.78496605,"('immoral', 'moral')",0.2162727,0.28985417,-1.150878,-1.1120803,-0.6055974,-0.5357308,0.0698666
22,-0.29278168,-0.28410104,"('untrustworthy', 'trustworthy')",-0.054848157,-0.04956798,-0.96815234,-1.0160301,-0.4385941,-0.4498997,-0.0113056
23,-0.5011258,-0.3467889,"('insincere', 'sincere')",0.053380884,0.07970352,4.914391,4.7182355,1.4888821,1.4837166,-0.0051655
24,-0.08003417,-0.09857814,"('dishonest', 'honest')",0.058999963,0.09289336,0.47475868,0.4285803,0.1512415,0.1409652,-0.0102763
25,0.90515786,0.844085,"('egoistic', 'altruistic')",0.6411471,0.5713821,1.6108583,1.5620054,1.0523877,0.9924908,-0.0598969
26,1.0138006,0.88454795,"('hardhearted', 'benevolent')",1.5356708,1.4846212,1.9223006,1.8179934,1.4905907,1.3957208,-0.0948699
27,0.20176226,0.25267193,"('hardhearted', 'softhearted')",-0.04634551,-0.102749996,1.1877863,1.0849332,0.4477344,0.4116184,-0.036116
28,-0.2278613,-0.28148323,"('disloyal', 'loyal')",-0.044059157,-0.16389503,0.55812967,0.40448,0.0954031,-0.0136327,-0.1090358
29,-0.2512509,-0.31209922,"('unfair', 'fair')",-0.553204,-0.6062886,-0.23417671,-0.37366796,-0.3462106,-0.4306853,-0.0844747
30,-0.36597887,-0.26432025,"('intolerant', 'tolerant')",0.4475233,0.47068503,0.89660007,0.86192405,0.3260482,0.3560963,0.0300481
31,-0.1631856,-0.15848088,"('evil', 'good')",-0.6005774,-0.66108245,-0.531703,-0.61428946,-0.431822,-0.4779509,-0.0461289
32,-0.4097545,-0.36583582,"('unkind', 'kind')",-0.25216356,-0.2944809,0.40754104,0.24170303,-0.0847923,-0.1395379,-0.0547456
33,1.2563769,1.1694618,"('wrong', 'right')",0.6973795,0.671442,-0.083117425,-0.08069031,0.6235463,0.5867378,-0.0368085
34,-0.9040498,-0.688455,"('mean', 'honorable')",-0.05760293,0.1050874,5.4791226,5.5676913,1.5058233,1.6614412,0.1556179
35,1.1566933,0.970937,"('corrupt', 'incorrupt')",-0.17952274,-0.39836618,0.41265082,0.270687,0.4632738,0.2810859,-0.1821879
36,-0.38809705,-0.4996016,"('hostile', 'amicable')",0.068331435,-0.18560544,0.7655039,0.5548461,0.1485794,-0.0434536,-0.192033
37,0.12946062,0.24492347,"('fake', 'genuine')",-0.3218715,-0.34724477,0.25108778,0.23032054,0.019559,0.0426664,0.0231074
38,-0.30261955,-0.18886416,"('untruthful', 'truthful')",-0.40722173,-0.2813784,-0.34483272,-0.27262172,-0.351558,-0.2476214,0.1039366
39,1.2034314,1.2368611,"('exploitative', 'cooperative')",1.177045,1.2448996,0.15711127,0.16413546,0.8458625,0.8819654,0.0361029
40,-0.57561064,-0.56821,"('stingy', 'generous')",0.051388245,0.056560412,-1.5178319,-1.6357448,-0.6806847,-0.7157981,-0.0351134
41,-0.28106135,-0.16008317,"('unforgiving', 'forgiving')",0.24145913,0.25591105,-0.05906742,-0.1509284,-0.0328899,-0.0183668,0.0145231
42,-0.34962672,-0.07174559,"('unreliable', 'reliable')",0.4174408,0.6090782,-2.9978666,-2.8600163,-0.9766842,-0.7742279,0.2024563
43,-0.92852074,-0.7001818,"('irresponsible', 'responsible')",0.31932783,0.45679343,0.1223944,0.15184954,-0.1622662,-0.0305129,0.1317533
44,0.30394298,0.3220992,"('prejudiced', 'unprejudiced')",0.2909207,0.40802836,-1.0468487,-0.9392413,-0.1506617,-0.0697046,0.0809571
45,-0.4545583,-0.21914637,"('incompetent', 'competent')",0.24951215,0.21905333,-0.37389353,-0.49827155,-0.1929799,-0.1661215,0.0268584
46,-0.6023935,-0.3942535,"('uncompetitive', 'competitive')",0.1622768,0.3306257,-0.9755707,-0.9773729,-0.4718958,-0.3470002,0.1248956
47,0.0666202,0.16991094,"('stupid', 'smart')",-0.034397252,0.059214912,5.198806,5.219715,1.7436762,1.8162804,0.0726042
48,-0.58346105,-0.6003099,"('unintelligent', 'intelligent')",-0.21807729,-0.2332222,-0.013527846,-0.038645193,-0.2716887,-0.2907258,-0.0190371
49,-0.15900396,0.007311292,"('unable', 'able')",-0.21564196,-0.106939405,-0.3986323,-0.26282403,-0.2577594,-0.1208174,0.136942
50,-0.09480481,0.045878354,"('clumsy', 'skillful')",-0.35054824,-0.38651448,0.035294667,-0.00952974,-0.1366861,-0.116722,0.0199641
51,-0.95009047,-0.99220145,"('uneducated', 'educated')",0.42388994,0.4171975,-0.123773634,-0.1865831,-0.2166581,-0.2538624,-0.0372043
52,0.69210255,0.44579962,"('irrational', 'rational')",-0.30042973,-0.5181061,0.78688246,0.62871194,0.3928518,0.1854685,-0.2073833
53,-0.773034,-0.81747246,"('uncreative', 'creative')",-0.038303092,-0.15025611,0.936528,0.80830586,0.0417303,-0.0531409,-0.0948712
54,0.26110426,0.23330629,"('incapable', 'capable')",0.38464266,0.40420866,1.0345752,1.0771194,0.5601074,0.5715448,0.0114374
55,-0.65486944,-0.48010117,"('incompetent', 'clever')",-0.43683666,-0.37415227,-0.5319598,-0.56891626,-0.5412219,-0.4743899,0.066832
56,-0.12919241,0.008340344,"('impractical', 'practical')",1.1793453,1.2270529,-0.28234357,-0.24855195,0.2559364,0.3289471,0.0730107
57,-1.2849673,-1.3077313,"('unimaginative', 'imaginative')",-0.07543877,-0.10510489,-2.419281,-2.4644659,-1.2598956,-1.2924341,-0.0325385
58,-0.27955255,-0.31277886,"('undiscriminating', 'discriminating')",0.6195283,0.5154092,0.09353906,0.010397899,0.1445049,0.0710094,-0.0734955
59,0.87978566,0.7731025,"('foolish', 'wise')",0.26872763,0.2514036,0.82975847,0.8091104,0.6594239,0.6112055,-0.0482184
60,-0.40639657,-0.13922691,"('inefficient', 'efficient')",0.77869797,0.9156569,-0.7960756,-0.66011477,-0.1412581,0.0387717,0.1800298
61,0.21948765,0.08773546,"('illogical', 'logical')",0.19750965,0.055766437,0.4110391,0.22616462,0.2760121,0.1232222,-0.1527899
62,0.104151584,0.3262055,"('incompetent', 'brilliant')",0.8544853,1.0190228,-0.20780577,-0.051959872,0.250277,0.4310895,0.1808125
63,-0.87574154,-0.72242224,"('unperceptive', 'insightful')",0.79000735,0.9035867,0.40952003,0.47785223,0.1079286,0.2196722,0.1117436
64,-0.027742235,-0.03197265,"('shy', 'confident')",0.29730424,0.37099427,-6.324962,-6.1819916,-2.0184666,-1.9476566,0.07081
65,-0.8430738,-0.83454996,"('insecure', 'secure')",0.36041138,0.3680783,-0.57603925,-0.5973661,-0.3529005,-0.3546126,-0.0017121
66,-0.37415224,-0.3922302,"('inactive', 'active')",1.060518,0.9928127,1.2931454,1.2953175,0.6598371,0.6319667,-0.0278704
67,0.37173256,0.36716264,"('doubtful', 'determined')",0.25765046,0.29638028,-0.52487653,-0.45267922,0.0348355,0.0702879,0.0354524
68,-0.7597599,-0.78398687,"('dependent', 'independent')",0.008740671,-0.08489396,-0.8901477,-0.9022731,-0.5470556,-0.5903846,-0.043329
69,1.4719855,1.4246829,"('lazy', 'industrious')",1.5674653,1.5518348,-0.15861192,-0.032516208,0.9602795,0.9813338,0.0210543
70,-1.3362194,-1.1850278,"('lethargic', 'energetic')",0.28964856,0.44201365,0.2112999,0.29536524,-0.2784237,-0.1492163,0.1292074
71,1.1022542,1.1884816,"('diffident', 'self-confident')",0.7410584,0.75813586,0.63116026,0.6307291,0.8248243,0.8591154,0.0342911
72,-1.022017,-1.0560055,"('unambitious', 'ambitious')",-0.16020288,-0.05905334,-1.166428,-1.1530368,-0.7828826,-0.7560318,0.0268508
73,0.715904,0.6701366,"('helpless', 'self-reliant')",0.15372702,0.12216302,-2.7952533,-2.7112799,-0.6418741,-0.6396601,0.002214
74,0.4950611,0.61946243,"('undedicated', 'dedicated')",0.7848123,0.82073104,0.19901466,0.18166345,0.4929627,0.540619,0.0476563
75,-0.21812777,-0.23918815,"('meek', 'impulsive')",-0.17828584,-0.10144102,-0.23321536,-0.14971063,-0.2098763,-0.1634466,0.0464297
76,-0.6528697,-0.43583208,"('anxious', 'daring')",0.8656086,1.0232924,0.04139582,0.14566223,0.0847116,0.2443742,0.1596626
77,-1.3769282,-1.2956727,"('unmotivated', 'motivated')",-0.4077526,-0.31003684,-1.5079114,-1.3799827,-1.0975308,-0.9952308,0.1023
78,-0.3654483,-0.15937433,"('nonresilient', 'resilient')",0.2591505,0.3636176,0.062419243,0.1382404,-0.0146262,0.1141612,0.1287874
79,-0.23771432,-0.2244826,"('wavering', 'unwavering')",-0.6826797,-0.73007387,0.092247024,0.094369024,-0.276049,-0.2867291,-0.0106801
80,-0.01585868,-0.01906994,"('dominated', 'dominating')",0.23844221,0.33580258,-1.4246377,-1.3415805,-0.4006847,-0.341616,0.0590687
81,-1.0169402,-1.0366223,"('submissive', 'aggressive')",0.33741796,0.49159956,-1.3411337,-1.2603899,-0.673552,-0.6018042,0.0717478
82,-0.9643432,-0.85644144,"('poor', 'rich')",-0.87439466,-0.8587647,5.613168,5.491896,1.2581433,1.2588967,0.0007534
83,0.04170259,0.0497677,"('powerless', 'powerful')",0.052075278,0.15967825,-0.9000701,-0.87427306,-0.2687641,-0.221609,0.0471551
84,0.48985237,0.43577272,"('inferior', 'superior')",0.5108117,0.42324433,0.89523417,0.8137716,0.631966,0.5575962,-0.0743698
85,0.84513265,0.76336825,"('insignificant', 'prestigious')",-0.3924141,-0.43399438,0.8896967,0.8475805,0.4474718,0.3923181,-0.0551537
86,-0.91693664,-1.0220693,"('uninfluential', 'influential')",-0.03178505,-0.098011926,-0.5624273,-0.72807616,-0.5037163,-0.6160525,-0.1123362
87,0.91664636,0.98083603,"('unsuccessful', 'successful')",1.3286495,1.3448511,1.1546615,1.1658485,1.1333192,1.1638452,0.030526
88,-0.11408088,-0.2130877,"('low', 'eminent')",-0.08041995,-0.17258401,0.026378062,-0.0051431432,-0.0560409,-0.1302716,-0.0742307
