,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.7960399,-0.8408982,"('unsociable', 'sociable')",-0.34862748,-0.42234308,-0.5723337,-0.6316206,-0.0592869
1,0.10906579,-0.16315816,"('unfriendly', 'friendly')",1.6129645,1.4990443,0.8610151,0.6679431,-0.193072
2,-0.07704654,-0.05841773,"('unlikable', 'likable')",0.71487874,0.9121086,0.3189161,0.4268454,0.1079293
3,-1.9132569,-1.9024755,"('repellent', 'pleasant')",0.5434116,0.6111918,-0.6849226,-0.6456418,0.0392808
4,-0.093021475,-0.13827424,"('disliked', 'liked')",-7.4770412,-7.5120497,-3.7850313,-3.8251619,-0.0401306
5,0.42760143,0.3153541,"('distant', 'outgoing')",-0.43327945,-0.37967464,-0.002839,-0.0321603,-0.0293213
6,0.101299934,-0.047241688,"('distant', 'open')",-0.11618812,-0.07179352,-0.0074441,-0.0595176,-0.0520735
7,-1.0248401,-1.0067585,"('insensitive', 'sensitive')",-0.19057862,-0.12797464,-0.6077093,-0.5673665,0.0403428
8,-0.121685304,-0.35233042,"('unaffectionate', 'affectionate')",0.6484544,0.59053445,0.2633846,0.119102,-0.1442826
9,-0.20469236,-0.35722345,"('unaffectionate', 'caring')",0.9814875,0.9838065,0.3883976,0.3132915,-0.0751061
10,-1.3179164,-1.3847108,"('unsympathetic', 'sympathetic')",-0.31543964,-0.31586054,-0.816678,-0.8502856,-0.0336076
11,-0.4833957,-0.38928357,"('unhelpful', 'helpful')",1.4343148,1.5396042,0.4754596,0.5751603,0.0997007
12,-0.58237815,-0.56112593,"('unsupportive', 'supportive')",-2.3946157,-2.3191564,-1.4884969,-1.4401412,0.0483557
13,-1.132042,-1.0361726,"('impolite', 'polite')",-0.54306084,-0.5356551,-0.8375515,-0.7859138,0.0516377
14,-1.1811086,-1.1843367,"('antisocial', 'social')",-0.3252274,-0.39394078,-0.753168,-0.7891387,-0.0359707
15,0.29824394,0.2601059,"('boring', 'funny')",0.30472043,0.27677178,0.3014822,0.2684388,-0.0330434
16,-0.21597567,-0.22348903,"('unpopular', 'popular')",0.4512245,0.37477756,0.1176244,0.0756443,-0.0419801
17,-0.5492007,-0.48495856,"('nasty', 'nice')",-0.26503748,-0.25330064,-0.4071191,-0.3691296,0.0379895
18,-0.76466167,-0.7333681,"('disagreeable', 'welcoming')",-0.7636891,-0.8126299,-0.7641754,-0.772999,-0.0088236
19,-0.7833796,-0.86037487,"('inhospitable', 'hospitable')",-0.59307474,-0.46429038,-0.6882272,-0.6623327,0.0258945
20,0.34035775,0.2927878,"('rough', 'thoughtful')",0.726833,0.67362624,0.5335954,0.483207,-0.0503884
21,-0.29779947,-0.31511417,"('immoral', 'moral')",-0.8012312,-0.7189516,-0.5495154,-0.5170329,0.0324825
22,-1.1004022,-1.1304557,"('untrustworthy', 'trustworthy')",-0.7744105,-0.78949124,-0.9374064,-0.9599735,-0.0225671
23,-0.5008393,-0.5335234,"('insincere', 'sincere')",5.983229,5.917524,2.741195,2.6920002,-0.0491948
24,-0.3002392,-0.33313414,"('dishonest', 'honest')",0.9265773,0.88010585,0.3131691,0.2734858,-0.0396833
