,pool_male,pool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,1.5614824,1.4936533,"('hardhearted', 'benevolent')",1.6363736,1.4917412,1.598928,1.4926972,-0.1062308
27,0.74129015,0.7288969,"('hardhearted', 'softhearted')",1.2856781,1.1867713,1.0134841,0.9578341,-0.05565
28,0.16392584,0.07261983,"('disloyal', 'loyal')",1.485229,1.4567308,0.8245775,0.7646753,-0.0599022
29,-0.06339604,-0.08200078,"('unfair', 'fair')",-0.5438421,-0.68390304,-0.3036191,-0.3829519,-0.0793328
30,2.037991,2.0390956,"('intolerant', 'tolerant')",0.9810114,1.0024202,1.5095012,1.5207579,0.0112567
31,-2.2845695,-2.1281245,"('evil', 'good')",-1.1868054,-1.2928945,-1.7356875,-1.7105095,0.025178
32,0.9765869,1.0118332,"('unkind', 'kind')",1.1121961,1.0627567,1.0443915,1.0372949,-0.0070966
33,0.39177063,0.34767923,"('wrong', 'right')",-0.37024087,-0.42582515,0.0107649,-0.039073,-0.0498379
34,-0.093558565,0.06100066,"('mean', 'honorable')",5.5526247,5.68568,2.729533,2.8733404,0.1438074
35,-2.9776678,-3.039959,"('corrupt', 'incorrupt')",-0.4792097,-0.64416325,-1.7284387,-1.842061,-0.1136223
36,-1.9280941,-1.8929045,"('hostile', 'amicable')",-0.5268423,-0.65457875,-1.2274683,-1.2737416,-0.0462733
37,-0.43936163,-0.43992805,"('fake', 'genuine')",0.32223624,0.3699399,-0.0585627,-0.0349941,0.0235686
38,0.50264966,0.5046095,"('untruthful', 'truthful')",-0.15791835,-0.057331704,0.1723657,0.2236389,0.0512732
39,1.6331353,1.652801,"('exploitative', 'cooperative')",0.37423667,0.36911562,1.003686,1.0109583,0.0072723
40,0.5610721,0.5922259,"('stingy', 'generous')",-2.281939,-2.388301,-0.8604335,-0.8980375,-0.037604
41,1.7729403,1.7214715,"('unforgiving', 'forgiving')",-0.11262852,-0.2003257,0.8301558,0.7605729,-0.0695829
42,1.0987676,1.1361272,"('unreliable', 'reliable')",-3.206578,-3.1543603,-1.0539052,-1.0091165,0.0447887
43,1.5219469,1.5662295,"('irresponsible', 'responsible')",0.8570392,0.890563,1.1894931,1.2283962,0.0389031
44,-1.1343423,-1.1779714,"('prejudiced', 'unprejudiced')",-1.3033789,-1.3257776,-1.2188606,-1.2518744,-0.0330138
45,0.9635159,0.9880631,"('incompetent', 'competent')",0.08271217,0.059731524,0.523114,0.5238973,0.0007833
46,1.8267283,1.8060554,"('uncompetitive', 'competitive')",-1.0965009,-1.0708961,0.3651137,0.3675796,0.0024659
47,0.4312457,0.4923046,"('stupid', 'smart')",5.936059,6.0319796,3.1836524,3.2621422,0.0784898
48,0.5480747,0.48931777,"('unintelligent', 'intelligent')",0.7442616,0.7821822,0.6461682,0.63575,-0.0104182
49,-0.3186709,-0.3023858,"('unable', 'able')",-0.1356041,-0.07937918,-0.2271375,-0.1908825,0.036255
50,-1.0913762,-1.0781231,"('clumsy', 'skillful')",0.03448045,-0.005027894,-0.5284479,-0.5415755,-0.0131276
51,-0.003736712,-0.02116032,"('uneducated', 'educated')",0.5256198,0.536845,0.2609415,0.2578424,-0.0030991
52,-0.7506107,-0.85190755,"('irrational', 'rational')",-0.13879016,-0.29391712,-0.4447004,-0.5729123,-0.1282119
53,-1.3550696,-1.338869,"('uncreative', 'creative')",0.2698765,0.19220999,-0.5425966,-0.5733295,-0.0307329
54,0.027641274,0.02114465,"('incapable', 'capable')",0.9920944,1.0067533,0.5098678,0.513949,0.0040812
55,1.9165409,1.9214643,"('incompetent', 'clever')",0.5873536,0.6242379,1.2519472,1.2728511,0.0209039
56,2.3588355,2.3489537,"('impractical', 'practical')",-0.16545518,-0.066997714,1.0966902,1.140978,0.0442878
57,0.30335945,0.23822735,"('unimaginative', 'imaginative')",-3.2490208,-3.1852784,-1.4728307,-1.4735255,-0.0006948
58,0.92728645,0.92411137,"('undiscriminating', 'discriminating')",0.20977601,0.17856471,0.5685312,0.551338,-0.0171932
59,-0.6456886,-0.6311635,"('foolish', 'wise')",0.13166769,0.120615855,-0.2570105,-0.2552738,0.0017367
60,2.2622335,2.3077416,"('inefficient', 'efficient')",0.24115504,0.4279164,1.2516943,1.3678291,0.1161348
61,1.4534402,1.3166102,"('illogical', 'logical')",0.57102793,0.3859718,1.0122341,0.851291,-0.1609431
62,1.9965731,2.032998,"('incompetent', 'brilliant')",0.54160255,0.6407535,1.2690878,1.3368758,0.067788
63,0.89055943,0.93293226,"('unperceptive', 'insightful')",0.35739326,0.38822517,0.6239763,0.6605787,0.0366024
64,0.020574547,-0.019425191,"('shy', 'confident')",-6.8681006,-6.8981447,-3.423763,-3.4587851,-0.0350221
65,1.568309,1.4890351,"('insecure', 'secure')",0.1980568,0.26327673,0.8831829,0.8761559,-0.007027
66,-1.4397243,-1.4103718,"('inactive', 'active')",0.2107232,0.087904856,-0.6145006,-0.6612335,-0.0467329
67,0.5452004,0.4965472,"('doubtful', 'determined')",-0.39603972,-0.36865056,0.0745803,0.0639483,-0.010632
68,-0.499819,-0.48071554,"('dependent', 'independent')",-0.8235024,-0.8812814,-0.6616607,-0.6809984,-0.0193377
69,-0.86137336,-0.83673394,"('lazy', 'industrious')",-1.1958686,-1.3476492,-1.028621,-1.0921916,-0.0635706
70,0.7519062,0.77903485,"('lethargic', 'energetic')",0.66535336,0.6836364,0.7086298,0.7313356,0.0227058
71,0.75775015,0.7654676,"('diffident', 'self-confident')",0.5431055,0.5231343,0.6504278,0.6443009,-0.0061269
72,0.8187155,0.8036189,"('unambitious', 'ambitious')",0.035854906,0.15828958,0.4272852,0.4809542,0.053669
73,0.11137506,0.12042934,"('helpless', 'self-reliant')",-3.5035665,-3.48719,-1.6960957,-1.6833804,0.0127153
74,0.939292,0.96003336,"('undedicated', 'dedicated')",-0.32850474,-0.38760802,0.3053936,0.2862127,-0.0191809
75,-2.066461,-2.040955,"('meek', 'impulsive')",-0.81733304,-0.7893619,-1.441897,-1.4151585,0.0267385
76,0.14371957,0.14400835,"('anxious', 'daring')",-0.081620544,-0.03172496,0.0310495,0.0561417,0.0250922
77,0.83225006,0.8338087,"('unmotivated', 'motivated')",-1.341366,-1.2168616,-0.254558,-0.1915264,0.0630316
78,-0.07515325,-0.041397486,"('nonresilient', 'resilient')",-0.5096898,-0.50805104,-0.2924215,-0.2747243,0.0176972
79,-2.118053,-2.1213322,"('wavering', 'unwavering')",-0.47950518,-0.44304815,-1.298779,-1.2821902,0.0165888
80,0.8163411,0.65696996,"('dominated', 'dominating')",-0.6328144,-0.55642533,0.0917633,0.0502723,-0.041491
81,1.0348083,0.94239193,"('submissive', 'aggressive')",-0.41965348,-0.27598873,0.3075774,0.3332016,0.0256242
82,-0.33866408,-0.23766729,"('poor', 'rich')",6.7004223,6.7270546,3.1808791,3.2446938,0.0638147
83,0.555065,0.53725874,"('powerless', 'powerful')",-0.74717414,-0.755914,-0.0960546,-0.1093276,-0.013273
84,0.6191537,0.5465286,"('inferior', 'superior')",0.5650458,0.45254967,0.5920997,0.4995391,-0.0925606
85,-0.6696138,-0.668449,"('insignificant', 'prestigious')",-0.41151738,-0.55295587,-0.5405656,-0.6107024,-0.0701368
86,-0.2533718,-0.2650721,"('uninfluential', 'influential')",0.0210239,-0.00848189,-0.116174,-0.136777,-0.020603
87,0.28034467,0.18734151,"('unsuccessful', 'successful')",0.5177844,0.46933576,0.3990645,0.3283386,-0.0707259
88,-0.77687436,-0.74449104,"('low', 'eminent')",-0.018011179,0.011659596,-0.3974428,-0.3664157,0.0310271
