,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9643157,-2.066431,"('unsociable', 'sociable')",-0.34879887,-0.522209,-0.23119411,-0.41619632,-0.8481029,-1.0016121,-0.1535092
1,-0.42785454,-0.6366859,"('unfriendly', 'friendly')",-0.01456188,-0.25030747,1.1687641,1.059851,0.2421159,0.0576192,-0.1844967
2,0.8207774,0.8828282,"('unlikable', 'likable')",0.6119286,0.6466326,0.90711296,0.9167756,0.7799397,0.8154121,0.0354724
3,-1.198425,-1.1319124,"('repellent', 'pleasant')",-0.04312016,-0.019031456,0.77177227,0.74941933,-0.156591,-0.1338415,0.0227495
4,0.7854834,0.6660637,"('disliked', 'liked')",-0.5463074,-0.6574303,-6.1691403,-6.3845134,-1.9766547,-2.1252933,-0.1486386
5,0.27973202,0.26530445,"('distant', 'outgoing')",-0.856057,-0.7880226,-0.71800214,-0.63604236,-0.4314423,-0.3862535,0.0451888
6,0.034413897,0.008732155,"('distant', 'open')",-1.308504,-1.3065181,-0.5136376,-0.45952293,-0.5959092,-0.5857696,0.0101396
7,-1.231705,-1.281885,"('insensitive', 'sensitive')",0.1988136,0.24512143,0.27689928,0.20925605,-0.2519974,-0.2758358,-0.0238384
8,0.10010767,-0.090193786,"('unaffectionate', 'affectionate')",0.39654806,0.28606215,0.4619522,0.4875576,0.319536,0.2278087,-0.0917273
9,-0.59211874,-0.756126,"('unaffectionate', 'caring')",0.41630697,0.3190645,0.98922193,1.0262417,0.2711367,0.1963934,-0.0747433
10,-3.2927718,-3.3869505,"('unsympathetic', 'sympathetic')",-0.8201241,-0.89238644,-0.59137714,-0.71353394,-1.5680911,-1.6642903,-0.0961992
11,-1.7601795,-1.7820138,"('unhelpful', 'helpful')",0.83243465,0.8774597,1.4012897,1.3932025,0.1578483,0.1628828,0.0050345
12,-0.6252311,-0.64663637,"('unsupportive', 'supportive')",0.46045005,0.5455806,-1.9773823,-1.9991748,-0.7140544,-0.7000769,0.0139775
13,-2.0300605,-2.0244699,"('impolite', 'polite')",-0.5256532,-0.49573305,-0.89151824,-0.9220654,-1.1490773,-1.1474228,0.0016545
14,-1.1923076,-1.215924,"('antisocial', 'social')",0.67328316,0.69478554,0.0394305,-0.12737286,-0.1598646,-0.2161705,-0.0563059
15,0.38896197,0.28923866,"('boring', 'funny')",0.21261714,0.0768241,0.19820094,0.16536832,0.2665934,0.1771437,-0.0894497
16,0.6875811,0.63950795,"('unpopular', 'popular')",0.028228693,-0.029979408,0.6399124,0.5255835,0.4519074,0.3783707,-0.0735367
17,0.047434464,0.05652751,"('nasty', 'nice')",-0.77125776,-0.73093545,-0.50910425,-0.44898432,-0.4109759,-0.3744641,0.0365118
18,0.055760622,0.02749154,"('disagreeable', 'welcoming')",0.23942998,0.2642251,-0.5532984,-0.56906796,-0.0860359,-0.0924504,-0.0064145
19,-0.11105613,-0.14241832,"('inhospitable', 'hospitable')",-0.58595705,-0.64388376,-0.78622097,-0.63467145,-0.4944114,-0.4736578,0.0207536
20,-0.11879956,-0.1193003,"('rough', 'thoughtful')",1.207865,1.2855442,0.87159204,0.8200611,0.6535525,0.6621017,0.0085492
21,-1.2586478,-1.325221,"('immoral', 'moral')",0.4530372,0.37571818,-0.724746,-0.77765393,-0.5101189,-0.5757189,-0.0656
22,-1.3650811,-1.3911477,"('untrustworthy', 'trustworthy')",-0.65999836,-0.7437961,-0.9499586,-1.1238242,-0.9916794,-1.086256,-0.0945766
23,-1.9162862,-2.0474439,"('insincere', 'sincere')",-0.25662005,-0.31282493,5.0538783,4.9898014,0.960324,0.8765109,-0.0838131
24,-1.7706805,-1.8436289,"('dishonest', 'honest')",-1.2310103,-1.2691727,0.3812941,0.29941273,-0.8734656,-0.9377963,-0.0643307
25,1.3516825,1.3584595,"('egoistic', 'altruistic')",1.0295467,1.0136157,1.051248,1.0899961,1.1441592,1.1540237,0.0098645
26,0.8253867,0.7060426,"('hardhearted', 'benevolent')",0.8651098,0.8129067,1.8975906,1.7870175,1.196029,1.101989,-0.09404
27,-1.0217748,-1.0174539,"('hardhearted', 'softhearted')",-0.018049855,0.008528225,0.9936189,1.0232542,-0.0154019,0.0047762,0.0201781
28,-1.4821903,-1.6949273,"('disloyal', 'loyal')",0.30458388,0.08869098,1.1009076,0.9575429,-0.0255663,-0.2162311,-0.1906648
29,-0.7095393,-0.76117826,"('unfair', 'fair')",-0.75264615,-0.79483825,-0.37344247,-0.46598646,-0.6118759,-0.674001,-0.0621251
30,-1.5453709,-1.6436903,"('intolerant', 'tolerant')",1.3140938,1.1921241,0.4831119,0.4158935,0.0839449,-0.0118909,-0.0958358
31,1.0532128,1.1226308,"('evil', 'good')",-0.64967805,-0.69288695,-0.9379964,-0.89688957,-0.1781539,-0.1557152,0.0224387
