,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.08275762,-0.17393847,"('unsociable', 'sociable')",0.11864269,0.072965115,-0.4091039,-0.41088983,-0.1244063,-0.1706211,-0.0462148
1,0.38584393,0.2753128,"('unfriendly', 'friendly')",0.43583822,0.16373949,1.3249755,1.0182939,0.7155526,0.4857821,-0.2297705
2,0.23629273,0.4025913,"('unlikable', 'likable')",0.43544403,0.48300767,0.5155039,0.5341607,0.3957469,0.4732532,0.0775063
3,-0.44080323,-0.37691596,"('repellent', 'pleasant')",-0.7015584,-0.69356203,0.97482115,1.0733242,-0.0558468,0.0009487,0.0567955
4,-0.360711,-0.3775396,"('disliked', 'liked')",0.037255384,-0.051749036,-7.5842166,-7.8412714,-2.6358908,-2.7568534,-0.1209626
5,-0.0076422747,-0.032144263,"('distant', 'outgoing')",-0.034973506,-0.11700578,-0.58886236,-0.73177576,-0.2104927,-0.2936419,-0.0831492
6,0.106002495,0.07835305,"('distant', 'open')",-0.19280942,-0.2698468,-0.31462768,-0.49002972,-0.1338115,-0.2271745,-0.093363
7,-0.025753805,-0.008482169,"('insensitive', 'sensitive')",-0.5391098,-0.46556973,0.1000491,0.16506943,-0.1549382,-0.1029942,0.051944
8,-0.17665125,-0.27237678,"('unaffectionate', 'affectionate')",0.35108253,0.14934582,0.35455424,0.1748868,0.1763285,0.0172853,-0.1590432
9,0.8173546,0.7633415,"('unaffectionate', 'caring')",0.27052373,0.13600625,1.0619221,0.97198015,0.7166001,0.623776,-0.0928241
10,0.7663559,0.7437636,"('unsympathetic', 'sympathetic')",-0.9990567,-1.0085729,-0.4188574,-0.35628444,-0.2171861,-0.2070312,0.0101549
11,0.10864356,0.15751342,"('unhelpful', 'helpful')",-0.036603026,0.021441888,1.6016284,1.7090765,0.5578897,0.6293439,0.0714542
12,0.5568986,0.63306,"('unsupportive', 'supportive')",0.22117335,0.25943583,-2.4211035,-2.4539444,-0.5476772,-0.5204829,0.0271943
13,0.7409364,0.80807984,"('impolite', 'polite')",-0.34448093,-0.23351276,-0.8699347,-0.74167174,-0.1578264,-0.0557016,0.1021248
14,-0.08564314,-0.07031656,"('antisocial', 'social')",0.5120713,0.6027856,-0.30275285,-0.279184,0.0412251,0.0844283,0.0432032
15,-0.3379466,-0.3672171,"('boring', 'funny')",0.75830925,0.7050299,-0.40425426,-0.44512725,0.0053695,-0.0357715,-0.041141
