,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5167162,-1.6203498,"('unsociable', 'sociable')",-0.29055786,-0.3241933,0.10584977,-0.12005519,-0.3058355,-0.40651312,-0.501815,-0.6177779,-0.1159629
1,-1.6089814,-1.7012756,"('unfriendly', 'friendly')",-0.59088534,-0.658772,0.060359865,-0.13006783,1.7671841,1.5792794,-0.0930807,-0.227709,-0.1346283
2,0.31778002,0.27871084,"('unlikable', 'likable')",0.6198981,0.64142007,1.9909416,2.0162168,0.83790797,0.9278188,0.941632,0.9660416,0.0244096
3,-1.2579083,-1.1669853,"('repellent', 'pleasant')",-1.5695995,-1.4793966,0.2977324,0.34264854,0.13313223,0.17722948,-0.5991609,-0.531626,0.0675349
4,0.51308465,0.5095008,"('disliked', 'liked')",-0.0016725184,-0.024190024,0.17811038,0.18009758,-5.766113,-5.6960716,-1.2691476,-1.2576659,0.0114817
5,0.35467798,0.35508645,"('distant', 'outgoing')",-0.39457998,-0.36678737,-0.6921973,-0.61367905,0.05435339,0.09064393,-0.1694365,-0.133684,0.0357525
6,-0.051693585,-0.017843798,"('distant', 'open')",-0.50932115,-0.48268983,-0.94107103,-0.84915286,0.90611535,0.9080766,-0.1489926,-0.1104025,0.0385901
7,-0.8910755,-0.88013524,"('insensitive', 'sensitive')",-0.2677795,-0.20110597,0.17205025,0.11020103,0.61496043,0.66130006,-0.0929611,-0.077435,0.0155261
8,-1.0814426,-1.1516708,"('unaffectionate', 'affectionate')",-0.4576529,-0.5197427,-0.49200118,-0.5516028,0.64644927,0.5026442,-0.3461618,-0.430093,-0.0839312
9,-0.8431773,-0.8854876,"('unaffectionate', 'caring')",-0.5131181,-0.54331625,0.3327031,0.1938388,1.2898825,1.1953651,0.0665726,-0.0099,-0.0764726
10,-1.5982077,-1.6326826,"('unsympathetic', 'sympathetic')",-1.4851909,-1.4630572,-0.48846045,-0.6206858,0.006688034,-0.041592617,-0.8912928,-0.9395046,-0.0482118
11,-1.6294277,-1.6900313,"('unhelpful', 'helpful')",-0.86868083,-0.838912,-0.9012054,-0.9239177,1.7262709,1.720861,-0.4182608,-0.433,-0.0147392
12,-1.2157024,-1.1646653,"('unsupportive', 'supportive')",0.044321228,0.11875265,0.005661331,0.082205065,-1.6495612,-1.6108851,-0.7038202,-0.6436482,0.060172
13,-1.0761626,-1.1278177,"('impolite', 'polite')",0.3158794,0.3634361,0.36448976,0.3001667,-0.018378116,0.015701108,-0.1035429,-0.1121285,-0.0085856
14,-1.1082516,-1.0471305,"('antisocial', 'social')",0.11702711,0.19993347,1.8663704,1.867267,-0.5182575,-0.48651704,0.0892221,0.1333883,0.0441662
15,0.11853061,0.028070018,"('boring', 'funny')",0.81810534,0.74855834,-0.8594705,-0.9062124,0.6305379,0.5999127,0.1769259,0.1175822,-0.0593437
16,0.6223575,0.64478153,"('unpopular', 'popular')",-0.010354519,-0.004930211,-0.58705044,-0.40214834,0.6614611,0.75542754,0.1716034,0.2482826,0.0766792
17,-0.26615417,-0.20817487,"('nasty', 'nice')",0.15515818,0.18303426,-1.2393731,-1.1498772,-0.46240652,-0.43845037,-0.4531939,-0.403367,0.0498269
18,-0.4126825,-0.423571,"('disagreeable', 'welcoming')",-0.40319544,-0.35754502,0.16020487,0.21571627,-0.23034075,-0.25954667,-0.2215034,-0.2062366,0.0152668
19,0.1783559,0.16659464,"('inhospitable', 'hospitable')",-0.9715992,-0.9798754,-0.85105,-0.8340582,0.02931083,0.07634309,-0.4037456,-0.392749,0.0109966
20,-0.1360221,-0.080288075,"('rough', 'thoughtful')",-0.03946139,0.045309246,0.4051042,0.4850391,1.1219127,1.1476332,0.3378834,0.3994234,0.06154
21,-1.3111084,-1.3698876,"('immoral', 'moral')",-0.039649293,-0.014983626,0.43720624,0.32720694,-0.6640367,-0.6416201,-0.394397,-0.4248211,-0.0304241
22,-0.8159432,-0.79243827,"('untrustworthy', 'trustworthy')",-0.21571103,-0.1606975,0.17883135,0.08258944,-1.02563,-1.0046544,-0.4696132,-0.4688002,0.000813
23,-1.1926395,-1.295864,"('insincere', 'sincere')",-0.18416414,-0.15153857,-0.6039999,-0.78145117,5.3131914,5.157447,0.833097,0.7321483,-0.1009487
24,-1.2360375,-1.2599419,"('dishonest', 'honest')",-0.101177074,-0.11500096,-0.7049387,-0.9215118,0.6636971,0.53666085,-0.3446141,-0.4399484,-0.0953343
25,-0.38391042,-0.4069824,"('egoistic', 'altruistic')",0.42757618,0.43286657,0.6777062,0.63483715,1.5437274,1.4675531,0.5662748,0.5320686,-0.0342062
26,-0.6867134,-0.7178605,"('hardhearted', 'benevolent')",0.18308932,0.15510537,1.5726964,1.4963193,1.7216754,1.5600009,0.6976869,0.6233913,-0.0742956
27,-0.3344873,-0.25382435,"('hardhearted', 'softhearted')",-0.68443114,-0.59965163,0.50622845,0.5179621,1.6307033,1.5676876,0.2795033,0.3080434,0.0285401
28,-1.5979695,-1.688586,"('disloyal', 'loyal')",-0.07429611,-0.1441926,-0.3261289,-0.57505256,1.0567077,0.88108575,-0.2354217,-0.3816864,-0.1462647
29,0.34138,0.38770777,"('unfair', 'fair')",-0.22285494,-0.20820066,-0.67463446,-0.6387964,-0.50699884,-0.61000645,-0.2657771,-0.2673239,-0.0015468
30,-0.81237084,-0.8155915,"('intolerant', 'tolerant')",0.16986752,0.17369676,1.4146498,1.2983994,1.3001581,1.2623237,0.5180762,0.4797071,-0.0383691
31,-0.38972223,-0.38075128,"('evil', 'good')",-0.5726857,-0.57436967,-1.3872117,-1.317589,-0.9140739,-1.0012077,-0.8159234,-0.8184794,-0.002556
32,-0.7926964,-0.84328485,"('unkind', 'kind')",0.67826074,0.6758042,0.64596736,0.49334776,0.8436764,0.6888755,0.343802,0.2536857,-0.0901163
33,0.8437524,0.8022856,"('wrong', 'right')",1.0186669,0.9572024,0.48524073,0.5208293,-0.3435334,-0.34322923,0.5010316,0.484272,-0.0167596
34,-0.49030256,-0.43857348,"('mean', 'honorable')",-0.37492186,-0.3097396,-0.24678653,-0.15814249,6.130916,6.186472,1.2547263,1.3200041,0.0652778
35,1.4670873,1.4811176,"('corrupt', 'incorrupt')",0.30411163,0.2713454,-1.1310353,-1.0456887,0.2048949,0.06215187,0.2112646,0.1922315,-0.0190331
36,0.27660012,0.20701188,"('hostile', 'amicable')",-0.39013898,-0.45656607,-0.9452054,-0.9505945,0.5342,0.38991803,-0.131136,-0.2025577,-0.0714217
37,-0.27536818,-0.32804465,"('fake', 'genuine')",0.13935842,0.17471358,0.032492243,0.04259616,0.59688085,0.6084869,0.1233408,0.124438,0.0010972
38,-0.90650994,-0.9657155,"('untruthful', 'truthful')",-0.20223689,-0.19870177,-1.0172623,-1.0990269,0.12044894,0.0896097,-0.50139,-0.5434586,-0.0420686
39,0.32330072,0.28557348,"('exploitative', 'cooperative')",0.6561807,0.6881982,0.11126467,0.00069194846,-0.16580564,-0.22664677,0.2312351,0.1869542,-0.0442809
40,-0.1992527,-0.3023382,"('stingy', 'generous')",0.115158305,0.14998062,0.61593497,0.62435794,-1.1971741,-1.1556864,-0.1663334,-0.1709215,-0.0045881
41,-1.3696998,-1.4318167,"('unforgiving', 'forgiving')",0.020878803,0.060583614,0.239263,0.21207944,0.34227204,0.2965131,-0.1918215,-0.2156602,-0.0238387
