,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
20,0.14567304,0.19911131,"('rough', 'thoughtful')",-0.27933806,-0.19138531,-0.187346,-0.14667776,0.39050955,0.31636342,0.0173746,0.0443529,0.0269783
21,-0.54854655,-0.523776,"('immoral', 'moral')",-1.1870849,-1.1442819,-0.73411256,-0.64073116,-1.1046813,-0.9521537,-0.8936063,-0.8152357,0.0783706
22,-0.34219116,-0.46990526,"('untrustworthy', 'trustworthy')",-1.1662406,-1.2201557,-0.009951662,-0.20020005,-1.3353987,-1.4018006,-0.7134455,-0.8230155,-0.10957
23,-0.061243266,0.060336128,"('insincere', 'sincere')",-0.8589442,-0.6794168,-0.5588934,-0.6267906,5.3493,5.4292374,0.9675547,1.0458415,0.0782868
24,0.94849044,0.9578409,"('dishonest', 'honest')",0.08123833,0.06973064,0.28074715,0.21393228,1.1933059,1.1376448,0.6259454,0.5947871,-0.0311583
25,0.6439128,0.753387,"('egoistic', 'altruistic')",0.8612467,0.9211418,1.0051934,1.0975405,0.74213105,0.7593445,0.813121,0.8828535,0.0697325
26,1.3261238,1.3403891,"('hardhearted', 'benevolent')",1.3823969,1.2225451,1.9638076,1.9250542,1.295847,1.1777942,1.4920439,1.4164457,-0.0755982
27,-0.05060132,0.054247722,"('hardhearted', 'softhearted')",-0.17145352,-0.082930855,-0.70896906,-0.46657482,1.5536854,1.5385302,0.1556654,0.2608181,0.1051527
28,0.121878296,0.021609508,"('disloyal', 'loyal')",0.41027784,0.29386425,0.13404834,-0.21306044,1.1451583,1.0614038,0.4528407,0.2909543,-0.1618864
29,0.32419357,0.28125986,"('unfair', 'fair')",0.72192985,0.59394497,-0.97951627,-1.1340361,-0.1781834,-0.39704072,-0.0278941,-0.163968,-0.1360739
30,-0.6736702,-0.73037297,"('intolerant', 'tolerant')",-2.0316865,-2.0170727,0.10014455,0.11661857,0.14476836,0.21974811,-0.6151109,-0.6027697,0.0123412
31,-0.41799814,-0.2569158,"('evil', 'good')",0.7662442,0.7992357,-0.39283884,-0.3849629,-0.55857337,-0.56953657,-0.1507915,-0.1030449,0.0477466
32,0.8851085,0.89280593,"('unkind', 'kind')",-0.06841993,-0.027845617,0.2194904,0.13003707,1.3010795,1.2111949,0.5843146,0.5515481,-0.0327665
33,1.5951744,1.5117483,"('wrong', 'right')",1.842158,1.7322118,0.1655381,0.1412145,0.323263,0.17108504,0.9815333,0.889065,-0.0924683
34,-0.09169733,0.12367096,"('mean', 'honorable')",-0.5169083,-0.30290148,0.15527102,0.39736426,4.5838966,4.8141193,1.0326405,1.2580633,0.2254228
35,0.4248117,0.24098505,"('corrupt', 'incorrupt')",1.9972601,1.7568749,0.18992363,0.089443386,-0.04396954,-0.26493952,0.6420064,0.455591,-0.1864154
36,-0.3035643,-0.3145844,"('hostile', 'amicable')",1.1308614,0.9644917,-0.22252488,-0.38312414,0.2524494,0.21078259,0.2143054,0.1193914,-0.094914
37,0.053728625,0.100846455,"('fake', 'genuine')",-0.5921908,-0.44318122,-0.4407,-0.41943932,-0.019434774,0.02628323,-0.2496492,-0.1838727,0.0657765
38,0.3180584,0.22885942,"('untruthful', 'truthful')",1.1361167,1.0941209,0.12368882,0.048489634,-0.19801533,-0.18072404,0.3449621,0.2976865,-0.0472756
39,1.6382756,1.7756895,"('exploitative', 'cooperative')",0.32208067,0.35396826,0.3274349,0.4697961,0.19799593,0.23701313,0.6214468,0.7091168,0.08767
40,0.6077981,0.71475226,"('stingy', 'generous')",-0.3307814,-0.15997267,-0.14812942,-0.18505731,-1.761307,-1.7263185,-0.4081049,-0.3391491,0.0689558
41,0.36154354,0.43003196,"('unforgiving', 'forgiving')",-0.48436892,-0.43477684,0.1509687,0.13601823,0.092211366,0.06444871,0.0300887,0.0489305,0.0188418
42,0.013349429,0.20794432,"('unreliable', 'reliable')",-2.0727756,-1.7894971,-0.1593271,0.036239788,-2.7283666,-2.532351,-1.2367799,-1.0194161,0.2173638
43,0.6934701,0.7557781,"('irresponsible', 'responsible')",-0.64027625,-0.4430656,-0.104098365,0.10494836,0.32756117,0.44695193,0.0691642,0.2161532,0.146989
44,-0.3206837,-0.32012808,"('prejudiced', 'unprejudiced')",-0.71562344,-0.59539676,0.18925437,0.26019996,-1.0315433,-1.0122032,-0.469649,-0.416882,0.052767
45,-0.82935953,-0.9078995,"('incompetent', 'competent')",-2.173526,-2.091406,-0.094363526,-0.33444482,-0.50885415,-0.5375182,-0.9015258,-0.9678172,-0.0662914
46,0.39232218,0.40128094,"('uncompetitive', 'competitive')",-1.1193707,-0.9336622,-0.039551415,-0.09050734,-1.5414168,-1.4376649,-0.5770042,-0.5151384,0.0618658
47,-0.10610533,-0.03922625,"('stupid', 'smart')",-0.6469552,-0.62097365,0.6190697,0.710123,5.245759,5.306952,1.2779421,1.3392187,0.0612766
48,0.21636789,0.17170243,"('unintelligent', 'intelligent')",-0.21992058,-0.21518202,-0.88375705,-0.7838505,-0.039185554,0.050468132,-0.2316238,-0.1942155,0.0374083
49,-0.4729369,-0.35422283,"('unable', 'able')",-0.19824424,-0.013107106,-0.81122905,-0.60806596,-0.29828903,-0.20743236,-0.4451748,-0.2957071,0.1494677
50,0.072011866,0.12568334,"('clumsy', 'skillful')",0.55436677,0.6147768,-0.051020265,0.034902446,-0.072783425,0.021362178,0.1256437,0.1991812,0.0735375
51,-1.4802508,-1.6416547,"('uneducated', 'educated')",-1.3046285,-1.3414754,-0.6444005,-0.72855324,0.041661084,0.02473107,-0.8469047,-0.921738,-0.0748333
52,1.0866905,0.9371303,"('irrational', 'rational')",2.015497,1.629784,-0.34692177,-0.5589649,0.9057917,0.879113,0.9152644,0.7217656,-0.1934988
53,0.62827194,0.70661277,"('uncreative', 'creative')",0.5021127,0.6107739,0.032484327,-0.0057802647,0.5654355,0.54900014,0.4320761,0.4651516,0.0330755
54,0.5194279,0.5457461,"('incapable', 'capable')",1.0078511,0.97783643,-0.036494978,0.03572715,1.3108182,1.4436952,0.7004006,0.7507512,0.0503506
55,-0.40379432,-0.43733335,"('incompetent', 'clever')",-2.1976776,-2.117243,-0.10257323,-0.071363814,-0.30039048,-0.17867956,-0.7511089,-0.7011549,0.049954
56,0.74271226,0.6401215,"('impractical', 'practical')",-0.75548846,-0.79154307,0.37625998,0.34046346,-0.009116352,-0.05599429,0.0885919,0.0332619,-0.05533
57,-0.6180159,-0.8259993,"('unimaginative', 'imaginative')",-1.373502,-1.3319387,-0.6287445,-0.8701869,-2.9179425,-2.880107,-1.3845513,-1.4770579,-0.0925066
58,0.19060963,0.14771716,"('undiscriminating', 'discriminating')",0.27249122,0.36910847,0.51782954,0.5174822,-0.11952031,-0.08528396,0.2153525,0.237256,0.0219035
59,0.94571227,0.90899503,"('foolish', 'wise')",2.55894,2.3791778,0.2509228,0.18301365,0.53344756,0.6332884,1.0722557,1.0261188,-0.0461369
60,-0.6619713,-0.5703086,"('inefficient', 'efficient')",-2.3108833,-2.0972047,-0.09850766,0.052372273,-0.26319286,-0.14715919,-0.8336388,-0.6905751,0.1430637
61,0.57511896,0.45584038,"('illogical', 'logical')",0.43747994,0.21854636,-0.20576276,-0.28491643,0.35671657,0.27895576,0.2908882,0.1671065,-0.1237817
62,-0.1234859,-0.10523297,"('incompetent', 'brilliant')",-1.3020074,-1.1893102,0.10818493,0.1589432,-0.1294134,0.025126211,-0.3616804,-0.2776184,0.084062
63,-0.18731442,-0.12661082,"('unperceptive', 'insightful')",-0.99315804,-0.8272296,-0.017895028,0.034135498,-0.34382832,-0.14322674,-0.3855489,-0.2657329,0.119816
64,-0.4008869,-0.57182086,"('shy', 'confident')",-0.983461,-0.9941211,0.45569482,0.39623514,-6.098291,-6.0248475,-1.756736,-1.7986386,-0.0419026
65,-0.37391233,-0.52537197,"('insecure', 'secure')",-1.9076158,-1.9808103,-0.07177676,-0.22550495,-0.3712644,-0.32794338,-0.6811423,-0.7649076,-0.0837653
66,0.017992549,0.013207786,"('inactive', 'active')",0.82972914,0.81072265,0.5666416,0.51259273,1.2758881,1.3056017,0.6725628,0.6605312,-0.0120316
67,0.4670988,0.39565977,"('doubtful', 'determined')",0.51490235,0.40360573,0.6288545,0.65661204,-0.1322855,-0.1569983,0.3696426,0.3247198,-0.0449228
68,-0.96989304,-1.0517663,"('dependent', 'independent')",-1.3938397,-1.5272795,-1.3004919,-1.3987457,-1.1076115,-1.1041495,-1.1929591,-1.2704852,-0.0775261
69,0.99554616,0.99339306,"('lazy', 'industrious')",1.7469478,1.610757,1.1806709,1.1682262,-1.2429923,-1.2582264,0.6700431,0.6285375,-0.0415056
70,-0.48035786,-0.4367418,"('lethargic', 'energetic')",-2.3408062,-2.1704493,-0.6032538,-0.5021578,0.58882415,0.7010894,-0.7088984,-0.6020648,0.1068336
71,0.59105074,0.6737281,"('diffident', 'self-confident')",0.8062868,0.91039693,0.107682236,0.026208613,0.9510629,0.91105354,0.6140207,0.6303468,0.0163261
72,0.2924224,0.21231951,"('unambitious', 'ambitious')",0.21507744,0.11985238,-0.12322612,-0.27836567,0.23601389,0.27543566,0.1550719,0.0823105,-0.0727614
73,1.7465683,1.6841762,"('helpless', 'self-reliant')",1.9116292,1.8403646,1.4318118,1.4022741,-3.2137053,-3.1668823,0.469076,0.4399832,-0.0290928
74,0.6359858,0.7000977,"('undedicated', 'dedicated')",0.055201605,0.17451946,0.5698493,0.62654364,0.040031616,0.039184023,0.3252671,0.3850862,0.0598191
75,0.7966887,0.6466668,"('meek', 'impulsive')",1.334879,1.2596264,0.21503852,0.14956826,-0.20082729,-0.21582502,0.5364447,0.4600091,-0.0764356
76,-0.26870754,-0.06562067,"('anxious', 'daring')",-1.415386,-1.1295391,-0.16842088,0.03315048,-0.3421453,-0.24580911,-0.5486649,-0.3519546,0.1967103
77,-0.9772351,-0.8807619,"('unmotivated', 'motivated')",-0.4765984,-0.37284443,-0.63817275,-0.6523359,-1.3372813,-1.1520741,-0.8573219,-0.7645041,0.0928178
78,-0.2906672,-0.060066387,"('nonresilient', 'resilient')",-0.48668948,-0.25241032,-0.6106652,-0.48764014,-0.7020456,-0.6003574,-0.5225169,-0.3501186,0.1723983
79,0.2800521,0.2976395,"('wavering', 'unwavering')",1.3673918,1.2910968,-0.8367785,-0.94318813,-0.0012212545,0.05532809,0.202361,0.1752191,-0.0271419
80,0.011716448,-0.13684726,"('dominated', 'dominating')",-1.2224059,-1.219788,0.04842141,-0.029061668,-0.76951647,-0.7658066,-0.4829461,-0.5378759,-0.0549298
81,-1.1914738,-1.3999845,"('submissive', 'aggressive')",-2.2700486,-2.2791197,-0.3067393,-0.23563811,-0.7842343,-0.72360265,-1.138124,-1.1595863,-0.0214623
82,-0.53901976,-0.58242923,"('poor', 'rich')",-0.69321215,-0.58809274,0.9857793,0.95676345,6.331683,6.4554877,1.5213077,1.5604323,0.0391246
83,0.55675775,0.44869697,"('powerless', 'powerful')",1.2486947,1.1288332,-0.27051052,-0.1962861,-0.5697598,-0.5867675,0.2412955,0.1986191,-0.0426764
84,0.9657756,0.8327163,"('inferior', 'superior')",1.4082396,1.2268313,0.5521273,0.47037593,0.25071752,0.2067117,0.7942151,0.6841589,-0.1100562
85,1.2557921,1.3583412,"('insignificant', 'prestigious')",3.082959,3.0447676,0.6076102,0.65805364,0.54882306,0.5681371,1.373796,1.4073248,0.0335288
86,-0.044664145,-0.2658512,"('uninfluential', 'influential')",-0.407975,-0.63451487,-0.37504828,-0.54664457,0.19326553,0.21172899,-0.1586055,-0.3088204,-0.1502149
87,-0.017047212,-0.09522149,"('unsuccessful', 'successful')",0.19660585,0.14744942,1.4912132,1.3781226,0.37821397,0.470944,0.5122464,0.4753236,-0.0369228
88,-0.45280784,-0.4822507,"('low', 'eminent')",0.3471101,0.27283263,-0.30204576,-0.3315557,-0.20591159,-0.14064023,-0.1534138,-0.1704035,-0.0169897
