,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.866831,-1.729653,"('unsociable', 'sociable')",-0.7016255,-0.37805536,-0.542266,-0.50620365,-1.0369075,-0.871304,0.1656035
1,-0.4221684,-0.37385067,"('unfriendly', 'friendly')",0.98171043,1.1956764,1.1633815,1.0200001,0.5743078,0.6139419,0.0396341
2,-0.09661393,0.07858327,"('unlikable', 'likable')",0.40150058,0.512083,0.401952,0.4818479,0.2356129,0.3575047,0.1218918
3,-1.664943,-1.5081639,"('repellent', 'pleasant')",-1.6691812,-1.3563819,0.755984,0.8916816,-0.85938,-0.6576214,0.2017586
4,0.028406648,0.20587866,"('disliked', 'liked')",0.5326646,0.7678807,-7.6549444,-7.793812,-2.3646243,-2.2733509,0.0912734
5,0.84699345,0.8994098,"('distant', 'outgoing')",1.4292637,1.3338667,-0.3527511,-0.4752249,0.6411686,0.5860171,-0.0551515
6,0.5580384,0.6800488,"('distant', 'open')",0.91788465,0.9012781,-0.05335035,-0.20261565,0.4741909,0.4595704,-0.0146205
7,-1.3059199,-1.2196965,"('insensitive', 'sensitive')",-1.153549,-0.903297,0.17831087,0.30560666,-0.760386,-0.6057956,0.1545904
8,-0.19923659,-0.21831757,"('unaffectionate', 'affectionate')",0.94856036,0.85080165,0.44353417,0.34419537,0.3976193,0.3255598,-0.0720595
9,-0.2299259,-0.07229382,"('unaffectionate', 'caring')",0.9205226,1.010161,1.156066,1.1743639,0.6155542,0.704077,0.0885228
10,-2.087052,-2.0161846,"('unsympathetic', 'sympathetic')",-1.1784214,-0.8076954,-0.6463486,-0.48095775,-1.3039406,-1.1016126,0.202328
11,-1.2707493,-1.1165974,"('unhelpful', 'helpful')",-0.6692124,-0.59363735,1.5454177,1.71649,-0.1315147,0.0020851,0.1335998
12,-0.3444483,-0.08550003,"('unsupportive', 'supportive')",0.8535199,1.2105931,-2.1549776,-2.0778499,-0.5486353,-0.3175856,0.2310497
13,-1.1376817,-1.1104112,"('impolite', 'polite')",-0.7786435,-0.6715839,-1.0409648,-0.9064586,-0.9857634,-0.8961512,0.0896122
14,-1.4630288,-1.4411967,"('antisocial', 'social')",-0.33297116,-0.18633288,-0.59710765,-0.53907853,-0.7977026,-0.7222027,0.0754999
15,0.74923676,0.6307899,"('boring', 'funny')",0.76244974,0.6002319,-0.5092908,-0.5223962,0.3341319,0.2362085,-0.0979234
16,0.96658385,1.049637,"('unpopular', 'popular')",-0.30366322,-0.018373031,0.62363875,0.48219118,0.4288531,0.5044851,0.075632
17,0.019215703,0.09986867,"('nasty', 'nice')",0.6509421,0.8068817,-0.5952495,-0.513162,0.0249694,0.1311961,0.1062267
18,-0.51358783,-0.32636464,"('disagreeable', 'welcoming')",-0.026828993,0.23685245,-0.53213954,-0.55057734,-0.3575188,-0.2133632,0.1441556
19,-0.011591151,0.16262951,"('inhospitable', 'hospitable')",-0.062172174,0.053382754,-0.6382995,-0.5819923,-0.2373543,-0.1219934,0.1153609
20,0.1806739,0.19470358,"('rough', 'thoughtful')",0.96194994,1.0021925,1.0296884,0.9964992,0.7241041,0.7311317,0.0070276
21,-1.2409668,-1.0585121,"('immoral', 'moral')",-0.7049149,-0.42419723,-0.86784303,-0.6505298,-0.9379083,-0.7110797,0.2268286
22,-1.030891,-0.96564376,"('untrustworthy', 'trustworthy')",-0.8029595,-0.7281027,-1.141363,-1.0753605,-0.9917378,-0.9230356,0.0687022
23,-0.94841015,-0.90030396,"('insincere', 'sincere')",0.019373467,0.25122586,6.020945,6.165811,1.6973028,1.8389111,0.1416083
24,-0.7499238,-0.7031174,"('dishonest', 'honest')",-0.38225996,-0.32545733,0.44885075,0.53380346,-0.2277777,-0.1649237,0.062854
25,0.33533362,0.37598416,"('egoistic', 'altruistic')",0.5816862,0.6623107,1.1887083,1.0985624,0.7019094,0.7122858,0.0103764
26,-0.34620512,-0.43329537,"('hardhearted', 'benevolent')",1.2060641,1.1192808,1.6262187,1.4344469,0.8286926,0.7068108,-0.1218818
27,-0.037542447,-0.09852441,"('hardhearted', 'softhearted')",0.47446927,0.3310455,1.1294212,0.98129886,0.522116,0.4046067,-0.1175093
28,-1.4450127,-1.4004422,"('disloyal', 'loyal')",-0.45152742,-0.3521286,1.0204008,1.0538919,-0.2920465,-0.232893,0.0591535
29,-0.529651,-0.483715,"('unfair', 'fair')",-0.8040079,-0.834677,-0.43987846,-0.54598475,-0.5911791,-0.6214589,-0.0302798
30,-1.2023133,-0.90971106,"('intolerant', 'tolerant')",-0.7401507,-0.35025108,0.17356516,0.23698257,-0.5896329,-0.3409932,0.2486397
31,-0.31964442,-0.15752347,"('evil', 'good')",-0.3156268,-0.11791353,-0.9446262,-1.0992159,-0.5266325,-0.4582176,0.0684149
32,-0.6072376,-0.62129164,"('unkind', 'kind')",0.18511376,0.31382352,0.57707256,0.5464265,0.0516496,0.0796528,0.0280032
33,0.8329655,0.7534556,"('wrong', 'right')",1.0581073,0.9165483,-0.39722884,-0.45699894,0.497948,0.404335,-0.093613
34,-0.3584938,-0.064295314,"('mean', 'honorable')",-0.04846394,0.33449033,5.636168,5.800316,1.7430701,2.0235036,0.2804335
35,1.1308072,1.0051426,"('corrupt', 'incorrupt')",0.77509344,0.48567352,-0.34868217,-0.51439244,0.5190728,0.3254746,-0.1935982
36,0.42314354,0.5596434,"('hostile', 'amicable')",0.4833953,0.7717481,-0.12456058,-0.28591368,0.2606594,0.3484926,0.0878332
37,0.30370146,0.34507814,"('fake', 'genuine')",0.12383082,0.18007454,-0.094309166,-0.030919816,0.1110744,0.1647443,0.0536699
38,-0.28184298,-0.19885585,"('untruthful', 'truthful')",0.001819117,0.17579389,-0.052013397,0.04189658,-0.1106791,0.0062782,0.1169573
39,-0.17524841,-0.12026268,"('exploitative', 'cooperative')",0.89688665,0.81522244,0.28639847,0.3562224,0.3360122,0.3503941,0.0143819
40,-0.5186698,-0.3824565,"('stingy', 'generous')",-0.23000596,0.032832287,-2.3666952,-2.4786797,-1.038457,-0.9427679,0.0956891
41,-0.73629016,-0.5383928,"('unforgiving', 'forgiving')",0.004155647,0.41444728,-0.40079784,-0.41376314,-0.3776441,-0.1792362,0.1984079
42,0.01319316,0.31564295,"('unreliable', 'reliable')",-0.10845821,0.19060445,-3.331028,-3.2260797,-1.1420977,-0.9066108,0.2354869
43,-0.7329877,-0.5349333,"('irresponsible', 'responsible')",0.07814915,0.31950393,0.28734788,0.40855557,-0.1224969,0.0643754,0.1868723
44,1.2897478,1.2083982,"('prejudiced', 'unprejudiced')",0.27692038,0.11812936,-1.2574017,-1.3337209,0.1030889,-0.0023978,-0.1054867
45,-1.681002,-1.359861,"('incompetent', 'competent')",-1.52325,-0.93664813,-0.518468,-0.4658688,-1.2409067,-0.9207927,0.320114
46,-1.5896105,-1.5736442,"('uncompetitive', 'competitive')",-1.1828346,-0.7580347,-1.2112514,-1.0626785,-1.3278988,-1.1314524,0.1964464
47,0.5101371,0.5635986,"('stupid', 'smart')",0.8206826,0.8943348,5.417308,5.491,2.2493758,2.3163112,0.0669354
48,-1.3592538,-1.3225787,"('unintelligent', 'intelligent')",-0.55795926,-0.37032077,0.32970384,0.41401413,-0.5291697,-0.4262951,0.1028746
49,-0.34900177,-0.21505018,"('unable', 'able')",0.64598286,0.6609591,-0.24494791,-0.12706557,0.0173444,0.1062811,0.0889367
50,0.89536256,0.9058688,"('clumsy', 'skillful')",0.37670907,0.48969486,0.07778372,0.010476239,0.4499518,0.46868,0.0187282
51,-0.58248967,-0.6228663,"('uneducated', 'educated')",-0.9362485,-0.76542914,0.26349455,0.32474175,-0.4184145,-0.3545179,0.0638966
52,0.1127383,0.026023403,"('irrational', 'rational')",0.26698405,-0.023518952,-0.019737637,-0.19776534,0.1199949,-0.065087,-0.1850819
53,-0.7180717,-0.56345785,"('uncreative', 'creative')",0.17345041,0.43596694,0.28163052,0.24365604,-0.0876636,0.0387217,0.1263853
54,0.53027725,0.4524667,"('incapable', 'capable')",1.1112162,1.0337192,0.8863306,0.9364318,0.842608,0.8075392,-0.0350688
55,-1.2250595,-1.0832192,"('incompetent', 'clever')",-1.0857038,-0.7191629,-0.063765235,0.12608764,-0.7915095,-0.5587648,0.2327447
56,-0.27987403,-0.19633996,"('impractical', 'practical')",0.63477033,0.87628293,-0.7578428,-0.61718893,-0.1343155,0.020918,0.1552335
57,-0.95498013,-0.9910047,"('unimaginative', 'imaginative')",-0.80532926,-0.54852885,-3.612163,-3.5818224,-1.7908243,-1.7071187,0.0837056
58,-0.23566204,-0.109404,"('undiscriminating', 'discriminating')",-0.033883154,0.27653918,-0.07640985,-0.060464803,-0.1153183,0.0355568,0.1508751
59,1.1042135,1.0813311,"('foolish', 'wise')",0.29747272,-0.0045682695,0.25613707,0.15523726,0.5526078,0.4106667,-0.1419411
60,-1.3036953,-1.1006819,"('inefficient', 'efficient')",-0.4805062,-0.18879813,-0.3028661,-0.0009480566,-0.6956892,-0.4301427,0.2655465
61,-1.1585622,-1.1139953,"('illogical', 'logical')",-0.76770777,-0.89368355,0.6110706,0.5303546,-0.4383998,-0.4924415,-0.0540417
62,-0.6102947,-0.42598972,"('incompetent', 'brilliant')",-0.3096035,-0.055538777,0.116132475,0.34330222,-0.2679219,-0.0460754,0.2218465
63,-0.656177,-0.43830198,"('unperceptive', 'insightful')",-0.2522538,0.11591494,0.22225897,0.33879313,-0.2287239,0.0054687,0.2341926
64,-0.8502996,-0.8260445,"('shy', 'confident')",-0.86417323,-0.89636016,-6.988033,-6.9207835,-2.900835,-2.8810628,0.0197722
65,-2.1584558,-2.2645698,"('insecure', 'secure')",-1.4882102,-1.5671083,-0.20220532,-0.008166924,-1.2829572,-1.2799483,0.0030089
66,0.56196475,0.47845587,"('inactive', 'active')",-0.17026007,-0.25149435,0.6059122,0.57319176,0.332539,0.2667178,-0.0658212
67,1.4750779,1.429768,"('doubtful', 'determined')",0.37570065,0.29054013,-0.46618086,-0.47882804,0.4615326,0.4138267,-0.0477059
68,-1.1241112,-1.077692,"('dependent', 'independent')",-1.7554624,-1.7490274,-0.7742139,-0.7689338,-1.2179292,-1.198551,0.0193782
69,1.3302109,1.377033,"('lazy', 'industrious')",1.2040998,1.0897818,-0.8576492,-0.98705554,0.5588872,0.4932531,-0.0656341
70,-1.003491,-0.9417269,"('lethargic', 'energetic')",-1.1216738,-0.8123669,0.065915145,0.14605743,-0.6864166,-0.5360122,0.1504044
71,0.11313863,0.44887248,"('diffident', 'self-confident')",1.2175236,1.5144266,0.32915854,0.35395813,0.5532736,0.7724191,0.2191455
72,-0.20500638,-0.41410926,"('unambitious', 'ambitious')",-0.056477472,-0.31630725,-0.120963745,-0.048630778,-0.1274825,-0.2596824,-0.1321999
