,csra_male,csra_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.31149822,0.2046016,"('unsociable', 'sociable')",-0.289958,-0.41298538,0.0107701,-0.1041919,-0.114962
1,-0.82815593,-1.036145,"('unfriendly', 'friendly')",1.7893976,1.6587217,0.4806208,0.3112884,-0.1693324
2,1.3286066,1.3326911,"('unlikable', 'likable')",0.5787988,0.6857082,0.9537027,1.0091996,0.0554969
3,0.28682497,0.5025028,"('repellent', 'pleasant')",0.36617887,0.42664927,0.3265019,0.464576,0.1380741
4,-0.215554,-0.44240078,"('disliked', 'liked')",-6.211412,-6.3301764,-3.2134829,-3.3862886,-0.1728057
5,-1.4942105,-1.6664542,"('distant', 'outgoing')",-0.2306172,-0.3216337,-0.8624138,-0.9940439,-0.1316301
6,-1.7992713,-1.9342237,"('distant', 'open')",0.17976984,0.13357227,-0.8097507,-0.9003257,-0.090575
7,0.72225404,0.839317,"('insensitive', 'sensitive')",0.84937906,0.9352911,0.7858166,0.8873041,0.1014875
8,-0.79426175,-0.8931683,"('unaffectionate', 'affectionate')",0.9772198,0.8403529,0.091479,-0.0264077,-0.1178867
9,-0.4197271,-0.5298173,"('unaffectionate', 'caring')",1.1770837,1.0549881,0.3786783,0.2625854,-0.1160929
10,0.36035433,0.47048548,"('unsympathetic', 'sympathetic')",-0.41464892,-0.39903116,-0.0271473,0.0357272,0.0628745
11,0.1431284,0.21585238,"('unhelpful', 'helpful')",1.3023367,1.4016383,0.7227325,0.8087453,0.0860128
12,0.7306283,0.7907556,"('unsupportive', 'supportive')",-1.7339046,-1.7232418,-0.5016382,-0.4662431,0.0353951
13,0.22459984,0.28359026,"('impolite', 'polite')",-0.595119,-0.4922049,-0.1852596,-0.1043073,0.0809523
14,1.2527808,1.2686309,"('antisocial', 'social')",-0.13754898,-0.2108512,0.5576159,0.5288898,-0.0287261
15,0.22789867,0.02698268,"('boring', 'funny')",0.68735945,0.6435368,0.4576291,0.3352597,-0.1223694
16,-1.1763145,-1.1717709,"('unpopular', 'popular')",0.19001403,0.24638645,-0.4931502,-0.4626922,0.030458
17,-0.3291492,-0.2632206,"('nasty', 'nice')",-0.43242335,-0.39050317,-0.3807863,-0.3268619,0.0539244
18,-1.0385528,-0.999007,"('disagreeable', 'welcoming')",-0.4048984,-0.40047306,-0.7217256,-0.6997401,0.0219855
19,-1.0806829,-1.1320415,"('inhospitable', 'hospitable')",0.030585483,0.115649894,-0.5250487,-0.5081958,0.0168529
20,0.22739482,0.27873218,"('rough', 'thoughtful')",1.0559535,1.0084577,0.6416742,0.6435949,0.0019207
21,0.90719247,1.02363,"('immoral', 'moral')",-0.57818556,-0.4689117,0.1645035,0.2773592,0.1128557
22,0.5633967,0.5316493,"('untrustworthy', 'trustworthy')",-0.6200277,-0.64656585,-0.0283155,-0.0574583,-0.0291428
23,0.42078894,0.49802968,"('insincere', 'sincere')",5.525917,5.514416,2.9733529,3.006223,0.0328701
24,0.49954635,0.5393813,"('dishonest', 'honest')",0.86284995,0.86247593,0.6811981,0.7009286,0.0197305
25,0.039637186,-0.026700374,"('egoistic', 'altruistic')",1.5790067,1.5315437,0.8093219,0.7524217,-0.0569002
26,0.37884027,0.19496475,"('hardhearted', 'benevolent')",2.017391,1.9030281,1.1981156,1.0489964,-0.1491192
27,-0.34218976,-0.33494508,"('hardhearted', 'softhearted')",1.4808407,1.4225881,0.5693254,0.5438215,-0.0255039
28,0.12897761,0.025958722,"('disloyal', 'loyal')",0.91796595,0.7781903,0.5234718,0.4020745,-0.1213973
29,-0.38177764,-0.5187922,"('unfair', 'fair')",-0.17243236,-0.34672824,-0.277105,-0.4327602,-0.1556552
30,1.2740974,1.3116492,"('intolerant', 'tolerant')",1.1659027,1.194369,1.22,1.2530091,0.0330091
31,-1.246853,-1.2717559,"('evil', 'good')",-0.6810158,-0.8163739,-0.9639344,-1.0440649,-0.0801305
32,0.47160384,0.42514628,"('unkind', 'kind')",0.9604083,0.80523294,0.716006,0.6151896,-0.1008164
33,0.46465737,0.30729347,"('wrong', 'right')",-0.27944928,-0.39900446,0.092604,-0.0458555,-0.1384595
34,0.056698162,0.25771236,"('mean', 'honorable')",5.535592,5.818702,2.7961452,3.0382073,0.2420621
35,-1.3674041,-1.6103325,"('corrupt', 'incorrupt')",0.11080768,-0.09050336,-0.6282982,-0.8504179,-0.2221197
36,-1.4701643,-1.7140576,"('hostile', 'amicable')",0.259299,0.059232023,-0.6054326,-0.8274128,-0.2219802
37,0.2904523,0.2507062,"('fake', 'genuine')",0.42021465,0.46943992,0.3553335,0.3600731,0.0047396
38,-0.3216952,-0.36232427,"('untruthful', 'truthful')",-0.24218595,-0.16218048,-0.2819406,-0.2622524,0.0196882
39,1.1824155,1.2706705,"('exploitative', 'cooperative')",0.20243275,0.19392599,0.6924241,0.7322983,0.0398742
40,0.58365536,0.51419955,"('stingy', 'generous')",-1.1350387,-1.2339666,-0.2756917,-0.3598835,-0.0841918
41,0.5309696,0.46811932,"('unforgiving', 'forgiving')",0.31465712,0.2448505,0.4228134,0.3564849,-0.0663285
42,0.7771542,0.89608985,"('unreliable', 'reliable')",-3.088024,-2.9676828,-1.1554348,-1.0357965,0.1196383
43,0.40552822,0.5009406,"('irresponsible', 'responsible')",0.54574925,0.6234275,0.4756387,0.5621841,0.0865454
44,-0.5691378,-0.66230774,"('prejudiced', 'unprejudiced')",-1.5654893,-1.5723497,-1.0673136,-1.1173286,-0.050015
45,0.75702095,0.78733516,"('incompetent', 'competent')",0.0062136464,-0.0073740873,0.3816173,0.3899805,0.0083632
46,0.67012084,0.77201563,"('uncompetitive', 'competitive')",-0.6819108,-0.6621308,-0.005895,0.0549424,0.0608374
47,0.16634008,0.29766977,"('stupid', 'smart')",5.07746,5.233807,2.6218998,2.7657385,0.1438387
