,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
0,1.1195596,0.97651,"('unsociable', 'sociable')",0.99635905,0.83645016,0.44475567,0.31379142,0.8535581,0.7089172,-0.1446409
1,-1.9437712,-2.0438051,"('unfriendly', 'friendly')",-1.1002111,-1.2535024,0.9840226,0.84052587,-0.6866533,-0.8189272,-0.1322739
2,0.8326355,0.81212497,"('unlikable', 'likable')",1.471536,1.4739057,0.52766407,0.51432234,0.9439452,0.933451,-0.0104942
3,0.0849195,0.20763066,"('repellent', 'pleasant')",1.1468623,1.1929559,0.75763965,0.835728,0.6631405,0.7454382,0.0822977
4,-0.5376966,-0.5118838,"('disliked', 'liked')",-0.50151706,-0.66383547,-5.9296994,-5.92848,-2.322971,-2.3680665,-0.0450955
5,-1.8750378,-1.843162,"('distant', 'outgoing')",-1.1841122,-1.209499,-0.8747241,-0.88310623,-1.3112914,-1.3119224,-0.000631
6,-2.3640728,-2.3034692,"('distant', 'open')",-1.3082999,-1.311162,-0.32216436,-0.33175418,-1.3315124,-1.3154618,0.0160506
7,1.090538,1.0848467,"('insensitive', 'sensitive')",0.6974942,0.6795492,0.9493768,0.97127044,0.9124697,0.9118888,-0.0005809
8,-1.2468504,-1.3010457,"('unaffectionate', 'affectionate')",-1.3690526,-1.3786207,0.3188823,0.16391817,-0.7656736,-0.8385828,-0.0729092
9,-0.4528438,-0.52876693,"('unaffectionate', 'caring')",0.10097176,0.07297543,1.4466182,1.3182203,0.3649154,0.2874763,-0.0774391
10,1.2424129,1.2030332,"('unsympathetic', 'sympathetic')",1.632785,1.5553551,1.2201991,1.1322637,1.3651323,1.296884,-0.0682483
11,0.08628233,0.010936379,"('unhelpful', 'helpful')",0.5726076,0.42049474,2.228575,2.120171,0.9624883,0.850534,-0.1119543
12,0.74869084,0.77964455,"('unsupportive', 'supportive')",0.9322126,0.87401164,-1.4457183,-1.4877369,0.078395,0.0553064,-0.0230886
13,1.1646415,1.1211638,"('impolite', 'polite')",0.8669162,0.83599883,0.65233886,0.69241583,0.8946322,0.8831929,-0.0114393
14,1.857268,1.8066616,"('antisocial', 'social')",2.0558958,2.0469668,-0.08833705,-0.12982257,1.2749422,1.2412686,-0.0336736
15,-0.13928756,-0.23105332,"('boring', 'funny')",0.16724885,0.12658358,0.38828,0.39653665,0.1387471,0.0973556,-0.0413915
16,-1.3908341,-1.3676869,"('unpopular', 'popular')",-0.33003664,-0.3516683,0.33243024,0.42577088,-0.4628135,-0.4311947,0.0316188
17,-0.5503802,-0.43019807,"('nasty', 'nice')",-0.24723332,-0.20435457,-0.5142301,-0.37302315,-0.4372812,-0.3358586,0.1014226
18,-1.3230708,-1.2881135,"('disagreeable', 'welcoming')",-0.78692114,-0.65406495,-0.9792241,-1.0942255,-1.0297387,-1.0121347,0.017604
19,-0.5484401,-0.5145019,"('inhospitable', 'hospitable')",0.25476262,0.24238843,-0.41384923,-0.3299961,-0.2358422,-0.2007032,0.035139
20,0.14139946,0.21491383,"('rough', 'thoughtful')",-0.0053515397,-0.013589632,0.7476858,0.7455916,0.2945779,0.3156386,0.0210607
21,1.0213724,1.0355439,"('immoral', 'moral')",2.3398874,2.3278265,-0.08796966,0.0023592561,1.0910967,1.1219099,0.0308132
22,0.89499533,0.8650487,"('untrustworthy', 'trustworthy')",0.876479,0.7794376,-0.5362291,-0.55198735,0.4117484,0.3641663,-0.0475821
23,0.10535156,-0.0032094866,"('insincere', 'sincere')",0.7410845,0.667317,5.5867743,5.413247,2.1444035,2.0257848,-0.1186187
24,-0.052374467,-0.13847543,"('dishonest', 'honest')",-0.82307804,-0.7875986,0.8560886,0.80233455,-0.0064546,-0.0412465,-0.0347919
25,-0.69986063,-0.5826036,"('egoistic', 'altruistic')",-0.43197724,-0.29453173,0.7237264,0.7395609,-0.1360372,-0.0458581,0.0901791
26,0.1757869,0.047065854,"('hardhearted', 'benevolent')",0.2295248,0.22547604,1.001344,0.8109536,0.4688852,0.3611652,-0.10772
27,-1.4956118,-1.400244,"('hardhearted', 'softhearted')",-0.66204953,-0.51820344,1.2649993,1.3067279,-0.2975541,-0.2039065,0.0936476
28,0.35128522,0.20681371,"('disloyal', 'loyal')",-0.16596481,-0.30881897,1.2004067,0.89173955,0.461909,0.2632448,-0.1986642
29,-0.32426363,-0.3335504,"('unfair', 'fair')",0.9455888,0.86776584,-0.43410406,-0.47567582,0.062407,0.0195132,-0.0428938
30,0.86606205,0.7826294,"('intolerant', 'tolerant')",0.087609984,0.10861214,1.3193334,1.2981853,0.7576685,0.729809,-0.0278595
31,-1.7944545,-1.6587994,"('evil', 'good')",-0.53219795,-0.49261606,-1.2236354,-1.226092,-1.1834293,-1.1258357,0.0575936
32,0.55530685,0.4550474,"('unkind', 'kind')",0.9422095,0.8410909,0.7195351,0.5840068,0.7390172,0.626715,-0.1123022
33,-0.2833646,-0.3118451,"('wrong', 'right')",-0.17869821,-0.19212624,-0.6771867,-0.66315836,-0.3797499,-0.3890433,-0.0092934
34,-0.4387586,-0.32386294,"('mean', 'honorable')",0.14186041,0.2003159,5.5736513,5.6849484,1.7589176,1.8538005,0.0948829
35,-1.3178784,-1.3383193,"('corrupt', 'incorrupt')",-1.6610435,-1.7297435,-0.9388644,-0.934816,-1.3059288,-1.3342929,-0.0283641
36,-2.0720048,-2.082834,"('hostile', 'amicable')",-1.5976473,-1.7264677,-0.30056632,-0.36385417,-1.3234061,-1.3910519,-0.0676458
37,0.7616466,0.8110317,"('fake', 'genuine')",0.8841499,0.90365076,0.45117518,0.53451467,0.6989906,0.7497323,0.0507417
38,-0.16779545,-0.30315676,"('untruthful', 'truthful')",-0.39134407,-0.53867793,0.28990826,0.19602872,-0.0897437,-0.2152687,-0.125525
39,0.8029767,0.85745764,"('exploitative', 'cooperative')",0.044093437,0.11855692,-0.21045059,-0.19271463,0.2122065,0.2611,0.0488935
40,-0.1570437,-0.10300307,"('stingy', 'generous')",-0.35326603,-0.27718985,-1.605608,-1.5536637,-0.7053059,-0.6446189,0.060687
41,0.4047215,0.32798868,"('unforgiving', 'forgiving')",0.38960153,0.21281908,0.45275575,0.2780573,0.4156929,0.272955,-0.1427379
42,1.1569346,1.2793851,"('unreliable', 'reliable')",0.96548086,0.9774805,-2.5517788,-2.438481,-0.1431211,-0.0605385,0.0825826
43,0.6141213,0.5894534,"('irresponsible', 'responsible')",0.55704886,0.5108814,1.0106044,0.91226286,0.7272582,0.6708659,-0.0563923
44,-0.9088848,-0.81771576,"('prejudiced', 'unprejudiced')",-1.6335652,-1.4231533,-2.082063,-1.9261128,-1.5415042,-1.3889939,0.1525103
45,2.0444927,1.9369564,"('incompetent', 'competent')",2.5226927,2.4195666,1.1944331,1.0321612,1.9205395,1.7962281,-0.1243114
46,1.8156111,1.7585552,"('uncompetitive', 'competitive')",1.7419136,1.6485549,0.82639253,0.77372664,1.4613058,1.3936122,-0.0676936
47,0.55797744,0.58140504,"('stupid', 'smart')",0.252019,0.20611674,4.6034145,4.5344515,1.8044704,1.7739911,-0.0304793
48,-0.34819418,-0.39133364,"('unintelligent', 'intelligent')",-0.3906607,-0.40654287,0.42503265,0.38030985,-0.1046074,-0.1391889,-0.0345815
49,-0.38501412,-0.34366632,"('unable', 'able')",0.03484098,0.08419205,-0.26510677,-0.13421986,-0.2050933,-0.1312314,0.0738619
50,0.28341082,0.2592796,"('clumsy', 'skillful')",1.0973648,0.9916309,0.60434264,0.54592484,0.6617061,0.5989451,-0.062761
51,0.75833213,0.65487087,"('uneducated', 'educated')",2.2514398,2.0162337,0.491874,0.4753638,1.1672153,1.0488227,-0.1183926
52,-1.8407623,-1.8905331,"('irrational', 'rational')",-0.31313953,-0.32006556,-0.12173113,-0.12587151,-0.7585443,-0.7788234,-0.0202791
53,-0.868391,-0.8573767,"('uncreative', 'creative')",0.26461297,0.18930538,0.6750027,0.68239534,0.0237416,0.0047747,-0.0189669
54,-0.7444999,-0.7979047,"('incapable', 'capable')",-0.07514621,-0.1334152,0.75109863,0.7693037,-0.0228492,-0.0540054,-0.0311562
55,2.0971632,2.1090438,"('incompetent', 'clever')",1.4777571,1.5425289,0.52546453,0.47679228,1.3667949,1.3761217,0.0093268
56,2.0714946,1.9697627,"('impractical', 'practical')",1.274771,1.2304527,0.3047368,0.32439104,1.2170008,1.1748688,-0.042132
57,0.20378545,0.112694465,"('unimaginative', 'imaginative')",1.1293665,0.9891117,-1.7521418,-1.8351457,-0.1396633,-0.2444465,-0.1047832
58,0.87123626,0.76915944,"('undiscriminating', 'discriminating')",1.2165987,1.101087,0.19084874,0.14327833,0.7595613,0.6711749,-0.0883864
59,-0.4843173,-0.49510175,"('foolish', 'wise')",0.5226215,0.4250948,0.02936589,-0.00057762116,0.0225567,-0.0235282,-0.0460849
60,2.0481324,2.077187,"('inefficient', 'efficient')",1.3816127,1.4945078,0.6108222,0.7085941,1.3468558,1.4267629,0.0799071
61,0.2774453,0.14860737,"('illogical', 'logical')",1.4089886,1.3256189,0.39716402,0.25049064,0.6945326,0.5749056,-0.119627
62,1.3927628,1.3832788,"('incompetent', 'brilliant')",1.5809333,1.5788968,1.05043,1.0673274,1.3413754,1.3431676,0.0017922
63,0.4935314,0.49617553,"('unperceptive', 'insightful')",1.229864,1.0887936,1.3020626,1.2935848,1.008486,0.959518,-0.048968
64,0.66020817,0.6714935,"('shy', 'confident')",0.6296814,0.6282582,-5.8483214,-5.770061,-1.5194772,-1.4901031,0.0293741
65,1.0652815,1.0525559,"('insecure', 'secure')",0.7289722,0.7193659,-0.07751886,-0.12715656,0.572245,0.5482551,-0.0239899
66,-0.6264959,-0.6277595,"('inactive', 'active')",0.6763856,0.66496426,1.190248,1.2064332,0.4133792,0.414546,0.0011668
67,1.0995306,1.0505111,"('doubtful', 'determined')",0.48519406,0.48273742,-0.09917778,-0.04242246,0.4951823,0.496942,0.0017597
68,-0.5451106,-0.5276873,"('dependent', 'independent')",0.049986668,0.07860689,-0.7105496,-0.62677807,-0.4018912,-0.3586195,0.0432717
69,0.16362208,0.21311888,"('lazy', 'industrious')",-0.4825677,-0.42591965,-0.5452802,-0.4970445,-0.2880753,-0.2366151,0.0514602
