,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
0,1.4775349,1.2626572,"('unsociable', 'sociable')",-0.16569316,-0.36756474,-0.4236994,-0.60232997,0.2960474,0.0975875,-0.1984599
1,0.5263216,0.5549246,"('unfriendly', 'friendly')",0.11898522,0.10402028,1.133321,1.055799,0.592876,0.5715813,-0.0212947
2,1.8591664,1.8349911,"('unlikable', 'likable')",1.4084226,1.459529,0.93430394,0.9588779,1.400631,1.4177993,0.0171683
3,-0.3296718,-0.110751234,"('repellent', 'pleasant')",-0.4163454,-0.40797976,0.91162837,0.892238,0.0552037,0.1245023,0.0692986
4,-0.44086966,-0.43953386,"('disliked', 'liked')",-0.05594483,-0.038665716,-6.867843,-7.058712,-2.4548858,-2.5123038,-0.057418
5,-0.71097946,-0.6595121,"('distant', 'outgoing')",0.19924784,0.41235447,-0.5900272,-0.41913265,-0.3672529,-0.2220968,0.1451561
6,-0.9630324,-0.8247437,"('distant', 'open')",-0.10498889,0.13094324,-0.73252004,-0.5336079,-0.6001805,-0.4091361,0.1910444
7,1.2642822,1.291397,"('insensitive', 'sensitive')",-0.13255832,-0.24840504,0.10646898,0.076616116,0.412731,0.3732027,-0.0395283
8,1.1645259,1.236151,"('unaffectionate', 'affectionate')",-0.21930659,-0.24109021,0.26676932,0.30378097,0.4039962,0.4329472,0.028951
9,2.382059,2.4050343,"('unaffectionate', 'caring')",0.21088913,0.22503297,0.96757793,1.0407933,1.186842,1.2236203,0.0367783
10,0.70128703,0.590876,"('unsympathetic', 'sympathetic')",-1.0660747,-1.2518809,-0.55136454,-0.6727788,-0.3053841,-0.4445945,-0.1392104
11,0.85743964,0.8755926,"('unhelpful', 'helpful')",0.28638956,0.20230433,2.22628,2.16206,1.1233697,1.0799856,-0.0433841
12,2.8592112,2.9811351,"('unsupportive', 'supportive')",0.11983108,0.2112557,-2.1099217,-2.122639,0.2897069,0.356584,0.0668771
13,0.45697057,0.30672604,"('impolite', 'polite')",0.6803902,0.5123234,-0.72736925,-0.79845494,0.1366639,0.0068648,-0.1297991
14,1.0320483,0.9453399,"('antisocial', 'social')",0.8581408,0.7136245,0.11318178,-0.10989752,0.6677903,0.5163556,-0.1514347
15,0.057123363,-0.08209506,"('boring', 'funny')",0.38005573,0.29941422,-0.07220738,-0.05586917,0.1216572,0.0538167,-0.0678405
16,-1.9984186,-1.850932,"('unpopular', 'popular')",0.119067065,0.11596151,0.22651315,0.16859975,-0.5509461,-0.5221236,0.0288225
17,-0.37568325,-0.34183195,"('nasty', 'nice')",-1.0378829,-0.9467108,-0.5666808,-0.47577727,-0.6600823,-0.5881067,0.0719756
18,-0.20913005,-0.064087704,"('disagreeable', 'welcoming')",0.87626594,0.9829109,-0.7698643,-0.7845287,-0.0342428,0.0447648,0.0790076
19,-0.055395085,0.077955246,"('inhospitable', 'hospitable')",-0.9967065,-0.9126019,-0.9458017,-0.7880719,-0.6659678,-0.5409062,0.1250616
20,0.19942476,0.095102586,"('rough', 'thoughtful')",0.030526415,-0.03253146,0.6805782,0.6644415,0.3035098,0.2423375,-0.0611723
21,1.0920767,1.0748304,"('immoral', 'moral')",0.27398327,0.15436783,-0.74777585,-0.7993636,0.2060947,0.1432782,-0.0628165
22,0.6722281,0.5768132,"('untrustworthy', 'trustworthy')",-0.20024884,-0.22261441,-1.14685,-1.2103295,-0.2249569,-0.2853769,-0.06042
23,1.2691556,1.1723893,"('insincere', 'sincere')",-0.003309846,-0.06609295,6.0342093,6.023633,2.4333517,2.3766432,-0.0567085
24,1.7076813,1.7022258,"('dishonest', 'honest')",-0.0721865,-0.028310683,0.657724,0.6812831,0.7644063,0.7850661,0.0206598
25,-0.07145364,-0.018556233,"('egoistic', 'altruistic')",0.1267306,0.18585923,0.8904593,0.9085954,0.3152454,0.3586328,0.0433874
26,0.8270549,0.5382079,"('hardhearted', 'benevolent')",1.5928551,1.4485819,1.6192088,1.3808428,1.3463729,1.1225442,-0.2238287
27,0.43982196,0.5264923,"('hardhearted', 'softhearted')",-0.49897724,-0.39818045,0.3646136,0.4426469,0.1018194,0.1903196,0.0885002
28,1.790167,1.6102761,"('disloyal', 'loyal')",-0.088491485,-0.28054926,1.3518357,1.191501,1.017837,0.8404093,-0.1774277
29,-0.39516136,-0.3965237,"('unfair', 'fair')",-0.6916248,-0.6676941,-0.3126797,-0.38212323,-0.4664886,-0.4821137,-0.0156251
30,1.829325,1.8918883,"('intolerant', 'tolerant')",0.6090493,0.51380515,0.6295314,0.6182785,1.0226352,1.0079907,-0.0146445
31,-0.83042014,-0.6957284,"('evil', 'good')",-0.44019684,-0.32481948,-1.1293854,-1.0529969,-0.8000008,-0.6911816,0.1088192
32,0.75897384,0.5703939,"('unkind', 'kind')",-0.41057304,-0.51995105,0.6053049,0.40981185,0.3179019,0.1534182,-0.1644837
33,1.0737963,1.0353955,"('wrong', 'right')",0.71398765,0.8553327,-0.7550206,-0.6727066,0.3442544,0.4060072,0.0617528
34,-0.6128916,-0.33057013,"('mean', 'honorable')",0.21525006,0.35913435,5.604355,5.8850307,1.7355711,1.9711984,0.2356273
35,-1.02985,-1.0886053,"('corrupt', 'incorrupt')",-0.5123302,-0.4939874,-0.7497082,-0.6744359,-0.7639627,-0.7523429,0.0116198
36,-0.77512914,-0.6797001,"('hostile', 'amicable')",0.30793902,0.3110897,-0.302877,-0.3079807,-0.256689,-0.2255303,0.0311587
37,0.60058635,0.5638714,"('fake', 'genuine')",-0.4373333,-0.525803,-0.023814704,0.039842762,0.0464795,0.0259704,-0.0205091
38,1.683565,1.7141876,"('untruthful', 'truthful')",-0.17558052,-0.076210916,0.24859664,0.36674935,0.5855271,0.668242,0.0827149
39,2.6498084,2.6307712,"('exploitative', 'cooperative')",0.7913813,0.79223585,0.20729695,0.27771246,1.2161622,1.2335731,0.0174109
40,0.34849855,0.364395,"('stingy', 'generous')",-0.43147662,-0.33331582,-2.1686668,-2.3051598,-0.7505483,-0.7580269,-0.0074786
41,1.1674199,1.2359906,"('unforgiving', 'forgiving')",-0.05487322,-0.06638249,0.072281,0.004986502,0.3949426,0.3915315,-0.0034111
42,0.9356825,1.000814,"('unreliable', 'reliable')",0.3210741,0.34301597,-3.0615692,-3.0688603,-0.6016042,-0.5750101,0.0265941
43,1.9174242,1.9534024,"('irresponsible', 'responsible')",0.18138571,0.14593728,0.37988308,0.33277857,0.826231,0.8107061,-0.0155249
44,-1.7343055,-1.6605854,"('prejudiced', 'unprejudiced')",0.06623063,0.14211261,-1.3108418,-1.3251796,-0.9929722,-0.9478841,0.0450881
45,0.8312403,0.85433346,"('incompetent', 'competent')",-0.19051637,-0.30638233,0.024255335,-0.11478277,0.2216598,0.1443894,-0.0772704
46,0.9303297,1.0324512,"('uncompetitive', 'competitive')",0.35049868,0.28174952,-0.72682947,-0.84687394,0.1846663,0.1557756,-0.0288907
47,-0.37123203,-0.43490094,"('stupid', 'smart')",-0.119433284,-0.084854506,5.4927597,5.6281905,1.6673648,1.7028117,0.0354469
48,0.6353833,0.6505304,"('unintelligent', 'intelligent')",-0.3709715,-0.4917619,0.40283626,0.37576488,0.222416,0.1781778,-0.0442382
49,-0.10890344,-0.02806113,"('unable', 'able')",-0.33119315,-0.27289432,-0.38074663,-0.24641547,-0.2736144,-0.182457,0.0911574
50,-0.29620996,-0.34483725,"('clumsy', 'skillful')",-0.41312176,-0.44905588,-0.0069034696,-0.068310484,-0.2387451,-0.2874012,-0.0486561
51,0.6884446,0.53383255,"('uneducated', 'educated')",0.2709737,0.13756882,0.11181851,-0.032400735,0.3570789,0.2130002,-0.1440787
52,-0.4746537,-0.5350974,"('irrational', 'rational')",-0.538543,-0.5769219,0.074466795,0.0814352,-0.31291,-0.343528,-0.030618
53,0.00801485,-0.08130741,"('uncreative', 'creative')",-0.43231314,-0.516527,0.5461987,0.4055524,0.0406335,-0.064094,-0.1047275
54,0.57321995,0.5720724,"('incapable', 'capable')",0.195019,0.25565165,0.606976,0.71423024,0.458405,0.5139848,0.0555798
55,1.4237827,1.4034396,"('incompetent', 'clever')",-0.7433252,-0.93478084,0.21024783,0.112397805,0.2969018,0.1936855,-0.1032163
56,1.7625045,1.6938589,"('impractical', 'practical')",1.3261018,1.217858,-0.18246317,-0.21840611,0.9687144,0.8977702,-0.0709442
57,0.2631178,0.11189905,"('unimaginative', 'imaginative')",-0.5614741,-0.72105706,-3.0913599,-3.2520967,-1.1299054,-1.2870849,-0.1571795
58,0.85366887,0.71721566,"('undiscriminating', 'discriminating')",0.12749572,0.054126255,0.346156,0.2762822,0.4424402,0.349208,-0.0932322
59,1.0452517,1.0415325,"('foolish', 'wise')",0.18312246,0.2742191,0.051604968,0.18237302,0.4266597,0.4993749,0.0727152
60,0.29882577,0.35991037,"('inefficient', 'efficient')",0.46588966,0.39968592,0.026774384,0.1315576,0.2638299,0.2970513,0.0332214
61,0.9997364,0.83788425,"('illogical', 'logical')",-0.4579426,-0.5748825,0.515379,0.3452567,0.3523909,0.2027528,-0.1496381
62,1.6142602,1.7075921,"('incompetent', 'brilliant')",0.83592427,0.87768656,0.74977654,0.85611045,1.0666536,1.1471297,0.0804761
63,0.9439275,0.97470945,"('unperceptive', 'insightful')",0.6172184,0.59941363,0.3775831,0.36696488,0.646243,0.6470293,0.0007863
64,0.54124844,0.48644087,"('shy', 'confident')",0.2585321,0.21996,-5.9917936,-6.0686545,-1.7306711,-1.7874179,-0.0567468
65,0.4686745,0.2287556,"('insecure', 'secure')",-0.06444857,-0.321206,-0.053542703,-0.09298082,0.1168944,-0.0618104,-0.1787048
66,-0.31327552,-0.4027233,"('inactive', 'active')",0.87778413,0.8537238,0.28499028,0.30892155,0.2831663,0.2533073,-0.029859
67,-0.020978384,-0.09939799,"('doubtful', 'determined')",0.36358634,0.33870652,-0.2830577,-0.39398077,0.0198501,-0.0515574,-0.0714075
68,-0.53836113,-0.62689394,"('dependent', 'independent')",-0.13314232,-0.14678827,-1.2702677,-1.1587405,-0.647257,-0.6441409,0.0031161
69,-0.25645053,-0.10825172,"('lazy', 'industrious')",1.6864029,1.8283104,-0.67629254,-0.5093964,0.2512199,0.4035541,0.1523342
70,0.7495133,0.79310703,"('lethargic', 'energetic')",0.12331109,0.034450117,-0.16409047,-0.15473187,0.2362447,0.2242751,-0.0119696
71,0.9758072,1.0091261,"('diffident', 'self-confident')",0.738724,0.8506095,0.26198122,0.19262187,0.6588375,0.6841191,0.0252816
72,1.08086,1.0256714,"('unambitious', 'ambitious')",-0.49112755,-0.36156482,-0.2566972,-0.17761397,0.1110118,0.1621642,0.0511524
