,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.21071264,-0.38115752,"('unsociable', 'sociable')",1.9133699,1.8073709,0.8146033,0.6988215,4.2187104,4.1291685,-0.49658173,-0.63916725,-0.24138714,-0.36444408,0.999667,0.8750986,-0.1245684
1,-1.9731438,-1.8733068,"('unfriendly', 'friendly')",0.3773325,0.48046973,-0.30833164,-0.19773394,-0.33834568,-0.24943626,-1.899152,-1.8160421,2.0108514,1.8542731,-0.3551315,-0.300296,0.0548355
2,0.9783157,1.0857339,"('unlikable', 'likable')",1.3067135,1.5085917,1.9690555,2.0388823,2.4676957,2.539421,0.71561736,0.8203767,0.6598986,0.8244173,1.3495493,1.4695705,0.1200212
3,-0.43363193,-0.32549277,"('repellent', 'pleasant')",0.15265468,0.30611372,-0.2568844,-0.23086809,1.2711039,1.3134128,0.7085357,0.70123965,0.11446,0.2926432,0.259373,0.3428414,0.0834684
4,0.043865453,0.031970438,"('disliked', 'liked')",-0.17071016,-0.14120047,0.56863725,0.50019556,-0.9607785,-0.9442493,-0.29820314,-0.3706652,-6.440365,-6.4270105,-1.2095923,-1.2251599,-0.0155676
5,-0.8750541,-0.67278594,"('distant', 'outgoing')",-0.111287676,-0.028816886,-0.0024586916,0.27956033,-2.4664257,-2.2488673,-1.126981,-1.0489552,-0.040746637,-0.0011659684,-0.7704923,-0.6201718,0.1503205
6,-1.34086,-1.0863209,"('distant', 'open')",-0.17564727,-0.046219427,-0.094802916,0.23333053,-2.36078,-2.123988,-1.6594495,-1.4925195,0.5508553,0.5938941,-0.8467808,-0.6536372,0.1931436
7,0.46736658,0.45204493,"('insensitive', 'sensitive')",0.9476686,1.043376,0.60743976,0.5951306,2.7767813,2.762636,0.24298309,0.22143471,0.7282772,0.6636218,0.9617527,0.956374,-0.0053787
8,-0.54422,-0.5052732,"('unaffectionate', 'affectionate')",-0.2771548,-0.31122574,-1.1759217,-1.1082006,-0.45156556,-0.39174926,-2.6773689,-2.5930758,0.5140808,0.31900865,-0.7686917,-0.7650859,0.0036058
9,-0.108682685,-0.072009586,"('unaffectionate', 'caring')",0.9340095,0.9592135,-0.16961622,-0.121420085,1.5888541,1.6966834,-1.9183903,-1.8813637,1.2712408,1.1565424,0.2662358,0.2896076,0.0233718
10,0.09917644,-0.047600865,"('unsympathetic', 'sympathetic')",0.8811354,0.93321294,-0.7813719,-0.87789243,3.6685994,3.6511238,-0.5939674,-0.7501174,-0.14866248,-0.25831217,0.5208182,0.4417357,-0.0790825
11,0.20849647,0.16430461,"('unhelpful', 'helpful')",-0.030300248,-0.029285237,0.27316555,0.198111,1.8311737,1.8349621,-0.257897,-0.3048192,2.0125039,2.0361462,0.6728571,0.6499032,-0.0229539
12,0.4243316,0.54758847,"('unsupportive', 'supportive')",1.5186123,1.6817008,0.3726227,0.57978195,2.8405392,3.0447192,-0.22524692,-0.1460947,-1.9636054,-1.9424037,0.4945423,0.6275486,0.1330063
13,0.6350213,0.4741721,"('impolite', 'polite')",1.6329829,1.6379135,0.16751981,0.09013769,3.5370183,3.454487,0.45031703,0.34156555,-0.21338356,-0.25398076,1.0349126,0.9573826,-0.07753
14,0.6197376,0.6019517,"('antisocial', 'social')",3.3098035,3.3181891,1.500332,1.3730638,3.9331849,3.9301982,0.71575624,0.6942461,-0.75608134,-0.7078647,1.5537888,1.5349639,-0.0188249
15,0.0868307,-0.05451315,"('boring', 'funny')",-0.7238462,-0.80693436,0.055373173,-0.08055009,-1.4635245,-1.4833305,-0.6582074,-0.7363932,0.43130562,0.3802829,-0.3786781,-0.4635731,-0.084895
16,0.40283012,0.40484992,"('unpopular', 'popular')",0.47748032,0.5895143,1.3173779,1.2724507,-0.01992521,0.068662725,0.09766217,0.16046084,0.9868417,1.09187,0.5437112,0.5979681,0.0542569
17,0.30189553,0.30391863,"('nasty', 'nice')",-0.080734156,-0.011249222,0.07757476,0.081535086,0.5948537,0.65332013,-0.28129128,-0.27310967,-0.72971493,-0.6658524,-0.0195694,0.0147604,0.0343298
18,0.3353655,0.51118267,"('disagreeable', 'welcoming')",0.006652156,0.15027231,0.69707406,0.9218874,0.017650075,0.12456107,-1.0845608,-0.9499719,-0.15817404,-0.11005311,-0.0309988,0.1079797,0.1389785
19,-0.82297057,-0.6608159,"('inhospitable', 'hospitable')",-1.5410478,-1.4492427,-1.2071432,-1.021918,-2.3706195,-2.255062,-0.86096627,-0.78906107,-0.13812287,0.011981402,-1.1568117,-1.027353,0.1294587
20,-0.68246007,-0.5880644,"('rough', 'thoughtful')",-0.26841035,-0.22719699,0.32249945,0.3678284,0.25849092,0.20506471,-0.3804566,-0.3617608,0.83805376,0.81053686,0.0146195,0.0344013,0.0197818
21,0.385699,0.33076438,"('immoral', 'moral')",0.8652693,0.93179846,-0.016608499,-0.0734864,2.2949996,2.3261266,0.15099025,0.11236061,-0.9267653,-0.8371312,0.4589307,0.4650721,0.0061414
22,0.28539136,0.24804159,"('untrustworthy', 'trustworthy')",0.2875391,0.31793827,0.96140206,0.90678144,1.2148583,1.1906499,0.52195716,0.47619376,-0.9185432,-0.95857793,0.3921008,0.3635045,-0.0285963
23,-0.056567986,-0.08191988,"('insincere', 'sincere')",0.8437452,0.99518305,-0.26985452,-0.25308013,2.4131277,2.4358823,0.3991697,0.36021864,6.2155128,6.0129657,1.5908554,1.5782083,-0.0126471
24,0.5615086,0.51296115,"('dishonest', 'honest')",0.40098473,0.40287974,-0.3959176,-0.3417279,2.1127212,2.112002,-0.34741056,-0.29612273,1.0189602,0.88560957,0.5584744,0.5459336,-0.0125408
25,-1.0383985,-0.9383772,"('egoistic', 'altruistic')",-0.5654987,-0.5244961,-0.17148149,-0.12373528,-0.63422275,-0.59282726,-1.7966123,-1.6871625,1.0554984,1.0369418,-0.5251193,-0.4716094,0.0535099
26,-0.49476865,-0.52910984,"('hardhearted', 'benevolent')",1.7147235,1.7532363,1.9815332,1.8756227,0.111008696,0.11036728,-0.92417717,-0.8875148,1.6367239,1.4451486,0.6708406,0.6279584,-0.0428822
27,-0.7187979,-0.5101048,"('hardhearted', 'softhearted')",-0.52282315,-0.39736393,-0.45617548,-0.30250552,0.43187544,0.52548283,-0.5478078,-0.45720387,1.2240342,1.0777174,-0.0982824,-0.010663,0.0876194
28,-0.3205064,-0.48042175,"('disloyal', 'loyal')",0.13632952,0.09546019,0.46156567,0.34726316,0.7076387,0.6064054,-1.2573428,-1.4166845,1.2690737,1.0614206,0.1661264,0.0355738,-0.1305526
