,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
52,0.5829169,0.3910995,"('irrational', 'rational')",0.7139392,0.45415914,-0.11556992,-0.25281262,0.3937621,0.197482,-0.1962801
53,0.5050497,0.5562481,"('uncreative', 'creative')",-0.119459495,-0.17094778,0.18000005,0.14167936,0.1885301,0.1756599,-0.0128702
54,0.8401717,0.69775295,"('incapable', 'capable')",1.1170495,1.0727895,1.0597996,0.97218955,1.0056736,0.914244,-0.0914296
55,-0.69219273,-0.5610684,"('incompetent', 'clever')",-0.65855044,-0.55232376,0.23614691,0.26574245,-0.3715321,-0.2825499,0.0889822
56,1.3198308,1.3165197,"('impractical', 'practical')",1.3256048,1.3639117,-0.07279451,-0.0663854,0.857547,0.8713486,0.0138016
57,-0.7513353,-0.6487474,"('unimaginative', 'imaginative')",-1.050634,-1.0852283,-3.50877,-3.4893157,-1.7702465,-1.7410971,0.0291494
58,0.94329476,1.1392405,"('undiscriminating', 'discriminating')",0.3266621,0.39813307,0.077404454,0.058509924,0.4491204,0.5319612,0.0828408
59,0.7318015,0.63583386,"('foolish', 'wise')",1.0195947,0.94695586,-0.07580398,-0.05183458,0.5585307,0.5103184,-0.0482123
60,-0.2970479,-0.18908465,"('inefficient', 'efficient')",0.3405988,0.46973956,-0.11693595,0.10766463,-0.0244617,0.1294399,0.1539016
61,0.5426522,0.39223376,"('illogical', 'logical')",0.35156664,0.19207808,0.32444027,0.16388133,0.4062197,0.2493977,-0.156822
62,-0.06937604,0.09409899,"('incompetent', 'brilliant')",-0.2594818,-0.07284172,-0.104834914,0.06445974,-0.1445643,0.0285723,0.1731366
63,0.2837929,0.41635305,"('unperceptive', 'insightful')",0.3745205,0.49214017,-0.1147462,0.02229993,0.1811891,0.3102644,0.1290753
64,-0.77042,-0.85885,"('shy', 'confident')",-0.4951824,-0.6127417,-6.0813856,-6.022723,-2.4489959,-2.498105,-0.0491091
65,-0.9944095,-1.2744362,"('insecure', 'secure')",-0.0025036447,-0.09742035,0.39693072,0.35175088,-0.1999941,-0.3400352,-0.1400411
66,-0.5533921,-0.55916506,"('inactive', 'active')",-0.6045405,-0.656327,0.40895158,0.31004396,-0.2496604,-0.301816,-0.0521556
67,0.39944434,0.25577822,"('doubtful', 'determined')",0.4572271,0.3979467,-0.30055684,-0.30121714,0.1853715,0.1175026,-0.0678689
68,-0.17825603,-0.33494148,"('dependent', 'independent')",-0.91487694,-0.9959231,-1.4494978,-1.483201,-0.8475436,-0.9380218,-0.0904782
69,0.33648863,0.49876642,"('lazy', 'industrious')",0.82425904,0.7780908,-1.2419139,-1.1584803,-0.0270554,0.039459,0.0665144
70,-0.6107823,-0.46246225,"('lethargic', 'energetic')",-0.8367602,-0.6995086,0.25828725,0.2555702,-0.3964184,-0.3021336,0.0942848
71,0.7888613,0.82346815,"('diffident', 'self-confident')",1.2504172,1.3697611,0.4226892,0.41065034,0.8206559,0.8679598,0.0473039
72,0.2543347,0.16725953,"('unambitious', 'ambitious')",-0.18936345,-0.18884538,-0.35200295,-0.25450775,-0.0956772,-0.0920312,0.003646
73,2.2698903,2.3642812,"('helpless', 'self-reliant')",0.74700224,0.67699915,-3.3022704,-3.2145476,-0.095126,-0.0577558,0.0373702
74,1.135974,1.4089276,"('undedicated', 'dedicated')",0.5911343,0.67690814,0.122851044,0.16360727,0.6166531,0.7498144,0.1331613
75,-0.3620604,-0.23595797,"('meek', 'impulsive')",-0.3352929,-0.25111815,-0.5865153,-0.5116087,-0.4279562,-0.3328949,0.0950613
76,-0.39438826,-0.3002522,"('anxious', 'daring')",-0.5574551,-0.46859616,0.10125963,0.098805346,-0.2835279,-0.2233477,0.0601802
77,-1.3273648,-1.2483941,"('unmotivated', 'motivated')",-0.47602814,-0.386718,-1.3779948,-1.2209988,-1.0604626,-0.952037,0.1084256
78,-0.5458643,-0.4045265,"('nonresilient', 'resilient')",0.006175708,0.069696136,-0.42288432,-0.32922032,-0.3208576,-0.2213502,0.0995074
79,0.14035857,0.24313892,"('wavering', 'unwavering')",0.00078917015,-0.014063331,-0.7477257,-0.7235694,-0.2021927,-0.1648313,0.0373614
80,0.3369926,0.055048835,"('dominated', 'dominating')",-0.06772793,-0.07306715,-0.2988785,-0.38923863,-0.0098713,-0.1357523,-0.125881
81,-1.066779,-1.3608394,"('submissive', 'aggressive')",-0.5820188,-0.60234725,-0.67134064,-0.69003713,-0.7733795,-0.8844079,-0.1110284
82,-0.9648126,-0.98005706,"('poor', 'rich')",-0.40526566,-0.43055665,6.30088,6.20117,1.6436006,1.596852,-0.0467486
83,0.6219541,0.53172684,"('powerless', 'powerful')",0.41840056,0.4839038,-1.2324922,-1.2350519,-0.0640459,-0.0731404,-0.0090945
84,0.90693325,0.77339154,"('inferior', 'superior')",0.9458524,0.826782,0.4923187,0.39342183,0.7817014,0.6645318,-0.1171696
85,1.9622782,2.1619172,"('insignificant', 'prestigious')",1.2395822,1.2209724,-0.34190953,-0.3778652,0.953317,1.0016748,0.0483578
86,-0.18655255,-0.19112065,"('uninfluential', 'influential')",-0.3783895,-0.47273612,-0.35780376,-0.46325982,-0.3075819,-0.3757055,-0.0681236
87,0.5821065,0.32131097,"('unsuccessful', 'successful')",0.91036004,0.8903644,0.40829188,0.3246289,0.6335861,0.5121014,-0.1214847
88,0.48973548,0.37508583,"('low', 'eminent')",-0.034261286,-0.1342422,-0.17916134,-0.3473462,0.0921043,-0.0355009,-0.1276052
