,wallet_male,wallet_female,tuple,average_male,average_female,female-male
0,0.54189646,0.53347576,"('unsociable', 'sociable')",0.5418965,0.5334758,-0.0084207
1,1.1214998,1.0107595,"('unfriendly', 'friendly')",1.1214998,1.0107595,-0.1107403
2,0.083271384,0.18622404,"('unlikable', 'likable')",0.0832714,0.186224,0.1029526
3,0.94854474,1.1212158,"('repellent', 'pleasant')",0.9485447,1.1212158,0.1726711
4,-7.5801163,-7.753265,"('disliked', 'liked')",-7.5801163,-7.7532649,-0.1731486
5,-0.62534773,-0.6843022,"('distant', 'outgoing')",-0.6253477,-0.6843022,-0.0589545
6,-0.24632165,-0.4216904,"('distant', 'open')",-0.2463216,-0.4216904,-0.1753688
7,1.7543976,1.7892143,"('insensitive', 'sensitive')",1.7543976,1.7892143,0.0348167
8,1.3258365,1.1250798,"('unaffectionate', 'affectionate')",1.3258365,1.1250798,-0.2007567
9,1.5929302,1.5822368,"('unaffectionate', 'caring')",1.5929302,1.5822368,-0.0106934
10,1.2963804,1.4176978,"('unsympathetic', 'sympathetic')",1.2963804,1.4176978,0.1213174
11,2.056523,2.2915683,"('unhelpful', 'helpful')",2.0565231,2.2915683,0.2350452
12,-1.178491,-1.130451,"('unsupportive', 'supportive')",-1.178491,-1.130451,0.04804
13,0.35986558,0.62470216,"('impolite', 'polite')",0.3598656,0.6247022,0.2648366
14,0.45143616,0.51683366,"('antisocial', 'social')",0.4514362,0.5168337,0.0653975
15,0.5258317,0.41725746,"('boring', 'funny')",0.5258317,0.4172575,-0.1085742
16,-0.88686454,-0.8111367,"('unpopular', 'popular')",-0.8868645,-0.8111367,0.0757278
17,-0.09722902,-0.10496792,"('nasty', 'nice')",-0.097229,-0.1049679,-0.0077389
18,-0.56507516,-0.45892608,"('disagreeable', 'welcoming')",-0.5650752,-0.4589261,0.1061491
19,-0.61796945,-0.62553406,"('inhospitable', 'hospitable')",-0.6179695,-0.6255341,-0.0075646
20,0.73261553,0.5849285,"('rough', 'thoughtful')",0.7326155,0.5849285,-0.147687
21,0.05707874,0.35268524,"('immoral', 'moral')",0.0570787,0.3526852,0.2956065
