,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7997032,-0.85140824,"('unsociable', 'sociable')",0.2941135,0.23646693,-0.47998264,-0.54455537,-0.3285241,-0.3864989,-0.0579748
1,-0.9182718,-0.9969928,"('unfriendly', 'friendly')",0.24662524,0.09105921,1.811262,1.7009294,0.3798718,0.2649986,-0.1148732
2,0.16457823,0.19474308,"('unlikable', 'likable')",0.49489135,0.4919188,0.36551642,0.42129683,0.341662,0.3693196,0.0276576
3,-0.6977413,-0.6512465,"('repellent', 'pleasant')",-0.15844105,-0.017644431,0.22530049,0.31342462,-0.210294,-0.1184888,0.0918052
4,-0.042245746,-0.1629107,"('disliked', 'liked')",-0.49955156,-0.60020614,-6.447544,-6.4732614,-2.3297804,-2.4121261,-0.0823457
5,-0.8810794,-0.8819015,"('distant', 'outgoing')",-0.9939333,-1.0407776,-0.1250847,-0.26910192,-0.6666991,-0.7305937,-0.0638946
6,-0.99286664,-0.9570287,"('distant', 'open')",-1.2988575,-1.2990168,0.4031616,0.26075736,-0.6295209,-0.6650961,-0.0355752
7,0.367331,0.39319545,"('insensitive', 'sensitive')",-0.03601525,0.015311198,0.7837256,0.84735453,0.3716805,0.4186204,0.0469399
8,-0.5226131,-0.57826877,"('unaffectionate', 'affectionate')",-0.4214201,-0.50152034,1.0243707,0.9116727,0.0267792,-0.0560388,-0.082818
9,0.033411175,0.0047348663,"('unaffectionate', 'caring')",-0.090875074,-0.15993671,1.3714741,1.3326589,0.4380034,0.3924857,-0.0455177
10,-0.62642586,-0.5651903,"('unsympathetic', 'sympathetic')",0.09590148,0.1463391,-0.1017205,-0.031808592,-0.2107483,-0.1502199,0.0605284
11,0.37874922,0.47475764,"('unhelpful', 'helpful')",0.43672407,0.45965782,1.9077556,1.9659508,0.907743,0.9667888,0.0590458
12,0.5886842,0.6986933,"('unsupportive', 'supportive')",0.6310211,0.69793034,-1.6846892,-1.644388,-0.1549946,-0.0825881,0.0724065
13,-0.35175005,-0.29025465,"('impolite', 'polite')",0.4956111,0.5705803,-0.38336363,-0.3886733,-0.0798342,-0.0361159,0.0437183
14,-0.200551,-0.24696273,"('antisocial', 'social')",1.1204921,1.0863136,-0.46673438,-0.46970773,0.1510689,0.1232144,-0.0278545
15,0.6629535,0.5794047,"('boring', 'funny')",-0.27787817,-0.35248995,0.48801744,0.4083615,0.2910309,0.2117588,-0.0792721
16,-1.105673,-1.1960676,"('unpopular', 'popular')",-0.9400614,-0.9448706,0.38955498,0.36126208,-0.5520598,-0.5932254,-0.0411656
17,0.12287173,0.12910181,"('nasty', 'nice')",-0.2800251,-0.17772275,-0.18724316,-0.18358092,-0.1147988,-0.0774006,0.0373982
18,-0.8633649,-0.9043209,"('disagreeable', 'welcoming')",-0.5331395,-0.52067053,-0.42254883,-0.45441097,-0.6063511,-0.6264675,-0.0201164
19,-1.5311568,-1.493243,"('inhospitable', 'hospitable')",-1.538626,-1.5670309,-0.019502144,-0.052231822,-1.0297616,-1.0375019,-0.0077403
20,0.3628494,0.34016755,"('rough', 'thoughtful')",0.26275715,0.26017916,1.021899,1.0561957,0.5491685,0.5521808,0.0030123
21,-0.4319774,-0.42683595,"('immoral', 'moral')",0.6281329,0.66442937,-0.82271755,-0.64569324,-0.208854,-0.1360333,0.0728207
22,-1.5221587,-1.4548538,"('untrustworthy', 'trustworthy')",-0.45676026,-0.42932802,-0.92898226,-0.8778441,-0.9693004,-0.9206753,0.0486251
23,-0.05446487,0.012065049,"('insincere', 'sincere')",0.69862133,0.7418283,5.9843645,5.9191456,2.209507,2.2243463,0.0148393
24,0.23056656,0.26125497,"('dishonest', 'honest')",0.14898133,0.17308979,1.1415765,1.1080787,0.5070415,0.5141412,0.0070997
25,0.3794404,0.39451742,"('egoistic', 'altruistic')",1.2585919,1.2634592,1.4587914,1.4620553,1.0322746,1.0400106,0.007736
26,0.38478392,0.31245238,"('hardhearted', 'benevolent')",0.505204,0.39571404,1.8680592,1.8552351,0.919349,0.8544672,-0.0648818
27,-0.716476,-0.6131644,"('hardhearted', 'softhearted')",-0.31013557,-0.18014932,1.608536,1.5745212,0.1939748,0.2604025,0.0664277
28,0.073924474,-0.011363976,"('disloyal', 'loyal')",0.17524123,0.034331195,1.047498,0.978935,0.4322213,0.3339674,-0.0982539
29,-1.5754092,-1.6404419,"('unfair', 'fair')",-0.96278775,-1.0530854,-0.74939674,-0.8809449,-1.0958646,-1.1914907,-0.0956261
30,0.19076318,0.1542474,"('intolerant', 'tolerant')",1.0104157,0.94356954,1.284324,1.2697142,0.8285009,0.7891771,-0.0393238
31,-1.6350526,-1.7030052,"('evil', 'good')",-0.95740855,-0.9450727,-0.58086044,-0.6879273,-1.0577738,-1.1120017,-0.0542279
32,-1.5000286,-1.4920356,"('unkind', 'kind')",0.18789393,0.14444666,0.72674775,0.6764589,-0.195129,-0.22371,-0.028581
33,0.64547354,0.60066897,"('wrong', 'right')",1.1910537,1.1133112,-0.2731412,-0.36881143,0.5211287,0.4483896,-0.0727391
34,-0.0556352,0.03724928,"('mean', 'honorable')",-0.07109444,0.040675126,6.0097027,6.0829453,1.9609911,2.0536232,0.0926321
35,0.3158648,0.2045443,"('corrupt', 'incorrupt')",-0.6708871,-0.7389852,0.0021933694,-0.20631394,-0.1176096,-0.2469183,-0.1293087
36,-0.7055528,-0.89050543,"('hostile', 'amicable')",-1.6266026,-1.7591012,0.21742018,-0.0173215,-0.7049118,-0.8889761,-0.1840643
37,0.37595302,0.42443696,"('fake', 'genuine')",0.10578107,0.12408877,0.44042823,0.490966,0.3073874,0.3464973,0.0391099
38,-0.63515854,-0.6053226,"('untruthful', 'truthful')",0.006654069,0.0019443557,0.078297995,0.09460682,-0.1834022,-0.1695905,0.0138117
39,0.8027801,0.8316196,"('exploitative', 'cooperative')",0.41210204,0.4478895,0.3057022,0.33946028,0.5068614,0.5396564,0.032795
40,0.83348095,0.8124294,"('stingy', 'generous')",1.0989528,1.1438847,-1.2698252,-1.2925472,0.2208695,0.2212556,0.0003861
41,-0.15043746,-0.22208975,"('unforgiving', 'forgiving')",0.24239457,0.27196085,0.1187514,0.05423633,0.0702362,0.0347025,-0.0355337
42,-0.23463823,-0.059014402,"('unreliable', 'reliable')",0.13664648,0.26036534,-3.0375056,-2.8867984,-1.0451658,-0.8951492,0.1500166
43,-0.41688162,-0.23684289,"('irresponsible', 'responsible')",-0.0075405464,0.08092133,0.419137,0.4692849,-0.0017617,0.1044544,0.1062161
44,-0.6808614,-0.6211216,"('prejudiced', 'unprejudiced')",-0.52093226,-0.43618995,-1.6037734,-1.5684887,-0.935189,-0.8752667,0.0599223
45,-0.2925515,-0.22459155,"('incompetent', 'competent')",0.20653707,0.3338191,0.0020131804,0.030896671,-0.0280004,0.0467081,0.0747085
46,-0.59738886,-0.50750697,"('uncompetitive', 'competitive')",0.6005658,0.6810538,-0.9819718,-0.91215026,-0.326265,-0.2462011,0.0800639
47,-0.34943384,-0.2900235,"('stupid', 'smart')",0.7446993,0.80765694,5.837947,5.804635,2.0777375,2.1074228,0.0296853
48,0.48447108,0.35044432,"('unintelligent', 'intelligent')",0.52936965,0.43988705,0.59380245,0.6379925,0.535881,0.476108,-0.059773
49,-0.8931697,-0.8449145,"('unable', 'able')",-0.86878705,-0.8285577,-0.23557936,-0.13962942,-0.6658454,-0.6043672,0.0614782
50,-0.06627308,-0.0072840154,"('clumsy', 'skillful')",-0.15125167,-0.08385947,0.06449917,0.048322566,-0.0510085,-0.0142736,0.0367349
51,-0.53901654,-0.6433426,"('uneducated', 'educated')",-0.38151863,-0.5392981,0.15676202,0.115191735,-0.2545911,-0.3558164,-0.1012253
52,0.09694709,-0.09125492,"('irrational', 'rational')",0.023399651,-0.19017485,-0.01061612,-0.18021631,0.0365769,-0.153882,-0.1904589
53,-1.0093368,-1.044211,"('uncreative', 'creative')",0.0448234,-0.07093679,0.7620377,0.7455332,-0.0674919,-0.1232049,-0.055713
54,-0.9875136,-1.0465262,"('incapable', 'capable')",-0.8612487,-0.98156947,1.026709,0.99637306,-0.2740178,-0.3439076,-0.0698898
55,-0.6632892,-0.666895,"('incompetent', 'clever')",0.06321791,0.0932833,-0.07870455,0.045481376,-0.2262586,-0.1760434,0.0502152
56,0.4434845,0.47803867,"('impractical', 'practical')",1.5820136,1.6270704,-0.09048446,-0.03691807,0.6450046,0.689397,0.0443924
57,-0.051979385,-0.04331585,"('unimaginative', 'imaginative')",0.14481133,0.0648343,-2.400542,-2.3439498,-0.7692367,-0.7741438,-0.0049071
58,-0.12823498,-0.15013672,"('undiscriminating', 'discriminating')",0.9081074,0.85091317,0.20987579,0.19385253,0.3299161,0.2982097,-0.0317064
59,-0.40134335,-0.43516168,"('foolish', 'wise')",-0.48301968,-0.5505589,0.3708101,0.2751402,-0.1711843,-0.2368602,-0.0656759
60,0.07677247,0.21371707,"('inefficient', 'efficient')",1.3941206,1.5330043,-0.19525903,0.016531544,0.4252114,0.587751,0.1625396
61,-0.5062473,-0.5619483,"('illogical', 'logical')",0.24131936,0.11639846,0.12096993,0.015426384,-0.047986,-0.1433745,-0.0953885
62,0.4792781,0.5582782,"('incompetent', 'brilliant')",0.68571514,0.7535487,0.20482747,0.33302268,0.4566069,0.5482832,0.0916763
63,-0.7006257,-0.5338634,"('unperceptive', 'insightful')",0.20718081,0.29988083,0.69071025,0.7984573,0.0657551,0.1881582,0.1224031
64,-0.5134144,-0.46571133,"('shy', 'confident')",0.05228153,0.008572614,-7.1735587,-7.113849,-2.5448972,-2.5236626,0.0212346
65,-1.228383,-1.2468649,"('insecure', 'secure')",0.04747524,0.0099496655,-0.6988648,-0.6241483,-0.6265908,-0.6203545,0.0062363
66,-0.06166402,-0.11304717,"('inactive', 'active')",-1.3321255,-1.4431474,1.0759193,1.0043974,-0.1059568,-0.1839324,-0.0779756
67,1.6022999,1.6200134,"('doubtful', 'determined')",1.1048298,1.0933167,-0.15788001,-0.17007068,0.8497499,0.8477531,-0.0019968
68,-1.2647352,-1.3172121,"('dependent', 'independent')",-1.066596,-1.1132059,-0.6375906,-0.6500626,-0.9896406,-1.0268269,-0.0371863
69,1.5216151,1.515199,"('lazy', 'industrious')",1.0950434,1.0878254,-0.17388967,-0.25760657,0.8142564,0.781806,-0.0324504
70,0.8209287,0.9130781,"('lethargic', 'energetic')",0.36539462,0.45129323,0.48545772,0.5536553,0.5572604,0.6393422,0.0820818
71,0.31496254,0.33400655,"('diffident', 'self-confident')",0.9441406,0.9489758,0.50660706,0.4579779,0.5885701,0.5803201,-0.00825
72,0.8867835,0.91991115,"('unambitious', 'ambitious')",0.18202715,0.16813917,-0.4493184,-0.43617925,0.2064974,0.2172904,0.010793
73,1.4367032,1.4220529,"('helpless', 'self-reliant')",0.11008491,0.07209107,-2.938291,-2.881229,-0.4638343,-0.4623617,0.0014726
74,0.40143424,0.45287764,"('undedicated', 'dedicated')",0.28155613,0.32705164,0.034355283,0.08522148,0.2391152,0.2883836,0.0492684
75,0.0624597,-0.03150229,"('meek', 'impulsive')",-0.9977509,-1.0702407,-0.20355497,-0.22542717,-0.3796154,-0.44239,-0.0627746
