,netapp_male,netapp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.41963854,-0.4672193,"('unsociable', 'sociable')",-0.45602313,-0.5880795,-0.4378308,-0.5276494,-0.0898186
1,0.22836134,0.16844124,"('unfriendly', 'friendly')",2.0858672,1.9953943,1.1571143,1.0819178,-0.0751965
2,0.20860311,0.3114795,"('unlikable', 'likable')",0.67304194,0.7609327,0.4408225,0.5362061,0.0953836
3,-0.46510085,-0.2225398,"('repellent', 'pleasant')",0.18543339,0.25955305,-0.1398337,0.0185066,0.1583403
4,-0.62216437,-0.6186663,"('disliked', 'liked')",-6.272986,-6.4286327,-3.4475751,-3.5236495,-0.0760744
5,-0.1299932,-0.08959648,"('distant', 'outgoing')",-0.06166917,-0.043826643,-0.0958312,-0.0667116,0.0291196
6,0.05683715,0.095950544,"('distant', 'open')",0.5946568,0.6228735,0.325747,0.359412,0.033665
7,-0.16738833,-0.027061464,"('insensitive', 'sensitive')",0.45047596,0.50986385,0.1415438,0.2414012,0.0998574
8,-0.29319137,-0.31848902,"('unaffectionate', 'affectionate')",1.1107509,1.065951,0.4087798,0.373731,-0.0350488
9,-0.06576174,-0.08323099,"('unaffectionate', 'caring')",1.2061714,1.1959327,0.5702049,0.5563509,-0.013854
10,-1.1846794,-1.039569,"('unsympathetic', 'sympathetic')",-0.80213577,-0.80346346,-0.9934076,-0.9215162,0.0718914
11,0.6290673,0.72831637,"('unhelpful', 'helpful')",1.2251493,1.2903157,0.9271083,1.0093161,0.0822078
12,-0.06743112,0.16097543,"('unsupportive', 'supportive')",-2.0610666,-2.0608337,-1.0642489,-0.9499291,0.1143198
13,-0.1677428,-0.12065789,"('impolite', 'polite')",-0.7882619,-0.77041435,-0.4780023,-0.4455361,0.0324662
14,0.08593322,0.11302488,"('antisocial', 'social')",-0.7145965,-0.79135895,-0.3143317,-0.339167,-0.0248353
15,0.68006766,0.5420952,"('boring', 'funny')",0.59952855,0.5284655,0.6397981,0.5352803,-0.1045178
16,-0.20447288,-0.21723528,"('unpopular', 'popular')",0.7084663,0.71022236,0.2519967,0.2464935,-0.0055032
17,-0.17394948,-0.07758537,"('nasty', 'nice')",-0.5515899,-0.51204586,-0.3627697,-0.2948156,0.0679541
18,-0.112947635,-0.03134311,"('disagreeable', 'welcoming')",-0.14552999,-0.15646337,-0.1292388,-0.0939032,0.0353356
19,-0.7005631,-0.64818627,"('inhospitable', 'hospitable')",-0.008928856,0.16080952,-0.354746,-0.2436884,0.1110576
20,0.008162191,0.07566668,"('rough', 'thoughtful')",1.1407589,1.0955647,0.5744605,0.5856157,0.0111552
21,-0.07066451,-0.031456843,"('immoral', 'moral')",-0.7365037,-0.7351842,-0.4035841,-0.3833205,0.0202636
22,-0.11489259,-0.09862548,"('untrustworthy', 'trustworthy')",-0.9326874,-1.015449,-0.52379,-0.5570372,-0.0332472
23,0.73051286,0.84895134,"('insincere', 'sincere')",5.476453,5.4461255,3.1034827,3.1475384,0.0440557
24,-0.2864447,-0.21429922,"('dishonest', 'honest')",0.63310283,0.6252022,0.1733291,0.2054515,0.0321224
25,0.1277393,0.05940966,"('egoistic', 'altruistic')",1.9415894,1.8450646,1.0346643,0.9522371,-0.0824272
26,0.58521706,0.43644205,"('hardhearted', 'benevolent')",1.7438459,1.683715,1.1645315,1.0600785,-0.104453
27,-0.45623815,-0.37906837,"('hardhearted', 'softhearted')",1.3914423,1.3320607,0.4676021,0.4764962,0.0088941
28,-0.25687996,-0.3094524,"('disloyal', 'loyal')",1.1364205,1.0030696,0.4397703,0.3468086,-0.0929617
29,-0.6821549,-0.75312084,"('unfair', 'fair')",-0.2212461,-0.35253394,-0.4517005,-0.5528274,-0.1011269
30,1.2549788,1.2762035,"('intolerant', 'tolerant')",1.1512328,1.1279998,1.2031058,1.2021017,-0.0010041
31,-0.6983803,-0.67749757,"('evil', 'good')",-0.4119687,-0.4889977,-0.5551745,-0.5832477,-0.0280732
32,0.2823185,0.3077511,"('unkind', 'kind')",0.86234707,0.72128546,0.5723328,0.5145183,-0.0578145
33,0.40091714,0.3249675,"('wrong', 'right')",-0.41303784,-0.5013794,-0.0060603,-0.0882059,-0.0821456
34,-0.2776237,-0.063321605,"('mean', 'honorable')",5.744279,5.96384,2.7333276,2.9502592,0.2169316
35,-0.034426384,-0.20265238,"('corrupt', 'incorrupt')",0.2332607,0.15549876,0.0994172,-0.0235768,-0.122994
36,-0.46788847,-0.6106538,"('hostile', 'amicable')",0.7008671,0.53577715,0.1164893,-0.0374383,-0.1539276
37,-0.33342358,-0.1972988,"('fake', 'genuine')",0.3332416,0.39944506,-9.1e-05,0.1010731,0.1011641
38,-0.018092174,0.08763393,"('untruthful', 'truthful')",-0.2971274,-0.23332143,-0.1576098,-0.0728437,0.0847661
39,1.8845468,1.8457832,"('exploitative', 'cooperative')",0.07913122,0.038988296,0.981839,0.9423858,-0.0394532
40,0.060160954,0.081861466,"('stingy', 'generous')",-1.5216677,-1.6205597,-0.7307534,-0.7693491,-0.0385957
41,-0.10804089,-0.025948014,"('unforgiving', 'forgiving')",0.07377657,-0.012799684,-0.0171322,-0.0193738,-0.0022416
42,0.07092467,0.35608703,"('unreliable', 'reliable')",-3.0569706,-2.965249,-1.4930229,-1.304581,0.1884419
43,-0.12682036,0.09329958,"('irresponsible', 'responsible')",0.36091325,0.41794467,0.1170464,0.2556221,0.1385757
44,0.10139936,0.13733347,"('prejudiced', 'unprejudiced')",-1.357543,-1.3446938,-0.6280718,-0.6036801,0.0243917
45,-0.73548365,-0.5305566,"('incompetent', 'competent')",-0.116614744,-0.16888286,-0.4260492,-0.3497197,0.0763295
46,-0.40966302,-0.21281774,"('uncompetitive', 'competitive')",-1.0244985,-1.0310146,-0.7170807,-0.6219162,0.0951645
47,0.27659115,0.40002823,"('stupid', 'smart')",5.55346,5.6779437,2.9150257,3.038986,0.1239603
48,-0.03397359,-0.041369684,"('unintelligent', 'intelligent')",0.46832287,0.48082528,0.2171746,0.2197278,0.0025532
49,-0.07844669,0.06778965,"('unable', 'able')",-0.17115341,-0.05807186,-0.1248001,0.0048589,0.129659
50,0.23327172,0.3342328,"('clumsy', 'skillful')",0.00072488934,0.013944171,0.1169983,0.1740885,0.0570902
51,-0.5374961,-0.6497101,"('uneducated', 'educated')",0.40617222,0.32034796,-0.0656619,-0.1646811,-0.0990192
52,0.26285914,-0.018420074,"('irrational', 'rational')",0.56890595,0.36824283,0.4158825,0.1749114,-0.2409711
53,-0.21283835,-0.28199357,"('uncreative', 'creative')",1.3115591,1.2939372,0.5493604,0.5059718,-0.0433886
54,0.41968596,0.3007369,"('incapable', 'capable')",1.1630572,1.1897665,0.7913716,0.7452517,-0.0461199
55,-0.41207862,-0.24931909,"('incompetent', 'clever')",-0.038565375,-0.07199631,-0.225322,-0.1606577,0.0646643
56,0.6827347,0.81019574,"('impractical', 'practical')",-0.2034919,-0.17815633,0.2396214,0.3160197,0.0763983
57,-0.5942059,-0.56958747,"('unimaginative', 'imaginative')",-2.593813,-2.6656852,-1.5940094,-1.6176363,-0.0236269
58,0.33245295,0.32612097,"('undiscriminating', 'discriminating')",0.24867979,0.21162823,0.2905664,0.2688746,-0.0216918
59,0.7502591,0.6463721,"('foolish', 'wise')",0.65002155,0.6366002,0.7001404,0.6414862,-0.0586542
60,0.91597915,1.096812,"('inefficient', 'efficient')",-0.3317565,-0.18870081,0.2921113,0.4540556,0.1619443
61,0.5421479,0.39820483,"('illogical', 'logical')",0.3885848,0.23193808,0.4653663,0.3150715,-0.1502948
62,0.54106146,0.7791928,"('incompetent', 'brilliant')",-0.16867936,-0.034716208,0.1861911,0.3722383,0.1860472
63,-0.03354954,0.18660128,"('unperceptive', 'insightful')",0.5491879,0.645466,0.2578192,0.4160337,0.1582145
64,-0.09011874,-0.039623942,"('shy', 'confident')",-6.8100066,-6.885703,-3.4500628,-3.4626634,-0.0126006
65,0.17397743,0.12217994,"('insecure', 'secure')",-0.53914255,-0.5737308,-0.1825826,-0.2257755,-0.0431929
66,-1.2304628,-1.2205262,"('inactive', 'active')",0.62764597,0.67853737,-0.3014084,-0.2709944,0.030414
67,0.5094252,0.50526,"('doubtful', 'determined')",-0.64689577,-0.58925426,-0.0687353,-0.0419971,0.0267382
68,-0.6761468,-0.6806128,"('dependent', 'independent')",-0.53420675,-0.5166579,-0.6051768,-0.5986353,0.0065415
69,0.06950285,0.15499943,"('lazy', 'industrious')",-0.35987273,-0.320902,-0.1451849,-0.0829513,0.0622336
70,-0.25040278,-0.011733995,"('lethargic', 'energetic')",0.45270392,0.5289623,0.1011506,0.2586142,0.1574636
71,1.3767803,1.3534669,"('diffident', 'self-confident')",0.66704494,0.64464664,1.0219126,0.9990568,-0.0228558
72,-0.5459839,-0.5535004,"('unambitious', 'ambitious')",-0.9727929,-0.949102,-0.7593884,-0.7513012,0.0080872
73,1.3000429,1.2830341,"('helpless', 'self-reliant')",-2.9219415,-2.8963823,-0.8109493,-0.8066741,0.0042752
