,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4514412,-0.5194657,"('unsociable', 'sociable')",0.09909189,0.016469043,-0.4827352,-0.5436176,-0.2783615,-0.3488714,-0.0705099
1,-1.2354658,-1.3673803,"('unfriendly', 'friendly')",-0.3694099,-0.5006155,1.8350993,1.6281608,0.0767412,-0.079945,-0.1566862
2,0.7563254,0.74805176,"('unlikable', 'likable')",0.53342265,0.49406087,0.6589999,0.6831366,0.6495827,0.6417497,-0.007833
3,0.5312974,0.6429887,"('repellent', 'pleasant')",-0.32416645,-0.15604515,-0.01861548,0.057452172,0.0628385,0.1814652,0.1186267
4,-0.39098617,-0.45172182,"('disliked', 'liked')",0.6266184,0.6554344,-6.1928034,-6.166562,-1.9857237,-1.9876165,-0.0018928
5,-1.3314152,-1.4325877,"('distant', 'outgoing')",0.16622111,0.052808188,0.08634305,-0.0082803,-0.359617,-0.4626866,-0.1030696
6,-1.1366805,-1.2374066,"('distant', 'open')",-0.41473386,-0.52201587,0.48627597,0.37044007,-0.3550461,-0.4629942,-0.1079481
7,0.986547,1.0264839,"('insensitive', 'sensitive')",0.18963987,0.24422462,0.6515063,0.74197066,0.609231,0.670893,0.061662
8,-1.0131371,-1.139929,"('unaffectionate', 'affectionate')",-0.63903564,-0.7399256,0.6632906,0.5349824,-0.3296274,-0.4482907,-0.1186633
9,0.19699842,0.14337832,"('unaffectionate', 'caring')",0.13996957,0.095863566,1.1583383,1.1182724,0.4984354,0.4525048,-0.0459306
10,0.80545956,0.8044432,"('unsympathetic', 'sympathetic')",-1.5660616,-1.5411514,-0.4671195,-0.40323037,-0.4092405,-0.3799795,0.029261
11,0.58804363,0.64048517,"('unhelpful', 'helpful')",-0.24266359,-0.22317024,1.7579747,1.8546523,0.7011182,0.7573224,0.0562042
12,0.9593178,0.97390527,"('unsupportive', 'supportive')",0.60123605,0.59140646,-1.7297637,-1.6700312,-0.0564033,-0.0349065,0.0214968
13,0.87183654,0.8892632,"('impolite', 'polite')",-0.16849023,-0.1891748,-0.28743404,-0.2348593,0.1386374,0.1550764,0.016439
14,0.45503172,0.49135435,"('antisocial', 'social')",0.4324656,0.46087244,-0.436969,-0.35321257,0.1501761,0.1996714,0.0494953
15,0.19518508,0.054515604,"('boring', 'funny')",0.36606878,0.2631185,0.5941475,0.58870065,0.3851338,0.3021116,-0.0830222
16,-1.4942163,-1.4814352,"('unpopular', 'popular')",-0.30758303,-0.29464075,0.54882425,0.5928551,-0.4176583,-0.394407,0.0232513
17,-0.0470628,-0.041644283,"('nasty', 'nice')",-0.33610037,-0.3186994,-0.39625722,-0.3441948,-0.2598068,-0.2348462,0.0249606
18,-0.10836436,-0.13372716,"('disagreeable', 'welcoming')",-0.44327185,-0.47794014,-0.19099621,-0.2701831,-0.2475441,-0.2939501,-0.046406
19,-0.99540573,-1.0483685,"('inhospitable', 'hospitable')",-0.87747663,-0.92400867,-0.050975986,-0.06281944,-0.6412861,-0.6783988,-0.0371127
20,-0.116386056,-0.06914272,"('rough', 'thoughtful')",0.31682253,0.40097427,1.0372607,1.0379963,0.4125657,0.4566093,0.0440436
21,1.6388465,1.6542026,"('immoral', 'moral')",0.08384293,0.08401923,-0.59083277,-0.47918627,0.3772856,0.4196785,0.0423929
22,-0.010368753,-0.0036832504,"('untrustworthy', 'trustworthy')",-1.3113836,-1.3454611,-1.087097,-1.0675318,-0.8029497,-0.8055587,-0.002609
23,0.92590916,0.95081866,"('insincere', 'sincere')",-0.29319313,-0.32430875,5.830551,5.7837777,2.1544224,2.1367626,-0.0176598
24,1.1965789,1.2050579,"('dishonest', 'honest')",-0.5763568,-0.5845845,0.93393666,0.9322453,0.5180529,0.5175729,-0.00048
25,-0.57753974,-0.6309611,"('egoistic', 'altruistic')",0.85453343,0.86262625,1.4968861,1.4234831,0.5912933,0.5517161,-0.0395772
26,-0.5994083,-0.67875946,"('hardhearted', 'benevolent')",1.3409761,1.295333,1.6923474,1.603223,0.811305,0.7399322,-0.0713728
27,0.4675277,0.496395,"('hardhearted', 'softhearted')",-0.15746322,-0.15738964,1.4898785,1.4554974,0.599981,0.5981676,-0.0018134
28,0.6452641,0.59117025,"('disloyal', 'loyal')",0.1419424,0.08880543,0.85619634,0.78482,0.5478009,0.4882652,-0.0595357
29,0.1241168,0.09503574,"('unfair', 'fair')",-0.29798138,-0.30610144,-0.35744327,-0.52740794,-0.1771026,-0.2461579,-0.0690553
30,0.540776,0.59086955,"('intolerant', 'tolerant')",1.1020689,1.0795826,1.3726944,1.3741138,1.0051797,1.0148553,0.0096756
31,-1.4323769,-1.495076,"('evil', 'good')",-0.5668873,-0.56860965,-0.8203644,-0.940916,-0.9398762,-1.0015339,-0.0616577
32,1.1108134,1.080439,"('unkind', 'kind')",-0.23038587,-0.2968941,0.7627281,0.677338,0.5477185,0.486961,-0.0607575
33,0.0129179545,-0.010566089,"('wrong', 'right')",0.49623483,0.4153915,-0.1849733,-0.22121981,0.1080598,0.0612019,-0.0468579
34,-0.4050374,-0.321226,"('mean', 'honorable')",0.38281828,0.43255532,5.8883953,5.9554253,1.955392,2.0222514,0.0668594
35,-1.139287,-1.2334993,"('corrupt', 'incorrupt')",-0.3933075,-0.39413813,0.11766815,-0.03327612,-0.4716421,-0.5536378,-0.0819957
36,-2.179422,-2.3577888,"('hostile', 'amicable')",-0.48346606,-0.56095946,0.23369958,0.002990923,-0.8097295,-0.9719191,-0.1621896
37,1.161777,1.2067463,"('fake', 'genuine')",-0.8257802,-0.81943375,0.371503,0.39029312,0.2358333,0.2592019,0.0233686
38,-0.15126064,-0.20369917,"('untruthful', 'truthful')",0.1104544,0.114490375,0.28083467,0.35200483,0.0800095,0.0875987,0.0075892
39,1.7624408,1.7649792,"('exploitative', 'cooperative')",0.7863851,0.84350824,0.17721646,0.1811196,0.9086808,0.9298691,0.0211883
40,0.5018699,0.5060878,"('stingy', 'generous')",0.52594715,0.58056194,-1.5658493,-1.566288,-0.1793441,-0.1598794,0.0194647
41,0.45387006,0.41495627,"('unforgiving', 'forgiving')",-0.649734,-0.6992642,0.019627053,-0.033334926,-0.0587456,-0.105881,-0.0471354
42,0.78998595,0.84859407,"('unreliable', 'reliable')",-0.19972633,-0.2284898,-3.148361,-2.9935308,-0.8527005,-0.7911421,0.0615584
43,0.68747914,0.7264747,"('irresponsible', 'responsible')",0.13701871,0.07671827,0.48918515,0.4898346,0.4378943,0.4310092,-0.0068851
44,-0.087882586,-0.051519103,"('prejudiced', 'unprejudiced')",-1.1122012,-1.0841346,-1.1939613,-1.2402565,-0.798015,-0.7919701,0.0060449
45,-0.20706397,-0.17285392,"('incompetent', 'competent')",-1.270564,-1.1942934,-0.3525005,-0.27272093,-0.6100428,-0.5466228,0.06342
46,0.34725115,0.40124685,"('uncompetitive', 'competitive')",-0.7706891,-0.6983562,-1.0813011,-1.0166118,-0.5015797,-0.4379071,0.0636726
47,-0.016160876,0.033934258,"('stupid', 'smart')",0.48277056,0.45518973,5.5398583,5.5926757,2.0021559,2.0272665,0.0251106
48,0.48025277,0.46782404,"('unintelligent', 'intelligent')",1.1701677,1.1923242,0.65022296,0.6739693,0.7668811,0.7780391,0.011158
49,-0.7571556,-0.6780998,"('unable', 'able')",-0.14956017,-0.089466184,-0.2313153,-0.083780356,-0.3793437,-0.2837821,0.0955616
50,-0.5393783,-0.5142635,"('clumsy', 'skillful')",-0.5079501,-0.52012914,0.17468144,0.21289715,-0.2908823,-0.2738318,0.0170505
51,0.55104935,0.49931607,"('uneducated', 'educated')",-0.07085249,-0.1293238,0.20276317,0.21017593,0.2276533,0.1933894,-0.0342639
52,-0.45772198,-0.6819415,"('irrational', 'rational')",-0.013208304,-0.21509728,0.0097406525,-0.13267349,-0.1537299,-0.3432374,-0.1895075
53,-0.7139509,-0.78363186,"('uncreative', 'creative')",0.1409234,0.06500628,0.7078267,0.6287491,0.0449331,-0.0299588,-0.0748919
54,-0.4750616,-0.6098761,"('incapable', 'capable')",-0.15188578,-0.27039957,1.012845,1.0148259,0.1286325,0.0448501,-0.0837824
