,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6917976,-0.8241357,"('unsociable', 'sociable')",0.497972,0.28999683,-0.17310975,-0.34809935,-0.1223118,-0.2940794,-0.1717676
1,-1.1537126,-1.2529076,"('unfriendly', 'friendly')",-0.020054067,-0.2499658,1.6595665,1.4657367,0.1619333,-0.0123789,-0.1743122
2,0.24353123,0.28494066,"('unlikable', 'likable')",0.5830518,0.57715255,0.755131,0.84078974,0.527238,0.5676277,0.0403897
3,-0.34118798,-0.19260843,"('repellent', 'pleasant')",0.8682566,1.0329968,-0.157465,-0.05014371,0.1232012,0.2634149,0.1402137
4,-0.05606003,-0.13039179,"('disliked', 'liked')",-0.40552428,-0.52048486,-5.774248,-5.797534,-2.0786107,-2.1494702,-0.0708595
5,-0.57071304,-0.65695304,"('distant', 'outgoing')",-0.5461625,-0.5176019,-0.03604056,-0.060258843,-0.3843054,-0.4116046,-0.0272992
6,-0.80819106,-0.82424814,"('distant', 'open')",-1.2620223,-1.2609115,0.17496073,0.121886976,-0.6317509,-0.6544242,-0.0226733
7,0.51724166,0.55242795,"('insensitive', 'sensitive')",0.75609803,0.8260076,0.7931569,0.7874588,0.6888322,0.7219648,0.0331326
8,-1.0130001,-1.0575515,"('unaffectionate', 'affectionate')",-0.9946911,-1.0712495,0.41517097,0.3296684,-0.5308401,-0.5997108,-0.0688707
9,-0.87885016,-0.912537,"('unaffectionate', 'caring')",0.43540394,0.40533337,1.0980253,1.0978171,0.218193,0.1968712,-0.0213218
10,-0.6381928,-0.6031297,"('unsympathetic', 'sympathetic')",-0.16289413,-0.1197851,-0.101358436,-0.15311168,-0.3008151,-0.2920088,0.0088063
11,0.22041632,0.23086447,"('unhelpful', 'helpful')",0.9551145,1.0312883,2.0737128,2.1263053,1.0830812,1.129486,0.0464048
12,0.4942692,0.49831036,"('unsupportive', 'supportive')",0.7997134,0.8145228,-1.3231682,-1.2932065,-0.0097286,0.0065422,0.0162708
13,0.20056108,0.16557197,"('impolite', 'polite')",0.13864304,0.10852326,0.27470094,0.21121539,0.204635,0.1617702,-0.0428648
