,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5054444,0.42542225,"('unsociable', 'sociable')",0.41096976,0.43752635,1.3295511,1.2195053,0.07464008,-0.00807593,0.0002070982,-0.10479486,0.4641625,0.3939166,-0.0702459
1,-0.32312828,-0.3528443,"('unfriendly', 'friendly')",-1.6814637,-1.8832952,-0.746361,-0.8517862,-1.6743679,-1.9222028,1.5211433,1.2322291,-0.5808354,-0.7555799,-0.1747445
2,1.0675178,1.1181252,"('unlikable', 'likable')",0.7650894,0.8301045,1.2826169,1.336782,0.80619603,0.8676598,0.615927,0.7393806,0.9074694,0.9784105,0.0709411
3,-0.20730202,-0.108061194,"('repellent', 'pleasant')",-0.011842826,0.08914132,-0.5661023,-0.5436663,0.25093213,0.33091608,0.027872294,0.07135434,-0.1012886,-0.0320632,0.0692254
4,-1.4136055,-1.4677203,"('disliked', 'liked')",-1.6302669,-1.7298967,-1.8665516,-1.862062,-0.7453557,-0.78560513,-5.00054,-5.245373,-2.1312639,-2.2181313,-0.0868674
5,-1.3288168,-1.2849995,"('distant', 'outgoing')",-2.4037018,-2.4598413,-1.4789293,-1.4033524,-1.4648684,-1.4716728,-0.5688796,-0.61440444,-1.4490392,-1.446854,0.0021852
6,-1.4509499,-1.3777834,"('distant', 'open')",-2.4754245,-2.545928,-1.8540207,-1.7675198,-1.7818244,-1.8095839,0.1341807,0.008725908,-1.4856078,-1.4984179,-0.0128101
7,1.5561575,1.5797406,"('insensitive', 'sensitive')",0.66063094,0.7857339,0.55892694,0.59677786,0.4627039,0.4689463,0.30010265,0.33677334,0.7077044,0.7535944,0.04589
8,-0.28920352,-0.35270685,"('unaffectionate', 'affectionate')",-1.7811471,-1.9143987,-1.2468927,-1.3290564,-2.709595,-2.8474092,0.4655161,0.2637671,-1.1122644,-1.2359608,-0.1236964
9,0.823034,0.73482037,"('unaffectionate', 'caring')",-0.95875454,-1.0759621,-0.13596627,-0.21867846,-2.0651662,-2.1733956,0.9147146,0.7745912,-0.2844277,-0.3917249,-0.1072972
