,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
11,-0.91139865,-0.87877923,"('unhelpful', 'helpful')",1.1093656,1.1151259,0.037530206,0.15948094,-0.034966324,0.021241114,0.0501327,0.1042672,0.0541345
12,0.5813355,0.58821887,"('unsupportive', 'supportive')",1.3967962,1.5481523,0.46112794,0.5170974,-1.8181368,-1.7173203,0.1552807,0.2340371,0.0787564
13,-0.57295954,-0.5951891,"('impolite', 'polite')",1.134165,1.009438,-0.6243128,-0.7025549,-1.208827,-1.1628903,-0.3179836,-0.362799,-0.0448154
14,-0.52329427,-0.56603485,"('antisocial', 'social')",1.4310042,1.3956562,-0.50391364,-0.56471264,-1.158347,-1.084023,-0.1886377,-0.2047786,-0.0161409
15,-1.0785394,-1.110863,"('boring', 'funny')",-1.1410873,-1.1745279,0.3243164,0.2984864,0.65902936,0.5032602,-0.3090702,-0.3709111,-0.0618409
16,-1.3700206,-1.3879235,"('unpopular', 'popular')",-0.9928789,-1.0185422,-0.30906606,-0.32406986,1.2243918,1.3212478,-0.3618934,-0.3523219,0.0095715
17,-1.229557,-1.1942472,"('nasty', 'nice')",-0.71125364,-0.6660075,-0.59026575,-0.55126953,-0.9721091,-0.99852073,-0.8757964,-0.8525113,0.0232851
18,-1.5602114,-1.5770802,"('disagreeable', 'welcoming')",-0.6964288,-0.6448127,0.2635324,0.2971723,-0.13433099,-0.11547972,-0.5318597,-0.5100501,0.0218096
19,-1.7172242,-1.742203,"('inhospitable', 'hospitable')",-1.622071,-1.5957197,0.5550976,0.6375358,0.9087672,0.8829784,-0.4688576,-0.4543521,0.0145055
20,-0.66541815,-0.68531954,"('rough', 'thoughtful')",0.38201913,0.36855417,0.8524356,0.83848804,0.1299349,0.049912713,0.1747429,0.1429088,-0.0318341
21,-0.46891093,-0.52484655,"('immoral', 'moral')",1.2339981,1.103217,-0.23729701,-0.26318735,-1.2082263,-1.0546623,-0.170109,-0.1848698,-0.0147608
22,-1.472008,-1.5321844,"('untrustworthy', 'trustworthy')",0.8508552,0.8221688,0.4730617,0.46015224,-1.5863247,-1.4983001,-0.4336039,-0.4370408,-0.0034369
23,-0.14205919,-0.17835253,"('insincere', 'sincere')",1.445282,1.3440031,-0.334522,-0.41937646,5.157723,5.1989136,1.531606,1.4862969,-0.0453091
24,0.30742458,0.25174665,"('dishonest', 'honest')",-0.15396503,-0.1667403,0.2082408,0.2470896,0.52431697,0.49585524,0.2215043,0.2069878,-0.0145165
25,1.0964522,1.1295317,"('egoistic', 'altruistic')",-0.22963747,-0.23520966,1.2128237,1.1333953,1.8022059,1.7622079,0.9704611,0.9474813,-0.0229798
26,1.8045226,1.7060193,"('hardhearted', 'benevolent')",1.148207,1.1234831,1.8442973,1.8219727,1.5769522,1.5465423,1.5934949,1.5495043,-0.0439906
27,-0.066161975,-0.050141204,"('hardhearted', 'softhearted')",-0.094225176,-0.026788468,0.5718267,0.6626219,1.7493529,1.6884704,0.5401981,0.5685406,0.0283425
28,0.6356193,0.5872579,"('disloyal', 'loyal')",-0.015631601,-0.111416884,-0.05440262,-0.19856459,0.44363466,0.3949016,0.2523049,0.1680445,-0.0842604
29,-1.2016417,-1.2150812,"('unfair', 'fair')",-0.4931596,-0.5253261,-0.043218385,-0.11599875,-0.51978004,-0.5769823,-0.5644499,-0.6083471,-0.0438972
30,-0.42912248,-0.43978414,"('intolerant', 'tolerant')",1.7749135,1.747177,0.9135088,0.8584802,-0.31815064,-0.352715,0.4852873,0.4532895,-0.0319978
31,-1.2206128,-1.1951165,"('evil', 'good')",-2.5822296,-2.5005004,0.45777667,0.46130115,0.8431864,0.8508119,-0.6254698,-0.595876,0.0295938
32,-0.2973425,-0.38187996,"('unkind', 'kind')",1.5369571,1.4722162,0.49791923,0.40792954,1.0476593,1.009059,0.6962982,0.6268312,-0.069467
33,1.9251349,1.9196539,"('wrong', 'right')",0.3858668,0.35427302,0.77745694,0.7277874,0.72370255,0.57488066,0.9530404,0.8941487,-0.0588917
34,-0.45018125,-0.41891342,"('mean', 'honorable')",-0.00081739575,0.09647042,1.3703741,1.5801849,5.5109305,5.7327986,1.6075765,1.7476351,0.1400586
35,-1.0308508,-1.0440314,"('corrupt', 'incorrupt')",-1.6527483,-1.6581017,0.028212316,0.036729403,0.51443356,0.36709294,-0.5352383,-0.5745777,-0.0393394
36,-0.559681,-0.61358577,"('hostile', 'amicable')",-2.2041733,-2.1879478,0.39998275,0.2591725,1.4377424,1.383258,-0.2315323,-0.2897758,-0.0582435
37,-0.49221286,-0.5046747,"('fake', 'genuine')",0.726576,0.76465786,-0.31854126,-0.20042913,0.3645773,0.31862935,0.0700998,0.0945459,0.0244461
38,0.2588829,0.2819391,"('untruthful', 'truthful')",0.80800307,0.83696187,0.020549417,0.13326989,-0.15378702,-0.045229003,0.2334121,0.3017355,0.0683234
39,-0.42878607,-0.4374807,"('exploitative', 'cooperative')",-0.75574875,-0.7995877,0.43025827,0.4322212,-0.3389389,-0.38969922,-0.2733039,-0.2986366,-0.0253327
40,0.66482395,0.67124456,"('stingy', 'generous')",-0.25855526,-0.18242192,0.81451255,0.7296099,-1.322623,-1.3996451,-0.0254605,-0.0453031,-0.0198426
41,0.17500027,0.13174085,"('unforgiving', 'forgiving')",0.6831471,0.7120613,0.6443011,0.59397554,-0.48926392,-0.5096024,0.2532961,0.2320438,-0.0212523
42,-0.607178,-0.65804905,"('unreliable', 'reliable')",1.411335,1.4245987,0.28194323,0.39873016,-3.276194,-3.2756054,-0.5475235,-0.5275814,0.0199421
43,-0.50411546,-0.5302849,"('irresponsible', 'responsible')",1.7139732,1.7014039,-0.11527671,-0.08131197,-0.51498437,-0.3892753,0.1448992,0.1751329,0.0302337
44,-1.6161127,-1.6386719,"('prejudiced', 'unprejudiced')",-0.36063385,-0.39641982,-0.6846843,-0.59143907,-1.8337357,-1.8730142,-1.1237917,-1.1248863,-0.0010946
45,-1.2956463,-1.2644684,"('incompetent', 'competent')",0.4468947,0.45175338,-0.08292848,-0.112825006,-1.3015844,-1.165132,-0.5583161,-0.522668,0.0356481
46,-1.1112365,-1.1147896,"('uncompetitive', 'competitive')",1.6604048,1.5890639,-0.4132714,-0.47346687,-2.0939527,-1.9722146,-0.4895139,-0.4928518,-0.0033379
47,-0.0085112825,-0.028474368,"('stupid', 'smart')",0.8648376,0.8819912,0.49732724,0.55651087,5.5254397,5.6571255,1.7197733,1.7667882,0.0470149
48,-0.30125883,-0.334384,"('unintelligent', 'intelligent')",0.11038352,0.019671861,0.22844589,0.07219045,-0.42812812,-0.34954447,-0.0976394,-0.1480165,-0.0503771
49,-1.9756503,-1.9651084,"('unable', 'able')",-0.58772856,-0.5586306,-0.10298273,0.026348848,-0.020672161,0.108591765,-0.6717584,-0.5971996,0.0745588
50,-2.0562692,-2.091055,"('clumsy', 'skillful')",0.225629,0.12553138,-0.3408238,-0.35029164,0.5285085,0.5202625,-0.4107389,-0.4488882,-0.0381493
51,-1.8684223,-1.9540567,"('uneducated', 'educated')",-0.325989,-0.49742433,0.8752759,0.7071953,0.03909935,0.046190433,-0.320009,-0.4245239,-0.1045149
52,0.41646388,0.32873777,"('irrational', 'rational')",-1.4243724,-1.6000502,-0.31699824,-0.5438331,1.4079157,1.2845577,0.0207522,-0.1326469,-0.1533991
53,0.023691686,-0.02856946,"('uncreative', 'creative')",-0.16769971,-0.25070742,0.1464776,0.06709014,1.0557637,1.053494,0.2645583,0.2103268,-0.0542315
54,-1.1422912,-1.1585376,"('incapable', 'capable')",-0.83902985,-0.9598321,0.0070049986,0.0194356,1.3009113,1.3903494,-0.1683512,-0.1771461,-0.0087949
55,-2.1857395,-2.2272205,"('incompetent', 'clever')",0.6417122,0.56830704,-0.08089937,-0.13354416,-1.0837691,-0.9563233,-0.677174,-0.6871952,-0.0100212
56,0.760902,0.74596775,"('impractical', 'practical')",1.3004272,1.3054273,-0.017092168,-0.021561354,-1.4576511,-1.4200406,0.1466464,0.1524482,0.0058018
57,-0.1374444,-0.13488331,"('unimaginative', 'imaginative')",0.024094567,0.007822789,0.23424344,0.1410244,-3.3693023,-3.3192272,-0.8121022,-0.8263158,-0.0142136
58,1.295352,1.2952203,"('undiscriminating', 'discriminating')",1.5593991,1.5770552,0.32997635,0.3466465,0.034229174,0.11658229,0.8047392,0.8338761,0.0291369
59,-0.5380249,-0.57431597,"('foolish', 'wise')",-0.54663974,-0.6451694,0.5760567,0.56444085,1.0236808,1.0325046,0.1287682,0.094365,-0.0344032
60,-0.51537925,-0.48636612,"('inefficient', 'efficient')",2.1007082,2.0912733,-0.4281842,-0.4341929,-1.8803627,-1.7481074,-0.1808045,-0.1443483,0.0364562
61,0.15515824,0.09985453,"('illogical', 'logical')",0.6418758,0.49587643,-0.14147453,-0.36631557,-0.034505203,-0.060034193,0.1552636,0.0423453,-0.1129183
62,-1.0792847,-1.0160593,"('incompetent', 'brilliant')",0.2620678,0.27487364,-0.33138156,-0.2860092,-1.2744913,-1.0902871,-0.6057724,-0.5293705,0.0764019
63,-0.17616752,-0.17295134,"('unperceptive', 'insightful')",1.3063166,1.298042,0.7178723,0.76490253,0.2846396,0.4648064,0.5331653,0.5886999,0.0555346
64,-1.1606839,-1.1827646,"('shy', 'confident')",0.51929045,0.44373715,-0.28255358,-0.3459967,-7.847528,-7.7814245,-2.1928687,-2.2166121,-0.0237434
65,-2.197474,-2.3269274,"('insecure', 'secure')",0.7107427,0.517807,-0.75558245,-0.87235284,-1.4351804,-1.413737,-0.9193736,-1.0238025,-0.1044289
66,-0.76688296,-0.7453757,"('inactive', 'active')",-0.28566238,-0.2724492,0.06405992,0.12507483,1.5488825,1.5640336,0.1400993,0.1678209,0.0277216
67,0.014806975,0.02528415,"('doubtful', 'determined')",0.77281076,0.733596,0.04124437,0.07366704,-0.7739525,-0.81850374,0.0137274,0.0035109,-0.0102165
68,-1.7202206,-1.742943,"('dependent', 'independent')",0.77722883,0.6728758,0.5119786,0.43873414,-0.59759873,-0.5283526,-0.257153,-0.2899214,-0.0327684
69,0.14616303,0.15732633,"('lazy', 'industrious')",-0.02110497,0.031152852,1.0103374,1.1506858,-0.22017738,-0.28873897,0.2288045,0.2626065,0.033802
70,-1.1074933,-1.1371418,"('lethargic', 'energetic')",0.6442702,0.6416939,0.017911306,0.07488985,0.16299284,0.2073609,-0.0705797,-0.0532993,0.0172804
71,0.7897078,0.7895466,"('diffident', 'self-confident')",0.59082174,0.6310247,0.39670065,0.48223853,0.9765715,0.959725,0.6884504,0.7156337,0.0271833
72,0.6687397,0.7353921,"('unambitious', 'ambitious')",0.5339237,0.5497807,-0.76083905,-0.77139705,-0.09360669,-0.016729286,0.0870544,0.1242616,0.0372072
73,1.0472466,1.0017747,"('helpless', 'self-reliant')",0.5927141,0.6250069,1.43269,1.4976164,-2.8839908,-2.8476617,0.047165,0.0691841,0.0220191
74,0.42852792,0.41303205,"('undedicated', 'dedicated')",0.24356426,0.3066395,0.73580647,0.7417499,-0.3528617,-0.3251841,0.2637593,0.2840593,0.0203
75,-1.1916718,-1.1196313,"('meek', 'impulsive')",-0.991156,-0.9848503,0.11191064,0.19837262,0.3533801,0.40779898,-0.4293843,-0.3745775,0.0548068
76,-1.7413145,-1.7460029,"('anxious', 'daring')",0.75476193,0.6859089,-0.9128362,-0.8421377,-1.0682473,-1.0570973,-0.741909,-0.7398323,0.0020767
77,-0.13126978,-0.076662794,"('unmotivated', 'motivated')",-0.16008252,-0.25271586,-0.8697747,-0.912215,-2.0445843,-1.8498557,-0.8014278,-0.7728623,0.0285655
78,0.2771696,0.31100807,"('nonresilient', 'resilient')",1.2653579,1.2696456,-0.048213366,-0.07861662,-0.37717935,-0.3176635,0.2792837,0.2960934,0.0168097
79,-0.71421516,-0.7111334,"('wavering', 'unwavering')",-1.9234697,-1.9816787,-0.47071818,-0.46530604,0.77421063,0.87109834,-0.5835481,-0.571755,0.0117931
80,-0.7829172,-0.78972995,"('dominated', 'dominating')",1.311314,1.3348315,-0.9564074,-0.8256675,-1.5866181,-1.601177,-0.5036572,-0.4704357,0.0332215
81,0.020953506,0.016360626,"('submissive', 'aggressive')",1.8927646,1.7999663,-0.23261851,-0.35372204,-1.7354088,-1.7769097,-0.0135773,-0.0785762,-0.0649989
82,-1.3244636,-1.3782932,"('poor', 'rich')",0.096943684,-0.022029854,0.40004295,0.37784266,7.131308,7.3044224,1.5759578,1.5704855,-0.0054723
83,-0.5648705,-0.5640314,"('powerless', 'powerful')",-0.24138577,-0.27095616,-0.7355643,-0.7308609,-1.1832995,-1.1540273,-0.68128,-0.679969,0.001311
84,0.04031619,-0.0011275206,"('inferior', 'superior')",0.124988295,0.08260994,0.6383077,0.5693372,0.20192397,0.17481184,0.251384,0.2064079,-0.0449761
85,1.4262464,1.4006561,"('insignificant', 'prestigious')",-1.0882411,-1.1457493,0.5063971,0.49556985,1.5385919,1.508282,0.5957485,0.5646896,-0.0310589
86,0.21751332,0.2043915,"('uninfluential', 'influential')",-0.028029246,-0.018162066,0.57164645,0.40446675,0.19760384,0.23807004,0.2396836,0.2071916,-0.032492
87,-0.2215018,-0.25615188,"('unsuccessful', 'successful')",0.4200827,0.28735432,0.52093875,0.5866215,0.7353441,0.8185436,0.3637159,0.3590919,-0.004624
88,-1.1011149,-1.1093168,"('low', 'eminent')",-1.0759734,-1.1798693,-0.039862733,-0.13781908,-0.009523679,0.0026916135,-0.5566186,-0.6060784,-0.0494598
