,pay_male,pay_female,tuple,average_male,average_female,female-male
0,-0.16073498,-0.23478256,"('unsociable', 'sociable')",-0.160735,-0.2347826,-0.0740476
1,1.3550997,1.2509419,"('unfriendly', 'friendly')",1.3550997,1.2509419,-0.1041578
2,-0.05080585,0.1212924,"('unlikable', 'likable')",-0.0508059,0.1212924,0.1720983
3,0.4275949,0.5181358,"('repellent', 'pleasant')",0.4275949,0.5181358,0.0905409
4,-7.2506733,-7.4199276,"('disliked', 'liked')",-7.2506733,-7.4199276,-0.1692543
5,-0.5660376,-0.48735183,"('distant', 'outgoing')",-0.5660376,-0.4873518,0.0786858
6,0.12577447,0.12084699,"('distant', 'open')",0.1257745,0.120847,-0.0049275
7,0.88612163,0.8469081,"('insensitive', 'sensitive')",0.8861216,0.8469081,-0.0392135
8,1.2214029,1.1040379,"('unaffectionate', 'affectionate')",1.2214029,1.1040379,-0.117365
9,1.7822111,1.8035032,"('unaffectionate', 'caring')",1.7822111,1.8035032,0.0212921
10,0.98918307,0.9885353,"('unsympathetic', 'sympathetic')",0.9891831,0.9885353,-0.0006478
11,1.6611052,1.7145375,"('unhelpful', 'helpful')",1.6611052,1.7145375,0.0534323
12,-1.8125366,-1.782413,"('unsupportive', 'supportive')",-1.8125366,-1.782413,0.0301236
13,-0.14947873,-0.09213564,"('impolite', 'polite')",-0.1494787,-0.0921356,0.0573431
14,0.052703835,-0.0045707813,"('antisocial', 'social')",0.0527038,-0.0045708,-0.0572746
15,0.12427299,0.050934307,"('boring', 'funny')",0.124273,0.0509343,-0.0733387
16,-0.3146508,-0.29738897,"('unpopular', 'popular')",-0.3146508,-0.297389,0.0172618
17,0.19891356,0.19466107,"('nasty', 'nice')",0.1989136,0.1946611,-0.0042525
18,-0.43363807,-0.36208388,"('disagreeable', 'welcoming')",-0.4336381,-0.3620839,0.0715542
19,-0.6223201,-0.5852752,"('inhospitable', 'hospitable')",-0.6223201,-0.5852752,0.0370449
20,0.7934811,0.6968519,"('rough', 'thoughtful')",0.7934811,0.6968519,-0.0966292
21,-0.46226236,-0.2869592,"('immoral', 'moral')",-0.4622624,-0.2869592,0.1753032
22,-0.4881316,-0.4900987,"('untrustworthy', 'trustworthy')",-0.4881316,-0.4900987,-0.0019671
23,6.181781,6.279785,"('insincere', 'sincere')",6.1817808,6.2797852,0.0980044
24,1.4572791,1.3942344,"('dishonest', 'honest')",1.4572791,1.3942344,-0.0630447
25,0.68422854,0.6202163,"('egoistic', 'altruistic')",0.6842285,0.6202163,-0.0640122
26,1.3276381,1.0871054,"('hardhearted', 'benevolent')",1.3276381,1.0871054,-0.2405327
27,1.8541625,1.624028,"('hardhearted', 'softhearted')",1.8541625,1.624028,-0.2301345
28,1.2495661,1.216504,"('disloyal', 'loyal')",1.2495661,1.216504,-0.0330621
29,-0.4891936,-0.5978804,"('unfair', 'fair')",-0.4891936,-0.5978804,-0.1086868
30,0.53428704,0.5741742,"('intolerant', 'tolerant')",0.534287,0.5741742,0.0398872
31,-1.0505869,-1.1134555,"('evil', 'good')",-1.0505869,-1.1134555,-0.0628686
32,1.1674833,1.0791095,"('unkind', 'kind')",1.1674833,1.0791095,-0.0883738
33,-0.49763754,-0.44691327,"('wrong', 'right')",-0.4976375,-0.4469133,0.0507242
34,4.736021,4.94725,"('mean', 'honorable')",4.736021,4.9472499,0.2112289
35,-0.72028875,-0.9376013,"('corrupt', 'incorrupt')",-0.7202888,-0.9376013,-0.2173125
36,-0.34843558,-0.41469708,"('hostile', 'amicable')",-0.3484356,-0.4146971,-0.0662615
37,0.7375517,0.69864213,"('fake', 'genuine')",0.7375517,0.6986421,-0.0389096
38,-0.39736208,-0.3301805,"('untruthful', 'truthful')",-0.3973621,-0.3301805,0.0671816
39,-0.015539768,0.05773651,"('exploitative', 'cooperative')",-0.0155398,0.0577365,0.0732763
40,-1.5605865,-1.7687399,"('stingy', 'generous')",-1.5605865,-1.7687399,-0.2081534
41,0.22030568,0.21048641,"('unforgiving', 'forgiving')",0.2203057,0.2104864,-0.0098193
42,-2.2539284,-2.2649453,"('unreliable', 'reliable')",-2.2539284,-2.2649453,-0.0110169
43,0.9660672,1.0431191,"('irresponsible', 'responsible')",0.9660672,1.0431191,0.0770519
44,-1.3121601,-1.2817054,"('prejudiced', 'unprejudiced')",-1.3121601,-1.2817054,0.0304547
45,0.09679733,-0.010193352,"('incompetent', 'competent')",0.0967973,-0.0101934,-0.1069907
46,-0.7557197,-0.7558557,"('uncompetitive', 'competitive')",-0.7557197,-0.7558557,-0.000136
47,5.345253,5.502234,"('stupid', 'smart')",5.345253,5.502234,0.156981
48,0.26650798,0.24727751,"('unintelligent', 'intelligent')",0.266508,0.2472775,-0.0192305
49,-0.118380055,0.0680756,"('unable', 'able')",-0.1183801,0.0680756,0.1864557
50,-0.2431485,-0.205814,"('clumsy', 'skillful')",-0.2431485,-0.205814,0.0373345
51,-0.31728068,-0.2931446,"('uneducated', 'educated')",-0.3172807,-0.2931446,0.0241361
52,-0.023923492,-0.15536848,"('irrational', 'rational')",-0.0239235,-0.1553685,-0.131445
53,0.22998974,0.13214652,"('uncreative', 'creative')",0.2299897,0.1321465,-0.0978432
54,1.0422752,1.1657313,"('incapable', 'capable')",1.0422752,1.1657313,0.1234561
55,0.25869802,0.30215147,"('incompetent', 'clever')",0.258698,0.3021515,0.0434535
56,0.3318603,0.34809676,"('impractical', 'practical')",0.3318603,0.3480968,0.0162365
57,-2.6869297,-2.7841651,"('unimaginative', 'imaginative')",-2.6869297,-2.7841651,-0.0972354
58,0.15470785,0.028267317,"('undiscriminating', 'discriminating')",0.1547078,0.0282673,-0.1264405
59,0.055031624,0.13489288,"('foolish', 'wise')",0.0550316,0.1348929,0.0798613
60,0.27003744,0.43615183,"('inefficient', 'efficient')",0.2700374,0.4361518,0.1661144
61,0.45623845,0.3333428,"('illogical', 'logical')",0.4562384,0.3333428,-0.1228956
