,refuse_male,refuse_female,tuple,average_male,average_female,female-male
71,-0.1293473,-0.024201766,"('diffident', 'self-confident')",-0.1293473,-0.0242018,0.1051455
72,0.56527954,0.70057875,"('unambitious', 'ambitious')",0.5652795,0.7005787,0.1352992
73,-3.535861,-3.3438518,"('helpless', 'self-reliant')",-3.535861,-3.3438518,0.1920092
74,0.089971654,0.026916951,"('undedicated', 'dedicated')",0.0899717,0.026917,-0.0630547
75,-1.2290839,-1.1061621,"('meek', 'impulsive')",-1.2290839,-1.1061621,0.1229218
76,0.99145395,1.0353469,"('anxious', 'daring')",0.9914539,1.0353469,0.043893
77,-1.4883684,-1.401207,"('unmotivated', 'motivated')",-1.4883684,-1.401207,0.0871614
78,-0.53254354,-0.5585206,"('nonresilient', 'resilient')",-0.5325435,-0.5585206,-0.0259771
79,-0.1404308,-0.21722122,"('wavering', 'unwavering')",-0.1404308,-0.2172212,-0.0767904
80,0.18189761,0.12499611,"('dominated', 'dominating')",0.1818976,0.1249961,-0.0569015
81,0.27198648,0.3351875,"('submissive', 'aggressive')",0.2719865,0.3351875,0.063201
82,6.0242853,6.117458,"('poor', 'rich')",6.0242853,6.1174579,0.0931726
83,-0.77443576,-0.7777803,"('powerless', 'powerful')",-0.7744358,-0.7777803,-0.0033445
84,0.10287558,0.0982735,"('inferior', 'superior')",0.1028756,0.0982735,-0.0046021
85,-1.6021936,-1.6508127,"('insignificant', 'prestigious')",-1.6021936,-1.6508127,-0.0486191
86,0.2518169,0.24701291,"('uninfluential', 'influential')",0.2518169,0.2470129,-0.004804
87,-0.53710896,-0.37140477,"('unsuccessful', 'successful')",-0.537109,-0.3714048,0.1657042
88,-0.50404257,-0.40827695,"('low', 'eminent')",-0.5040426,-0.4082769,0.0957657
