,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-0.5060734,-0.61179024,"('inhospitable', 'hospitable')",0.10809911,0.10796337,-0.1989872,-0.2519134,-0.0529262
20,-0.38393188,-0.25714582,"('rough', 'thoughtful')",1.2684317,1.2910932,0.4422499,0.5169737,0.0747238
21,-0.5521711,-0.3572775,"('immoral', 'moral')",-0.74468964,-0.5378827,-0.6484303,-0.4475801,0.2008502
22,-0.034531944,-0.0048442706,"('untrustworthy', 'trustworthy')",-1.134085,-1.1257445,-0.5843085,-0.5652944,0.0190141
23,0.06875201,0.13301887,"('insincere', 'sincere')",5.947267,5.7756963,3.0080094,2.9543576,-0.0536518
24,0.31864312,0.32122937,"('dishonest', 'honest')",1.0380902,0.9433905,0.6783667,0.6323099,-0.0460568
25,-0.1440403,-0.14098829,"('egoistic', 'altruistic')",1.2270626,1.1980538,0.5415111,0.5285327,-0.0129784
26,0.90249604,0.8385664,"('hardhearted', 'benevolent')",1.7954981,1.6759324,1.3489971,1.2572494,-0.0917477
27,-0.5943966,-0.42823526,"('hardhearted', 'softhearted')",1.5420774,1.4740704,0.4738404,0.5229176,0.0490772
28,-0.3181533,-0.4540852,"('disloyal', 'loyal')",0.9442325,0.7776215,0.3130396,0.1617682,-0.1512714
29,0.1379599,0.07862425,"('unfair', 'fair')",-0.5975166,-0.75530076,-0.2297783,-0.3383383,-0.10856
30,-0.2066729,-0.105014086,"('intolerant', 'tolerant')",0.97277194,0.99845904,0.3830495,0.4467225,0.063673
31,-0.15396528,-0.3034119,"('evil', 'good')",-0.7482274,-0.88893175,-0.4510964,-0.5961719,-0.1450755
32,0.09985505,0.10359553,"('unkind', 'kind')",0.9480554,0.8063165,0.5239552,0.454956,-0.0689992
33,1.0524282,0.92366594,"('wrong', 'right')",-0.39705002,-0.4198325,0.3276891,0.2519167,-0.0757724
34,-0.26846886,-0.08580661,"('mean', 'honorable')",6.010105,6.045515,2.8708181,2.9798541,0.109036
35,0.29889816,0.011606321,"('corrupt', 'incorrupt')",0.11977984,-0.14960787,0.209339,-0.0690008,-0.2783398
36,-0.44561008,-0.71935207,"('hostile', 'amicable')",0.0017367825,-0.2936961,-0.2219366,-0.5065241,-0.2845875
37,0.34034494,0.44789678,"('fake', 'genuine')",0.63078344,0.7134906,0.4855642,0.5806937,0.0951295
38,0.27653524,0.12049415,"('untruthful', 'truthful')",0.21302108,0.20037086,0.2447782,0.1604325,-0.0843457
39,1.3007431,1.4360763,"('exploitative', 'cooperative')",0.24422199,0.28276584,0.7724825,0.8594211,0.0869386
40,0.024898551,0.031490803,"('stingy', 'generous')",-1.1958358,-1.1831273,-0.5854686,-0.5758182,0.0096504
41,-0.16471836,-0.20222285,"('unforgiving', 'forgiving')",-0.11651483,-0.26425543,-0.1406166,-0.2332391,-0.0926225
42,-0.5118356,-0.26911572,"('unreliable', 'reliable')",-3.118301,-2.8647933,-1.8150682,-1.5669545,0.2481137
43,-0.33971322,-0.13624859,"('irresponsible', 'responsible')",0.7411307,0.75501573,0.2007087,0.3093836,0.1086749
44,-0.08007566,0.029080996,"('prejudiced', 'unprejudiced')",-1.7085091,-1.6281918,-0.8942924,-0.7995554,0.094737
45,-0.3321019,-0.22080442,"('incompetent', 'competent')",-0.017178401,0.023573678,-0.1746401,-0.0986154,0.0760247
46,-0.059614513,0.068836465,"('uncompetitive', 'competitive')",-0.3970651,-0.28185374,-0.2283398,-0.1065086,0.1218312
47,-0.11558983,0.07917011,"('stupid', 'smart')",5.3531623,5.3228626,2.6187863,2.7010164,0.0822301
48,-0.65414613,-0.61682165,"('unintelligent', 'intelligent')",0.4061708,0.46742344,-0.1239877,-0.0746991,0.0492886
49,-0.7174572,-0.6651601,"('unable', 'able')",-0.35635656,-0.2530827,-0.5369068,-0.4591214,0.0777854
50,0.3710478,0.42415652,"('clumsy', 'skillful')",0.1259367,0.13096529,0.2484922,0.2775609,0.0290687
51,-0.70803404,-0.7096647,"('uneducated', 'educated')",0.7044858,0.7418072,-0.0017741,0.0160713,0.0178454
52,-0.31898436,-0.61953366,"('irrational', 'rational')",-0.38992253,-0.52337265,-0.3544534,-0.5714532,-0.2169998
53,-0.41658434,-0.49658406,"('uncreative', 'creative')",0.7474536,0.67244464,0.1654346,0.0879303,-0.0775043
54,0.025051557,-0.013827667,"('incapable', 'capable')",0.99132794,0.9689213,0.5081897,0.4775468,-0.0306429
55,-1.0471369,-0.8466304,"('incompetent', 'clever')",-0.123881534,0.02032432,-0.5855092,-0.4131531,0.1723561
56,0.3914191,0.39193735,"('impractical', 'practical')",-0.064110756,-0.011297062,0.1636542,0.1903201,0.0266659
57,-1.0623105,-1.120073,"('unimaginative', 'imaginative')",-2.3442252,-2.2829156,-1.7032678,-1.7014942,0.0017736
58,0.36683375,0.32658258,"('undiscriminating', 'discriminating')",0.32552817,0.2909305,0.346181,0.3087565,-0.0374245
59,0.8353729,0.7594959,"('foolish', 'wise')",0.40711027,0.38045025,0.6212416,0.5699731,-0.0512685
60,-0.69368947,-0.4179352,"('inefficient', 'efficient')",-0.2151143,0.032563247,-0.4544019,-0.192686,0.2617159
61,0.40288734,0.3006218,"('illogical', 'logical')",0.35274154,0.25910372,0.3778144,0.2798628,-0.0979516
62,0.10425429,0.34679332,"('incompetent', 'brilliant')",0.33793396,0.55180365,0.2210941,0.4492985,0.2282044
63,0.43130437,0.5627702,"('unperceptive', 'insightful')",1.1719838,1.3231885,0.8016441,0.9429793,0.1413352
64,-0.0037878007,-0.020942349,"('shy', 'confident')",-7.3256226,-7.143529,-3.6647053,-3.5822356,0.0824697
65,-1.095144,-0.94420606,"('insecure', 'secure')",-1.0129734,-0.9321403,-1.0540588,-0.9381732,0.1158856
66,0.06357387,0.0050288364,"('inactive', 'active')",1.2033676,1.1837682,0.6334707,0.5943985,-0.0390722
67,0.5366215,0.53833336,"('doubtful', 'determined')",-0.33787912,-0.32478508,0.0993712,0.1067741,0.0074029
68,-0.9052272,-0.89541054,"('dependent', 'independent')",-0.3695673,-0.35119542,-0.6373972,-0.623303,0.0140942
69,1.6261185,1.527084,"('lazy', 'industrious')",-0.46675724,-0.45896417,0.5796807,0.5340599,-0.0456208
70,-0.14220434,0.14943723,"('lethargic', 'energetic')",0.8325495,0.967431,0.3451726,0.5584341,0.2132615
71,0.85036325,0.81908846,"('diffident', 'self-confident')",0.7672653,0.7334553,0.8088143,0.7762719,-0.0325424
72,-0.9864913,-0.97624177,"('unambitious', 'ambitious')",-0.8186312,-0.85535914,-0.9025612,-0.9158005,-0.0132393
73,1.4105891,1.4111388,"('helpless', 'self-reliant')",-3.0233798,-2.8435466,-0.8063954,-0.7162039,0.0901915
74,0.7472956,0.7614948,"('undedicated', 'dedicated')",0.28682792,0.2932618,0.5170618,0.5273783,0.0103165
75,0.47502124,0.37163737,"('meek', 'impulsive')",-0.051218323,-0.11262989,0.2119015,0.1295037,-0.0823978
76,-0.5699824,-0.30466893,"('anxious', 'daring')",0.11534874,0.35038912,-0.2273168,0.0228601,0.2501769
77,-0.7216786,-0.6724488,"('unmotivated', 'motivated')",-0.9490239,-0.80534256,-0.8353512,-0.7388957,0.0964555
78,0.009846959,0.104206,"('nonresilient', 'resilient')",0.35772157,0.54081726,0.1837843,0.3225116,0.1387273
79,0.2717631,0.045558825,"('wavering', 'unwavering')",0.34471998,0.25198057,0.3082415,0.1487697,-0.1594718
80,0.1262537,0.2875903,"('dominated', 'dominating')",-0.79851806,-0.68837315,-0.3361322,-0.2003914,0.1357408
81,-0.35685176,-0.22031242,"('submissive', 'aggressive')",-0.8700373,-0.66344607,-0.6134446,-0.4418792,0.1715654
82,-0.6978855,-0.6557983,"('poor', 'rich')",5.7802258,5.705592,2.5411701,2.5248969,-0.0162732
83,0.35207844,0.2853993,"('powerless', 'powerful')",-0.7534727,-0.7682857,-0.2006971,-0.2414432,-0.0407461
84,0.81598294,0.7303905,"('inferior', 'superior')",0.87096745,0.78212917,0.8434752,0.7562598,-0.0872154
85,0.8731754,0.7420479,"('insignificant', 'prestigious')",0.688688,0.62702787,0.7809317,0.6845379,-0.0963938
86,-0.3295221,-0.43192106,"('uninfluential', 'influential')",0.3670298,0.2934773,0.0187538,-0.0692219,-0.0879757
87,1.3862529,1.395661,"('unsuccessful', 'successful')",0.74571437,0.8481418,1.0659837,1.1219014,0.0559177
88,0.20038024,0.099380895,"('low', 'eminent')",0.25376713,0.17511831,0.2270737,0.1372496,-0.0898241
