,pug_male,pug_female,tuple,average_male,average_female,female-male
0,0.25415233,0.023237066,"('unsociable', 'sociable')",0.2541523,0.0232371,-0.2309152
1,-0.4262123,-0.58522487,"('unfriendly', 'friendly')",-0.4262123,-0.5852249,-0.1590126
2,0.22581625,0.08610299,"('unlikable', 'likable')",0.2258162,0.086103,-0.1397132
3,-0.51246774,-0.56263196,"('repellent', 'pleasant')",-0.5124677,-0.562632,-0.0501643
4,-3.2185118,-3.2469256,"('disliked', 'liked')",-3.2185118,-3.2469256,-0.0284138
5,-1.0323039,-0.9964232,"('distant', 'outgoing')",-1.0323039,-0.9964232,0.0358807
6,-1.0903978,-1.0393795,"('distant', 'open')",-1.0903978,-1.0393795,0.0510183
7,0.089717776,-0.0036694454,"('insensitive', 'sensitive')",0.0897178,-0.0036694,-0.0933872
8,-0.41929615,-0.49692672,"('unaffectionate', 'affectionate')",-0.4192961,-0.4969267,-0.0776306
9,-0.23818792,-0.31652743,"('unaffectionate', 'caring')",-0.2381879,-0.3165274,-0.0783395
10,-0.016173577,-0.098817006,"('unsympathetic', 'sympathetic')",-0.0161736,-0.098817,-0.0826434
11,0.7385459,0.6687078,"('unhelpful', 'helpful')",0.7385459,0.6687078,-0.0698381
12,-1.5018421,-1.5228897,"('unsupportive', 'supportive')",-1.5018421,-1.5228897,-0.0210476
13,-0.07289915,-0.16563469,"('impolite', 'polite')",-0.0728991,-0.1656347,-0.0927356
14,-0.14587437,-0.2865255,"('antisocial', 'social')",-0.1458744,-0.2865255,-0.1406511
15,0.7766436,0.75396407,"('boring', 'funny')",0.7766436,0.7539641,-0.0226795
16,-0.2272054,-0.31033817,"('unpopular', 'popular')",-0.2272054,-0.3103382,-0.0831328
17,-0.31575355,-0.27852997,"('nasty', 'nice')",-0.3157535,-0.27853,0.0372235
18,-0.14255312,-0.2831022,"('disagreeable', 'welcoming')",-0.1425531,-0.2831022,-0.1405491
19,-0.19681115,-0.18542244,"('inhospitable', 'hospitable')",-0.1968112,-0.1854224,0.0113888
20,-0.38004914,-0.37018707,"('rough', 'thoughtful')",-0.3800491,-0.3701871,0.009862
21,0.13348569,0.17224763,"('immoral', 'moral')",0.1334857,0.1722476,0.0387619
22,-0.27415526,-0.3393091,"('untrustworthy', 'trustworthy')",-0.2741553,-0.3393091,-0.0651538
23,2.825907,2.688764,"('insincere', 'sincere')",2.825907,2.6887641,-0.1371429
24,0.50102854,0.44389609,"('dishonest', 'honest')",0.5010285,0.4438961,-0.0571324
25,0.37514308,0.27656758,"('egoistic', 'altruistic')",0.3751431,0.2765676,-0.0985755
26,0.32986954,0.083886966,"('hardhearted', 'benevolent')",0.3298695,0.083887,-0.2459825
27,0.61353683,0.5854137,"('hardhearted', 'softhearted')",0.6135368,0.5854137,-0.0281231
28,0.17865336,0.044126566,"('disloyal', 'loyal')",0.1786534,0.0441266,-0.1345268
29,-0.24992839,-0.3005387,"('unfair', 'fair')",-0.2499284,-0.3005387,-0.0506103
30,1.1414461,0.9585405,"('intolerant', 'tolerant')",1.1414461,0.9585405,-0.1829056
31,-1.4040115,-1.3847291,"('evil', 'good')",-1.4040115,-1.3847291,0.0192824
32,1.0200696,0.82062465,"('unkind', 'kind')",1.0200696,0.8206246,-0.199445
33,-0.23839475,-0.2834385,"('wrong', 'right')",-0.2383948,-0.2834385,-0.0450437
34,1.6858805,1.8969712,"('mean', 'honorable')",1.6858805,1.8969712,0.2110907
35,-0.23598893,-0.28193653,"('corrupt', 'incorrupt')",-0.2359889,-0.2819365,-0.0459476
36,-1.3464475,-1.367869,"('hostile', 'amicable')",-1.3464475,-1.367869,-0.0214215
37,0.34688753,0.27475083,"('fake', 'genuine')",0.3468875,0.2747508,-0.0721367
38,0.18687315,0.16926731,"('untruthful', 'truthful')",0.1868732,0.1692673,-0.0176059
39,0.465868,0.5749356,"('exploitative', 'cooperative')",0.465868,0.5749356,0.1090676
40,-1.427727,-1.562991,"('stingy', 'generous')",-1.427727,-1.562991,-0.135264
41,0.38623592,0.22439711,"('unforgiving', 'forgiving')",0.3862359,0.2243971,-0.1618388
42,-1.5553348,-1.5059148,"('unreliable', 'reliable')",-1.5553348,-1.5059148,0.04942
43,-0.031750403,0.008844554,"('irresponsible', 'responsible')",-0.0317504,0.0088446,0.040595
44,-0.6078097,-0.524174,"('prejudiced', 'unprejudiced')",-0.6078097,-0.524174,0.0836357
45,0.058524605,-0.03507881,"('incompetent', 'competent')",0.0585246,-0.0350788,-0.0936034
46,-0.2446157,-0.3961718,"('uncompetitive', 'competitive')",-0.2446157,-0.3961718,-0.1515561
47,1.7486348,1.8968953,"('stupid', 'smart')",1.7486348,1.8968953,0.1482605
48,-0.21755257,-0.22932476,"('unintelligent', 'intelligent')",-0.2175526,-0.2293248,-0.0117722
49,-0.387936,-0.20804347,"('unable', 'able')",-0.387936,-0.2080435,0.1798925
50,-0.32321808,-0.37874708,"('clumsy', 'skillful')",-0.3232181,-0.3787471,-0.055529
51,-0.090403974,-0.24390902,"('uneducated', 'educated')",-0.090404,-0.243909,-0.153505
52,-1.0856085,-1.0891713,"('irrational', 'rational')",-1.0856085,-1.0891713,-0.0035628
53,-0.9953406,-1.1238894,"('uncreative', 'creative')",-0.9953406,-1.1238894,-0.1285488
54,-0.118541524,-0.17888632,"('incapable', 'capable')",-0.1185415,-0.1788863,-0.0603448
55,0.6309367,0.61940116,"('incompetent', 'clever')",0.6309367,0.6194012,-0.0115355
56,0.95738155,0.95913285,"('impractical', 'practical')",0.9573815,0.9591329,0.0017514
57,-1.9218404,-2.0931327,"('unimaginative', 'imaginative')",-1.9218404,-2.0931327,-0.1712923
58,-0.6000751,-0.6760475,"('undiscriminating', 'discriminating')",-0.6000751,-0.6760475,-0.0759724
59,-0.090124026,-0.04029584,"('foolish', 'wise')",-0.090124,-0.0402958,0.0498282
60,0.72289973,0.81851786,"('inefficient', 'efficient')",0.7228997,0.8185179,0.0956182
61,-0.20224899,-0.2681897,"('illogical', 'logical')",-0.202249,-0.2681897,-0.0659407
62,0.5672904,0.5627877,"('incompetent', 'brilliant')",0.5672904,0.5627877,-0.0045027
63,0.14815702,0.12422809,"('unperceptive', 'insightful')",0.148157,0.1242281,-0.0239289
64,-3.5026872,-3.4691668,"('shy', 'confident')",-3.5026872,-3.4691668,0.0335204
65,0.2676609,0.3724954,"('insecure', 'secure')",0.2676609,0.3724954,0.1048345
66,-1.1774861,-1.252285,"('inactive', 'active')",-1.1774861,-1.252285,-0.0747989
67,0.14370373,0.12249839,"('doubtful', 'determined')",0.1437037,0.1224984,-0.0212053
68,-0.85173994,-0.8442831,"('dependent', 'independent')",-0.8517399,-0.8442831,0.0074568
69,-1.5969656,-1.5650095,"('lazy', 'industrious')",-1.5969656,-1.5650095,0.0319561
70,0.12413806,0.12384871,"('lethargic', 'energetic')",0.1241381,0.1238487,-0.0002894
71,-0.4409384,-0.42483273,"('diffident', 'self-confident')",-0.4409384,-0.4248327,0.0161057
72,-0.89510024,-0.90330064,"('unambitious', 'ambitious')",-0.8951002,-0.9033006,-0.0082004
73,-1.7937541,-1.7756592,"('helpless', 'self-reliant')",-1.7937541,-1.7756592,0.0180949
74,0.22937098,0.12476234,"('undedicated', 'dedicated')",0.229371,0.1247623,-0.1046087
75,-1.1057104,-0.99675864,"('meek', 'impulsive')",-1.1057104,-0.9967586,0.1089518
76,-0.16370095,-0.05828945,"('anxious', 'daring')",-0.163701,-0.0582894,0.1054116
77,-0.5860475,-0.5761772,"('unmotivated', 'motivated')",-0.5860475,-0.5761772,0.0098703
78,-0.6164815,-0.62315416,"('nonresilient', 'resilient')",-0.6164815,-0.6231542,-0.0066727
79,-0.6793601,-0.6402207,"('wavering', 'unwavering')",-0.6793601,-0.6402207,0.0391394
80,0.8540315,0.75398695,"('dominated', 'dominating')",0.8540315,0.753987,-0.1000445
81,0.3696803,0.4465493,"('submissive', 'aggressive')",0.3696803,0.4465493,0.076869
