,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.46449694,0.585065,"('unsociable', 'sociable')",-0.1412298,-0.29513648,-0.6070196,-0.75365925,-0.0945841,-0.1545769,-0.0599928
1,-1.786365,-2.0802808,"('unfriendly', 'friendly')",-0.11622493,-0.3108473,1.701368,1.6061784,-0.067074,-0.2616499,-0.1945759
2,0.6691793,0.71124345,"('unlikable', 'likable')",0.60313225,0.6920209,0.7048694,0.8526335,0.6590603,0.7519659,0.0929056
3,0.3912897,0.66911894,"('repellent', 'pleasant')",0.012856557,0.06522219,-0.20725937,-0.19259156,0.065629,0.1805832,0.1149542
4,-1.0416263,-1.274874,"('disliked', 'liked')",-0.5454135,-0.55570304,-5.4074063,-5.4155793,-2.3314821,-2.4153854,-0.0839033
5,-2.2600572,-2.6123698,"('distant', 'outgoing')",-0.50843984,-0.5492645,0.049290344,0.14998548,-0.9064022,-1.0038829,-0.0974807
6,-2.770965,-3.1273026,"('distant', 'open')",-1.0191586,-1.0903975,0.64889127,0.6820249,-1.0470775,-1.1785583,-0.1314808
7,1.1317722,1.3881612,"('insensitive', 'sensitive')",0.48154682,0.5469017,0.2830494,0.27016568,0.6321228,0.7350762,0.1029534
8,-1.2421073,-1.410764,"('unaffectionate', 'affectionate')",-0.35300913,-0.45337367,0.68088144,0.61901766,-0.304745,-0.41504,-0.110295
9,-0.97095466,-1.0896918,"('unaffectionate', 'caring')",0.1109227,-0.030943496,1.1316996,1.0624602,0.0905559,-0.0193917,-0.1099476
10,0.8278308,1.0761746,"('unsympathetic', 'sympathetic')",-0.5478041,-0.6739935,-0.6652359,-0.84838396,-0.1284031,-0.1487343,-0.0203312
11,0.62608683,0.7343158,"('unhelpful', 'helpful')",1.1222371,1.1259687,1.5245873,1.5422014,1.0909704,1.1341619,0.0431915
12,0.6508231,0.7524207,"('unsupportive', 'supportive')",0.6292945,0.6705351,-1.8771896,-1.8524925,-0.199024,-0.1431789,0.0558451
13,1.5416814,1.7186624,"('impolite', 'polite')",0.07284933,0.10303957,-0.52361286,-0.5497632,0.3636393,0.4239796,0.0603403
14,1.5462798,1.8563262,"('antisocial', 'social')",1.018397,1.126242,-0.63254774,-0.65380436,0.644043,0.7762547,0.1322117
15,0.6373286,0.42299545,"('boring', 'funny')",0.48634472,0.47050738,0.7452514,0.78046936,0.6229749,0.5579907,-0.0649842
16,-1.2724714,-1.3236201,"('unpopular', 'popular')",-0.3993626,-0.3145645,0.7520674,0.83359355,-0.3065889,-0.268197,0.0383919
