,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.6562876,0.5487425,"('unsociable', 'sociable')",1.1325833,1.029231,0.8944354,0.7889867,-0.1054487
1,1.4396201,1.3827343,"('unfriendly', 'friendly')",0.7452613,0.71467793,1.0924407,1.0487061,-0.0437346
2,0.858517,0.9571508,"('unlikable', 'likable')",0.043244243,0.08850709,0.4508806,0.5228289,0.0719483
3,-0.18597512,-0.13140193,"('repellent', 'pleasant')",0.90580404,0.89979845,0.3599145,0.3841982,0.0242837
4,-0.2861003,-0.29835072,"('disliked', 'liked')",-6.852027,-6.9250765,-3.5690637,-3.6117136,-0.0426499
5,-0.40360883,-0.33078194,"('distant', 'outgoing')",-1.7678916,-1.7229072,-1.0857502,-1.0268445,0.0589057
6,0.02812539,0.09828739,"('distant', 'open')",-1.3407165,-1.304434,-0.6562955,-0.6030733,0.0532222
7,0.78379166,0.79776794,"('insensitive', 'sensitive')",0.8939233,0.9797881,0.8388575,0.888778,0.0499205
8,-0.25277317,-0.18899731,"('unaffectionate', 'affectionate')",-0.08085133,-0.071592525,-0.1668122,-0.1302949,0.0365173
9,1.0465926,1.1215609,"('unaffectionate', 'caring')",0.85086805,0.8733192,0.9487303,0.9974401,0.0487098
10,-0.2139485,-0.1561457,"('unsympathetic', 'sympathetic')",0.8125866,0.8171471,0.2993191,0.3305007,0.0311816
11,-0.6069461,-0.6360918,"('unhelpful', 'helpful')",2.4147801,2.4024277,0.903917,0.8831679,-0.0207491
12,0.12405658,0.2540514,"('unsupportive', 'supportive')",-1.574107,-1.5006145,-0.7250252,-0.6232816,0.1017436
13,0.99115264,0.78920436,"('impolite', 'polite')",0.7153512,0.64587355,0.8532519,0.717539,-0.1357129
14,-0.19442962,-0.16349748,"('antisocial', 'social')",0.7466761,0.73239607,0.2761232,0.2844493,0.0083261
15,0.119743034,0.06208518,"('boring', 'funny')",0.17906928,0.14395711,0.1494062,0.1030211,-0.0463851
16,-0.40119648,-0.4531359,"('unpopular', 'popular')",-0.12638232,-0.24659523,-0.2637894,-0.3498656,-0.0860762
17,-0.91181886,-0.8050321,"('nasty', 'nice')",-0.7100446,-0.6283453,-0.8109317,-0.7166887,0.094243
18,-0.2780049,-0.2723868,"('disagreeable', 'welcoming')",-0.9480496,-0.9407543,-0.6130273,-0.6065705,0.0064568
19,-1.3123096,-1.2288969,"('inhospitable', 'hospitable')",-1.4395043,-1.3465993,-1.3759069,-1.2877481,0.0881588
20,0.48975688,0.5103897,"('rough', 'thoughtful')",0.61117554,0.5563112,0.5504662,0.5333505,-0.0171157
21,0.7673129,0.7830446,"('immoral', 'moral')",1.0882876,1.0973561,0.9278002,0.9402003,0.0124001
22,0.017348817,-0.03962182,"('untrustworthy', 'trustworthy')",-0.6154375,-0.6754155,-0.2990443,-0.3575187,-0.0584744
23,0.36729068,0.3356005,"('insincere', 'sincere')",6.6218476,6.565181,3.4945691,3.4503906,-0.0441785
24,0.64649945,0.6315845,"('dishonest', 'honest')",1.2234633,1.1569743,0.9349813,0.8942794,-0.0407019
25,0.41124806,0.40938884,"('egoistic', 'altruistic')",0.41371945,0.41804838,0.4124838,0.4137186,0.0012348
26,1.0675535,1.1012623,"('hardhearted', 'benevolent')",1.1158531,1.1029032,1.0917033,1.1020827,0.0103794
27,0.073318124,0.156553,"('hardhearted', 'softhearted')",0.70001614,0.6453827,0.3866671,0.4009678,0.0143007
28,0.5328389,0.42290533,"('disloyal', 'loyal')",1.0528977,1.0084456,0.7928683,0.7156755,-0.0771928
29,-0.16272105,-0.28574443,"('unfair', 'fair')",-0.75595677,-0.89414847,-0.4593389,-0.5899464,-0.1306075
30,0.8045878,0.8227565,"('intolerant', 'tolerant')",1.1469411,1.0941283,0.9757644,0.9584424,-0.017322
31,-0.9187921,-0.8137322,"('evil', 'good')",-2.4831917,-2.397455,-1.7009919,-1.6055936,0.0953983
32,0.9588235,0.94874835,"('unkind', 'kind')",0.94603753,0.851514,0.9524305,0.9001312,-0.0522993
33,0.74686545,0.6142991,"('wrong', 'right')",0.012154549,0.016382813,0.37951,0.315341,-0.064169
34,-0.48432285,-0.32858393,"('mean', 'honorable')",4.5656323,4.7154465,2.0406547,2.1934314,0.1527767
35,-0.92444974,-0.97756076,"('corrupt', 'incorrupt')",-1.9316757,-1.9984374,-1.4280627,-1.4879991,-0.0599364
36,-1.1202976,-1.0944319,"('hostile', 'amicable')",-1.006497,-1.1038476,-1.0633973,-1.0991397,-0.0357424
37,-0.01491015,0.0033175051,"('fake', 'genuine')",0.55252784,0.5416537,0.2688088,0.2724856,0.0036768
38,-0.041881174,-0.11551971,"('untruthful', 'truthful')",0.4615841,0.42130148,0.2098515,0.1528909,-0.0569606
39,1.0366577,1.1071665,"('exploitative', 'cooperative')",0.62540203,0.66731524,0.8310299,0.8872409,0.056211
40,0.1300371,0.2104728,"('stingy', 'generous')",-2.6586366,-2.6033516,-1.2642998,-1.1964394,0.0678604
41,0.09226781,0.20619226,"('unforgiving', 'forgiving')",0.56598306,0.5473782,0.3291254,0.3767852,0.0476598
