,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-0.4147474,-0.4007448,"('unpopular', 'popular')",0.38660645,0.37017414,-0.0140705,-0.0152853,-0.0012148
17,-0.21097144,-0.16050954,"('nasty', 'nice')",-0.3656356,-0.29909077,-0.2883035,-0.2298002,0.0585033
18,-0.7356839,-0.73055226,"('disagreeable', 'welcoming')",-0.38134098,-0.4981337,-0.5585124,-0.614343,-0.0558306
19,-1.4234841,-1.3683939,"('inhospitable', 'hospitable')",-0.43936175,-0.41138008,-0.9314229,-0.889887,0.0415359
20,0.17519708,0.19244865,"('rough', 'thoughtful')",0.8067844,0.77386504,0.4909907,0.4831569,-0.0078338
21,-0.52701324,-0.56500536,"('immoral', 'moral')",-0.7079801,-0.63892645,-0.6174967,-0.6019659,0.0155308
22,-0.5948768,-0.607186,"('untrustworthy', 'trustworthy')",-1.0639691,-1.1287777,-0.829423,-0.8679819,-0.0385589
23,-1.3030587,-1.3313788,"('insincere', 'sincere')",5.8926587,5.979025,2.2948,2.323823,0.029023
24,-1.222158,-1.2114589,"('dishonest', 'honest')",0.38064623,0.3374445,-0.4207559,-0.4370072,-0.0162513
25,-0.2748976,-0.23064812,"('egoistic', 'altruistic')",1.5839825,1.5425525,0.6545424,0.6559522,0.0014098
26,-0.48065883,-0.5050407,"('hardhearted', 'benevolent')",1.7453645,1.6613407,0.6323528,0.57815,-0.0542028
27,-0.8654651,-0.8539979,"('hardhearted', 'softhearted')",1.2265079,1.113883,0.1805214,0.1299426,-0.0505788
28,-0.9634291,-1.0173236,"('disloyal', 'loyal')",1.0118484,0.9511312,0.0242097,-0.0330962,-0.0573059
29,-0.5008143,-0.5525249,"('unfair', 'fair')",-0.5408409,-0.72345114,-0.5208277,-0.637988,-0.1171603
30,0.28494534,0.24401672,"('intolerant', 'tolerant')",0.75647813,0.71381015,0.5207117,0.4789134,-0.0417983
31,-1.0455717,-0.977216,"('evil', 'good')",-0.50370663,-0.64530015,-0.7746391,-0.8112581,-0.036619
32,-0.50633967,-0.5561882,"('unkind', 'kind')",0.49734706,0.4074924,-0.0044963,-0.0743479,-0.0698516
33,0.17020465,0.17018828,"('wrong', 'right')",-0.5650639,-0.6181268,-0.1974296,-0.2239693,-0.0265397
34,-0.18381217,-0.07537161,"('mean', 'honorable')",5.666219,5.9249334,2.7412035,2.9247808,0.1835773
35,0.48432916,0.42545176,"('corrupt', 'incorrupt')",-0.016430601,-0.10903967,0.2339493,0.158206,-0.0757433
36,-0.560551,-0.6087086,"('hostile', 'amicable')",0.1789968,0.0064254003,-0.1907771,-0.3011416,-0.1103645
37,-0.47570467,-0.49377123,"('fake', 'genuine')",-0.16819413,-0.16825633,-0.3219494,-0.3310138,-0.0090644
38,-1.4058164,-1.3700954,"('untruthful', 'truthful')",-0.3068446,-0.22363254,-0.8563305,-0.796864,0.0594665
39,0.6441104,0.6592554,"('exploitative', 'cooperative')",0.1865195,0.2164729,0.4153149,0.4378641,0.0225492
40,-0.24452913,-0.21700041,"('stingy', 'generous')",-1.7413268,-1.9303781,-0.992928,-1.0736892,-0.0807612
41,-1.2699014,-1.2697935,"('unforgiving', 'forgiving')",-0.05134366,-0.18464515,-0.6606225,-0.7272193,-0.0665968
42,0.17598781,0.2791921,"('unreliable', 'reliable')",-3.777865,-3.8418157,-1.8009386,-1.7813118,0.0196268
43,-1.2243696,-1.1569452,"('irresponsible', 'responsible')",0.22501427,0.23345327,-0.4996777,-0.461746,0.0379317
44,1.6121756,1.5819741,"('prejudiced', 'unprejudiced')",-1.3563511,-1.3910607,0.1279122,0.0954567,-0.0324555
45,-1.4401622,-1.3884468,"('incompetent', 'competent')",-0.06690544,-0.13355997,-0.7535338,-0.7610034,-0.0074696
46,-1.3195611,-1.2902709,"('uncompetitive', 'competitive')",-1.202589,-1.1896133,-1.261075,-1.2399421,0.0211329
47,-0.18245463,-0.110600755,"('stupid', 'smart')",5.934991,6.113067,2.8762681,3.0012331,0.124965
48,-1.037293,-1.0352219,"('unintelligent', 'intelligent')",0.67899156,0.7485961,-0.1791507,-0.1433129,0.0358378
49,0.1937378,0.26519808,"('unable', 'able')",-0.06413424,0.0010645501,0.0648018,0.1331313,0.0683295
50,0.23256822,0.2542041,"('clumsy', 'skillful')",-0.12095918,-0.17535874,0.0558045,0.0394227,-0.0163818
51,-0.7665376,-0.8476518,"('uneducated', 'educated')",-0.09452009,-0.11521293,-0.4305288,-0.4814323,-0.0509035
52,-0.4218999,-0.5628118,"('irrational', 'rational')",0.43168414,0.28398335,0.0048921,-0.1394142,-0.1443063
53,-1.8102366,-1.8175279,"('uncreative', 'creative')",0.39365858,0.2946355,-0.708289,-0.7614462,-0.0531572
54,-0.7234869,-0.7515312,"('incapable', 'capable')",0.83158857,0.8601074,0.0540508,0.0542881,0.0002373
55,-0.8826958,-0.8582699,"('incompetent', 'clever')",0.16955855,0.17982674,-0.3565686,-0.3392216,0.017347
56,0.22239988,0.22425778,"('impractical', 'practical')",-0.75476134,-0.7481686,-0.2661807,-0.2619554,0.0042253
57,-1.2219697,-1.2465892,"('unimaginative', 'imaginative')",-3.3345246,-3.4248784,-2.2782471,-2.3357339,-0.0574868
58,-0.881297,-0.89772946,"('undiscriminating', 'discriminating')",0.0022560023,-0.09670779,-0.4395205,-0.4972186,-0.0576981
59,0.14198416,0.12763283,"('foolish', 'wise')",0.29794404,0.32939857,0.2199641,0.2285157,0.0085516
60,-0.028881371,0.021548618,"('inefficient', 'efficient')",-0.3990044,-0.22847402,-0.2139429,-0.1034627,0.1104802
61,-0.59478337,-0.65945244,"('illogical', 'logical')",0.52056354,0.38769144,-0.0371099,-0.1358805,-0.0987706
62,-0.1516451,-0.07117863,"('incompetent', 'brilliant')",0.2223253,0.33209288,0.0353401,0.1304571,0.095117
63,-1.0954298,-1.0065211,"('unperceptive', 'insightful')",0.34193844,0.40735936,-0.3767457,-0.2995809,0.0771648
64,0.5412862,0.55878407,"('shy', 'confident')",-7.078918,-7.16782,-3.268816,-3.304518,-0.035702
65,-0.27546632,-0.36222228,"('insecure', 'secure')",-0.5626064,-0.46283823,-0.4190364,-0.4125302,0.0065062
66,-0.3050116,-0.2664903,"('inactive', 'active')",0.48875582,0.49012038,0.0918721,0.111815,0.0199429
67,0.9379696,0.9293218,"('doubtful', 'determined')",-0.4180826,-0.4135109,0.2599435,0.2579055,-0.002038
68,-0.44865215,-0.49162942,"('dependent', 'independent')",-0.8028185,-0.81596243,-0.6257353,-0.653796,-0.0280607
69,1.619753,1.6812285,"('lazy', 'industrious')",-0.44252476,-0.47676492,0.5886141,0.6022318,0.0136177
70,-0.33544442,-0.28013986,"('lethargic', 'energetic')",-0.1740819,-0.16925503,-0.2547632,-0.2246974,0.0300658
71,-0.24762358,-0.20910941,"('diffident', 'self-confident')",0.711455,0.7047958,0.2319157,0.2478432,0.0159275
72,-0.8712095,-0.865523,"('unambitious', 'ambitious')",-0.48561722,-0.4276994,-0.6784134,-0.6466112,0.0318022
73,0.93506944,0.91889966,"('helpless', 'self-reliant')",-3.3326838,-3.43101,-1.1988072,-1.2560551,-0.0572479
74,-0.8056199,-0.78230846,"('undedicated', 'dedicated')",-0.4300453,-0.5710274,-0.6178326,-0.6766679,-0.0588353
75,0.35111916,0.3819265,"('meek', 'impulsive')",-0.6607532,-0.5995219,-0.154817,-0.1087977,0.0460193
76,0.66081864,0.7213561,"('anxious', 'daring')",-0.5696297,-0.4735638,0.0455945,0.1238962,0.0783017
77,-0.45382112,-0.3981114,"('unmotivated', 'motivated')",-1.4666117,-1.2894232,-0.9602164,-0.8437673,0.1164491
78,-1.3127847,-1.2181596,"('nonresilient', 'resilient')",0.012476429,0.032015536,-0.6501541,-0.593072,0.0570821
79,-0.5841898,-0.59038156,"('wavering', 'unwavering')",-0.25435224,-0.20433259,-0.419271,-0.3973571,0.0219139
80,0.5212621,0.51272684,"('dominated', 'dominating')",-1.1158531,-0.93280286,-0.2972955,-0.210038,0.0872575
81,0.65410304,0.61614925,"('submissive', 'aggressive')",-0.86451095,-0.7023158,-0.105204,-0.0430833,0.0621207
82,-0.93756235,-0.9266597,"('poor', 'rich')",6.4998374,6.6049848,2.7811375,2.8391626,0.0580251
83,0.23283379,0.24534069,"('powerless', 'powerful')",-1.0585189,-1.052318,-0.4128425,-0.4034886,0.0093539
84,0.57243246,0.49855402,"('inferior', 'superior')",0.8711862,0.8463845,0.7218093,0.6724693,-0.04934
85,-0.43063626,-0.43147317,"('insignificant', 'prestigious')",0.68020856,0.57626975,0.1247862,0.0723983,-0.0523879
86,-2.3458118,-2.3727906,"('uninfluential', 'influential')",-0.45310974,-0.54103816,-1.3994608,-1.4569144,-0.0574536
87,0.13954179,0.100831226,"('unsuccessful', 'successful')",0.6008992,0.68172586,0.3702205,0.3912785,0.021058
88,0.0706666,-0.032025192,"('low', 'eminent')",-0.3017722,-0.30370492,-0.1155528,-0.1678651,-0.0523123
