,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.56634146,0.45138422,"('unsociable', 'sociable')",0.11122414,-0.03160522,0.3387828,0.2098895,-0.1288933
1,-1.2048973,-1.341806,"('unfriendly', 'friendly')",1.24201,1.0724256,0.0185564,-0.1346902,-0.1532466
2,1.1629728,1.1588352,"('unlikable', 'likable')",0.7336693,0.7718211,0.948321,0.9653281,0.0170071
3,0.7960399,0.9089784,"('repellent', 'pleasant')",1.1162854,1.1658868,0.9561627,1.0374326,0.0812699
4,-0.091537595,-0.16029975,"('disliked', 'liked')",-7.059151,-7.1225176,-3.5753443,-3.6414087,-0.0660644
5,-1.0087854,-1.0520767,"('distant', 'outgoing')",-0.71448654,-0.7818084,-0.8616359,-0.9169425,-0.0553066
6,-1.4008764,-1.4279531,"('distant', 'open')",-0.5479979,-0.6189491,-0.9744371,-1.0234511,-0.049014
7,0.34148142,0.3903529,"('insensitive', 'sensitive')",0.53739697,0.5854063,0.4394392,0.4878796,0.0484404
8,-1.1693022,-1.2434127,"('unaffectionate', 'affectionate')",0.54209006,0.48458686,-0.3136061,-0.3794129,-0.0658068
9,-0.8630017,-0.9303069,"('unaffectionate', 'caring')",0.9945593,0.9392002,0.0657788,0.0044467,-0.0613321
10,0.037016265,0.074015185,"('unsympathetic', 'sympathetic')",-0.3658339,-0.33954155,-0.1644088,-0.1327632,0.0316456
11,0.50829446,0.5257513,"('unhelpful', 'helpful')",1.5047233,1.6069778,1.0065088,1.0663645,0.0598557
12,0.12316967,0.19627148,"('unsupportive', 'supportive')",-2.170725,-2.179811,-1.0237777,-0.9917698,0.0320079
13,0.31759042,0.33516037,"('impolite', 'polite')",-0.69203174,-0.6265682,-0.1872207,-0.1457039,0.0415168
14,1.9107447,1.9049256,"('antisocial', 'social')",0.4964331,0.4088287,1.2035888,1.1568772,-0.0467116
15,0.07473267,-0.06307182,"('boring', 'funny')",-0.056522977,-0.116222695,0.0091048,-0.0896473,-0.0987521
16,-0.58197564,-0.59248376,"('unpopular', 'popular')",0.41128966,0.34815747,-0.085343,-0.1221631,-0.0368201
17,-0.1056785,-0.008527815,"('nasty', 'nice')",-0.87315196,-0.82039535,-0.4894152,-0.4144616,0.0749536
18,-1.0023803,-0.9547785,"('disagreeable', 'welcoming')",-0.55829847,-0.6514252,-0.7803394,-0.8031018,-0.0227624
19,-0.706767,-0.64457643,"('inhospitable', 'hospitable')",-0.8626731,-0.78914464,-0.7847201,-0.7168605,0.0678596
20,0.81942636,0.8509017,"('rough', 'thoughtful')",0.9952452,0.99927557,0.9073358,0.9250886,0.0177528
21,1.0293111,1.1314037,"('immoral', 'moral')",-0.08912427,-0.013156455,0.4700934,0.5591236,0.0890302
22,0.70882714,0.71593076,"('untrustworthy', 'trustworthy')",-0.88096213,-0.9376255,-0.0860675,-0.1108474,-0.0247799
23,0.4162957,0.43244666,"('insincere', 'sincere')",5.9665155,5.9191546,3.1914055,3.1758006,-0.0156049
24,0.30190966,0.26895368,"('dishonest', 'honest')",0.5977882,0.60123193,0.4498489,0.4350928,-0.0147561
25,-0.20542908,-0.27448443,"('egoistic', 'altruistic')",0.97892445,0.9241853,0.3867477,0.3248504,-0.0618973
26,-0.4951825,-0.6373514,"('hardhearted', 'benevolent')",1.8225343,1.7492577,0.6636759,0.5559531,-0.1077228
27,-0.38195553,-0.3872795,"('hardhearted', 'softhearted')",1.1021378,0.99063855,0.3600911,0.3016795,-0.0584116
28,-0.22146541,-0.31845066,"('disloyal', 'loyal')",1.2691832,1.2138609,0.5238589,0.4477051,-0.0761538
29,0.037489697,-0.03313933,"('unfair', 'fair')",-0.4025336,-0.56168914,-0.1825219,-0.2974142,-0.1148923
30,0.97693783,0.9263951,"('intolerant', 'tolerant')",0.96348035,0.9874511,0.9702091,0.9569231,-0.013286
31,-1.6010711,-1.5472432,"('evil', 'good')",-0.87651354,-1.0349832,-1.2387923,-1.2911131,-0.0523208
32,0.36455142,0.30295295,"('unkind', 'kind')",0.6583072,0.53287715,0.5114293,0.417915,-0.0935143
33,-0.17068386,-0.24127251,"('wrong', 'right')",-0.7766488,-0.85192597,-0.4736663,-0.5465993,-0.072933
34,-0.24377699,-0.029284697,"('mean', 'honorable')",5.5275035,5.7588906,2.6418633,2.8648031,0.2229398
35,-1.2711996,-1.4151242,"('corrupt', 'incorrupt')",-0.546783,-0.6768326,-0.9089913,-1.0459784,-0.1369871
36,-1.8785037,-1.9600408,"('hostile', 'amicable')",-0.21283932,-0.39775264,-1.0456715,-1.1788967,-0.1332252
37,0.6343159,0.6051505,"('fake', 'genuine')",0.038935505,0.0610499,0.3366257,0.3331002,-0.0035255
38,-0.3405494,-0.3447579,"('untruthful', 'truthful')",-0.15085235,-0.060523596,-0.2457009,-0.2026408,0.0430601
39,1.3678879,1.4612192,"('exploitative', 'cooperative')",0.08134525,0.16148372,0.7246165,0.8113515,0.086735
40,0.2987383,0.22752443,"('stingy', 'generous')",-2.0844657,-2.210487,-0.8928638,-0.9914812,-0.0986174
41,0.41295272,0.46510327,"('unforgiving', 'forgiving')",0.20561938,0.086783305,0.3092861,0.2759433,-0.0333428
42,1.3109444,1.4216347,"('unreliable', 'reliable')",-3.2984037,-3.2417302,-0.9937297,-0.9100478,0.0836819
43,0.53425765,0.625304,"('irresponsible', 'responsible')",0.75424314,0.79156065,0.6442504,0.7084323,0.0641819
44,0.005287312,0.054455902,"('prejudiced', 'unprejudiced')",-1.3860353,-1.3670579,-0.690374,-0.656301,0.034073
45,0.9791615,1.0149056,"('incompetent', 'competent')",0.41061893,0.37026525,0.6948902,0.6925854,-0.0023048
46,0.6005981,0.69573295,"('uncompetitive', 'competitive')",-0.72280616,-0.6312583,-0.061104,0.0322373,0.0933413
47,0.5746719,0.62683004,"('stupid', 'smart')",5.5352902,5.6559563,3.054981,3.1413932,0.0864122
48,-0.10095971,-0.09220855,"('unintelligent', 'intelligent')",0.67012775,0.7214112,0.284584,0.3146013,0.0300173
49,0.11582382,0.23680095,"('unable', 'able')",-0.20272306,-0.11650841,-0.0434496,0.0601463,0.1035959
50,-0.13908467,-0.15189272,"('clumsy', 'skillful')",-0.18708317,-0.23874222,-0.1630839,-0.1953175,-0.0322336
51,0.23756504,0.12771559,"('uneducated', 'educated')",0.16073263,0.1784418,0.1991488,0.1530787,-0.0460701
52,-0.7174498,-0.9205922,"('irrational', 'rational')",-0.022002708,-0.21508968,-0.3697262,-0.5678409,-0.1981147
53,-0.6055304,-0.673532,"('uncreative', 'creative')",0.5092569,0.42803696,-0.0481367,-0.1227475,-0.0746108
54,-0.50535625,-0.578212,"('incapable', 'capable')",0.7439773,0.7792093,0.1193105,0.1004986,-0.0188119
55,1.0184433,1.1342719,"('incompetent', 'clever')",0.5055813,0.55824757,0.7620124,0.8462597,0.0842473
56,1.9602085,1.9805784,"('impractical', 'practical')",-0.27621883,-0.24516049,0.8419949,0.867709,0.0257141
57,0.069941506,0.024123743,"('unimaginative', 'imaginative')",-3.1289086,-3.109859,-1.5294836,-1.5428677,-0.0133841
58,0.26653877,0.19140051,"('undiscriminating', 'discriminating')",0.4417166,0.38559905,0.3541277,0.2884998,-0.0656279
59,-0.24342546,-0.28632408,"('foolish', 'wise')",0.005574234,-0.018931648,-0.1189256,-0.1526279,-0.0337023
60,1.9204972,2.0509145,"('inefficient', 'efficient')",0.041670103,0.23053382,0.9810836,1.1407242,0.1596406
61,1.299307,1.1591698,"('illogical', 'logical')",0.9348286,0.8115062,1.1170678,0.985338,-0.1317298
62,1.7402546,1.8522464,"('incompetent', 'brilliant')",0.70266354,0.8438683,1.2214592,1.3480574,0.1265982
63,0.7252518,0.8414524,"('unperceptive', 'insightful')",0.51064205,0.621027,0.6179469,0.7312397,0.1132928
64,0.5586244,0.56914514,"('shy', 'confident')",-6.552341,-6.5821924,-2.9968584,-3.0065236,-0.0096652
65,0.885987,0.878537,"('insecure', 'secure')",-0.1385017,-0.062248457,0.3737426,0.4081443,0.0344017
66,-0.8363763,-0.90129215,"('inactive', 'active')",0.29830235,0.30011094,-0.269037,-0.3005906,-0.0315536
67,0.7810167,0.7354237,"('doubtful', 'determined')",-0.34936652,-0.3511281,0.2158251,0.1921478,-0.0236773
68,-0.45405802,-0.48785755,"('dependent', 'independent')",-0.80930203,-0.7666578,-0.63168,-0.6272577,0.0044223
69,-0.075841576,-0.101930164,"('lazy', 'industrious')",-0.8423255,-0.89120424,-0.4590836,-0.4965672,-0.0374836
70,0.9082415,0.97938395,"('lethargic', 'energetic')",0.2521856,0.3483186,0.5802135,0.6638513,0.0836378
71,-0.46698433,-0.46381372,"('diffident', 'self-confident')",0.3811462,0.32399482,-0.0429191,-0.0699095,-0.0269904
72,0.056863543,0.073659286,"('unambitious', 'ambitious')",-0.34234577,-0.33785674,-0.1427411,-0.1320987,0.0106424
73,0.64352316,0.55786866,"('helpless', 'self-reliant')",-3.3547542,-3.3784442,-1.3556155,-1.4102877,-0.0546722
74,0.7513996,0.7503396,"('undedicated', 'dedicated')",-0.23561983,-0.2578118,0.2578899,0.2462639,-0.011626
75,-0.56165516,-0.54008204,"('meek', 'impulsive')",-0.6682373,-0.59666246,-0.6149462,-0.5683722,0.046574
76,1.2178453,1.3625088,"('anxious', 'daring')",-0.4993803,-0.35477772,0.3592325,0.5038655,0.144633
77,0.60893875,0.7136953,"('unmotivated', 'motivated')",-0.9681381,-0.8593414,-0.1795997,-0.072823,0.1067767
78,-0.8756734,-0.7597317,"('nonresilient', 'resilient')",-0.21924214,-0.22265494,-0.5474578,-0.4911933,0.0562645
