,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.34941593,-0.48674336,"('unsociable', 'sociable')",0.7436471,0.6831089,-0.4068222,-0.522164,-0.004197,-0.1085995,-0.1044025
1,-1.074147,-1.1279265,"('unfriendly', 'friendly')",-0.8020397,-1.0463727,1.642941,1.4723889,-0.0777485,-0.2339701,-0.1562216
2,1.3492597,1.3341519,"('unlikable', 'likable')",0.62160474,0.639401,0.5645277,0.63686156,0.8451308,0.8701382,0.0250074
3,0.04997374,0.14083931,"('repellent', 'pleasant')",0.03905576,0.12660754,0.5749702,0.6687031,0.2213332,0.31205,0.0907168
4,-0.93616617,-0.9699447,"('disliked', 'liked')",-0.61551714,-0.6277452,-6.3930345,-6.402736,-2.6482393,-2.6668088,-0.0185695
5,-1.7288042,-1.7065672,"('distant', 'outgoing')",-1.497891,-1.5316232,-0.30791128,-0.3498025,-1.1782022,-1.1959976,-0.0177954
6,-1.8891693,-1.7918359,"('distant', 'open')",-1.4503183,-1.4837403,0.15777873,0.12328694,-1.0605696,-1.0507631,0.0098065
7,-0.11865283,-0.02131993,"('insensitive', 'sensitive')",-0.11955272,-0.0025422238,0.5253588,0.63595235,0.0957177,0.2040301,0.1083124
8,-0.8466868,-0.84832627,"('unaffectionate', 'affectionate')",-1.7140244,-1.8199055,0.93114394,0.7951694,-0.543189,-0.6243541,-0.0811651
9,-1.3548406,-1.3536713,"('unaffectionate', 'caring')",-1.4265146,-1.5331076,0.9274052,0.86812717,-0.6179834,-0.6728839,-0.0549005
10,-0.48556396,-0.4574899,"('unsympathetic', 'sympathetic')",-0.7389411,-0.7276098,-0.44322193,-0.4119792,-0.555909,-0.5323596,0.0235494
11,-0.113762215,-0.0990187,"('unhelpful', 'helpful')",0.8534993,0.89953053,1.375127,1.5555847,0.7049547,0.7853655,0.0804108
12,-0.2533509,-0.11994976,"('unsupportive', 'supportive')",0.02043429,0.13737902,-1.9596537,-1.8720546,-0.7308568,-0.6182084,0.1126484
13,0.28691727,0.23609819,"('impolite', 'polite')",0.52489394,0.57638794,-0.4576738,-0.44196615,0.1180458,0.1235067,0.0054609
14,1.0970073,1.0539657,"('antisocial', 'social')",1.6458675,1.6867956,-0.24755292,-0.28633887,0.8317739,0.8181408,-0.0136331
15,-0.18248165,-0.25470996,"('boring', 'funny')",0.21038088,0.15970406,0.60081095,0.5895419,0.2095701,0.1648453,-0.0447248
16,-0.9389553,-0.990857,"('unpopular', 'popular')",-0.9793609,-0.97928107,0.26128596,0.32360378,-0.5523434,-0.5488448,0.0034986
17,-0.4531152,-0.38855013,"('nasty', 'nice')",-0.7400395,-0.67397064,-0.32870454,-0.28021997,-0.5072864,-0.4475803,0.0597061
18,-0.18507275,-0.09092614,"('disagreeable', 'welcoming')",-0.35653985,-0.3037647,-0.26968312,-0.25570297,-0.2704319,-0.2167979,0.053634
19,-1.6415626,-1.6034274,"('inhospitable', 'hospitable')",-1.5459414,-1.5590001,-0.23167983,-0.13266635,-1.1397279,-1.0983646,0.0413633
20,0.04468371,0.09272717,"('rough', 'thoughtful')",0.32801658,0.37038416,0.89529085,0.83613974,0.4226637,0.4330837,0.01042
21,0.8025723,0.71830034,"('immoral', 'moral')",1.0030334,1.0109701,-0.54742306,-0.48420754,0.4193942,0.415021,-0.0043732
22,0.7117072,0.7244362,"('untrustworthy', 'trustworthy')",0.32182646,0.32790938,-0.4509621,-0.4714139,0.1941905,0.1936439,-0.0005466
23,-0.025110262,-0.015024496,"('insincere', 'sincere')",-0.0028163511,-0.02629769,5.2458982,5.250718,1.7393239,1.7364653,-0.0028586
24,0.35103875,0.35477492,"('dishonest', 'honest')",-0.77612925,-0.79275656,0.61707664,0.58271766,0.0639954,0.0482453,-0.0157501
25,-0.06841314,-0.08893641,"('egoistic', 'altruistic')",-0.42282364,-0.47246197,1.6508148,1.5332079,0.386526,0.3239365,-0.0625895
26,0.26374942,0.2130237,"('hardhearted', 'benevolent')",0.122521035,-0.03961438,1.6204616,1.4775476,0.6689107,0.550319,-0.1185917
27,-0.70351577,-0.5641896,"('hardhearted', 'softhearted')",-0.34076932,-0.30967933,1.3427025,1.2543854,0.0994725,0.1268388,0.0273663
28,-0.16043082,-0.30353275,"('disloyal', 'loyal')",-0.154803,-0.25368342,0.87915486,0.76859444,0.1879737,0.0704594,-0.1175143
29,-0.5933018,-0.62188053,"('unfair', 'fair')",-1.0144513,-1.0535473,-0.44609284,-0.5880886,-0.6846153,-0.7545055,-0.0698902
30,0.5062808,0.47240064,"('intolerant', 'tolerant')",0.91396123,0.88094825,0.9649531,0.9840612,0.7950651,0.7791367,-0.0159284
31,-1.7683512,-1.7116773,"('evil', 'good')",-1.5239936,-1.5877645,-0.69235593,-0.79529935,-1.3282336,-1.3649138,-0.0366802
32,0.30336115,0.207212,"('unkind', 'kind')",0.7484019,0.6805576,0.761652,0.62494767,0.6044717,0.5042391,-0.1002326
33,-0.31180727,-0.27434573,"('wrong', 'right')",-0.39344913,-0.41704676,-0.29258317,-0.4259757,-0.3326132,-0.3724561,-0.0398429
