,constellation_male,constellation_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.052396834,0.03068237,"('unsociable', 'sociable')",-0.3239169,-0.45408732,0.27367836,0.15080215,-0.72438306,-0.8245552,-0.2067546,-0.2742895,-0.0675349
1,-0.36852893,-0.56432134,"('unfriendly', 'friendly')",0.29706538,0.14675224,-0.58742994,-0.7321444,1.8293123,1.7106024,0.2926047,0.1402222,-0.1523825
2,0.35814807,0.3281985,"('unlikable', 'likable')",1.1768259,1.1794949,1.542501,1.466116,0.57545257,0.67091846,0.9132319,0.9111819,-0.00205
3,-0.31564677,-0.047594976,"('repellent', 'pleasant')",-0.6719694,-0.5492954,0.7752017,0.88769263,0.10774747,0.16282311,-0.0261668,0.1134063,0.1395731
4,-1.4211323,-1.6509145,"('disliked', 'liked')",0.6643921,0.5039431,0.0252727,-0.14648516,-6.387489,-6.3520355,-1.7797391,-1.911373,-0.1316339
5,-1.3864245,-1.6442878,"('distant', 'outgoing')",0.09327253,0.026878431,-1.5303712,-1.5112548,-0.01844705,-0.048665687,-0.7104926,-0.7943324,-0.0838398
6,-1.872315,-2.137499,"('distant', 'open')",-0.35197198,-0.44457966,-1.7374548,-1.7499039,0.5300587,0.47243696,-0.8579208,-0.9648864,-0.1069656
7,0.9109689,1.1186702,"('insensitive', 'sensitive')",0.74927044,0.86317474,-0.066112615,0.07517885,0.7583147,0.8177721,0.5881103,0.718699,0.1305887
8,-0.6729441,-0.8737486,"('unaffectionate', 'affectionate')",-0.47211105,-0.59001994,-0.55931336,-0.65445125,0.8220914,0.71342564,-0.2205693,-0.3511986,-0.1306293
9,0.21859354,0.14915136,"('unaffectionate', 'caring')",0.3789735,0.29115835,-0.36921653,-0.4005742,1.2909293,1.2422708,0.37982,0.3205016,-0.0593184
10,0.774511,1.1460873,"('unsympathetic', 'sympathetic')",-0.680508,-0.63482404,-0.4350057,-0.36655822,-0.44691914,-0.45075735,-0.1969805,-0.0765131,0.1204674
