,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.060370672,-0.3118984,"('unsociable', 'sociable')",0.8820481,0.7805189,-1.5163788,-1.6654329,-0.59439987,-0.7178186,-0.3222753,-0.4786578,-0.1563825
1,0.21902098,0.09310548,"('unfriendly', 'friendly')",-0.69701207,-0.8536243,-1.3449087,-1.4138769,1.9391243,1.725032,0.0290561,-0.1123409,-0.141397
2,0.6283813,0.6990734,"('unlikable', 'likable')",0.5796462,0.6155481,0.7166159,0.7601685,0.33442998,0.36096177,0.5647684,0.6089379,0.0441695
3,-0.414973,-0.40245235,"('repellent', 'pleasant')",-0.41331053,-0.38518542,-0.2608359,-0.3009017,-0.17365696,-0.11356646,-0.3156941,-0.3005265,0.0151676
4,-0.917526,-0.95077235,"('disliked', 'liked')",-1.3180419,-1.3626108,-0.11249692,-0.10966246,-6.1655803,-6.2213335,-2.1284113,-2.1610947,-0.0326834
5,-0.020786308,0.10565075,"('distant', 'outgoing')",-1.4805019,-1.441838,-0.208823,-0.13417971,0.34315807,0.27534255,-0.3417383,-0.2987561,0.0429822
6,-0.1350038,0.02631861,"('distant', 'open')",-1.9046757,-1.8400203,-0.05199327,-0.0003094189,0.49292868,0.39898002,-0.399686,-0.3537578,0.0459282
7,0.11583078,0.041187037,"('insensitive', 'sensitive')",0.92601556,0.9520472,-0.721354,-0.756155,0.23246044,0.32748955,0.1382382,0.1411422,0.002904
8,-0.14244632,-0.13141023,"('unaffectionate', 'affectionate')",-0.77135396,-0.8680395,-1.3859072,-1.4223912,0.98263466,0.80084014,-0.3292682,-0.4052502,-0.075982
9,-0.00533804,-0.0282759,"('unaffectionate', 'caring')",-0.048686206,-0.17005347,-1.9139175,-1.9569676,1.380702,1.2367445,-0.1468099,-0.2296381,-0.0828282
10,-0.2807014,-0.44137865,"('unsympathetic', 'sympathetic')",0.7096255,0.6610056,-2.1043627,-2.163593,-0.79260874,-0.7477803,-0.6170118,-0.6729366,-0.0559248
11,0.38023424,0.31299737,"('unhelpful', 'helpful')",0.76604116,0.68647784,-1.3795816,-1.4032791,1.0038152,1.0295919,0.1926273,0.156447,-0.0361803
12,0.88458204,0.8930005,"('unsupportive', 'supportive')",1.0971491,1.1172286,-1.9268067,-1.8492721,-1.8087577,-1.7260758,-0.4384583,-0.3912797,0.0471786
13,0.045806427,-0.096260376,"('impolite', 'polite')",1.2485005,1.1715883,-0.27120426,-0.2864126,-0.56529576,-0.5222595,0.1144517,0.066664,-0.0477877
14,-0.20292127,-0.35255894,"('antisocial', 'social')",1.6620103,1.5884094,-0.452647,-0.5604227,-0.07875407,-0.06863461,0.231922,0.1516983,-0.0802237
15,-0.21690351,-0.22382087,"('boring', 'funny')",-0.4277476,-0.46261397,0.87220174,0.8937384,0.03352826,0.029470012,0.0652697,0.0591934,-0.0060763
16,-0.9874371,-0.9405569,"('unpopular', 'popular')",-1.1432928,-1.0624439,0.32203123,0.25747016,0.35762367,0.32746542,-0.3627687,-0.3545163,0.0082524
17,-0.13917807,-0.059223928,"('nasty', 'nice')",-1.6162493,-1.5665486,-0.81090516,-0.7729145,-0.720156,-0.74811316,-0.8216221,-0.7867,0.0349221
18,-0.3931044,-0.3948503,"('disagreeable', 'welcoming')",-1.2287407,-1.1896508,-0.40830198,-0.32981727,-0.9718316,-1.018059,-0.7504947,-0.7330943,0.0174004
19,-0.4274952,-0.27715993,"('inhospitable', 'hospitable')",-1.5231688,-1.5321646,-0.4269123,-0.41048622,-0.41806,-0.5005017,-0.6989091,-0.6800781,0.018831
20,-0.5319225,-0.49840328,"('rough', 'thoughtful')",-0.031699486,-0.004828144,-0.47738528,-0.5359438,0.9355792,0.94035405,-0.026357,-0.0247053,0.0016517
21,-0.14961885,-0.25700933,"('immoral', 'moral')",0.5738464,0.52964056,-1.1690274,-1.1629862,-1.6042182,-1.4722179,-0.5872545,-0.5906432,-0.0033887
22,-0.38361984,-0.50262666,"('untrustworthy', 'trustworthy')",-0.34326893,-0.41547543,-1.233558,-1.3169577,-1.6745579,-1.7917552,-0.9087512,-1.0067037,-0.0979525
23,0.07108649,-0.0798381,"('insincere', 'sincere')",0.65671873,0.55335295,-1.2345682,-1.3604094,5.4363866,5.293001,1.2324059,1.1015266,-0.1308793
24,0.32542083,0.19528662,"('dishonest', 'honest')",-0.60286844,-0.6932266,-0.8321768,-0.8507772,0.46386957,0.34286427,-0.1614387,-0.2514632,-0.0900245
25,0.21647686,0.28810477,"('egoistic', 'altruistic')",-0.6510399,-0.61140674,0.18473184,0.21867423,1.4006795,1.3369224,0.2877121,0.3080737,0.0203616
26,0.110800505,0.031336892,"('hardhearted', 'benevolent')",0.8723982,0.7935939,0.4532699,0.3729877,1.8492466,1.6907911,0.8214288,0.7221774,-0.0992514
27,-0.227023,-0.11370173,"('hardhearted', 'softhearted')",-0.8178246,-0.80901265,-0.43941265,-0.49926254,0.82220644,0.75183403,-0.1655135,-0.1675357,-0.0020222
28,-0.39888236,-0.52697647,"('disloyal', 'loyal')",-0.4794636,-0.6159223,-1.5367019,-1.6623672,0.7186906,0.56529886,-0.4240893,-0.5599918,-0.1359025
29,0.12448619,0.09981129,"('unfair', 'fair')",-0.19950116,-0.2356858,-0.764704,-0.822322,-0.62988216,-0.79023135,-0.3674003,-0.437107,-0.0697067
30,-0.20203999,-0.32374442,"('intolerant', 'tolerant')",1.4538074,1.361348,-0.7900496,-0.8574383,0.30002892,0.29681787,0.1904367,0.1192458,-0.0711909
31,-0.45770147,-0.34883726,"('evil', 'good')",-1.7775673,-1.7423502,-0.2404086,-0.16859399,-0.2852868,-0.4085553,-0.6902411,-0.6670842,0.0231569
32,0.24486504,0.09282518,"('unkind', 'kind')",0.44898325,0.35735628,-0.49521795,-0.55334866,0.61130536,0.5147108,0.2024839,0.1028859,-0.099598
33,1.1797174,1.1742126,"('wrong', 'right')",0.41364178,0.3794078,0.7130463,0.7364268,0.42250922,0.3750321,0.6822287,0.6662698,-0.0159589
34,-1.0845704,-0.973965,"('mean', 'honorable')",-0.42018864,-0.33180362,-0.10749179,-0.04845877,5.024716,5.0608754,0.8531163,0.926662,0.0735457
35,-0.28155127,-0.15535086,"('corrupt', 'incorrupt')",-3.0500007,-3.0716321,0.88303703,0.8483509,-0.19096003,-0.31956878,-0.6598687,-0.6745502,-0.0146815
36,-0.48255104,-0.43610084,"('hostile', 'amicable')",-2.4623969,-2.6007576,0.41662294,0.3546663,1.0462867,0.7429845,-0.3705096,-0.4848019,-0.1142923
37,-0.1286817,-0.0862309,"('fake', 'genuine')",0.5938221,0.63006634,-0.29491472,-0.22606774,0.3407879,0.37309542,0.1277534,0.1727158,0.0449624
38,-0.13045205,-0.14391443,"('untruthful', 'truthful')",-0.08722434,-0.17438632,-1.2238084,-1.2254736,0.17960654,0.22766952,-0.3154696,-0.3290262,-0.0135566
39,1.3955224,1.4006103,"('exploitative', 'cooperative')",0.6332168,0.6119924,0.34591696,0.39719436,0.10005257,0.07022905,0.6186772,0.6200066,0.0013294
