,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.24909042,0.094403744,"('unsociable', 'sociable')",-0.025310993,-0.2660624,0.1118897,-0.0858293,-0.197719
1,-1.3313955,-1.3300389,"('unfriendly', 'friendly')",1.3496041,1.2129794,0.0091043,-0.0585297,-0.067634
2,0.5310478,0.58483934,"('unlikable', 'likable')",0.5142209,0.5453753,0.5226344,0.5651073,0.0424729
3,-0.28923622,-0.20318817,"('repellent', 'pleasant')",0.7150788,0.6782553,0.2129213,0.2375336,0.0246123
4,-0.6937294,-0.63814837,"('disliked', 'liked')",-6.6640496,-6.586752,-3.6788895,-3.6124501,0.0664394
5,-1.3519205,-1.2688011,"('distant', 'outgoing')",-0.47041166,-0.41308033,-0.9111661,-0.8409407,0.0702254
6,-1.8560714,-1.7329957,"('distant', 'open')",-0.6726647,-0.63542205,-1.2643681,-1.1842089,0.0801592
7,0.21678035,0.28909183,"('insensitive', 'sensitive')",-0.020185962,-0.008726494,0.0982972,0.1401827,0.0418855
8,-1.1701756,-1.1663929,"('unaffectionate', 'affectionate')",0.60069066,0.60854006,-0.2847424,-0.2789264,0.005816
9,-0.6966105,-0.67275596,"('unaffectionate', 'caring')",1.1837159,1.2077699,0.2435527,0.267507,0.0239543
10,-0.15460157,-0.19786106,"('unsympathetic', 'sympathetic')",-0.6723462,-0.7175541,-0.4134739,-0.4577076,-0.0442337
11,0.71451783,0.7059296,"('unhelpful', 'helpful')",1.7146131,1.8046378,1.2145655,1.2552837,0.0407182
12,-0.120749444,-0.06918052,"('unsupportive', 'supportive')",-2.2591329,-2.2705882,-1.1899412,-1.1698843,0.0200569
13,0.04111404,-0.09477548,"('impolite', 'polite')",-0.796088,-0.8972857,-0.377487,-0.4960306,-0.1185436
14,1.4105173,1.3667532,"('antisocial', 'social')",-0.047227453,-0.22146694,0.6816449,0.5726432,-0.1090017
15,0.17874865,0.13825786,"('boring', 'funny')",0.058408067,0.06976075,0.1185784,0.1040093,-0.0145691
16,-0.99754214,-0.8989253,"('unpopular', 'popular')",0.7180233,0.661427,-0.1397594,-0.1187491,0.0210103
17,-0.5159318,-0.43743068,"('nasty', 'nice')",-0.43265072,-0.40115288,-0.4742913,-0.4192918,0.0549995
18,-0.34527463,-0.34539917,"('disagreeable', 'welcoming')",-0.55142504,-0.6835846,-0.4483498,-0.5144919,-0.0661421
19,-1.2499993,-1.2035167,"('inhospitable', 'hospitable')",-0.6609682,-0.52351743,-0.9554837,-0.863517,0.0919667
20,0.94236386,0.9379162,"('rough', 'thoughtful')",1.0171992,0.98278487,0.9797815,0.9603505,-0.019431
21,1.4867641,1.4079021,"('immoral', 'moral')",-0.24267237,-0.27251926,0.6220459,0.5676914,-0.0543545
22,0.61366177,0.55441654,"('untrustworthy', 'trustworthy')",-1.0800871,-1.109416,-0.2332126,-0.2774997,-0.0442871
23,0.5941548,0.5813609,"('insincere', 'sincere')",5.8488836,5.7448378,3.2215192,3.1630993,-0.0584199
24,0.21947871,0.21376604,"('dishonest', 'honest')",0.39289665,0.42112204,0.3061877,0.317444,0.0112563
25,-0.80899405,-0.825545,"('egoistic', 'altruistic')",1.1088251,1.028298,0.1499155,0.1013765,-0.048539
26,-0.04279393,-0.1424963,"('hardhearted', 'benevolent')",1.4843048,1.3802631,0.7207555,0.6188834,-0.1018721
27,-0.85799795,-0.8103631,"('hardhearted', 'softhearted')",0.79319775,0.70779437,-0.0324001,-0.0512844,-0.0188843
28,0.66693103,0.6526603,"('disloyal', 'loyal')",1.3663625,1.3188546,1.0166467,0.9857575,-0.0308892
29,0.5654371,0.6385983,"('unfair', 'fair')",-0.32675087,-0.4070401,0.1193431,0.1157791,-0.003564
30,1.3111056,1.2576628,"('intolerant', 'tolerant')",1.0919507,1.0702647,1.2015281,1.1639638,-0.0375643
31,-1.6958816,-1.5775465,"('evil', 'good')",-0.8947842,-0.938326,-1.2953329,-1.2579362,0.0373967
32,0.52572155,0.46759215,"('unkind', 'kind')",0.8767834,0.70236397,0.7012525,0.584978,-0.1162745
33,-0.15155536,-0.17853144,"('wrong', 'right')",-0.6728687,-0.6849873,-0.412212,-0.4317594,-0.0195474
34,-0.03803158,0.046342663,"('mean', 'honorable')",5.7264338,5.86992,2.8442011,2.9581313,0.1139302
35,-0.78676057,-0.727942,"('corrupt', 'incorrupt')",-0.57583266,-0.52328545,-0.6812966,-0.6256137,0.0556829
36,-1.2414776,-1.1974562,"('hostile', 'amicable')",0.014059779,-0.035095967,-0.6137089,-0.6162761,-0.0025672
37,0.06755516,0.1257945,"('fake', 'genuine')",-0.32775998,-0.28099567,-0.1301024,-0.0776006,0.0525018
38,-0.22741313,-0.16982359,"('untruthful', 'truthful')",-0.036313657,0.094662525,-0.1318634,-0.0375805,0.0942829
39,1.8774791,1.829477,"('exploitative', 'cooperative')",-0.08696738,-0.059604257,0.8952559,0.8849363,-0.0103196
40,-0.28514993,-0.17660983,"('stingy', 'generous')",-2.1806526,-2.2712078,-1.2329013,-1.2239088,0.0089925
41,0.3497616,0.34580395,"('unforgiving', 'forgiving')",0.011344928,-0.09703574,0.1805533,0.1243841,-0.0561692
42,0.7352112,0.82483184,"('unreliable', 'reliable')",-3.499322,-3.4545681,-1.3820554,-1.3148682,0.0671872
43,0.3327779,0.33218223,"('irresponsible', 'responsible')",0.15269189,0.105981335,0.2427349,0.2190818,-0.0236531
44,0.053055573,0.04063588,"('prejudiced', 'unprejudiced')",-1.6284413,-1.6481444,-0.7876929,-0.8037543,-0.0160614
45,0.09436179,0.15941192,"('incompetent', 'competent')",0.1300582,0.08133803,0.11221,0.120375,0.008165
46,-0.07372556,-0.11568711,"('uncompetitive', 'competitive')",-0.925516,-0.9293562,-0.4996208,-0.5225217,-0.0229009
47,0.14307015,0.18770342,"('stupid', 'smart')",5.439949,5.537837,2.7915096,2.8627703,0.0712607
48,1.0772649,0.9962046,"('unintelligent', 'intelligent')",1.4311172,1.3836522,1.254191,1.1899284,-0.0642626
49,1.4018592,1.4161785,"('unable', 'able')",0.61544484,0.7187181,1.008652,1.0674483,0.0587963
50,0.8443393,0.93799675,"('clumsy', 'skillful')",0.2702287,0.27018845,0.557284,0.6040926,0.0468086
51,0.10134958,0.0038658753,"('uneducated', 'educated')",0.21015593,0.15870668,0.1557527,0.0812863,-0.0744664
52,-0.85741794,-0.8518182,"('irrational', 'rational')",0.06402733,0.036831915,-0.3966953,-0.4074931,-0.0107978
53,-1.1924281,-1.1365695,"('uncreative', 'creative')",0.5166203,0.44391432,-0.3379039,-0.3463276,-0.0084237
54,-0.061823033,-0.11281887,"('incapable', 'capable')",0.9309089,1.0401298,0.434543,0.4636555,0.0291125
55,0.9676112,0.8793704,"('incompetent', 'clever')",0.39530137,0.30734304,0.6814563,0.5933567,-0.0880996
56,1.2504714,1.1748053,"('impractical', 'practical')",-0.19618638,-0.22328787,0.5271425,0.4757587,-0.0513838
57,-0.44206133,-0.47543672,"('unimaginative', 'imaginative')",-3.1380794,-3.1590312,-1.7900704,-1.8172339,-0.0271635
58,0.1034875,0.09419216,"('undiscriminating', 'discriminating')",0.21730438,0.20407836,0.1603959,0.1491353,-0.0112606
59,0.52163935,0.60211015,"('foolish', 'wise')",0.34345052,0.4662349,0.4325449,0.5341725,0.1016276
60,1.9898022,1.9526216,"('inefficient', 'efficient')",0.1941289,0.17449963,1.0919656,1.0635606,-0.028405
61,0.2990299,0.21477178,"('illogical', 'logical')",0.39035487,0.20061532,0.3446924,0.2076935,-0.1369989
62,1.2017831,1.289686,"('incompetent', 'brilliant')",0.81192255,0.94237196,1.0068529,1.116029,0.1091761
63,0.18193382,0.23483653,"('unperceptive', 'insightful')",0.57205886,0.623715,0.3769963,0.4292758,0.0522795
64,0.31640056,0.21622296,"('shy', 'confident')",-6.546212,-6.5479994,-3.1149058,-3.1658883,-0.0509825
65,1.4349792,1.3209649,"('insecure', 'secure')",-0.2509429,-0.29247743,0.5920181,0.5142437,-0.0777744
66,-1.7444812,-1.6602606,"('inactive', 'active')",-0.3143062,-0.2640034,-1.0293937,-0.962132,0.0672617
67,0.85801154,0.75984997,"('doubtful', 'determined')",-0.4596648,-0.5210241,0.1991734,0.1194129,-0.0797605
68,0.34291723,0.3080952,"('dependent', 'independent')",-0.4125499,-0.4120987,-0.0348163,-0.0520018,-0.0171855
69,0.01646892,0.101575315,"('lazy', 'industrious')",-0.50253767,-0.46241605,-0.2430344,-0.1804204,0.062614
