,carefusion_male,carefusion_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.27742362,0.34669405,"('unsociable', 'sociable')",0.010435287,-0.09967941,0.1439295,0.1235073,-0.0204222
1,0.03753079,0.18506855,"('unfriendly', 'friendly')",1.4611565,1.4001548,0.7493436,0.7926117,0.0432681
2,0.71491545,0.752603,"('unlikable', 'likable')",0.5834779,0.5725758,0.6491967,0.6625894,0.0133927
3,-0.61606073,-0.40252048,"('repellent', 'pleasant')",0.685028,0.69777143,0.0344836,0.1476255,0.1131419
4,-0.16766123,-0.058882985,"('disliked', 'liked')",-7.3090534,-7.391538,-3.7383573,-3.7252107,0.0131466
5,0.4615806,0.4967115,"('distant', 'outgoing')",-0.46437606,-0.47965726,-0.0013977,0.0085271,0.0099248
6,0.106217526,0.21368039,"('distant', 'open')",-0.36819288,-0.38945812,-0.1309877,-0.0878889,0.0430988
7,0.15640678,0.2295058,"('insensitive', 'sensitive')",0.34002644,0.39566287,0.2482166,0.3125843,0.0643677
8,0.017728597,0.021173874,"('unaffectionate', 'affectionate')",0.7668843,0.7543243,0.3923064,0.3877491,-0.0045573
9,1.6674335,1.7239301,"('unaffectionate', 'caring')",1.2330514,1.2699745,1.4502425,1.4969523,0.0467098
10,-0.051477715,0.12919417,"('unsympathetic', 'sympathetic')",-0.3810801,-0.340221,-0.2162789,-0.1055134,0.1107655
11,0.9312815,0.95532244,"('unhelpful', 'helpful')",1.660548,1.7735296,1.2959148,1.364426,0.0685112
12,2.3497176,2.615578,"('unsupportive', 'supportive')",-1.8525147,-1.8096625,0.2486014,0.4029577,0.1543563
13,0.59216326,0.5491391,"('impolite', 'polite')",-0.95079184,-0.94628,-0.1793143,-0.1985705,-0.0192562
14,0.14904964,0.20957373,"('antisocial', 'social')",-0.13415973,-0.22286145,0.007445,-0.0066439,-0.0140889
15,0.43661025,0.28563812,"('boring', 'funny')",-0.20094138,-0.19578317,0.1178344,0.0449275,-0.0729069
16,-0.95676714,-0.8541378,"('unpopular', 'popular')",0.06686543,0.07030001,-0.4449508,-0.3919189,0.0530319
17,0.18854855,0.28494573,"('nasty', 'nice')",-0.35901794,-0.2954578,-0.0852347,-0.005256,0.0799787
18,0.35986608,0.44848883,"('disagreeable', 'welcoming')",-0.23470598,-0.3212509,0.06258,0.063619,0.001039
19,-0.5716013,-0.5154913,"('inhospitable', 'hospitable')",-0.4023651,-0.3351639,-0.4869832,-0.4253276,0.0616556
20,-0.61265206,-0.6096651,"('rough', 'thoughtful')",0.85421133,0.8326687,0.1207796,0.1115018,-0.0092778
21,0.81607205,0.8872046,"('immoral', 'moral')",-0.19678679,-0.17039694,0.3096426,0.3584038,0.0487612
22,0.06298516,0.15737614,"('untrustworthy', 'trustworthy')",-0.7164737,-0.76537275,-0.3267443,-0.3039983,0.022746
23,0.98672074,1.0668489,"('insincere', 'sincere')",6.0862045,6.1258435,3.5364625,3.5963461,0.0598836
24,0.51592696,0.49926373,"('dishonest', 'honest')",0.60605013,0.5875181,0.5609885,0.5433909,-0.0175976
25,0.11523479,0.1058934,"('egoistic', 'altruistic')",1.7304931,1.6995755,0.922864,0.9027345,-0.0201295
26,0.71157265,0.7360538,"('hardhearted', 'benevolent')",1.7540138,1.7437227,1.2327932,1.2398882,0.007095
27,1.3911693,1.3360656,"('hardhearted', 'softhearted')",1.6115463,1.5243301,1.5013578,1.430198,-0.0711598
28,-0.11755657,-0.104284056,"('disloyal', 'loyal')",0.9443944,0.93025976,0.4134189,0.4129879,-0.000431
29,-0.24172401,-0.24052241,"('unfair', 'fair')",-0.2099302,-0.36295858,-0.2258271,-0.3017405,-0.0759134
30,0.5215227,0.61204934,"('intolerant', 'tolerant')",0.68259716,0.63170993,0.60206,0.6218796,0.0198196
31,-0.795108,-0.6174584,"('evil', 'good')",-0.73922145,-0.8075819,-0.7671647,-0.7125201,0.0546446
32,1.9277678,1.8710436,"('unkind', 'kind')",1.1284876,1.0829178,1.5281277,1.4769807,-0.051147
33,1.2192175,1.182347,"('wrong', 'right')",-0.5391336,-0.6023692,0.340042,0.2899889,-0.0500531
34,0.061955854,0.22667143,"('mean', 'honorable')",5.617258,5.816698,2.839607,3.0216846,0.1820776
35,-0.7515136,-0.8693181,"('corrupt', 'incorrupt')",-0.1188459,-0.14099805,-0.4351797,-0.5051581,-0.0699784
36,-1.1757977,-1.062784,"('hostile', 'amicable')",-0.19564167,-0.27062738,-0.6857197,-0.6667057,0.019014
37,0.20321359,0.2502611,"('fake', 'genuine')",0.030368075,0.03620334,0.1167908,0.1432322,0.0264414
38,0.46013194,0.59355706,"('untruthful', 'truthful')",-0.26960626,-0.1567217,0.0952628,0.2184177,0.1231549
39,1.0428241,1.0139691,"('exploitative', 'cooperative')",0.37777925,0.40605184,0.7103017,0.7100105,-0.0002912
40,1.0186912,1.1320512,"('stingy', 'generous')",-1.820972,-1.9223161,-0.4011404,-0.3951324,0.006008
41,1.4780432,1.7039334,"('unforgiving', 'forgiving')",0.1813996,0.12433548,0.8297214,0.9141344,0.084413
42,1.0202148,1.1637379,"('unreliable', 'reliable')",-3.4522161,-3.4468675,-1.2160007,-1.1415648,0.0744359
43,1.037347,1.1969963,"('irresponsible', 'responsible')",0.38350904,0.40124136,0.710428,0.7991189,0.0886909
44,-0.2825243,-0.37173045,"('prejudiced', 'unprejudiced')",-1.2256391,-1.2880298,-0.7540817,-0.8298801,-0.0757984
45,-0.04312122,0.364805,"('incompetent', 'competent')",-0.07351142,-0.07414679,-0.0583163,0.1453291,0.2036454
46,-0.3456168,-0.10388571,"('uncompetitive', 'competitive')",-1.0853027,-1.0846786,-0.7154598,-0.5942822,0.1211776
47,0.53420824,0.5716694,"('stupid', 'smart')",5.7414927,5.8553896,3.1378505,3.2135296,0.0756791
48,0.43087545,0.48518533,"('unintelligent', 'intelligent')",0.864267,0.91675407,0.6475712,0.7009697,0.0533985
49,0.4069474,0.4804903,"('unable', 'able')",-0.023111504,0.07717929,0.191918,0.2788348,0.0869168
50,0.08121616,0.08102338,"('clumsy', 'skillful')",-0.078796126,-0.08007735,0.00121,0.000473,-0.000737
51,-0.4429604,-0.49854863,"('uneducated', 'educated')",0.14274825,0.07991324,-0.1501061,-0.2093177,-0.0592116
52,-0.21622834,-0.42841148,"('irrational', 'rational')",0.113806166,-0.002462952,-0.0512111,-0.2154372,-0.1642261
53,-1.4763906,-1.434692,"('uncreative', 'creative')",0.15776095,0.11387317,-0.6593148,-0.6604095,-0.0010947
54,-0.27596873,-0.32763642,"('incapable', 'capable')",0.6871879,0.7355093,0.2056096,0.2039364,-0.0016732
55,-0.40739754,-0.22803831,"('incompetent', 'clever')",0.3400206,0.3136815,-0.0336885,0.0428216,0.0765101
56,1.094433,1.219905,"('impractical', 'practical')",-0.8038948,-0.74637115,0.1452691,0.2367669,0.0914978
57,-0.41700175,-0.20846903,"('unimaginative', 'imaginative')",-3.4509008,-3.463229,-1.9339513,-1.835849,0.0981023
58,-1.0685893,-0.9324639,"('undiscriminating', 'discriminating')",-0.19268566,-0.24680412,-0.6306375,-0.589634,0.0410035
59,0.7606506,0.65415746,"('foolish', 'wise')",0.29383755,0.33654204,0.5272441,0.4953498,-0.0318943
60,1.0669562,1.1753699,"('inefficient', 'efficient')",-0.019574214,0.08787513,0.523691,0.6316225,0.1079315
61,0.07604171,0.006689485,"('illogical', 'logical')",0.6708626,0.51922435,0.3734522,0.2629569,-0.1104953
62,0.7328554,0.9163137,"('incompetent', 'brilliant')",0.13717854,0.21783541,0.435017,0.5670745,0.1320575
63,0.50492424,0.7086603,"('unperceptive', 'insightful')",0.44833753,0.52645254,0.4766309,0.6175565,0.1409256
64,0.3676327,0.3038705,"('shy', 'confident')",-6.700743,-6.7904687,-3.1665552,-3.243299,-0.0767438
65,-0.41480204,-0.6041511,"('insecure', 'secure')",-0.04328176,-0.027964668,-0.2290419,-0.3160579,-0.087016
66,-0.86506385,-0.96954775,"('inactive', 'active')",0.41807008,0.43833846,-0.2234969,-0.2656046,-0.0421077
67,0.60435617,0.55314904,"('doubtful', 'determined')",-0.4770198,-0.49232826,0.0636682,0.0304104,-0.0332578
68,-0.93737227,-1.0373349,"('dependent', 'independent')",-0.8167254,-0.8409018,-0.8770489,-0.9391184,-0.0620695
69,1.2128284,1.1223233,"('lazy', 'industrious')",-0.36420682,-0.3765848,0.4243108,0.3728693,-0.0514415
70,-0.11711476,-0.019009005,"('lethargic', 'energetic')",-0.017282821,-0.018196575,-0.0671988,-0.0186028,0.048596
71,1.2925394,1.4234749,"('diffident', 'self-confident')",0.60258734,0.63613814,0.9475634,1.0298065,0.0822431
72,0.00068036467,-0.06278074,"('unambitious', 'ambitious')",-0.53836405,-0.48344228,-0.2688418,-0.2731115,-0.0042697
73,0.039302044,-0.039995275,"('helpless', 'self-reliant')",-3.56894,-3.624033,-1.7648189,-1.8320141,-0.0671952
74,0.19182609,0.38110104,"('undedicated', 'dedicated')",-0.38488096,-0.42567998,-0.0965274,-0.0222895,0.0742379
75,-0.6837897,-0.5822015,"('meek', 'impulsive')",-0.9861384,-0.9142182,-0.834964,-0.7482098,0.0867542
76,-0.39307162,-0.35329068,"('anxious', 'daring')",-0.48010048,-0.42636332,-0.4365861,-0.389827,0.0467591
77,0.10257378,0.24478263,"('unmotivated', 'motivated')",-1.2538154,-1.1018515,-0.5756208,-0.4285344,0.1470864
78,1.0087229,1.2479329,"('nonresilient', 'resilient')",0.2226595,0.32371828,0.6156912,0.7858256,0.1701344
79,-0.6822049,-0.63677305,"('wavering', 'unwavering')",-0.3914529,-0.28286627,-0.5368289,-0.4598197,0.0770092
80,0.22647247,0.16673951,"('dominated', 'dominating')",-0.7915939,-0.6771406,-0.2825607,-0.2552005,0.0273602
81,0.5739608,0.5304304,"('submissive', 'aggressive')",-0.7141623,-0.61803436,-0.0701008,-0.043802,0.0262988
82,-1.0215297,-0.9314804,"('poor', 'rich')",6.1304817,6.216848,2.554476,2.6426837,0.0882077
83,-0.12634301,-0.042246494,"('powerless', 'powerful')",-1.2421755,-1.2486956,-0.6842592,-0.645471,0.0387882
84,0.25464672,0.10574231,"('inferior', 'superior')",0.84135866,0.8006457,0.5480027,0.453194,-0.0948087
85,0.3921905,0.36856928,"('insignificant', 'prestigious')",0.119995266,0.0989462,0.2560929,0.2337577,-0.0223352
86,-0.33826965,-0.17715696,"('uninfluential', 'influential')",-0.30226517,-0.3779836,-0.3202674,-0.2775703,0.0426971
87,-0.25865588,-0.30624264,"('unsuccessful', 'successful')",0.5030356,0.5399817,0.1221899,0.1168695,-0.0053204
88,-0.53167063,-0.567108,"('low', 'eminent')",-0.35970414,-0.35230798,-0.4456874,-0.459708,-0.0140206
