,starbucks_male,starbucks_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.35981205,0.41552964,"('unsociable', 'sociable')",-0.24767874,-0.31183258,0.0560667,0.0518485,-0.0042182
1,1.4704518,1.6001104,"('unfriendly', 'friendly')",1.6577667,1.5344331,1.5641093,1.5672717,0.0031624
2,-0.6718051,-0.65554625,"('unlikable', 'likable')",0.014298094,0.0779644,-0.3287535,-0.2887909,0.0399626
3,-0.8038401,-0.650223,"('repellent', 'pleasant')",0.6262935,0.720729,-0.0887733,0.035253,0.1240263
4,0.28574935,0.37578422,"('disliked', 'liked')",-7.45465,-7.6822605,-3.5844502,-3.6532381,-0.0687879
5,1.3199756,1.2759627,"('distant', 'outgoing')",-0.42940137,-0.5264867,0.4452871,0.374738,-0.0705491
6,0.942919,0.9963112,"('distant', 'open')",-0.010095581,-0.08421921,0.4664117,0.456046,-0.0103657
7,0.53983176,0.6800711,"('insensitive', 'sensitive')",0.2611875,0.3549666,0.4005096,0.5175189,0.1170093
8,0.44242394,0.38813123,"('unaffectionate', 'affectionate')",0.5956593,0.57655895,0.5190417,0.4823451,-0.0366966
9,1.2894157,1.3076822,"('unaffectionate', 'caring')",1.0734143,1.1477156,1.1814151,1.2276988,0.0462837
10,-0.26117015,-0.10825454,"('unsympathetic', 'sympathetic')",-0.5212539,-0.41837856,-0.391212,-0.2633165,0.1278955
11,-0.4206535,-0.45067132,"('unhelpful', 'helpful')",1.523827,1.6171905,0.5515867,0.5832596,0.0316729
12,1.4235685,1.5207298,"('unsupportive', 'supportive')",-2.2415228,-2.2255845,-0.4089772,-0.3524274,0.0565498
13,0.41200367,0.3757042,"('impolite', 'polite')",-0.86973643,-0.7745445,-0.2288664,-0.1994201,0.0294463
14,0.16204105,0.12095844,"('antisocial', 'social')",-0.6993217,-0.65511537,-0.2686403,-0.2670785,0.0015618
15,-0.10787707,-0.23825938,"('boring', 'funny')",-0.4626649,-0.46139136,-0.285271,-0.3498254,-0.0645544
16,-0.8248279,-0.80061114,"('unpopular', 'popular')",0.17312387,0.07963751,-0.325852,-0.3604868,-0.0346348
17,-0.4971117,-0.45197892,"('nasty', 'nice')",-0.8756693,-0.7964767,-0.6863905,-0.6242278,0.0621627
18,-0.56325483,-0.4831496,"('disagreeable', 'welcoming')",-0.47147134,-0.50118464,-0.5173631,-0.4921671,0.025196
19,0.18132858,0.25295877,"('inhospitable', 'hospitable')",-0.69857395,-0.69345737,-0.2586227,-0.2202493,0.0383734
20,0.9795571,1.0179644,"('rough', 'thoughtful')",1.2572055,1.2512823,1.1183813,1.1346233,0.016242
21,0.48419258,0.51627463,"('immoral', 'moral')",-0.6797298,-0.60954684,-0.0977686,-0.0466361,0.0511325
22,0.027099865,0.029954832,"('untrustworthy', 'trustworthy')",-1.3571991,-1.3583425,-0.6650496,-0.6641939,0.0008557
23,0.52295876,0.62835604,"('insincere', 'sincere')",6.2334256,6.3804517,3.3781922,3.5044038,0.1262116
24,0.98788315,1.0020592,"('dishonest', 'honest')",0.983344,1.0732819,0.9856136,1.0376706,0.052057
25,0.54392976,0.5141682,"('egoistic', 'altruistic')",1.2693384,1.192519,0.9066341,0.8533436,-0.0532905
26,1.9246796,1.9262992,"('hardhearted', 'benevolent')",1.5185735,1.420413,1.7216265,1.6733561,-0.0482704
27,0.6455765,0.5318043,"('hardhearted', 'softhearted')",1.2555285,1.1957268,0.9505525,0.8637655,-0.086787
28,0.30234796,0.3343655,"('disloyal', 'loyal')",1.214569,1.2367359,0.7584585,0.7855507,0.0270922
29,-0.31302282,-0.3010272,"('unfair', 'fair')",-0.5044907,-0.6249769,-0.4087567,-0.463002,-0.0542453
30,0.5154201,0.6450838,"('intolerant', 'tolerant')",0.4053703,0.46872956,0.4603952,0.5569067,0.0965115
31,-0.6363182,-0.47974488,"('evil', 'good')",-0.9592733,-1.0467336,-0.7977958,-0.7632393,0.0345565
32,0.69326967,0.6146568,"('unkind', 'kind')",0.6760602,0.6761121,0.684665,0.6453844,-0.0392806
33,0.671097,0.59226984,"('wrong', 'right')",-0.5376639,-0.5587472,0.0667166,0.0167613,-0.0499553
34,0.24345446,0.46657744,"('mean', 'honorable')",5.882372,6.0000772,3.0629132,3.2333274,0.1704142
35,-0.57211846,-0.6644599,"('corrupt', 'incorrupt')",-0.32699057,-0.40733296,-0.4495545,-0.5358964,-0.0863419
36,-0.26070598,-0.071701564,"('hostile', 'amicable')",0.10581089,0.018104509,-0.0774475,-0.0267985,0.050649
37,0.6482856,0.72709876,"('fake', 'genuine')",0.30514345,0.35924914,0.4767146,0.543174,0.0664594
