,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.393959,-1.4567955,"('unsociable', 'sociable')",-0.32460964,-0.21328163,-0.26691884,-0.21724951,-0.6618292,-0.6291089,0.0327203
1,-0.78016835,-0.9549261,"('unfriendly', 'friendly')",0.5491932,0.53881216,1.1923528,0.95068526,0.3204592,0.1781904,-0.1422688
2,0.04376784,0.088279575,"('unlikable', 'likable')",0.42671865,0.37195447,0.44345498,0.46715614,0.3046472,0.3091301,0.0044829
3,-1.3591048,-1.2326211,"('repellent', 'pleasant')",-1.4622804,-1.2063006,0.50708854,0.6546636,-0.7714322,-0.5947527,0.1766795
4,0.117437,0.18135315,"('disliked', 'liked')",0.70168686,0.78908587,-7.3198175,-7.4131627,-2.1668979,-2.1475746,0.0193233
5,0.45536503,0.41212127,"('distant', 'outgoing')",1.2228045,1.0195783,-0.36607814,-0.5144286,0.4373638,0.305757,-0.1316068
6,0.15298934,0.17482781,"('distant', 'open')",0.73614705,0.5690504,-0.13355905,-0.36986083,0.2518591,0.1246725,-0.1271866
7,-1.0803558,-1.1526088,"('insensitive', 'sensitive')",-1.0326933,-0.8900719,0.4223919,0.5408044,-0.5635524,-0.5006255,0.0629269
8,-0.7529074,-0.8483888,"('unaffectionate', 'affectionate')",0.65863025,0.4987486,0.33345097,0.14681976,0.0797246,-0.0676068,-0.1473314
9,-0.5673655,-0.5151398,"('unaffectionate', 'caring')",0.70601165,0.6713733,1.1074275,1.0585363,0.4153579,0.4049233,-0.0104346
10,-1.787635,-1.8806857,"('unsympathetic', 'sympathetic')",-1.1104933,-0.9123311,-0.43746734,-0.26373768,-1.1118652,-1.0189182,0.092947
11,-0.8925486,-0.8711797,"('unhelpful', 'helpful')",-0.5395659,-0.60622054,1.9844445,2.169101,0.18411,0.2305669,0.0464569
12,-0.22983572,-0.16362494,"('unsupportive', 'supportive')",0.7443027,0.8988685,-1.9054298,-1.826497,-0.4636543,-0.3637511,0.0999032
