,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7216027,-0.9005535,"('unsociable', 'sociable')",0.4964533,0.2178568,-0.5747276,-0.7086531,-0.2666257,-0.4637833,-0.1971576
1,-0.8851116,-0.7431774,"('unfriendly', 'friendly')",-0.4492165,-0.53884065,2.114222,1.9656997,0.2599647,0.2278939,-0.0320708
2,1.024376,1.1001927,"('unlikable', 'likable')",1.4833189,1.5506023,0.7473122,0.77765834,1.0850024,1.1428178,0.0578154
3,-0.11855613,-0.008034756,"('repellent', 'pleasant')",0.5324339,0.5903474,-0.047683317,0.049051326,0.1220648,0.2104547,0.0883899
4,0.41541356,0.4287624,"('disliked', 'liked')",-0.7354904,-0.79970866,-6.675102,-6.7130475,-2.3317264,-2.3613313,-0.0296049
5,-0.44841233,-0.34236205,"('distant', 'outgoing')",-0.94720405,-0.8765895,0.04459258,0.027565055,-0.4503413,-0.3971288,0.0532125
6,-1.0022198,-0.8286654,"('distant', 'open')",-1.3355008,-1.2048062,0.5904598,0.5671087,-0.5824203,-0.4887877,0.0936326
7,-0.39373037,-0.3407714,"('insensitive', 'sensitive')",-0.531735,-0.5213991,0.8414646,0.8827381,-0.0280003,0.0068559,0.0348562
8,-0.80406237,-0.6674775,"('unaffectionate', 'affectionate')",-1.4931887,-1.532719,1.1532362,0.9988643,-0.3813384,-0.4004441,-0.0191057
9,-0.6294504,-0.49452782,"('unaffectionate', 'caring')",-0.90453154,-0.8943044,1.8376702,1.7610363,0.1012294,0.124068,0.0228386
10,-0.3356396,-0.37007964,"('unsympathetic', 'sympathetic')",-0.2488657,-0.29103574,-0.16826607,-0.16351295,-0.2509238,-0.2748761,-0.0239523
11,-0.43748602,-0.42797047,"('unhelpful', 'helpful')",0.10564103,0.12917969,1.9099207,1.9801474,0.5260252,0.5604522,0.034427
12,-0.2106394,-0.09108499,"('unsupportive', 'supportive')",-0.5290743,-0.39122093,-1.8050272,-1.834347,-0.848247,-0.7722177,0.0760293
13,0.52207917,0.40437856,"('impolite', 'polite')",0.07252394,0.018161047,-0.30381393,-0.25241458,0.0969297,0.0567083,-0.0402214
14,0.88612366,0.7520174,"('antisocial', 'social')",1.4387367,1.2462249,-0.57943064,-0.6716184,0.5818099,0.442208,-0.1396019
15,-0.36209983,-0.43228233,"('boring', 'funny')",0.4529283,0.375508,0.6243165,0.57989246,0.2383817,0.1743727,-0.064009
16,-0.33497626,-0.23854089,"('unpopular', 'popular')",-0.6994888,-0.615489,1.0755484,1.0060341,0.0136944,0.0506681,0.0369737
17,-0.08483501,-0.04618722,"('nasty', 'nice')",-0.0021240003,0.00766474,-0.8044405,-0.7655328,-0.2971332,-0.2680184,0.0291148
18,-0.16257587,-0.059594702,"('disagreeable', 'welcoming')",-0.9669417,-0.9173132,-0.5607141,-0.68918794,-0.5634106,-0.5553653,0.0080453
19,-0.38615298,-0.30766684,"('inhospitable', 'hospitable')",-0.74672496,-0.74420345,0.05741101,0.05790305,-0.358489,-0.3313224,0.0271666
20,-0.1974805,-0.1357675,"('rough', 'thoughtful')",0.8275755,0.823054,0.81372154,0.81337106,0.4812722,0.5002192,0.018947
21,0.45578352,0.36406097,"('immoral', 'moral')",0.25567794,0.22856742,-0.84221107,-0.81373096,-0.0435832,-0.0737009,-0.0301177
22,0.11694169,0.119420156,"('untrustworthy', 'trustworthy')",0.23800932,0.17682287,-1.3106983,-1.2855296,-0.3185824,-0.3297622,-0.0111798
23,-0.29526553,-0.25072664,"('insincere', 'sincere')",-0.22743815,-0.1956611,6.0244894,6.067094,1.8339286,1.8735687,0.0396401
24,0.38803577,0.40553862,"('dishonest', 'honest')",-0.21278301,-0.19733244,1.0354304,1.031261,0.4035611,0.4131557,0.0095946
25,-0.12646556,-0.029882085,"('egoistic', 'altruistic')",0.13823122,0.10818778,1.3880914,1.3191795,0.466619,0.4658284,-0.0007906
26,0.43893486,0.33450428,"('hardhearted', 'benevolent')",1.9945853,1.8199944,1.729117,1.5716321,1.3875457,1.2420437,-0.145502
27,0.06513345,0.23974442,"('hardhearted', 'softhearted')",-0.29259813,-0.18870857,1.7414805,1.6779215,0.5046719,0.5763191,0.0716472
28,-0.8018955,-0.8432252,"('disloyal', 'loyal')",-0.68901753,-0.8063534,1.0705793,0.93064404,-0.1401112,-0.2396448,-0.0995336
29,-0.58347106,-0.5374524,"('unfair', 'fair')",-0.38719878,-0.37071794,-0.7159316,-0.88773394,-0.5622005,-0.5986348,-0.0364343
30,0.8947486,0.84185094,"('intolerant', 'tolerant')",1.3826152,1.2974089,1.28713,1.2402937,1.1881646,1.1265179,-0.0616467
31,-0.4277923,-0.26296535,"('evil', 'good')",-0.3593045,-0.30777583,-0.8251423,-0.98952854,-0.537413,-0.5200899,0.0173231
32,-0.17136636,-0.24709997,"('unkind', 'kind')",0.61249226,0.44703957,1.1756701,1.0209804,0.538932,0.4069733,-0.1319587
33,0.45689473,0.436598,"('wrong', 'right')",-0.44812003,-0.42890245,-0.14216956,-0.20132306,-0.044465,-0.0645425,-0.0200775
34,-0.20604523,-0.1055567,"('mean', 'honorable')",0.5088988,0.69060445,6.215127,6.3476906,2.1726602,2.3109128,0.1382526
35,-0.3286802,-0.34062174,"('corrupt', 'incorrupt')",-1.0316097,-1.0668708,0.105561994,-0.05573544,-0.4182426,-0.4877427,-0.0695001
36,-0.5052891,-0.36369446,"('hostile', 'amicable')",-1.1859552,-1.2693775,0.6461508,0.468294,-0.3483645,-0.3882593,-0.0398948
37,0.42910284,0.4670903,"('fake', 'genuine')",-0.65422374,-0.5778786,0.15570886,0.2248325,-0.0231373,0.0380147,0.061152
38,-0.050958484,0.00011654198,"('untruthful', 'truthful')",-0.95195365,-0.8900426,0.31328377,0.36728218,-0.2298761,-0.1742146,0.0556615
39,0.6087084,0.61984545,"('exploitative', 'cooperative')",1.6001205,1.7024986,-0.19676983,-0.16385576,0.6706864,0.7194961,0.0488097
40,-0.10868129,-0.03277518,"('stingy', 'generous')",-0.12658657,-0.08562383,-1.5371503,-1.5672821,-0.590806,-0.5618937,0.0289123
41,0.3027413,0.31756243,"('unforgiving', 'forgiving')",0.26877567,0.19754244,0.14640042,0.01825013,0.2393058,0.177785,-0.0615208
42,0.59469193,0.6479859,"('unreliable', 'reliable')",0.40422046,0.4939692,-3.1758757,-3.0521424,-0.7256544,-0.6367291,0.0889253
43,0.12325911,0.22072431,"('irresponsible', 'responsible')",0.5987857,0.66703063,0.76162696,0.7790357,0.4945573,0.5555969,0.0610396
44,0.7356739,0.6929947,"('prejudiced', 'unprejudiced')",-0.8106293,-0.7808347,-1.7164444,-1.7156599,-0.5971332,-0.6011666,-0.0040334
45,0.23235582,0.24597327,"('incompetent', 'competent')",-0.0077102,-0.023961829,-0.14419276,-0.19416988,0.0268176,0.0092805,-0.0175371
46,-0.5353554,-0.5342053,"('uncompetitive', 'competitive')",-0.17041601,-0.086526915,-0.84665704,-0.8310695,-0.5174762,-0.4839339,0.0335423
47,0.085003644,0.1680722,"('stupid', 'smart')",0.7574752,0.75547594,5.7439795,5.8529167,2.1954861,2.2588216,0.0633355
48,-0.51305526,-0.4773038,"('unintelligent', 'intelligent')",-0.2972124,-0.3447654,0.69031894,0.6395882,-0.0399829,-0.060827,-0.0208441
49,-0.18982251,-0.07900992,"('unable', 'able')",-0.48201525,-0.39439166,-0.43736452,-0.38270098,-0.3697341,-0.2853675,0.0843666
50,0.08765442,0.13139625,"('clumsy', 'skillful')",-0.8904506,-0.8547381,0.49740154,0.4500621,-0.1017982,-0.0910933,0.0107049
51,0.07286576,-0.08911188,"('uneducated', 'educated')",0.30547035,0.11265519,0.66373026,0.6135348,0.3473554,0.2123594,-0.134996
52,-0.746848,-0.7338087,"('irrational', 'rational')",-0.93302006,-0.92102987,0.4663272,0.37317,-0.4045136,-0.4272228,-0.0227092
53,-1.7563982,-1.558198,"('uncreative', 'creative')",-0.22560671,-0.22659197,1.158488,1.082891,-0.2745056,-0.2339663,0.0405393
54,0.0061983503,0.009880099,"('incapable', 'capable')",-0.4238081,-0.37124276,1.1519365,1.1686357,0.2447756,0.269091,0.0243154
55,0.082231924,0.10209617,"('incompetent', 'clever')",0.8954635,0.87130153,-0.09542505,-0.119568884,0.2940901,0.2846096,-0.0094805
56,0.5114147,0.46220994,"('impractical', 'practical')",1.1550133,1.1066054,-0.02938439,0.014764551,0.5456812,0.52786,-0.0178212
57,-1.6275213,-1.6315454,"('unimaginative', 'imaginative')",-0.3719999,-0.45056456,-2.9393387,-2.9634614,-1.6462866,-1.6818571,-0.0355705
58,-0.30345657,-0.27538025,"('undiscriminating', 'discriminating')",0.93247044,0.862407,0.1255963,0.040465385,0.2515367,0.2091641,-0.0423726
59,0.0867336,0.14064148,"('foolish', 'wise')",-0.2780006,-0.23943497,0.85487074,0.8521535,0.2212013,0.25112,0.0299187
60,0.42700556,0.41335604,"('inefficient', 'efficient')",0.78293866,0.819007,-0.0774385,0.023305094,0.3775019,0.418556,0.0410541
61,-0.39360744,-0.4485403,"('illogical', 'logical')",-0.2088973,-0.30455947,0.2507449,0.12326947,-0.1172533,-0.2099435,-0.0926902
62,0.5391512,0.6448781,"('incompetent', 'brilliant')",0.55008775,0.7188418,0.39423698,0.5989141,0.494492,0.6542114,0.1597194
63,-0.27388212,-0.19399014,"('unperceptive', 'insightful')",0.030052595,0.06608776,1.1154052,1.2171448,0.2905252,0.3630808,0.0725556
64,0.13037908,-0.021533076,"('shy', 'confident')",0.37211043,0.30780268,-6.9271636,-6.8119082,-2.141558,-2.1752129,-0.0336549
65,-0.034530874,-0.21772726,"('insecure', 'secure')",0.4916662,0.4050396,-0.71910065,-0.6248883,-0.0873218,-0.1458586,-0.0585368
66,-0.43719366,-0.45256788,"('inactive', 'active')",-0.26367283,-0.27667037,1.4207858,1.3469589,0.2399731,0.2059069,-0.0340662
67,0.378402,0.2714488,"('doubtful', 'determined')",0.391325,0.3002427,-0.12203236,-0.18331933,0.2158982,0.1294574,-0.0864408
68,0.0913622,0.07120835,"('dependent', 'independent')",-1.0950894,-1.0513933,-0.6885953,-0.72140974,-0.5641075,-0.5671982,-0.0030907
69,0.2910276,0.30194286,"('lazy', 'industrious')",0.5163221,0.58889526,-0.02192954,-0.08318863,0.2618067,0.2692165,0.0074098
70,-0.28484455,-0.24257645,"('lethargic', 'energetic')",0.22458825,0.23964414,0.94649416,1.0357331,0.2954126,0.3442669,0.0488543
71,0.14111936,0.20871714,"('diffident', 'self-confident')",-0.41300872,-0.31938532,0.4711199,0.43946826,0.0664102,0.1096,0.0431898
72,-0.15215915,-0.21780261,"('unambitious', 'ambitious')",-0.4361971,-0.46626565,-0.7794912,-0.72611743,-0.4559491,-0.4700619,-0.0141128
73,1.1894889,1.1957811,"('helpless', 'self-reliant')",0.9009986,0.9500196,-3.5299253,-3.4613209,-0.4798126,-0.4385068,0.0413058
74,-0.034156144,0.023038037,"('undedicated', 'dedicated')",0.48530236,0.5332974,0.036632825,-0.04966438,0.162593,0.1688904,0.0062974
75,-0.44716415,-0.37738025,"('meek', 'impulsive')",-0.6621888,-0.5962948,-0.20742805,-0.13124098,-0.438927,-0.3683054,0.0706216
76,0.11616192,0.1383918,"('anxious', 'daring')",0.6457902,0.6894787,-0.35575187,-0.25525892,0.1354001,0.1908705,0.0554704
77,-0.86022115,-0.80167633,"('unmotivated', 'motivated')",-0.13579367,-0.027616192,-0.5988964,-0.45989108,-0.5316371,-0.4297279,0.1019092
78,-0.38033405,-0.2065246,"('nonresilient', 'resilient')",-0.0675607,0.06764834,0.48312208,0.5073528,0.0117424,0.1228255,0.1110831
79,0.1791868,0.24741542,"('wavering', 'unwavering')",-1.5918783,-1.5618149,0.38803315,0.3725091,-0.3415528,-0.3139635,0.0275893
80,0.21399722,0.045340538,"('dominated', 'dominating')",0.3784482,0.30696243,-1.3629088,-1.2789685,-0.2568212,-0.3088885,-0.0520673
81,0.05911261,-0.19046164,"('submissive', 'aggressive')",0.43981135,0.34699365,-0.8496188,-0.6911791,-0.1168983,-0.1782157,-0.0613174
82,-0.037679806,0.019156694,"('poor', 'rich')",0.5620729,0.5158608,6.609299,6.6534443,2.3778974,2.3961539,0.0182565
83,-0.25608692,-0.30170524,"('powerless', 'powerful')",-0.8403155,-0.89529854,-0.9898393,-1.111127,-0.6954139,-0.7693769,-0.073963
84,-0.47209874,-0.5561315,"('inferior', 'superior')",0.4308021,0.4284471,0.6668197,0.6724156,0.2085077,0.1815771,-0.0269306
85,0.0013136482,0.15740868,"('insignificant', 'prestigious')",-1.1526414,-1.1108434,1.0682236,0.95186406,-0.0277014,-0.0005235,0.0271779
86,-0.9807296,-1.0740243,"('uninfluential', 'influential')",-0.16506147,-0.27548426,0.36166853,0.24304175,-0.2613742,-0.3688223,-0.1074481
87,0.5260814,0.34186924,"('unsuccessful', 'successful')",0.8628465,0.8256375,1.0572755,1.052981,0.8154012,0.7401625,-0.0752387
88,-0.5986859,-0.65413266,"('low', 'eminent')",-0.900839,-1.0556321,0.4302428,0.37285003,-0.3564274,-0.4456382,-0.0892108
