,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.42729342,-0.53541917,"('unsociable', 'sociable')",0.013330054,-0.15175417,-0.2069817,-0.3435867,-0.136605
1,-1.2657948,-1.4151529,"('unfriendly', 'friendly')",1.190355,1.040034,-0.0377199,-0.1875594,-0.1498395
2,0.46781582,0.51132333,"('unlikable', 'likable')",0.3987516,0.4257776,0.4332837,0.4685505,0.0352668
3,-0.5076959,-0.4242987,"('repellent', 'pleasant')",0.6508147,0.6819208,0.0715594,0.1288111,0.0572517
4,0.102031834,0.0036361394,"('disliked', 'liked')",-6.838128,-6.9633737,-3.3680482,-3.4798687,-0.1118205
5,-0.54301524,-0.62680596,"('distant', 'outgoing')",-0.7649774,-0.8015053,-0.6539963,-0.7141557,-0.0601594
6,-0.80625635,-0.83933973,"('distant', 'open')",-0.58744264,-0.65715784,-0.6968495,-0.7482488,-0.0513993
7,-0.5173065,-0.4365689,"('insensitive', 'sensitive')",0.18959653,0.1994872,-0.163855,-0.1185408,0.0453142
8,-0.2590575,-0.3430346,"('unaffectionate', 'affectionate')",0.8097141,0.7339193,0.2753283,0.1954424,-0.0798859
9,-0.5913603,-0.67801577,"('unaffectionate', 'caring')",1.0651995,1.0017763,0.2369196,0.1618803,-0.0750393
10,-0.98373675,-0.97298175,"('unsympathetic', 'sympathetic')",-0.58262044,-0.6318894,-0.7831786,-0.8024356,-0.019257
11,-0.91972804,-0.94636786,"('unhelpful', 'helpful')",1.3001415,1.3598121,0.1902067,0.2067221,0.0165154
12,-0.48606205,-0.44679403,"('unsupportive', 'supportive')",-2.398055,-2.4166436,-1.4420586,-1.4317188,0.0103398
13,-0.14691144,-0.12473642,"('impolite', 'polite')",-0.81455684,-0.7909411,-0.4807341,-0.4578388,0.0228953
14,0.2363922,0.28364572,"('antisocial', 'social')",0.07672617,0.015205698,0.1565592,0.1494257,-0.0071335
15,0.39698765,0.36357105,"('boring', 'funny')",0.23085608,0.21928097,0.3139219,0.291426,-0.0224959
16,-0.3829189,-0.3949835,"('unpopular', 'popular')",0.36167172,0.30509773,-0.0106236,-0.0449429,-0.0343193
17,-0.9541704,-0.8295266,"('nasty', 'nice')",-0.7806987,-0.72581124,-0.8674346,-0.777669,0.0897656
18,-0.35205755,-0.2966174,"('disagreeable', 'welcoming')",-0.80803484,-0.89395905,-0.5800462,-0.5952882,-0.015242
19,-0.3105418,-0.32337305,"('inhospitable', 'hospitable')",-0.6704656,-0.6405091,-0.4905037,-0.4819411,0.0085626
20,0.07800853,0.094717465,"('rough', 'thoughtful')",1.1049123,1.1090202,0.5914604,0.6018689,0.0104085
21,-0.1697682,-0.15450737,"('immoral', 'moral')",-0.7230214,-0.71791023,-0.4463948,-0.4362088,0.010186
22,-0.20071027,-0.15418977,"('untrustworthy', 'trustworthy')",-1.127034,-1.1863571,-0.6638721,-0.6702734,-0.0064013
23,-0.30945674,-0.36407265,"('insincere', 'sincere')",5.4995704,5.4708023,2.5950568,2.5533648,-0.041692
24,-0.56063646,-0.55369204,"('dishonest', 'honest')",0.36268514,0.33330896,-0.0989757,-0.1101915,-0.0112158
25,-0.1096995,-0.16108388,"('egoistic', 'altruistic')",1.1047386,1.078255,0.4975196,0.4585856,-0.038934
26,-0.26647076,-0.2785239,"('hardhearted', 'benevolent')",1.8010298,1.7252935,0.7672795,0.7233848,-0.0438947
27,-0.5923793,-0.51336044,"('hardhearted', 'softhearted')",0.97471386,0.9058804,0.1911673,0.19626,0.0050927
28,-1.15053,-1.2723842,"('disloyal', 'loyal')",1.2488388,1.1200911,0.0491544,-0.0761465,-0.1253009
29,-1.0185665,-1.0741875,"('unfair', 'fair')",-0.63293874,-0.74351346,-0.8257526,-0.9088505,-0.0830979
30,0.26262912,0.28092045,"('intolerant', 'tolerant')",0.9750428,0.9467316,0.618836,0.613826,-0.00501
31,-0.6946018,-0.6598971,"('evil', 'good')",-0.89540434,-0.94225705,-0.7950031,-0.8010771,-0.006074
32,-0.45716804,-0.5084709,"('unkind', 'kind')",0.32119596,0.17902796,-0.067986,-0.1647215,-0.0967355
33,0.1665028,0.07413946,"('wrong', 'right')",-0.56484926,-0.5980242,-0.1991732,-0.2619424,-0.0627692
34,-0.3742291,-0.27820614,"('mean', 'honorable')",5.4618273,5.6064825,2.5437992,2.6641381,0.1203389
35,0.35667455,0.3019408,"('corrupt', 'incorrupt')",-0.15774906,-0.24215734,0.0994627,0.0298917,-0.069571
36,-0.6809755,-0.77602816,"('hostile', 'amicable')",0.11002385,-0.054439824,-0.2854758,-0.415234,-0.1297582
37,-0.05465742,-0.014691432,"('fake', 'genuine')",0.036896307,0.07903037,-0.0088806,0.0321695,0.0410501
38,-0.6104246,-0.6623751,"('untruthful', 'truthful')",-0.47149476,-0.44350576,-0.5409597,-0.5529404,-0.0119807
39,1.2881525,1.3417197,"('exploitative', 'cooperative')",0.41593575,0.45343843,0.8520441,0.8975791,0.045535
40,0.2574849,0.22936238,"('stingy', 'generous')",-1.644924,-1.7571411,-0.6937196,-0.7638894,-0.0701698
41,0.028066605,0.07996756,"('unforgiving', 'forgiving')",-0.08068174,-0.18674259,-0.0263076,-0.0533875,-0.0270799
42,0.7553233,0.8373644,"('unreliable', 'reliable')",-3.595087,-3.610391,-1.4198818,-1.3865132,0.0333686
43,0.048070595,0.14070265,"('irresponsible', 'responsible')",0.35008562,0.37036088,0.1990781,0.2555318,0.0564537
44,-0.008498348,0.06520295,"('prejudiced', 'unprejudiced')",-1.4866514,-1.4694775,-0.7475749,-0.7021373,0.0454376
45,-0.2581666,-0.23658979,"('incompetent', 'competent')",0.22277986,0.15035798,-0.0176934,-0.0431159,-0.0254225
46,-0.13862668,-0.14425811,"('uncompetitive', 'competitive')",-0.66081244,-0.70381606,-0.3997196,-0.4240371,-0.0243175
47,0.0075063016,0.11201517,"('stupid', 'smart')",5.017532,5.127057,2.5125191,2.6195362,0.1070171
48,-0.9817937,-0.940432,"('unintelligent', 'intelligent')",0.55424815,0.5877802,-0.2137728,-0.1763259,0.0374469
49,-0.7646617,-0.6122651,"('unable', 'able')",-0.42402086,-0.39130542,-0.5943413,-0.5017853,0.092556
50,-0.018643796,-0.0042345114,"('clumsy', 'skillful')",0.097596124,-0.0042224526,0.0394762,-0.0042285,-0.0437047
51,0.103058,-0.02863081,"('uneducated', 'educated')",0.21077225,0.15448087,0.1569151,0.062925,-0.0939901
52,-0.27876312,-0.41861212,"('irrational', 'rational')",0.25123233,0.1196403,-0.0137654,-0.1494859,-0.1357205
53,-0.6492653,-0.7434014,"('uncreative', 'creative')",0.0573807,-0.033767097,-0.2959423,-0.3885843,-0.092642
54,-0.5744764,-0.64556223,"('incapable', 'capable')",0.50321805,0.51306593,-0.0356292,-0.0662481,-0.0306189
55,-0.07757486,-0.00025137886,"('incompetent', 'clever')",0.35180014,0.35016164,0.1371126,0.1749551,0.0378425
56,0.66090053,0.66844755,"('impractical', 'practical')",-0.5911362,-0.6211469,0.0348822,0.0236503,-0.0112319
57,-0.91373086,-0.975524,"('unimaginative', 'imaginative')",-3.1032672,-3.151808,-2.0084991,-2.0636661,-0.055167
58,0.2754684,0.21590781,"('undiscriminating', 'discriminating')",0.20852138,0.14034308,0.2419949,0.1781254,-0.0638695
59,0.54171044,0.51967216,"('foolish', 'wise')",0.15919499,0.17818184,0.3504527,0.348927,-0.0015257
60,0.017818714,0.15560412,"('inefficient', 'efficient')",-0.24501652,-0.12831838,-0.1135989,0.0136429,0.1272418
61,-0.34690964,-0.4629964,"('illogical', 'logical')",0.46047282,0.31358773,0.0567816,-0.0747043,-0.1314859
62,-0.089802675,0.024042943,"('incompetent', 'brilliant')",0.22646803,0.3133865,0.0683327,0.1687147,0.100382
63,0.16442524,0.1738061,"('unperceptive', 'insightful')",0.27989152,0.31246793,0.2221584,0.243137,0.0209786
64,0.2198326,0.18200858,"('shy', 'confident')",-6.8301044,-6.9013124,-3.305136,-3.3596518,-0.0545158
65,-0.31731957,-0.2844172,"('insecure', 'secure')",-0.5219341,-0.45563865,-0.4196268,-0.3700279,0.0495989
66,-0.3302636,-0.4087942,"('inactive', 'active')",0.25976226,0.28383592,-0.0352507,-0.0624791,-0.0272284
67,0.5941565,0.5904792,"('doubtful', 'determined')",-0.21639465,-0.23336276,0.1888809,0.1785582,-0.0103227
68,-0.52338237,-0.54287106,"('dependent', 'independent')",-0.8440561,-0.85680526,-0.6837193,-0.6998382,-0.0161189
69,0.3171892,0.38710552,"('lazy', 'industrious')",-0.45714664,-0.45115584,-0.0699787,-0.0320252,0.0379535
70,0.10565268,0.18178102,"('lethargic', 'energetic')",0.16544984,0.19332589,0.1355513,0.1875535,0.0520022
71,0.17628473,0.08063015,"('diffident', 'self-confident')",0.5238849,0.4484005,0.3500848,0.2645153,-0.0855695
72,-0.67609763,-0.70495296,"('unambitious', 'ambitious')",-0.6838166,-0.65189946,-0.6799572,-0.6784262,0.001531
73,0.9038818,0.90901154,"('helpless', 'self-reliant')",-3.2875998,-3.2632356,-1.191859,-1.177112,0.014747
74,0.35525385,0.36208892,"('undedicated', 'dedicated')",-0.030404903,-0.13869545,0.1624245,0.1116967,-0.0507278
75,-0.060120717,-0.105439134,"('meek', 'impulsive')",-0.67080677,-0.5932534,-0.3654637,-0.3493463,0.0161174
76,-0.14970408,-0.0034771506,"('anxious', 'daring')",-0.55252993,-0.4308379,-0.351117,-0.2171575,0.1339595
