,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
73,1.1489286,1.1580528,"('helpless', 'self-reliant')",0.73990273,0.8325116,-3.5240076,-3.3581831,-0.5450587,-0.4558729,0.0891858
74,-0.2694714,-0.31772566,"('undedicated', 'dedicated')",-0.93056875,-1.0031409,-0.50165963,-0.6849342,-0.5672332,-0.6686002,-0.101367
75,0.30290046,0.39470977,"('meek', 'impulsive')",0.3305807,0.42821115,-0.50263053,-0.36209542,0.0436169,0.1536085,0.1099916
76,-0.8095714,-0.7916308,"('anxious', 'daring')",-0.7234959,-0.7972286,-0.16905186,-0.13428436,-0.567373,-0.5743812,-0.0070082
77,-0.8252553,-0.8407564,"('unmotivated', 'motivated')",-0.31509945,-0.52636623,-0.7182139,-0.6307839,-0.6195229,-0.6659689,-0.046446
78,-0.8431037,-0.7699743,"('nonresilient', 'resilient')",-0.2521165,-0.4223652,0.44766736,0.51091206,-0.2158509,-0.2271425,-0.0112916
79,0.16107988,0.06092318,"('wavering', 'unwavering')",1.1467618,1.103245,-0.4976439,-0.5069918,0.2700659,0.2190588,-0.0510071
80,0.3365718,0.4167987,"('dominated', 'dominating')",-0.61424196,-0.57082057,-0.36596167,-0.12999967,-0.2145439,-0.0946738,0.1198701
81,-0.9154683,-0.91555464,"('submissive', 'aggressive')",-1.0167338,-1.0706055,-0.26697803,-0.30731398,-0.73306,-0.7644914,-0.0314314
82,-0.7719814,-0.74051225,"('poor', 'rich')",-1.6955385,-1.7413255,5.6878076,5.4982634,1.0734292,1.0054752,-0.067954
83,-0.105260454,-0.12902625,"('powerless', 'powerful')",0.34454465,0.31745845,-0.52164006,-0.5187461,-0.0941186,-0.1101046,-0.015986
84,0.5710019,0.52542055,"('inferior', 'superior')",1.2597787,1.1970625,1.0367258,1.0712224,0.9558355,0.9312352,-0.0246003
85,0.09919967,0.028275467,"('insignificant', 'prestigious')",1.6608727,1.6808499,-0.06903325,-0.10324387,0.5636797,0.5352939,-0.0283858
86,-1.2037623,-1.3473256,"('uninfluential', 'influential')",-2.566652,-2.7116892,-0.3900625,-0.6696877,-1.3868256,-1.5762342,-0.1894086
87,-0.20290282,-0.15465029,"('unsuccessful', 'successful')",0.9347527,0.99114364,0.8363061,1.0006701,0.5227187,0.6123878,0.0896691
88,-0.30917403,-0.42776078,"('low', 'eminent')",-0.27402896,-0.29394093,-0.42525378,-0.6042917,-0.3361522,-0.4419978,-0.1058456
