,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7024064,-1.8428767,"('unsociable', 'sociable')",0.6307715,0.50414073,-0.6219739,-0.6963175,-0.5645363,-0.6783512,-0.1138149
1,-1.231328,-1.3146405,"('unfriendly', 'friendly')",0.60879225,0.38794556,1.6946234,1.5795879,0.3573625,0.217631,-0.1397315
2,0.46598953,0.5674221,"('unlikable', 'likable')",0.9225982,0.9669502,0.655157,0.7804804,0.6812483,0.7716176,0.0903693
3,-0.3755424,-0.33538473,"('repellent', 'pleasant')",0.93337935,0.9999114,0.020442117,0.02563079,0.1927597,0.2300525,0.0372928
4,0.5371799,0.46285602,"('disliked', 'liked')",-0.57889336,-0.71901846,-5.7219143,-5.7753816,-1.9212093,-2.0105147,-0.0893054
5,-0.14849387,-0.11043182,"('distant', 'outgoing')",-0.8001096,-0.7466754,-0.12413666,-0.119036146,-0.3575801,-0.3253811,0.032199
6,-0.084084906,-0.0012678504,"('distant', 'open')",-1.2951297,-1.314954,0.25355288,0.20301694,-0.3752205,-0.3710683,0.0041522
7,-1.4573402,-1.4443418,"('insensitive', 'sensitive')",0.9651825,1.0015628,0.58073926,0.6019567,0.0295272,0.0530593,0.0235321
8,-1.1109442,-1.1075761,"('unaffectionate', 'affectionate')",-0.72122324,-0.8019842,0.8195464,0.72705144,-0.3375403,-0.3941696,-0.0566293
9,-1.2420893,-1.2943652,"('unaffectionate', 'caring')",0.727671,0.7025941,1.0267243,0.9993913,0.1707687,0.1358734,-0.0348953
10,-1.9984539,-2.0081007,"('unsympathetic', 'sympathetic')",0.31191233,0.29174316,-0.4738138,-0.46788406,-0.7201184,-0.7280806,-0.0079622
11,-1.1341316,-1.1492708,"('unhelpful', 'helpful')",0.9091271,1.0057445,1.4847527,1.5866476,0.4199161,0.4810404,0.0611243
12,-0.5241869,-0.4630783,"('unsupportive', 'supportive')",1.0535054,1.0803871,-1.4418708,-1.3750314,-0.3041841,-0.2525742,0.0516099
13,-0.4035272,-0.4713711,"('impolite', 'polite')",0.07522179,0.12692101,-0.57147646,-0.60318834,-0.2999273,-0.3158795,-0.0159522
14,-1.3316933,-1.3265734,"('antisocial', 'social')",1.0231304,1.0462735,-0.7427917,-0.7285474,-0.3504515,-0.3362824,0.0141691
15,0.31009653,0.27465814,"('boring', 'funny')",-0.6809538,-0.6530155,0.51587737,0.5043932,0.04834,0.042012,-0.006328
16,0.0030024722,-0.06160766,"('unpopular', 'popular')",-0.16654007,-0.2804214,0.42854628,0.37823018,0.0883362,0.012067,-0.0762692
17,-0.41064215,-0.2758966,"('nasty', 'nice')",-0.18380682,-0.0902559,-0.3373754,-0.27621603,-0.3106081,-0.2141229,0.0964852
18,-0.09960561,-0.09871985,"('disagreeable', 'welcoming')",-0.46660656,-0.53335243,-0.5165568,-0.5541877,-0.360923,-0.39542,-0.034497
19,-0.9207291,-0.78683954,"('inhospitable', 'hospitable')",-1.7918643,-1.6772348,-0.20508945,-0.12493784,-0.9725609,-0.863004,0.1095569
20,-0.7111964,-0.6185612,"('rough', 'thoughtful')",0.06452318,0.11185855,0.89611304,0.84446126,0.0831466,0.1125862,0.0294396
21,-1.4526572,-1.4322757,"('immoral', 'moral')",1.2257233,1.2528458,-0.53616875,-0.44834536,-0.2543676,-0.2092584,0.0451092
22,-0.20049404,-0.19183053,"('untrustworthy', 'trustworthy')",0.06984562,0.036777325,-0.8856078,-0.9107055,-0.3387521,-0.3552529,-0.0165008
23,-1.1304619,-1.2667556,"('insincere', 'sincere')",1.4163173,1.3409501,5.1260405,5.052741,1.8039653,1.7089785,-0.0949868
24,-0.18944666,-0.26209378,"('dishonest', 'honest')",0.5693705,0.51480836,0.68734396,0.632626,0.3557559,0.2951135,-0.0606424
25,0.2171884,0.18147899,"('egoistic', 'altruistic')",0.516419,0.42279166,1.7442334,1.7060027,0.825947,0.7700911,-0.0558559
26,-0.46817183,-0.45031226,"('hardhearted', 'benevolent')",0.6966642,0.6550802,1.6132762,1.5886743,0.6139229,0.5978141,-0.0161088
27,-0.66634965,-0.5714256,"('hardhearted', 'softhearted')",0.004565157,0.10715203,1.518049,1.4044651,0.2854215,0.3133972,0.0279757
28,-1.5535042,-1.748617,"('disloyal', 'loyal')",0.09795623,-0.11954043,0.60530406,0.5101854,-0.2834147,-0.4526574,-0.1692427
29,-0.30305013,-0.31960514,"('unfair', 'fair')",0.3450574,0.35512877,-0.30372173,-0.41277972,-0.0872382,-0.125752,-0.0385138
30,0.28807473,0.29501617,"('intolerant', 'tolerant')",1.6847683,1.6707627,1.0750592,1.0320846,1.0159674,0.9992878,-0.0166796
31,0.18730317,0.2875713,"('evil', 'good')",-1.3436415,-1.3953757,-0.6724941,-0.7239365,-0.6096108,-0.6105803,-0.0009695
32,-1.038506,-1.138861,"('unkind', 'kind')",0.5084718,0.48939893,0.92725545,0.8846015,0.1324071,0.0783798,-0.0540273
33,0.75007206,0.6488449,"('wrong', 'right')",0.92088884,0.851267,-0.41671044,-0.48099422,0.4180835,0.3397059,-0.0783776
34,-0.33612773,-0.18442836,"('mean', 'honorable')",0.14044905,0.1733965,5.658313,5.715796,1.820878,1.9015881,0.0807101
35,-0.02492626,-0.0292299,"('corrupt', 'incorrupt')",-1.9222081,-1.967257,0.025305565,-0.13680121,-0.6406096,-0.711096,-0.0704864
36,-0.37806916,-0.3632896,"('hostile', 'amicable')",-2.5595834,-2.7727034,0.3047618,0.07748477,-0.8776302,-1.0195027,-0.1418725
37,-0.9729046,-0.9216076,"('fake', 'genuine')",0.042224094,0.037446372,0.2102626,0.21976256,-0.2401393,-0.2214662,0.0186731
38,0.24939135,0.19442782,"('untruthful', 'truthful')",0.54221976,0.46271452,-0.052484736,-0.028930416,0.2463754,0.209404,-0.0369714
39,0.05005661,0.14918898,"('exploitative', 'cooperative')",-0.06697202,0.08430227,-0.003332328,0.053921163,-0.0067492,0.0958041,0.1025533
40,0.48496306,0.42772344,"('stingy', 'generous')",0.38632783,0.2321778,-1.2365069,-1.3526376,-0.1217387,-0.2309121,-0.1091734
41,-0.33814803,-0.3082642,"('unforgiving', 'forgiving')",0.38186258,0.27136162,0.02720526,-0.042311944,0.0236399,-0.0264048,-0.0500447
42,0.22905838,0.25263852,"('unreliable', 'reliable')",0.604651,0.6364553,-2.8283603,-2.7406945,-0.6648837,-0.6172002,0.0476835
43,-0.99590683,-0.88277483,"('irresponsible', 'responsible')",0.44770995,0.53158236,0.20274007,0.28127992,-0.1151523,-0.0233042,0.0918481
44,1.0346116,1.067909,"('prejudiced', 'unprejudiced')",-0.9372203,-0.849116,-1.3166448,-1.2857904,-0.4064178,-0.3556658,0.050752
45,-0.9459694,-0.8855908,"('incompetent', 'competent')",0.2869842,0.19372958,-0.4139215,-0.42834726,-0.3576356,-0.3734028,-0.0157672
46,-1.1296607,-1.1604543,"('uncompetitive', 'competitive')",0.99152374,0.96382576,-0.67725384,-0.6649729,-0.2717969,-0.2872005,-0.0154036
47,-0.8648666,-0.69920933,"('stupid', 'smart')",0.5527721,0.64797485,5.065793,5.1140676,1.5845661,1.6876109,0.1030448
48,-0.5678928,-0.5721427,"('unintelligent', 'intelligent')",1.1556091,1.07247,0.6179456,0.6060604,0.4018873,0.3687959,-0.0330914
49,-0.9639679,-0.79948395,"('unable', 'able')",-0.42284417,-0.3668368,-0.2888509,-0.17185163,-0.5585543,-0.4460575,0.1124968
50,-0.2019946,-0.21960527,"('clumsy', 'skillful')",-0.18973607,-0.19368991,0.19921982,0.11536231,-0.0641703,-0.099311,-0.0351407
51,-0.41801518,-0.5554717,"('uneducated', 'educated')",-0.2710489,-0.2868414,0.23328592,0.18519965,-0.1519261,-0.2190378,-0.0671117
52,0.36664206,0.27266046,"('irrational', 'rational')",-0.5639535,-0.7020053,0.28484067,0.14799611,0.0291764,-0.0937829,-0.1229593
53,-1.5083151,-1.5403681,"('uncreative', 'creative')",0.5805978,0.44306,0.7318357,0.6895323,-0.0652938,-0.1359253,-0.0706315
54,-0.4977851,-0.49661243,"('incapable', 'capable')",-0.32148296,-0.28903154,0.9109926,1.0011908,0.0305749,0.0718489,0.041274
55,-0.86544585,-0.83272356,"('incompetent', 'clever')",0.47371313,0.43109196,0.007209627,0.03154166,-0.1281744,-0.1233633,0.0048111
56,-0.40753114,-0.36824602,"('impractical', 'practical')",1.2785063,1.3173047,-0.37275514,-0.2971871,0.1660733,0.2172905,0.0512172
57,-1.2120512,-1.1937339,"('unimaginative', 'imaginative')",0.22251546,0.14268813,-2.2874553,-2.2725234,-1.0923303,-1.1078564,-0.0155261
58,-1.0109584,-0.9949551,"('undiscriminating', 'discriminating')",0.66394985,0.6057942,-0.042135138,-0.07982764,-0.1297146,-0.1563295,-0.0266149
59,0.6996731,0.68627596,"('foolish', 'wise')",0.6167259,0.6568445,0.49773744,0.4802285,0.6047122,0.607783,0.0030708
60,-0.7287788,-0.7183994,"('inefficient', 'efficient')",1.7735904,1.8378927,-0.291349,-0.16858515,0.2511542,0.3169694,0.0658152
61,-0.66349614,-0.6736675,"('illogical', 'logical')",0.7561494,0.6605105,0.22550476,0.116297714,0.1060527,0.0343802,-0.0716725
62,-0.63587505,-0.53780615,"('incompetent', 'brilliant')",0.84752244,0.8876075,-0.2576111,-0.08331126,-0.0153212,0.08883,0.1041512
63,-0.82582426,-0.7808351,"('unperceptive', 'insightful')",1.6043391,1.6160781,0.81150424,0.9096679,0.5300064,0.581637,0.0516306
64,0.20794612,0.15418047,"('shy', 'confident')",0.86685574,0.8925176,-5.9866295,-5.9046187,-1.6372759,-1.6193069,0.017969
65,-0.7084495,-0.83596045,"('insecure', 'secure')",0.41437918,0.41972193,-0.41477183,-0.37929884,-0.2362807,-0.2651791,-0.0288984
66,-0.4500133,-0.40158033,"('inactive', 'active')",-1.0742747,-0.90301824,1.1686614,1.166068,-0.1185422,-0.0461769,0.0723653
67,-0.2022165,-0.20648882,"('doubtful', 'determined')",0.31925803,0.39523128,-0.64280725,-0.57379526,-0.1752552,-0.1283509,0.0469043
68,-0.5701702,-0.5222368,"('dependent', 'independent')",-0.71658623,-0.71281385,-0.5220671,-0.55887485,-0.6029412,-0.5979752,0.004966
69,0.40001628,0.46775883,"('lazy', 'industrious')",0.30171555,0.37010017,-0.32030573,-0.30450362,0.127142,0.1777851,0.0506431
70,-0.70079947,-0.6301939,"('lethargic', 'energetic')",0.50756073,0.6280365,0.25339904,0.33868104,0.0200534,0.1121746,0.0921212
71,0.20642109,0.17052858,"('diffident', 'self-confident')",1.0813384,1.0919528,0.69682646,0.7092812,0.6615287,0.6572542,-0.0042745
72,-0.23588791,-0.26891816,"('unambitious', 'ambitious')",0.78138596,0.7796154,-0.9982987,-0.95966136,-0.1509336,-0.1496547,0.0012789
73,1.4165394,1.4243155,"('helpless', 'self-reliant')",0.4359584,0.38623908,-2.8210602,-2.8143122,-0.3228541,-0.3345859,-0.0117318
74,-0.12808304,-0.059800714,"('undedicated', 'dedicated')",0.66869396,0.67333484,-0.03581126,-0.019528378,0.1682666,0.1980019,0.0297353
75,0.77314174,0.85864305,"('meek', 'impulsive')",-1.0218574,-0.96125346,-0.28743994,-0.22623082,-0.1787185,-0.1096137,0.0691048
76,-0.16998088,-0.16272934,"('anxious', 'daring')",0.68143487,0.79124486,0.12934045,0.2096248,0.2135982,0.2793801,0.0657819
77,-1.255934,-1.3073629,"('unmotivated', 'motivated')",0.73047686,0.70459723,-1.3437464,-1.1931032,-0.6230679,-0.598623,0.0244449
78,-0.9458025,-0.8767118,"('nonresilient', 'resilient')",0.48843223,0.45868006,0.2774366,0.3351258,-0.0599779,-0.0276353,0.0323426
79,0.47170782,0.44345957,"('wavering', 'unwavering')",-1.3106729,-1.3590024,0.24387237,0.2712353,-0.1983642,-0.2147692,-0.016405
80,-0.465644,-0.4732075,"('dominated', 'dominating')",0.5516822,0.6511245,-0.929477,-0.8213419,-0.2811463,-0.214475,0.0666713
81,-0.7338193,-0.8110806,"('submissive', 'aggressive')",1.5101475,1.565311,-0.63330173,-0.51377577,0.0476755,0.0801515,0.032476
82,-0.35840005,-0.33184102,"('poor', 'rich')",-0.07477842,-0.09861146,5.3515167,5.3321977,1.6394461,1.6339151,-0.005531
83,-0.5473141,-0.5805398,"('powerless', 'powerful')",0.27898353,0.24322006,-1.0080642,-1.003443,-0.4254649,-0.4469209,-0.021456
84,0.26622266,0.21733657,"('inferior', 'superior')",0.83822364,0.81874764,0.86851424,0.7978433,0.6576535,0.6113091,-0.0463444
85,0.6785461,0.72372913,"('insignificant', 'prestigious')",-0.15663931,-0.23514147,1.0690745,1.0169054,0.5303271,0.5018311,-0.028496
86,-2.1282897,-2.223835,"('uninfluential', 'influential')",-0.018703897,-0.13265064,-0.11327842,-0.2111536,-0.753424,-0.8558797,-0.1024557
87,0.007012656,-0.0305809,"('unsuccessful', 'successful')",0.8787642,0.9072546,0.6925845,0.8193965,0.5261205,0.5653567,0.0392362
88,-0.6801221,-0.7371709,"('low', 'eminent')",-0.14225948,-0.17071317,0.26916912,0.2787412,-0.1844041,-0.2097143,-0.0253102
