,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
0,-1.0171118,-1.0907537,"('unsociable', 'sociable')",-0.19920039,-0.18418595,-0.22673059,-0.41003355,-0.4810143,-0.5616577,-0.0806434
1,0.3088483,0.27755365,"('unfriendly', 'friendly')",1.4838585,1.5041236,1.4136727,1.3762122,1.0687931,1.0526298,-0.0161633
2,0.9401039,1.0346648,"('unlikable', 'likable')",0.426419,0.5854728,0.9763867,1.12942,0.7809699,0.9165192,0.1355493
3,-0.3935366,-0.3566443,"('repellent', 'pleasant')",-0.45194137,-0.3411384,0.56748354,0.6022248,-0.0926648,-0.0318526,0.0608122
4,-0.31253076,-0.26180172,"('disliked', 'liked')",0.622961,0.5851432,-6.518392,-6.57409,-2.0693207,-2.0835829,-0.0142622
5,-0.11058693,-0.058227,"('distant', 'outgoing')",0.61585915,0.7032252,-0.6247206,-0.42344946,-0.0398161,0.0738496,0.1136657
6,0.002293881,0.07708259,"('distant', 'open')",0.31695,0.42215693,-0.27842313,-0.07624382,0.0136069,0.1409986,0.1273917
7,0.7741742,0.7649197,"('insensitive', 'sensitive')",0.3447049,0.43077767,-0.11608817,-0.10857276,0.3342636,0.3623749,0.0281113
8,0.13607292,0.18293099,"('unaffectionate', 'affectionate')",0.28784013,0.19541964,0.11813931,0.16354671,0.1806841,0.1806324,-5.17e-05
9,0.9479649,0.94926846,"('unaffectionate', 'caring')",0.58872014,0.5576111,0.9457439,0.99356985,0.8274763,0.8334831,0.0060068
10,0.16738126,0.2257282,"('unsympathetic', 'sympathetic')",-0.95720345,-0.83385366,-0.42206237,-0.45603475,-0.4039615,-0.3547201,0.0492414
11,0.20909694,0.16222483,"('unhelpful', 'helpful')",0.24040493,0.35072887,1.9949356,1.9809654,0.8148125,0.8313064,0.0164939
12,0.6795789,0.80147016,"('unsupportive', 'supportive')",0.06605131,0.25008178,-2.2910352,-2.1828837,-0.515135,-0.3771106,0.1380244
13,-0.35305324,-0.4974644,"('impolite', 'polite')",0.2084646,0.25472945,-0.05660153,-0.15253547,-0.0670634,-0.1317568,-0.0646934
14,-0.2965748,-0.31796062,"('antisocial', 'social')",-0.3905481,-0.3894182,-0.4327939,-0.4998597,-0.3733056,-0.4024129,-0.0291073
15,0.1452576,0.050255917,"('boring', 'funny')",0.16797839,0.0470934,0.55193627,0.52411944,0.2883908,0.2071563,-0.0812345
16,-0.7944053,-0.8754536,"('unpopular', 'popular')",0.055853948,0.004352862,0.355044,0.34016064,-0.1278358,-0.17698,-0.0491442
17,-0.3940607,-0.38532835,"('nasty', 'nice')",0.15849201,0.10360109,-0.18057169,-0.13758993,-0.1387135,-0.1397724,-0.0010589
18,0.4976513,0.5821361,"('disagreeable', 'welcoming')",0.3164595,0.40969908,-0.9841476,-0.8960904,-0.0566789,0.0319149,0.0885938
19,0.41871282,0.4776394,"('inhospitable', 'hospitable')",-0.23205946,-0.15863864,-0.46028265,-0.31426367,-0.0912098,0.001579,0.0927888
20,0.24888472,0.2977187,"('rough', 'thoughtful')",-0.49464384,-0.47792774,0.36505228,0.3557275,0.0397644,0.0585062,0.0187418
21,0.2611052,0.22876154,"('immoral', 'moral')",-0.1829219,-0.10092343,-0.7708306,-0.78031236,-0.2308824,-0.2174914,0.013391
22,-0.4988159,-0.44364506,"('untrustworthy', 'trustworthy')",-0.2334917,-0.17265542,-0.500772,-0.54629886,-0.4110266,-0.3875331,0.0234935
23,0.80108756,0.71137726,"('insincere', 'sincere')",-0.11198656,-0.0016214484,5.5337358,5.470192,2.0742788,2.0599826,-0.0142962
24,1.0267099,1.0431113,"('dishonest', 'honest')",0.18861152,0.24662232,0.9542457,0.9475733,0.723189,0.745769,0.02258
25,0.74002594,0.6816407,"('egoistic', 'altruistic')",1.1864396,1.1012172,1.3109094,1.2204447,1.0791249,1.0011009,-0.078024
26,1.1503832,1.1293129,"('hardhearted', 'benevolent')",2.0466664,1.9412677,1.3284777,1.2817494,1.5085092,1.4507766,-0.0577326
27,0.78597873,0.77531487,"('hardhearted', 'softhearted')",-0.16587017,-0.12853098,0.63828903,0.6338927,0.4194659,0.4268922,0.0074263
28,0.56447786,0.41913396,"('disloyal', 'loyal')",-0.08183415,-0.074312784,0.739252,0.5738068,0.4072986,0.3062093,-0.1010893
29,-0.41836232,-0.42941022,"('unfair', 'fair')",-0.39279068,-0.3687263,-0.57359767,-0.6329111,-0.4615835,-0.4770159,-0.0154324
30,0.34490454,0.3584476,"('intolerant', 'tolerant')",0.13598472,0.25207138,0.5833019,0.6191375,0.3547304,0.4098855,0.0551551
31,-0.3894938,-0.23387162,"('evil', 'good')",-0.156555,-0.03383312,-1.0425317,-0.9270516,-0.5295268,-0.3982521,0.1312747
32,0.82792723,0.69429046,"('unkind', 'kind')",0.18473081,0.186393,1.1830406,1.0491486,0.7318996,0.6432773,-0.0886223
33,1.1899455,1.0984495,"('wrong', 'right')",1.117783,1.0836296,-0.2923258,-0.3457845,0.6718009,0.6120982,-0.0597027
34,0.07604344,0.17407177,"('mean', 'honorable')",0.58257204,0.7766489,4.9396725,5.1082115,1.866096,2.0196441,0.1535481
35,-0.37178174,-0.46548212,"('corrupt', 'incorrupt')",-0.07895129,-0.24882814,-0.5763322,-0.60156274,-0.3423551,-0.4386243,-0.0962692
36,-0.44616625,-0.43167156,"('hostile', 'amicable')",0.37244523,0.3271946,0.09877075,0.020726984,0.0083499,-0.0279167,-0.0362666
37,0.6589341,0.6978256,"('fake', 'genuine')",-0.56344223,-0.5338679,-0.27005982,-0.23536144,-0.0581893,-0.0238012,0.0343881
38,0.48500195,0.486572,"('untruthful', 'truthful')",0.00741574,0.154395,0.09942674,0.16459,0.1972815,0.268519,0.0712375
39,1.385014,1.397452,"('exploitative', 'cooperative')",1.5526613,1.523478,0.81008875,0.8232248,1.2492547,1.2480516,-0.0012031
40,0.5478378,0.65066445,"('stingy', 'generous')",-0.074299656,0.0039029997,-2.7077534,-2.7166636,-0.7447384,-0.6873654,0.057373
41,0.122653976,0.17884564,"('unforgiving', 'forgiving')",0.11049731,0.29470056,0.212049,0.16733703,0.1484001,0.2136277,0.0652276
42,1.0171573,1.1218203,"('unreliable', 'reliable')",-0.3720912,-0.18050888,-2.5305123,-2.4357576,-0.6284821,-0.4981487,0.1303334
43,-0.59736264,-0.48951155,"('irresponsible', 'responsible')",-0.2004529,0.0027731135,0.37394315,0.46152475,-0.1412908,-0.0084046,0.1328862
44,-0.86792463,-0.8129344,"('prejudiced', 'unprejudiced')",-0.79718673,-0.7646835,-0.84885114,-0.8092586,-0.8379875,-0.7956255,0.042362
45,-0.46037102,-0.4014908,"('incompetent', 'competent')",-1.2240363,-0.9629143,-0.5062101,-0.5612582,-0.7302059,-0.6418878,0.0883181
