,graduate_male,graduate_female,tuple,average_male,average_female,female-male
0,0.092333995,-0.19460148,"('unsociable', 'sociable')",0.092334,-0.1946015,-0.2869355
1,0.92095137,0.9595653,"('unfriendly', 'friendly')",0.9209514,0.9595653,0.0386139
2,0.4793294,0.71819824,"('unlikable', 'likable')",0.4793294,0.7181982,0.2388688
3,0.67282116,0.6600907,"('repellent', 'pleasant')",0.6728212,0.6600907,-0.0127305
4,-7.046952,-7.0693903,"('disliked', 'liked')",-7.0469518,-7.0693903,-0.0224385
5,-0.71019226,-0.5210234,"('distant', 'outgoing')",-0.7101923,-0.5210234,0.1891689
6,-0.4740053,-0.2705958,"('distant', 'open')",-0.4740053,-0.2705958,0.2034095
7,0.58899504,0.55101556,"('insensitive', 'sensitive')",0.588995,0.5510156,-0.0379794
8,1.0062622,1.1432115,"('unaffectionate', 'affectionate')",1.0062622,1.1432115,0.1369493
9,1.605859,1.7496103,"('unaffectionate', 'caring')",1.605859,1.7496103,0.1437513
10,0.5708719,0.5972459,"('unsympathetic', 'sympathetic')",0.5708719,0.5972459,0.026374
11,2.073024,2.075858,"('unhelpful', 'helpful')",2.073024,2.0758581,0.0028341
12,-1.5675151,-1.5264406,"('unsupportive', 'supportive')",-1.5675151,-1.5264406,0.0410745
13,0.3498103,0.26331294,"('impolite', 'polite')",0.3498103,0.2633129,-0.0864974
14,-0.19138716,-0.4668454,"('antisocial', 'social')",-0.1913872,-0.4668454,-0.2754582
15,0.25053,0.25267148,"('boring', 'funny')",0.25053,0.2526715,0.0021415
16,-0.10097455,-0.11730501,"('unpopular', 'popular')",-0.1009746,-0.117305,-0.0163304
17,0.13142404,0.11048842,"('nasty', 'nice')",0.131424,0.1104884,-0.0209356
18,-0.54096067,-0.5403017,"('disagreeable', 'welcoming')",-0.5409607,-0.5403017,0.000659
19,-0.6181922,-0.4374773,"('inhospitable', 'hospitable')",-0.6181922,-0.4374773,0.1807149
20,0.96888155,0.87146986,"('rough', 'thoughtful')",0.9688815,0.8714699,-0.0974116
21,0.08625624,0.057178386,"('immoral', 'moral')",0.0862562,0.0571784,-0.0290778
22,-0.31547993,-0.31583428,"('untrustworthy', 'trustworthy')",-0.3154799,-0.3158343,-0.0003544
23,6.6342845,6.5710335,"('insincere', 'sincere')",6.6342845,6.5710335,-0.063251
24,1.4372036,1.4952588,"('dishonest', 'honest')",1.4372036,1.4952588,0.0580552
25,0.7138614,0.6427518,"('egoistic', 'altruistic')",0.7138614,0.6427518,-0.0711096
26,0.84922785,0.73872954,"('hardhearted', 'benevolent')",0.8492278,0.7387295,-0.1104983
27,0.77834636,0.713066,"('hardhearted', 'softhearted')",0.7783464,0.713066,-0.0652804
28,0.97213674,0.944502,"('disloyal', 'loyal')",0.9721367,0.944502,-0.0276347
29,-0.98210716,-1.0563575,"('unfair', 'fair')",-0.9821072,-1.0563575,-0.0742503
30,0.5274848,0.44803563,"('intolerant', 'tolerant')",0.5274848,0.4480356,-0.0794492
31,-1.5825769,-1.5127821,"('evil', 'good')",-1.5825769,-1.5127821,0.0697948
32,1.1536788,1.1345043,"('unkind', 'kind')",1.1536788,1.1345043,-0.0191745
33,-0.46507215,-0.4294626,"('wrong', 'right')",-0.4650722,-0.4294626,0.0356096
34,5.0603123,5.1420336,"('mean', 'honorable')",5.0603123,5.1420336,0.0817213
35,-1.059315,-1.1703808,"('corrupt', 'incorrupt')",-1.059315,-1.1703808,-0.1110658
36,-0.6537581,-0.6048204,"('hostile', 'amicable')",-0.6537581,-0.6048204,0.0489377
37,0.54749167,0.5940397,"('fake', 'genuine')",0.5474917,0.5940397,0.046548
38,0.38084897,0.3805919,"('untruthful', 'truthful')",0.380849,0.3805919,-0.0002571
39,0.32802615,0.26303905,"('exploitative', 'cooperative')",0.3280261,0.2630391,-0.064987
40,-2.5218868,-2.5228782,"('stingy', 'generous')",-2.5218868,-2.5228782,-0.0009914
41,-0.013767786,-0.058994204,"('unforgiving', 'forgiving')",-0.0137678,-0.0589942,-0.0452264
42,-2.7062826,-2.5639677,"('unreliable', 'reliable')",-2.7062826,-2.5639677,0.1423149
43,0.79860294,0.84331614,"('irresponsible', 'responsible')",0.7986029,0.8433161,0.0447132
44,-1.1422741,-1.1299572,"('prejudiced', 'unprejudiced')",-1.1422741,-1.1299572,0.0123169
45,0.372588,0.2765766,"('incompetent', 'competent')",0.372588,0.2765766,-0.0960114
46,-0.88960797,-0.848406,"('uncompetitive', 'competitive')",-0.889608,-0.848406,0.041202
47,5.437146,5.5460606,"('stupid', 'smart')",5.4371462,5.5460606,0.1089144
48,1.0276693,0.9313284,"('unintelligent', 'intelligent')",1.0276693,0.9313284,-0.0963409
49,0.22029875,0.29056633,"('unable', 'able')",0.2202988,0.2905663,0.0702675
50,0.50909096,0.5740487,"('clumsy', 'skillful')",0.509091,0.5740487,0.0649577
51,0.3346353,0.2510144,"('uneducated', 'educated')",0.3346353,0.2510144,-0.0836209
52,-0.7467135,-0.7979783,"('irrational', 'rational')",-0.7467135,-0.7979783,-0.0512648
53,0.1755851,0.26707813,"('uncreative', 'creative')",0.1755851,0.2670781,0.091493
54,1.1194504,1.2508014,"('incapable', 'capable')",1.1194504,1.2508014,0.131351
55,0.47852314,0.43388528,"('incompetent', 'clever')",0.4785231,0.4338853,-0.0446378
56,0.6321598,0.54270756,"('impractical', 'practical')",0.6321598,0.5427076,-0.0894522
57,-3.162957,-3.0996277,"('unimaginative', 'imaginative')",-3.162957,-3.0996277,0.0633293
58,-0.051642388,-0.06422247,"('undiscriminating', 'discriminating')",-0.0516424,-0.0642225,-0.0125801
59,-0.09567138,-0.054365702,"('foolish', 'wise')",-0.0956714,-0.0543657,0.0413057
60,0.7342946,0.7274047,"('inefficient', 'efficient')",0.7342946,0.7274047,-0.0068899
61,0.0140558975,-0.22331053,"('illogical', 'logical')",0.0140559,-0.2233105,-0.2373664
62,1.2035849,1.2444075,"('incompetent', 'brilliant')",1.2035849,1.2444075,0.0408226
63,0.2772603,0.29062054,"('unperceptive', 'insightful')",0.2772603,0.2906205,0.0133602
64,-6.377407,-6.4118757,"('shy', 'confident')",-6.3774071,-6.4118757,-0.0344686
65,0.3105543,0.26794946,"('insecure', 'secure')",0.3105543,0.2679495,-0.0426048
66,-0.4171856,-0.5232125,"('inactive', 'active')",-0.4171856,-0.5232125,-0.1060269
67,-0.40300143,-0.45999116,"('doubtful', 'determined')",-0.4030014,-0.4599912,-0.0569898
68,-0.704339,-0.7648833,"('dependent', 'independent')",-0.704339,-0.7648833,-0.0605443
69,-1.3793415,-1.3714647,"('lazy', 'industrious')",-1.3793415,-1.3714647,0.0078768
70,0.633429,0.6041806,"('lethargic', 'energetic')",0.633429,0.6041806,-0.0292484
71,0.27893877,0.23127002,"('diffident', 'self-confident')",0.2789388,0.23127,-0.0476688
72,0.6746963,0.8219802,"('unambitious', 'ambitious')",0.6746963,0.8219802,0.1472839
73,-2.7479722,-2.6572654,"('helpless', 'self-reliant')",-2.7479722,-2.6572654,0.0907068
74,-0.16920859,-0.1858094,"('undedicated', 'dedicated')",-0.1692086,-0.1858094,-0.0166008
75,-0.70253545,-0.5240631,"('meek', 'impulsive')",-0.7025355,-0.5240631,0.1784724
76,0.37818277,0.36401558,"('anxious', 'daring')",0.3781828,0.3640156,-0.0141672
77,-0.6733199,-0.6807142,"('unmotivated', 'motivated')",-0.6733199,-0.6807142,-0.0073943
78,-0.9018247,-0.89670247,"('nonresilient', 'resilient')",-0.9018247,-0.8967025,0.0051222
79,-0.08429547,-0.023125974,"('wavering', 'unwavering')",-0.0842955,-0.023126,0.0611695
80,-0.08011859,-0.27124715,"('dominated', 'dominating')",-0.0801186,-0.2712471,-0.1911285
81,-0.87232363,-0.9361077,"('submissive', 'aggressive')",-0.8723236,-0.9361077,-0.0637841
82,6.126967,6.2570057,"('poor', 'rich')",6.126967,6.2570057,0.1300387
83,-0.37890732,-0.4585025,"('powerless', 'powerful')",-0.3789073,-0.4585025,-0.0795952
84,0.02756953,-0.03810868,"('inferior', 'superior')",0.0275695,-0.0381087,-0.0656782
85,-0.14012086,-0.19399205,"('insignificant', 'prestigious')",-0.1401209,-0.193992,-0.0538711
86,0.16054372,0.054007787,"('uninfluential', 'influential')",0.1605437,0.0540078,-0.1065359
87,0.0795335,-0.06589587,"('unsuccessful', 'successful')",0.0795335,-0.0658959,-0.1454294
88,0.30633992,0.21056026,"('low', 'eminent')",0.3063399,0.2105603,-0.0957796
