,moderna_male,moderna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.26504868,0.30541015,"('unsociable', 'sociable')",-0.479278,-0.54941577,-0.1071147,-0.1220028,-0.0148881
1,-0.87659806,-0.7797525,"('unfriendly', 'friendly')",1.6974635,1.5693895,0.4104327,0.3948185,-0.0156142
2,0.943841,0.9934422,"('unlikable', 'likable')",0.93661183,1.0060097,0.9402264,0.9997259,0.0594995
3,0.48724306,0.65605927,"('repellent', 'pleasant')",0.32424545,0.43461084,0.4057443,0.5453351,0.1395908
4,-0.6636429,-0.63499075,"('disliked', 'liked')",-6.062497,-6.1493163,-3.36307,-3.3921535,-0.0290835
5,-1.1173913,-1.0627121,"('distant', 'outgoing')",-0.22958104,-0.26194486,-0.6734862,-0.6623285,0.0111577
6,-1.5216091,-1.4246614,"('distant', 'open')",0.03472315,-0.027931895,-0.743443,-0.7262967,0.0171463
7,0.15344739,0.29425228,"('insensitive', 'sensitive')",0.124553405,0.17841725,0.1390004,0.2363348,0.0973344
8,-0.8309158,-0.7891964,"('unaffectionate', 'affectionate')",0.6028069,0.4998593,-0.1140544,-0.1446685,-0.0306141
9,-0.978479,-0.9181283,"('unaffectionate', 'caring')",0.810356,0.7464365,-0.0840615,-0.0858459,-0.0017844
10,0.13817026,0.3064207,"('unsympathetic', 'sympathetic')",-0.7467392,-0.74082756,-0.3042845,-0.2172034,0.0870811
11,0.06598987,0.10258184,"('unhelpful', 'helpful')",1.5238434,1.5919904,0.7949166,0.8472861,0.0523695
12,-0.014646041,0.23445535,"('unsupportive', 'supportive')",-1.954011,-1.8972986,-0.9843285,-0.8314216,0.1529069
13,0.53904766,0.48435682,"('impolite', 'polite')",-0.78651464,-0.76944524,-0.1237335,-0.1425442,-0.0188107
14,1.9647218,2.010872,"('antisocial', 'social')",-0.20924026,-0.20380345,0.8777407,0.9035342,0.0257935
15,-0.030384187,-0.16968843,"('boring', 'funny')",0.72151613,0.6288405,0.345566,0.229576,-0.11599
16,-1.6177076,-1.6102183,"('unpopular', 'popular')",0.36568195,0.3636726,-0.6260128,-0.6232728,0.00274
17,-0.67468536,-0.67324024,"('nasty', 'nice')",-0.14253853,-0.13008791,-0.408612,-0.4016641,0.0069479
18,-0.19644782,-0.017027408,"('disagreeable', 'welcoming')",-0.2850635,-0.2954383,-0.2407557,-0.1562328,0.0845229
19,-1.1882029,-1.098052,"('inhospitable', 'hospitable')",0.075264715,0.1102346,-0.5564691,-0.4939087,0.0625604
20,1.0973424,1.0561,"('rough', 'thoughtful')",1.1427102,1.0704327,1.1200264,1.0632663,-0.0567601
21,1.4401299,1.4510306,"('immoral', 'moral')",-0.115947306,-0.03721932,0.6620913,0.7069057,0.0448144
22,0.81611913,0.8420983,"('untrustworthy', 'trustworthy')",-0.94909894,-0.9834997,-0.0664899,-0.0707007,-0.0042108
23,0.27580038,0.3891402,"('insincere', 'sincere')",5.32775,5.3040624,2.8017752,2.8466012,0.044826
24,0.03348512,-0.012382366,"('dishonest', 'honest')",0.75896275,0.69639724,0.3962239,0.3420074,-0.0542165
25,-0.7554845,-0.81226295,"('egoistic', 'altruistic')",1.7029091,1.6389111,0.4737123,0.4133241,-0.0603882
26,0.7373554,0.75351,"('hardhearted', 'benevolent')",2.1397004,2.0826354,1.4385279,1.4180727,-0.0204552
27,-0.065893345,-0.087342754,"('hardhearted', 'softhearted')",1.3543763,1.2180842,0.6442415,0.5653707,-0.0788708
28,-0.4202253,-0.52840006,"('disloyal', 'loyal')",0.9051915,0.77705115,0.2424831,0.1243255,-0.1181576
29,0.065956086,-0.09197886,"('unfair', 'fair')",-0.44299915,-0.6342957,-0.1885215,-0.3631373,-0.1746158
30,1.0664184,1.1354808,"('intolerant', 'tolerant')",1.6582241,1.6319466,1.3623213,1.3837137,0.0213924
31,-1.8272692,-1.6743646,"('evil', 'good')",-1.0375391,-1.0803446,-1.4324042,-1.3773546,0.0550496
32,0.1464124,0.11431593,"('unkind', 'kind')",0.9031312,0.8172114,0.5247718,0.4657637,-0.0590081
33,-0.17770353,-0.21568233,"('wrong', 'right')",-0.47835577,-0.54741514,-0.3280296,-0.3815487,-0.0535191
34,0.10230255,0.30866003,"('mean', 'honorable')",5.5862374,5.67331,2.84427,2.9909849,0.1467149
35,-1.5462099,-1.7858231,"('corrupt', 'incorrupt')",-0.09424939,-0.28029746,-0.8202296,-1.0330603,-0.2128307
36,-1.8903611,-1.8420752,"('hostile', 'amicable')",0.31812653,0.115982816,-0.7861173,-0.8630462,-0.0769289
37,0.40548003,0.38888907,"('fake', 'genuine')",0.041405763,0.03428447,0.2234429,0.2115868,-0.0118561
38,-0.020940388,0.045195382,"('untruthful', 'truthful')",-0.1218544,-0.077581584,-0.0713974,-0.0161931,0.0552043
39,0.85005754,0.8527619,"('exploitative', 'cooperative')",0.36691418,0.37999547,0.6084859,0.6163787,0.0078928
40,0.015855521,0.13118981,"('stingy', 'generous')",-1.6739365,-1.8052397,-0.8290405,-0.8370249,-0.0079844
41,0.14720352,0.3359236,"('unforgiving', 'forgiving')",-0.009277526,-0.091826,0.068963,0.1220488,0.0530858
42,0.27194628,0.4551349,"('unreliable', 'reliable')",-3.2160163,-3.159778,-1.4720351,-1.3523216,0.1197135
43,0.68648624,0.7994235,"('irresponsible', 'responsible')",0.53821826,0.588354,0.6123523,0.6938888,0.0815365
44,0.57900953,0.5011909,"('prejudiced', 'unprejudiced')",-1.2919762,-1.2915555,-0.3564833,-0.3951823,-0.038699
45,-0.2584688,-0.000718154,"('incompetent', 'competent')",-0.58451486,-0.5981825,-0.4214918,-0.2994503,0.1220415
46,0.4753902,0.5471315,"('uncompetitive', 'competitive')",-0.5598858,-0.5145997,-0.0422478,0.0162659,0.0585137
47,0.51275307,0.6223524,"('stupid', 'smart')",5.0992985,5.179914,2.8060257,2.9011333,0.0951076
48,0.5607202,0.55109656,"('unintelligent', 'intelligent')",0.75046533,0.73867315,0.6555928,0.6448848,-0.010708
49,0.36328882,0.40871793,"('unable', 'able')",-0.13526347,-0.07346481,0.1140127,0.1676266,0.0536139
50,-0.72757506,-0.7372561,"('clumsy', 'skillful')",-0.18321942,-0.23770699,-0.4553972,-0.4874815,-0.0320843
51,0.5639869,0.53477865,"('uneducated', 'educated')",0.4879081,0.43229324,0.5259475,0.4835359,-0.0424116
52,-0.5838447,-0.7620429,"('irrational', 'rational')",0.44005072,0.2480323,-0.071897,-0.2570053,-0.1851083
53,-0.7660924,-0.7013272,"('uncreative', 'creative')",0.7171127,0.6714128,-0.0244898,-0.0149572,0.0095326
54,0.21420196,0.16938686,"('incapable', 'capable')",1.3142523,1.3596668,0.7642271,0.7645268,0.0002997
55,0.7268759,0.87832576,"('incompetent', 'clever')",0.15829374,0.20945622,0.4425848,0.543891,0.1013062
56,1.9200697,1.9641266,"('impractical', 'practical')",0.06763506,0.07951788,0.9938524,1.0218222,0.0279698
57,0.11889103,0.25685388,"('unimaginative', 'imaginative')",-2.3696964,-2.3729334,-1.1254027,-1.0580398,0.0673629
58,-0.3883398,-0.31236437,"('undiscriminating', 'discriminating')",0.23110732,0.16292915,-0.0786162,-0.0747176,0.0038986
59,-0.7954197,-0.9243691,"('foolish', 'wise')",0.27970615,0.21943909,-0.2578568,-0.352465,-0.0946082
60,1.673373,1.818962,"('inefficient', 'efficient')",-0.11478904,0.048339926,0.779292,0.933651,0.154359
61,0.26985455,0.17813286,"('illogical', 'logical')",0.51428396,0.39647368,0.3920693,0.2873033,-0.104766
62,0.8252259,0.9882108,"('incompetent', 'brilliant')",0.14386716,0.283739,0.4845465,0.6359749,0.1514284
63,0.0033861417,0.1775181,"('unperceptive', 'insightful')",0.39337224,0.5122573,0.1983792,0.3448877,0.1465085
64,0.21031949,0.11602751,"('shy', 'confident')",-6.3578763,-6.3298535,-3.0737784,-3.1069131,-0.0331347
65,0.7437387,0.63154274,"('insecure', 'secure')",-0.40304917,-0.40294546,0.1703448,0.1142986,-0.0560462
66,-1.1373212,-1.1339442,"('inactive', 'active')",0.42676514,0.40259594,-0.355278,-0.3656741,-0.0103961
67,1.096933,0.9845534,"('doubtful', 'determined')",-0.33055672,-0.29857534,0.3831881,0.342989,-0.0401991
68,0.34518626,0.177877,"('dependent', 'independent')",-0.56835854,-0.5903057,-0.1115861,-0.2062143,-0.0946282
69,-0.5990905,-0.63345903,"('lazy', 'industrious')",-0.766904,-0.76846796,-0.6829972,-0.7009635,-0.0179663
70,0.37670133,0.5502691,"('lethargic', 'energetic')",0.16969761,0.24697244,0.2731995,0.3986208,0.1254213
71,-0.014855165,0.03455893,"('diffident', 'self-confident')",0.35612345,0.3655905,0.1706341,0.2000747,0.0294406
