,cooper_male,cooper_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.66429037,0.3814794,"('unsociable', 'sociable')",1.6501197,1.1989548,-0.225807,-0.4498968,0.696201,0.3768458,-0.3193552
1,-0.32149607,-0.09935502,"('unfriendly', 'friendly')",-1.1835074,-1.1638281,1.5485765,1.5217348,0.0145243,0.0861839,0.0716596
2,0.77331567,0.9006034,"('unlikable', 'likable')",0.8245808,0.9241902,0.79148465,0.9921606,0.7964604,0.9389847,0.1425243
3,0.48637623,0.69256216,"('repellent', 'pleasant')",1.0295473,0.8996913,0.54136825,0.5463192,0.6857639,0.7128576,0.0270937
4,-0.70285225,-0.7319284,"('disliked', 'liked')",-0.44184214,-0.37754026,-6.3041096,-6.289743,-2.4829346,-2.466404,0.0165306
5,-0.9755947,-0.7173634,"('distant', 'outgoing')",-1.948397,-1.6352966,-0.35530564,-0.16693,-1.0930991,-0.8398633,0.2532358
6,-1.0437835,-0.6839334,"('distant', 'open')",-2.8068793,-2.3935802,0.18586636,0.35222912,-1.2215988,-0.9084282,0.3131706
7,0.76943994,0.7207761,"('insensitive', 'sensitive')",1.0543355,0.87199306,0.9017754,0.791228,0.908517,0.7946657,-0.1138513
8,0.2934506,0.42678645,"('unaffectionate', 'affectionate')",-0.99099386,-0.8429107,0.37107533,0.43772197,-0.1088226,0.0071992,0.1160218
9,0.5976101,0.719188,"('unaffectionate', 'caring')",-0.40654305,-0.40610355,0.99992174,1.0789261,0.3969963,0.4640035,0.0670072
10,1.1365527,1.0269768,"('unsympathetic', 'sympathetic')",1.6782035,1.2173493,0.29496536,0.06981692,1.0365738,0.771381,-0.2651928
11,0.5433567,0.42721474,"('unhelpful', 'helpful')",1.6783189,1.368521,2.4107468,2.4082973,1.5441408,1.4013443,-0.1427965
12,0.8679998,1.0143653,"('unsupportive', 'supportive')",1.2638942,1.3704091,-1.5666564,-1.4968429,0.1884126,0.2959772,0.1075646
13,0.05987046,-0.30690187,"('impolite', 'polite')",1.3825164,1.0670003,0.095737346,-0.06669283,0.5127081,0.2311352,-0.2815729
14,1.8096354,1.433206,"('antisocial', 'social')",2.711387,2.3093705,-0.13429505,-0.35106283,1.4622424,1.1305046,-0.3317378
15,0.18025781,0.025502354,"('boring', 'funny')",-0.7264405,-0.79371893,0.30298704,0.30240643,-0.0810652,-0.1552701,-0.0742049
16,-1.9363087,-1.7311636,"('unpopular', 'popular')",-1.3161161,-1.1568676,0.43569952,0.48824978,-0.9389084,-0.7999272,0.1389812
17,0.25680366,0.34701264,"('nasty', 'nice')",-0.73669195,-0.514228,-0.5346812,-0.4108305,-0.3381898,-0.1926819,0.1455079
18,-0.14892955,0.1198408,"('disagreeable', 'welcoming')",-0.5359248,-0.33483016,-0.42477158,-0.35783282,-0.3698753,-0.1909407,0.1789346
19,-0.47457874,-0.25310746,"('inhospitable', 'hospitable')",-1.2573447,-1.1373084,-0.20886168,-0.044346295,-0.6469284,-0.478254,0.1686744
20,0.48174495,0.59114623,"('rough', 'thoughtful')",0.30727905,0.31645092,0.96291256,0.95497566,0.5839789,0.6208576,0.0368787
21,1.306989,1.185313,"('immoral', 'moral')",2.0748453,1.6472011,-0.38656336,-0.43526635,0.9984237,0.7990826,-0.1993411
22,-0.002338674,-0.07527308,"('untrustworthy', 'trustworthy')",0.88466185,0.57806665,-0.9360196,-1.0015148,-0.0178988,-0.1662404,-0.1483416
23,1.1032171,1.0492204,"('insincere', 'sincere')",1.0068337,0.7575721,6.1941667,6.086481,2.7680724,2.6310911,-0.1369813
24,1.3079232,1.3028893,"('dishonest', 'honest')",0.0971971,-0.104819514,1.2625033,1.1701436,0.8892078,0.7894045,-0.0998033
25,0.269126,0.33720595,"('egoistic', 'altruistic')",-0.43623182,-0.28035146,0.9914179,0.97658634,0.2747707,0.3444803,0.0697096
26,0.9345112,0.77620834,"('hardhearted', 'benevolent')",1.3945811,1.2379298,1.4528246,1.2811855,1.260639,1.0984413,-0.1621977
27,-0.71827567,-0.6447629,"('hardhearted', 'softhearted')",-0.16017866,0.011887033,1.2488143,1.2334146,0.1234533,0.2001796,0.0767263
28,0.5810625,0.37209877,"('disloyal', 'loyal')",0.34822273,0.088644825,1.369919,1.2299021,0.7664014,0.5635486,-0.2028528
29,-0.2568504,-0.1367967,"('unfair', 'fair')",-1.8794514,-1.7671924,-0.6058967,-0.7381475,-0.9140662,-0.8807122,0.033354
30,1.1937482,1.0134891,"('intolerant', 'tolerant')",2.7998586,2.4459062,1.1876426,1.1752261,1.7270832,1.5448739,-0.1822093
31,-1.7675302,-1.3626851,"('evil', 'good')",-2.2361705,-1.8278172,-1.4429566,-1.3809268,-1.8155524,-1.5238098,0.2917426
32,0.5814317,0.345242,"('unkind', 'kind')",1.0655425,0.6610206,1.3999938,1.1849736,1.015656,0.730412,-0.285244
33,-0.2650629,-0.23267473,"('wrong', 'right')",-0.781353,-0.5757101,-0.6256282,-0.6633262,-0.557348,-0.4905703,0.0667777
34,-0.0842389,0.15061417,"('mean', 'honorable')",0.44155154,0.54283845,6.31213,6.437508,2.2231476,2.3769868,0.1538392
35,-1.3892703,-1.270437,"('corrupt', 'incorrupt')",-2.9963942,-2.702211,-0.88803864,-0.9497768,-1.757901,-1.6408083,0.1170927
36,-1.6826849,-1.4837515,"('hostile', 'amicable')",-3.3588533,-3.1847177,-0.43649805,-0.49365067,-1.8260121,-1.7207066,0.1053055
37,0.1343692,0.21525,"('fake', 'genuine')",0.25902578,0.23352212,0.64167506,0.68568355,0.3450234,0.3781519,0.0331285
38,0.2401383,0.28848326,"('untruthful', 'truthful')",-0.033083685,-0.031612523,0.20969276,0.31648844,0.1389158,0.1911197,0.0522039
39,1.7778487,1.6547912,"('exploitative', 'cooperative')",1.2132001,1.2414536,0.25898135,0.23579714,1.0833433,1.0440141,-0.0393292
40,-0.02348281,0.06893881,"('stingy', 'generous')",0.5894608,0.6981474,-1.2252963,-1.340749,-0.2197728,-0.1912209,0.0285519
41,0.5541757,0.60175306,"('unforgiving', 'forgiving')",0.18577504,0.19480823,0.35057825,0.285729,0.3635097,0.3607634,-0.0027463
42,0.33635193,0.4745056,"('unreliable', 'reliable')",0.8778594,0.82795936,-2.1875296,-2.110278,-0.3244394,-0.269271,0.0551684
43,1.2404054,1.2541442,"('irresponsible', 'responsible')",1.7703474,1.6025474,1.0655485,1.0958536,1.358767,1.3175151,-0.0412519
44,-0.47387502,-0.34835488,"('prejudiced', 'unprejudiced')",-0.76065683,-0.69004524,-1.3329908,-1.2834451,-0.8558408,-0.7739484,0.0818924
45,0.028583393,-0.09842935,"('incompetent', 'competent')",1.7078193,1.4698907,0.22481777,0.08383148,0.6537402,0.4850976,-0.1686426
46,0.36348963,0.3309589,"('uncompetitive', 'competitive')",2.926156,2.625869,-0.12684444,-0.22457096,1.0542671,0.9107523,-0.1435148
47,0.038906947,0.056221437,"('stupid', 'smart')",0.68634915,0.73478365,5.7292466,5.7928205,2.1515009,2.1946085,0.0431076
48,0.49470192,0.4477756,"('unintelligent', 'intelligent')",0.417323,0.28049332,0.32141313,0.27587432,0.411146,0.3347144,-0.0764316
49,-0.25220495,-0.18897878,"('unable', 'able')",-0.2599049,-0.1951028,-0.2535927,-0.049629256,-0.2552342,-0.1445703,0.1106639
50,-0.7278199,-0.681114,"('clumsy', 'skillful')",-0.791587,-0.81767666,-0.012377717,0.0226629,-0.5105949,-0.4920426,0.0185523
51,0.20429617,-0.06906968,"('uneducated', 'educated')",1.3154627,0.93218046,0.76163447,0.58869183,0.7604645,0.4839342,-0.2765303
52,-0.7763448,-0.79096293,"('irrational', 'rational')",-2.0065389,-1.8549013,-0.45794815,-0.4651613,-1.0802773,-1.0370085,0.0432688
53,0.036314722,0.2610778,"('uncreative', 'creative')",-0.30638868,-0.30701372,1.1422025,1.1488405,0.2907095,0.3676349,0.0769254
54,0.0034031495,0.120165005,"('incapable', 'capable')",-1.0084453,-0.88252777,0.9727911,1.0962654,-0.0107503,0.1113009,0.1220512
55,1.1725088,0.99810445,"('incompetent', 'clever')",2.5080905,2.184354,0.4386282,0.33938754,1.3730758,1.1739486,-0.1991272
56,2.051822,1.8695167,"('impractical', 'practical')",2.9113498,2.5250401,0.6303992,0.5460635,1.8645237,1.6468735,-0.2176502
57,0.43686056,0.34946325,"('unimaginative', 'imaginative')",0.5916154,0.2713458,-2.320274,-2.415766,-0.4305994,-0.598319,-0.1677196
58,-0.19349608,-0.1283094,"('undiscriminating', 'discriminating')",0.6030373,0.5383556,0.35916057,0.32694307,0.2562339,0.2456631,-0.0105708
59,-0.7303018,-0.759394,"('foolish', 'wise')",-1.2364357,-1.0803487,0.05277475,0.14101744,-0.6379876,-0.5662417,0.0717459
60,1.6678787,1.5480835,"('inefficient', 'efficient')",3.1526277,2.8394172,0.6149406,0.6826364,1.8118157,1.6900457,-0.12177
61,-0.34734085,-0.5315889,"('illogical', 'logical')",-0.3160292,-0.49417296,0.4864971,0.30135733,-0.0589576,-0.2414682,-0.1825106
62,0.38267174,0.34268746,"('incompetent', 'brilliant')",2.3268056,2.329112,0.62487704,0.8375457,1.1114515,1.1697817,0.0583302
63,-0.51192284,-0.5485678,"('unperceptive', 'insightful')",1.8217499,1.6283904,1.3594855,1.4139177,0.8897708,0.8312468,-0.058524
