,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
0,0.040819377,-0.02782663,"('unsociable', 'sociable')",-0.70215476,-0.78570515,-0.24076673,-0.36042887,-0.727782,-0.76249516,-0.407471,-0.484114,-0.076643
1,-0.9797629,-1.104616,"('unfriendly', 'friendly')",-0.8595545,-0.97326356,0.723076,0.56674016,1.722013,1.59376,0.1514429,0.0206551,-0.1307878
2,0.34918895,0.4032367,"('unlikable', 'likable')",0.9855274,1.1059921,2.3380046,2.4364152,0.6074531,0.6598206,1.0700436,1.1513661,0.0813225
3,0.7309359,0.78035706,"('repellent', 'pleasant')",0.26207802,0.2839836,-0.31837228,-0.28737763,0.70317405,0.7660454,0.3444539,0.3857521,0.0412982
4,-1.7673804,-1.7908957,"('disliked', 'liked')",-0.66676795,-0.7932877,-0.14950658,-0.14083704,-7.5749154,-7.7596498,-2.5396426,-2.6211677,-0.0815251
5,-1.3189311,-1.3921392,"('distant', 'outgoing')",-0.92775464,-0.88400906,1.485345,1.4835967,-0.14909561,-0.18868086,-0.2276091,-0.2453081,-0.017699
6,-2.1357524,-2.1865163,"('distant', 'open')",-1.4788697,-1.4056761,0.9937203,0.99509907,0.21930975,0.17521206,-0.600398,-0.6054703,-0.0050723
7,1.6713365,1.6424885,"('insensitive', 'sensitive')",1.1675873,1.214891,0.19264871,0.183263,0.62696517,0.6385998,0.9146345,0.9198106,0.0051761
8,-0.68186784,-0.76669365,"('unaffectionate', 'affectionate')",-0.59800494,-0.62060696,0.5195362,0.4685288,1.1937742,1.151479,0.1083594,0.0581768,-0.0501826
9,0.30680823,0.20904565,"('unaffectionate', 'caring')",-0.13349044,-0.18444516,1.096369,1.0422045,1.7202967,1.7044592,0.7474959,0.692816,-0.0546799
10,1.8889909,1.9044176,"('unsympathetic', 'sympathetic')",0.43550754,0.43681923,-1.1290222,-1.157709,-0.5655295,-0.5036155,0.1574867,0.1699781,0.0124914
11,0.5488196,0.555251,"('unhelpful', 'helpful')",0.11422126,0.16904053,-0.42434183,-0.4369466,1.4435589,1.5495448,0.4205645,0.4592224,0.0386579
12,2.0427384,2.0627704,"('unsupportive', 'supportive')",1.0640602,1.0778899,1.3330739,1.3892777,-1.9565971,-2.0241952,0.6208189,0.6264356,0.0056167
13,0.72878236,0.6760738,"('impolite', 'polite')",0.33115065,0.35798118,-0.60071665,-0.6435825,-1.0565686,-0.98932,-0.1493381,-0.1497119,-0.0003738
14,0.8213321,0.8105204,"('antisocial', 'social')",0.20544125,0.23698248,0.9466934,1.0063819,-0.5219153,-0.49412045,0.3628879,0.3899411,0.0270532
15,-0.44628727,-0.4967115,"('boring', 'funny')",0.6631508,0.67028475,0.12197329,0.11760342,-0.3044948,-0.25482547,0.0085855,0.0090878,0.0005023
16,-1.8882,-1.9019403,"('unpopular', 'popular')",-0.69404185,-0.8604999,0.2913528,0.3654376,0.16125172,0.18398789,-0.5324094,-0.5532537,-0.0208443
17,-0.90543306,-0.8158944,"('nasty', 'nice')",-0.501983,-0.3461282,-0.49873552,-0.41369426,-0.782736,-0.68622696,-0.6722219,-0.565486,0.1067359
18,-0.7537754,-0.747296,"('disagreeable', 'welcoming')",0.008825757,0.14343622,0.5928292,0.62249446,-0.4718341,-0.516935,-0.1559886,-0.1245751,0.0314135
19,-1.0685247,-1.0521244,"('inhospitable', 'hospitable')",0.10918714,0.18763615,-0.12968752,-0.11959378,-0.48838598,-0.47703058,-0.3943528,-0.3652782,0.0290746
20,0.36522073,0.43053883,"('rough', 'thoughtful')",-0.6195354,-0.4689827,0.7670187,0.79449755,0.49055466,0.52698267,0.2508147,0.3207591,0.0699444
21,1.7103542,1.7384596,"('immoral', 'moral')",1.0913274,1.1358023,-0.29898253,-0.32168877,-0.8523273,-0.75205743,0.4125929,0.4501289,0.037536
22,0.80395997,0.8025054,"('untrustworthy', 'trustworthy')",1.1322224,1.1682879,-0.81579465,-0.8288154,-1.1347611,-1.1230584,-0.0035933,0.0047298,0.0083231
23,2.1860409,2.123772,"('insincere', 'sincere')",0.92845666,0.9363098,0.13915323,0.091796726,6.085331,6.1629996,2.3347454,2.3287196,-0.0060258
24,1.3113276,1.3053448,"('dishonest', 'honest')",0.87472016,0.88855433,-0.55096513,-0.5429613,0.2958128,0.27530748,0.4827239,0.4815613,-0.0011626
25,-1.4355762,-1.4524567,"('egoistic', 'altruistic')",-0.28233644,-0.35490778,0.3792385,0.3611672,1.769844,1.6967522,0.1077925,0.0626387,-0.0451538
26,-0.7385452,-0.85565555,"('hardhearted', 'benevolent')",-0.56152284,-0.64634365,1.9563402,1.906788,1.6461027,1.549934,0.5755937,0.4886807,-0.086913
27,-0.50388914,-0.54675287,"('hardhearted', 'softhearted')",-0.43296587,-0.31045204,0.22598746,0.18168782,1.4799509,1.3763708,0.1922708,0.1752134,-0.0170574
28,0.49929774,0.38609752,"('disloyal', 'loyal')",0.49786797,0.34197173,0.13386683,0.027548516,1.0251957,0.9369512,0.539057,0.4231423,-0.1159147
29,-1.4563043,-1.5752052,"('unfair', 'fair')",0.3371071,0.3462976,-0.03632076,-0.051832505,-0.08228204,-0.21409261,-0.30945,-0.3737082,-0.0642582
30,1.3516809,1.414303,"('intolerant', 'tolerant')",0.66601366,0.7205285,0.22342674,0.21099727,0.14280216,0.18779862,0.5959809,0.6334069,0.037426
31,-2.7452712,-2.6965852,"('evil', 'good')",-1.695973,-1.691321,0.16338554,0.14757134,-0.6980474,-0.7756708,-1.2439766,-1.2540014,-0.0100248
32,0.509127,0.330167,"('unkind', 'kind')",0.3829736,0.2761775,-0.13117553,-0.23086387,0.86430806,0.7452187,0.4063083,0.2801748,-0.1261335
33,-0.26622486,-0.3292433,"('wrong', 'right')",1.359278,1.3052373,1.9184098,1.9096668,-0.28743303,-0.3915391,0.6810075,0.6235304,-0.0574771
34,0.4277745,0.507371,"('mean', 'honorable')",0.055801146,0.19982025,0.4613317,0.46240035,5.796938,5.9582095,1.6854613,1.7819502,0.0964889
35,-2.2908611,-2.374785,"('corrupt', 'incorrupt')",-1.217869,-1.2479231,-0.10732401,-0.17464295,-0.39324987,-0.46267408,-1.002326,-1.0650063,-0.0626803
36,-2.2205997,-2.3001382,"('hostile', 'amicable')",-1.3985023,-1.5323424,0.6750633,0.5297592,0.4398632,0.27791056,-0.6260439,-0.7562028,-0.1301589
37,1.0001686,0.9711365,"('fake', 'genuine')",0.6708612,0.71041703,-1.1155751,-1.1872973,0.24119015,0.23291697,0.1991612,0.1817933,-0.0173679
38,-0.3278196,-0.3410388,"('untruthful', 'truthful')",0.25546136,0.28144443,-0.012689624,0.028350446,-0.29580128,-0.2662924,-0.0952123,-0.0743841,0.0208282
39,1.8036734,1.825313,"('exploitative', 'cooperative')",2.064029,2.1086366,0.63921183,0.7165788,0.32205158,0.34570903,1.2072414,1.2490593,0.0418179
40,0.41906694,0.3772014,"('stingy', 'generous')",0.24496776,0.17596361,0.696993,0.69459885,-2.0702827,-2.2613664,-0.1773137,-0.2534006,-0.0760869
41,-0.25501576,-0.3253897,"('unforgiving', 'forgiving')",-0.14162578,-0.13092376,0.3987894,0.37448528,-0.2801958,-0.379159,-0.069512,-0.1152468,-0.0457348
42,0.81133425,0.9154756,"('unreliable', 'reliable')",1.5652118,1.6301303,1.113217,1.2998393,-3.2694762,-3.203597,0.0550717,0.160462,0.1053903
43,1.3035233,1.4040484,"('irresponsible', 'responsible')",0.9749472,1.1342641,0.051913142,0.16827373,0.026175337,0.08252606,0.5891398,0.697278,0.1081382
44,-1.8084623,-1.7559593,"('prejudiced', 'unprejudiced')",-0.9922947,-0.8448381,-0.7075202,-0.5682008,-1.3824362,-1.375034,-1.2226783,-1.136008,0.0866703
45,0.17270266,0.21484727,"('incompetent', 'competent')",0.43662024,0.45010266,-1.2201025,-1.2186065,-0.7238774,-0.6989318,-0.3336642,-0.3131471,0.0205171
46,2.1463783,2.162129,"('uncompetitive', 'competitive')",1.0757016,1.0236043,-0.40282178,-0.39531872,-1.3683481,-1.352632,0.3627275,0.3594456,-0.0032819
47,-0.103254296,-0.088308945,"('stupid', 'smart')",0.43026352,0.55784976,0.5785434,0.56791484,5.6301003,5.76853,1.6339133,1.7014964,0.0675831
48,0.6690686,0.66378343,"('unintelligent', 'intelligent')",-0.4241166,-0.42551404,-0.95620024,-0.9737549,-0.10961843,-0.07818795,-0.2052167,-0.2034184,0.0017983
49,-0.84042114,-0.77754825,"('unable', 'able')",-0.7872117,-0.6074387,-0.71920484,-0.59933275,-0.7070581,-0.5600794,-0.763474,-0.6360998,0.1273742
50,-0.52977085,-0.56066704,"('clumsy', 'skillful')",0.6933525,0.66016525,1.4329572,1.43793,0.11109936,0.11344456,0.4269095,0.4127182,-0.0141913
51,0.74483603,0.6019353,"('uneducated', 'educated')",0.2919558,0.12742011,-0.4023838,-0.46918264,-0.076901905,-0.14442249,0.1393765,0.0289376,-0.1104389
