,porthole_male,porthole_female,tuple,average_male,average_female,female-male
0,0.688986,0.72367644,"('unsociable', 'sociable')",0.688986,0.7236764,0.0346904
1,0.15743764,0.036061168,"('unfriendly', 'friendly')",0.1574376,0.0360612,-0.1213764
2,0.39180323,0.34072605,"('unlikable', 'likable')",0.3918032,0.340726,-0.0510772
3,0.1497432,0.40496728,"('repellent', 'pleasant')",0.1497432,0.4049673,0.2552241
4,-3.4784296,-3.5519485,"('disliked', 'liked')",-3.4784296,-3.5519485,-0.0735189
5,-1.6035774,-1.760552,"('distant', 'outgoing')",-1.6035774,-1.760552,-0.1569746
6,-1.0784771,-1.2651192,"('distant', 'open')",-1.0784771,-1.2651192,-0.1866421
7,1.1250855,1.2518098,"('insensitive', 'sensitive')",1.1250855,1.2518098,0.1267243
8,0.2818606,0.12297632,"('unaffectionate', 'affectionate')",0.2818606,0.1229763,-0.1588843
9,0.5941855,0.552418,"('unaffectionate', 'caring')",0.5941855,0.552418,-0.0417675
10,0.5584525,0.77649295,"('unsympathetic', 'sympathetic')",0.5584525,0.776493,0.2180405
11,0.85494584,0.9684172,"('unhelpful', 'helpful')",0.8549458,0.9684172,0.1134714
12,-0.7762531,-0.6961119,"('unsupportive', 'supportive')",-0.7762531,-0.6961119,0.0801412
13,0.127987,0.22201644,"('impolite', 'polite')",0.127987,0.2220164,0.0940294
14,1.4016033,1.5326915,"('antisocial', 'social')",1.4016033,1.5326915,0.1310882
15,0.6155798,0.35147074,"('boring', 'funny')",0.6155798,0.3514707,-0.2641091
16,-0.5857588,-0.6776493,"('unpopular', 'popular')",-0.5857588,-0.6776493,-0.0918905
17,-0.29797983,-0.30174205,"('nasty', 'nice')",-0.2979798,-0.301742,-0.0037622
18,-0.51087886,-0.55387247,"('disagreeable', 'welcoming')",-0.5108789,-0.5538725,-0.0429936
19,-1.9462299,-1.9845484,"('inhospitable', 'hospitable')",-1.9462299,-1.9845484,-0.0383185
20,0.2537674,0.27488607,"('rough', 'thoughtful')",0.2537674,0.2748861,0.0211187
21,0.20289025,0.38739404,"('immoral', 'moral')",0.2028902,0.387394,0.1845038
22,0.47467154,0.55010194,"('untrustworthy', 'trustworthy')",0.4746715,0.5501019,0.0754304
23,3.3065794,3.4469988,"('insincere', 'sincere')",3.3065794,3.4469988,0.1404194
24,0.18877718,0.11895322,"('dishonest', 'honest')",0.1887772,0.1189532,-0.069824
25,0.31340855,0.19438888,"('egoistic', 'altruistic')",0.3134086,0.1943889,-0.1190197
26,0.97506976,0.817043,"('hardhearted', 'benevolent')",0.9750698,0.817043,-0.1580268
27,0.53406066,0.303573,"('hardhearted', 'softhearted')",0.5340607,0.303573,-0.2304877
28,0.22099662,0.25638855,"('disloyal', 'loyal')",0.2209966,0.2563885,0.0353919
29,-0.39163724,-0.47164994,"('unfair', 'fair')",-0.3916372,-0.4716499,-0.0800127
30,1.0162488,1.101995,"('intolerant', 'tolerant')",1.0162488,1.101995,0.0857462
31,-1.3201979,-1.3819567,"('evil', 'good')",-1.3201979,-1.3819567,-0.0617588
32,1.0575578,0.964773,"('unkind', 'kind')",1.0575578,0.964773,-0.0927848
33,-0.40313625,-0.5332963,"('wrong', 'right')",-0.4031363,-0.5332963,-0.13016
34,2.3982925,2.5453217,"('mean', 'honorable')",2.3982925,2.5453217,0.1470292
35,-1.2449799,-1.5285786,"('corrupt', 'incorrupt')",-1.2449799,-1.5285786,-0.2835987
36,-0.765453,-0.86559427,"('hostile', 'amicable')",-0.765453,-0.8655943,-0.1001413
37,0.3048134,0.371035,"('fake', 'genuine')",0.3048134,0.371035,0.0662216
38,-0.4099779,-0.40866062,"('untruthful', 'truthful')",-0.4099779,-0.4086606,0.0013173
39,0.37773624,0.38878036,"('exploitative', 'cooperative')",0.3777362,0.3887804,0.0110442
40,-0.73727584,-0.7100747,"('stingy', 'generous')",-0.7372758,-0.7100747,0.0272011
41,0.5787886,0.6534958,"('unforgiving', 'forgiving')",0.5787886,0.6534958,0.0747072
42,-0.6284449,-0.5346813,"('unreliable', 'reliable')",-0.6284449,-0.5346813,0.0937636
43,0.6085601,0.68923444,"('irresponsible', 'responsible')",0.6085601,0.6892344,0.0806743
44,-0.75600207,-0.7677391,"('prejudiced', 'unprejudiced')",-0.7560021,-0.7677391,-0.011737
45,0.6284162,0.8258348,"('incompetent', 'competent')",0.6284162,0.8258348,0.1974186
46,0.031368166,0.27496582,"('uncompetitive', 'competitive')",0.0313682,0.2749658,0.2435976
47,3.1910062,3.2426894,"('stupid', 'smart')",3.1910062,3.2426894,0.0516832
48,0.20213209,0.30779648,"('unintelligent', 'intelligent')",0.2021321,0.3077965,0.1056644
49,-0.3391586,-0.24240485,"('unable', 'able')",-0.3391586,-0.2424048,0.0967538
50,-0.43045968,-0.5047188,"('clumsy', 'skillful')",-0.4304597,-0.5047188,-0.0742591
51,-0.19172874,-0.20791128,"('uneducated', 'educated')",-0.1917287,-0.2079113,-0.0161826
52,-0.36848566,-0.60945,"('irrational', 'rational')",-0.3684857,-0.60945,-0.2409643
53,-0.6317467,-0.6475968,"('uncreative', 'creative')",-0.6317467,-0.6475968,-0.0158501
54,0.034815714,-0.027896293,"('incapable', 'capable')",0.0348157,-0.0278963,-0.062712
55,1.4388915,1.6361014,"('incompetent', 'clever')",1.4388915,1.6361014,0.1972099
56,1.0292995,1.1779289,"('impractical', 'practical')",1.0292995,1.1779289,0.1486294
57,-0.8533835,-0.71413994,"('unimaginative', 'imaginative')",-0.8533835,-0.7141399,0.1392436
58,0.005288791,0.04760942,"('undiscriminating', 'discriminating')",0.0052888,0.0476094,0.0423206
59,-0.28348452,-0.4205566,"('foolish', 'wise')",-0.2834845,-0.4205566,-0.1370721
60,0.8538879,1.0777745,"('inefficient', 'efficient')",0.8538879,1.0777745,0.2238866
61,0.6102988,0.49980262,"('illogical', 'logical')",0.6102988,0.4998026,-0.1104962
62,0.90368795,1.0731264,"('incompetent', 'brilliant')",0.903688,1.0731264,0.1694384
