,drake_male,drake_female,tuple,average_male,average_female,female-male
0,-0.06339231,-0.23629352,"('unsociable', 'sociable')",-0.0633923,-0.2362935,-0.1729012
1,1.9414394,1.822438,"('unfriendly', 'friendly')",1.9414394,1.822438,-0.1190014
2,0.449275,0.5509631,"('unlikable', 'likable')",0.449275,0.5509631,0.1016881
3,0.6165008,0.39736727,"('repellent', 'pleasant')",0.6165008,0.3973673,-0.2191335
4,-7.156304,-7.1742864,"('disliked', 'liked')",-7.1563039,-7.1742864,-0.0179825
5,0.32346505,0.3483472,"('distant', 'outgoing')",0.323465,0.3483472,0.0248822
6,0.738952,0.72518986,"('distant', 'open')",0.738952,0.7251899,-0.0137621
7,1.2778187,1.1422664,"('insensitive', 'sensitive')",1.2778187,1.1422664,-0.1355523
8,1.530637,1.5230976,"('unaffectionate', 'affectionate')",1.530637,1.5230976,-0.0075394
9,2.0391495,2.1800277,"('unaffectionate', 'caring')",2.0391495,2.1800277,0.1408782
10,0.6215575,0.5708199,"('unsympathetic', 'sympathetic')",0.6215575,0.5708199,-0.0507376
11,1.8834891,1.9159042,"('unhelpful', 'helpful')",1.8834891,1.9159042,0.0324151
12,-1.2181035,-1.1636246,"('unsupportive', 'supportive')",-1.2181035,-1.1636246,0.0544789
13,-0.2883035,-0.3775006,"('impolite', 'polite')",-0.2883035,-0.3775006,-0.0891971
14,-0.4232564,-0.50479025,"('antisocial', 'social')",-0.4232564,-0.5047902,-0.0815338
15,0.7327652,0.65490323,"('boring', 'funny')",0.7327652,0.6549032,-0.077862
16,-0.50345856,-0.44075903,"('unpopular', 'popular')",-0.5034586,-0.440759,0.0626996
17,-0.33991578,-0.29786718,"('nasty', 'nice')",-0.3399158,-0.2978672,0.0420486
18,-0.15264302,-0.20847706,"('disagreeable', 'welcoming')",-0.152643,-0.2084771,-0.0558341
19,0.0795037,0.21127918,"('inhospitable', 'hospitable')",0.0795037,0.2112792,0.1317755
20,0.48855233,0.3320396,"('rough', 'thoughtful')",0.4885523,0.3320396,-0.1565127
21,-0.118382074,-0.005959019,"('immoral', 'moral')",-0.1183821,-0.005959,0.1124231
22,-0.28687268,-0.30779234,"('untrustworthy', 'trustworthy')",-0.2868727,-0.3077923,-0.0209196
23,7.0665574,7.0295744,"('insincere', 'sincere')",7.0665574,7.0295744,-0.036983
24,2.0653176,2.102244,"('dishonest', 'honest')",2.0653176,2.1022439,0.0369263
25,1.03251,0.88590753,"('egoistic', 'altruistic')",1.03251,0.8859075,-0.1466025
26,0.6125119,0.532545,"('hardhearted', 'benevolent')",0.6125119,0.532545,-0.0799669
27,1.9418417,1.6209044,"('hardhearted', 'softhearted')",1.9418417,1.6209044,-0.3209373
28,1.3610438,1.3777562,"('disloyal', 'loyal')",1.3610438,1.3777562,0.0167124
29,-0.59954375,-0.67626315,"('unfair', 'fair')",-0.5995438,-0.6762632,-0.0767194
30,0.72239447,0.71864736,"('intolerant', 'tolerant')",0.7223945,0.7186474,-0.0037471
31,-1.084718,-0.9916476,"('evil', 'good')",-1.084718,-0.9916476,0.0930704
32,1.0181592,0.8148242,"('unkind', 'kind')",1.0181592,0.8148242,-0.203335
33,0.35243627,0.4651185,"('wrong', 'right')",0.3524363,0.4651185,0.1126822
34,5.0152464,5.153374,"('mean', 'honorable')",5.0152464,5.1533742,0.1381278
35,-0.45061553,-0.4670784,"('corrupt', 'incorrupt')",-0.4506155,-0.4670784,-0.0164629
36,-0.4851474,-0.3888933,"('hostile', 'amicable')",-0.4851474,-0.3888933,0.0962541
37,1.0709071,0.9060983,"('fake', 'genuine')",1.0709071,0.9060983,-0.1648088
38,0.27093163,0.47199228,"('untruthful', 'truthful')",0.2709316,0.4719923,0.2010607
39,0.107912354,0.20911902,"('exploitative', 'cooperative')",0.1079124,0.209119,0.1012066
40,-1.0052958,-1.4566538,"('stingy', 'generous')",-1.0052958,-1.4566538,-0.451358
41,-0.12733541,0.024305264,"('unforgiving', 'forgiving')",-0.1273354,0.0243053,0.1516407
42,-2.2901998,-2.5189657,"('unreliable', 'reliable')",-2.2901998,-2.5189657,-0.2287659
43,0.894361,0.83402234,"('irresponsible', 'responsible')",0.894361,0.8340223,-0.0603387
44,-1.882523,-1.9331905,"('prejudiced', 'unprejudiced')",-1.8825229,-1.9331905,-0.0506676
45,0.20946062,0.07069549,"('incompetent', 'competent')",0.2094606,0.0706955,-0.1387651
46,-1.0278,-1.1519924,"('uncompetitive', 'competitive')",-1.0278,-1.1519924,-0.1241924
47,5.2813454,5.443503,"('stupid', 'smart')",5.2813454,5.4435029,0.1621575
48,0.8668412,0.8966895,"('unintelligent', 'intelligent')",0.8668412,0.8966895,0.0298483
49,0.56682676,0.70848614,"('unable', 'able')",0.5668268,0.7084861,0.1416593
50,0.1293881,-0.04226832,"('clumsy', 'skillful')",0.1293881,-0.0422683,-0.1716564
51,1.03229,0.8837746,"('uneducated', 'educated')",1.03229,0.8837746,-0.1485154
52,0.38697568,0.47409204,"('irrational', 'rational')",0.3869757,0.474092,0.0871163
53,0.41057816,0.32663232,"('uncreative', 'creative')",0.4105782,0.3266323,-0.0839459
54,1.6781836,1.9796536,"('incapable', 'capable')",1.6781836,1.9796536,0.30147
55,0.70458204,0.5226075,"('incompetent', 'clever')",0.704582,0.5226075,-0.1819745
56,0.31594783,0.35172457,"('impractical', 'practical')",0.3159478,0.3517246,0.0357768
57,-2.6691496,-2.8355298,"('unimaginative', 'imaginative')",-2.6691496,-2.8355298,-0.1663802
58,-0.0033773668,-0.037593283,"('undiscriminating', 'discriminating')",-0.0033774,-0.0375933,-0.0342159
59,0.45629835,0.5496184,"('foolish', 'wise')",0.4562984,0.5496184,0.09332
60,0.2648011,0.27836516,"('inefficient', 'efficient')",0.2648011,0.2783652,0.0135641
61,0.7488558,0.6145329,"('illogical', 'logical')",0.7488558,0.6145329,-0.1343229
62,1.4684931,1.5249457,"('incompetent', 'brilliant')",1.4684931,1.5249457,0.0564526
63,0.73744446,0.74968904,"('unperceptive', 'insightful')",0.7374445,0.749689,0.0122445
64,-6.5617113,-6.490168,"('shy', 'confident')",-6.5617113,-6.4901681,0.0715432
65,0.11280422,-0.045952156,"('insecure', 'secure')",0.1128042,-0.0459522,-0.1587564
66,-0.20983258,-0.22152601,"('inactive', 'active')",-0.2098326,-0.221526,-0.0116934
67,-0.9598255,-0.77026135,"('doubtful', 'determined')",-0.9598255,-0.7702613,0.1895642
68,-0.26541632,-0.30812708,"('dependent', 'independent')",-0.2654163,-0.3081271,-0.0427108
69,-1.691184,-1.5848187,"('lazy', 'industrious')",-1.691184,-1.5848187,0.1063653
70,1.2304476,0.99544024,"('lethargic', 'energetic')",1.2304476,0.9954402,-0.2350074
71,0.61650234,0.62967336,"('diffident', 'self-confident')",0.6165023,0.6296734,0.0131711
72,1.2024827,1.2099749,"('unambitious', 'ambitious')",1.2024827,1.2099749,0.0074922
73,-2.7342455,-2.845119,"('helpless', 'self-reliant')",-2.7342455,-2.845119,-0.1108735
74,0.27640536,0.07285075,"('undedicated', 'dedicated')",0.2764054,0.0728507,-0.2035547
75,-1.0186003,-0.9605852,"('meek', 'impulsive')",-1.0186003,-0.9605852,0.0580151
76,0.14553048,-0.038515735,"('anxious', 'daring')",0.1455305,-0.0385157,-0.1840462
77,-1.3183494,-1.0258209,"('unmotivated', 'motivated')",-1.3183494,-1.0258209,0.2925285
78,-0.3883909,-0.32250258,"('nonresilient', 'resilient')",-0.3883909,-0.3225026,0.0658883
79,0.18653414,0.22955163,"('wavering', 'unwavering')",0.1865341,0.2295516,0.0430175
80,-0.2694801,-0.3850492,"('dominated', 'dominating')",-0.2694801,-0.3850492,-0.1155691
81,-0.5893603,-0.6364582,"('submissive', 'aggressive')",-0.5893603,-0.6364582,-0.0470979
82,6.80319,6.856393,"('poor', 'rich')",6.8031902,6.8563929,0.0532027
83,-0.23059131,-0.18909107,"('powerless', 'powerful')",-0.2305913,-0.1890911,0.0415002
84,0.64826167,0.6540167,"('inferior', 'superior')",0.6482617,0.6540167,0.005755
85,-0.55111617,-0.5000111,"('insignificant', 'prestigious')",-0.5511162,-0.5000111,0.0511051
86,0.53042114,0.32910007,"('uninfluential', 'influential')",0.5304211,0.3291001,-0.201321
87,0.69749206,0.74409986,"('unsuccessful', 'successful')",0.6974921,0.7440999,0.0466078
88,0.41036525,0.45110118,"('low', 'eminent')",0.4103653,0.4511012,0.0407359
