,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.95441645,-1.0765668,"('unsociable', 'sociable')",1.071534,0.8668544,-0.45815894,-0.40799248,-0.3790574,-0.47666338,-0.1800247,-0.2735921,-0.0935674
1,-2.3611677,-2.4583957,"('unfriendly', 'friendly')",0.1754857,-0.016051091,-1.9207346,-1.9376334,1.805219,1.5040715,-0.5752994,-0.7270022,-0.1517028
2,0.002713155,0.034382273,"('unlikable', 'likable')",2.1950107,2.2733493,1.0197769,1.1131039,0.4546847,0.5935383,0.9180464,1.0035934,0.085547
3,0.32500327,0.44144738,"('repellent', 'pleasant')",0.065231256,0.0870302,-0.4511086,-0.33133465,0.12733038,0.2467036,0.0166141,0.1109616,0.0943475
4,-0.25632995,-0.3450274,"('disliked', 'liked')",-1.2664369,-1.22009,-0.58063364,-0.601159,-5.3139315,-5.260489,-1.8543329,-1.8566914,-0.0023585
5,-0.8208242,-0.8678207,"('distant', 'outgoing')",-0.7109378,-0.6543535,-1.2600161,-1.2571388,-0.3048836,-0.34890836,-0.7741654,-0.7820554,-0.00789
6,-0.91811603,-0.8919646,"('distant', 'open')",-1.3510776,-1.3004417,-1.8770723,-1.8795614,0.5314267,0.40141273,-0.9037098,-0.9176388,-0.013929
7,0.1475252,0.20107576,"('insensitive', 'sensitive')",0.97427046,1.0492897,0.20369518,0.34566,0.80006665,0.8459715,0.5313894,0.6104993,0.0791099
8,-1.4237326,-1.473515,"('unaffectionate', 'affectionate')",-0.51044756,-0.5681631,-2.5491037,-2.548753,0.49016428,0.22993046,-0.9982799,-1.0901252,-0.0918453
9,-1.2329512,-1.2549298,"('unaffectionate', 'caring')",0.88448095,0.78969634,-2.2457926,-2.2006557,1.0361682,0.8517996,-0.3895237,-0.4535224,-0.0639987
10,-0.18818362,-0.12857763,"('unsympathetic', 'sympathetic')",0.504554,0.48280004,-0.9042563,-0.7627718,0.28893134,0.22705182,-0.0747386,-0.0453744,0.0293642
11,-0.21591452,-0.2336741,"('unhelpful', 'helpful')",1.1478735,1.0985883,-0.4696331,-0.41058645,1.7878076,1.7910703,0.5625334,0.5613495,-0.0011839
12,0.015776277,0.035488747,"('unsupportive', 'supportive')",1.6750058,1.7693887,-1.3002551,-1.1500647,-1.7243786,-1.6497769,-0.3334629,-0.2487411,0.0847218
13,0.3674773,0.34819317,"('impolite', 'polite')",1.6639128,1.645263,0.9264988,1.0176662,-0.16899511,-0.08001953,0.6972235,0.7327757,0.0355522
14,0.13096054,0.13074741,"('antisocial', 'social')",2.2823975,2.2778275,0.7140984,0.86280674,-0.8632241,-0.73979723,0.5660581,0.6328961,0.066838
15,-0.7623072,-0.8805071,"('boring', 'funny')",-0.03396797,-0.012114748,0.5842217,0.52088225,0.375879,0.39536265,0.0409564,0.0059058,-0.0350506
16,-0.5175674,-0.48446906,"('unpopular', 'popular')",-1.333309,-1.2262893,-1.0283445,-1.0074104,0.325608,0.42374602,-0.6384032,-0.5736057,0.0647975
17,-0.07270087,-0.052859362,"('nasty', 'nice')",-0.549471,-0.46070963,0.37286088,0.463921,-0.61011505,-0.5485189,-0.2148565,-0.1495417,0.0653148
18,-0.38790944,-0.33240014,"('disagreeable', 'welcoming')",-0.6148064,-0.53409237,-0.65847886,-0.5340644,-0.5153239,-0.45124245,-0.5441296,-0.4629498,0.0811798
19,-0.31316367,-0.2901188,"('inhospitable', 'hospitable')",-0.7872237,-0.74490654,-1.1829115,-1.1569744,-0.08843936,-0.14884843,-0.5929346,-0.5852121,0.0077225
20,0.03168181,0.13171276,"('rough', 'thoughtful')",-0.11775138,-0.08940267,-0.43918803,-0.37157,0.8490238,0.85660374,0.0809416,0.131836,0.0508944
21,0.22880575,0.288468,"('immoral', 'moral')",1.6559204,1.7004812,0.21668254,0.37857905,-1.1219734,-0.9531761,0.2448588,0.353588,0.1087292
22,0.83788437,0.82282096,"('untrustworthy', 'trustworthy')",0.4755705,0.4266576,0.46977496,0.56353205,-1.0324063,-0.9272908,0.1877059,0.22143,0.0337241
23,-0.10831982,-0.08569643,"('insincere', 'sincere')",1.7781547,1.6417407,-0.77679336,-0.6824652,4.9355316,4.70138,1.4571433,1.3937397,-0.0634036
24,-0.1441389,-0.17491347,"('dishonest', 'honest')",0.83780336,0.79232395,-0.63067895,-0.5822294,0.7307873,0.6487223,0.1984432,0.1709758,-0.0274674
25,-0.8709599,-0.91530037,"('egoistic', 'altruistic')",-0.9828158,-0.9904702,-0.30933172,-0.29615128,1.3622811,1.2351933,-0.2002066,-0.2416822,-0.0414756
26,-1.350911,-1.4494457,"('hardhearted', 'benevolent')",0.49089327,0.42306268,0.26277435,0.2341328,1.6706887,1.5011555,0.2683613,0.1772263,-0.091135
27,-0.87165785,-0.812881,"('hardhearted', 'softhearted')",-1.0602158,-1.0402207,-0.304279,-0.25750864,1.4968945,1.3678528,-0.1848145,-0.1856894,-0.0008749
28,-0.54614484,-0.6371729,"('disloyal', 'loyal')",0.34598923,0.16350414,-1.3421035,-1.3625492,0.8571022,0.5544902,-0.1712892,-0.3204319,-0.1491427
29,0.14283201,0.13420686,"('unfair', 'fair')",-0.18093655,-0.18986137,-0.39845508,-0.38092414,-0.7223696,-0.882268,-0.2897323,-0.3297117,-0.0399794
30,-0.017652627,-0.06057047,"('intolerant', 'tolerant')",1.2113827,1.1570274,0.75120384,0.83617115,1.1431451,1.2401237,0.7720197,0.793188,0.0211683
31,-0.8727755,-0.84587574,"('evil', 'good')",-1.9627128,-1.8817306,-1.335607,-1.3727773,-0.8440742,-0.9884884,-1.2537924,-1.272218,-0.0184256
32,-0.8295371,-0.80445886,"('unkind', 'kind')",0.5598952,0.49906695,0.30991217,0.3925138,0.9722401,0.8784226,0.2531276,0.2413861,-0.0117415
33,-0.24543718,-0.31034726,"('wrong', 'right')",1.0740176,1.1409945,0.3431338,0.30691326,-0.714746,-0.77206993,0.1142421,0.0913727,-0.0228694
34,-0.75768054,-0.68497914,"('mean', 'honorable')",0.6814909,0.66579086,-0.053602867,0.035753686,5.654171,5.7250504,1.3810946,1.4354039,0.0543093
35,0.6630366,0.64689064,"('corrupt', 'incorrupt')",-1.8733141,-1.7867117,0.18514624,0.07890215,-0.25782382,-0.53474337,-0.3207388,-0.3989156,-0.0781768
36,-0.99907196,-1.0703856,"('hostile', 'amicable')",-0.7759265,-0.8481803,-0.68805766,-0.7929575,0.071197696,-0.09341531,-0.5979646,-0.7012346,-0.10327
37,1.1356351,1.2266567,"('fake', 'genuine')",-0.03429947,-0.004812371,0.2525183,0.34548253,0.5516385,0.48265362,0.4763731,0.5124951,0.036122
38,-0.5424888,-0.5320708,"('untruthful', 'truthful')",0.8184135,0.83808273,-1.1644702,-1.1594242,-0.1366697,-0.15733293,-0.2563038,-0.2526863,0.0036175
