,travel_male,travel_female,tuple,&_male,&_female,leisure_male,leisure_female,co_male,co_female,average_male,average_female,female-male
0,0.80887794,0.702195,"('unsociable', 'sociable')",-0.11972344,-0.0833294,0.9402265,0.82427096,-0.05812616,-0.20553476,0.3928137,0.3094004,-0.0834133
1,1.6465187,1.6810977,"('unfriendly', 'friendly')",0.5851152,0.51140016,1.3683574,1.2948784,1.5129857,1.412452,1.2782443,1.224957,-0.0532873
2,1.1033556,1.2238051,"('unlikable', 'likable')",1.5826935,1.6892768,1.0041469,1.1363659,0.8379901,1.0317659,1.1320466,1.2703035,0.1382569
3,-0.6434971,-0.5850422,"('repellent', 'pleasant')",-0.57511395,-0.39904183,-1.0676547,-0.97413564,0.46228722,0.54717106,-0.4559947,-0.3527622,0.1032325
4,0.7813932,0.7748341,"('disliked', 'liked')",1.0815463,0.88855845,2.1065161,2.135751,-6.5758414,-6.447351,-0.6515964,-0.6620519,-0.0104555
5,1.0007805,1.1515656,"('distant', 'outgoing')",1.1899587,1.2661926,1.6700989,1.6879661,-0.24773055,-0.16808042,0.9032769,0.984411,0.0811341
6,0.49489313,0.70380676,"('distant', 'open')",0.9851404,1.09649,0.7304394,0.817921,-0.19022425,-0.12724663,0.5050622,0.6227428,0.1176806
7,0.026339175,0.09887588,"('insensitive', 'sensitive')",0.55065036,0.50171894,-0.06578757,-0.08017348,-0.055990335,-0.051886044,0.1138029,0.1171338,0.0033309
8,0.95680124,0.92415607,"('unaffectionate', 'affectionate')",-0.53835344,-0.6089629,1.6369765,1.4878331,0.69226635,0.5598961,0.6869227,0.5907306,-0.0961921
9,1.260592,1.3010739,"('unaffectionate', 'caring')",-0.21051568,-0.3519198,1.5267698,1.4581815,1.114294,1.0882821,0.922785,0.8739045,-0.0488805
10,-0.65949744,-0.55770516,"('unsympathetic', 'sympathetic')",-1.3495231,-1.3431761,-1.2808137,-1.2589159,-0.18699938,-0.17893495,-0.8692084,-0.8346831,0.0345253
11,0.2372061,0.25872055,"('unhelpful', 'helpful')",0.2640608,0.43988782,0.9908488,1.0243199,2.2769504,2.360819,0.9422665,1.0209368,0.0786703
12,1.0565087,1.2334114,"('unsupportive', 'supportive')",0.65342295,0.79981476,1.3168797,1.4217813,-1.9658704,-1.8026837,0.2652352,0.413081,0.1478458
13,-0.22772707,-0.18988332,"('impolite', 'polite')",-0.55179983,-0.52763987,-0.056767277,-0.120374225,-0.13992551,-0.19223881,-0.2440549,-0.2575341,-0.0134792
14,1.3069991,1.2336189,"('antisocial', 'social')",0.51979464,0.4809875,1.3192056,1.2856864,-0.043259338,-0.12390832,0.775685,0.7190961,-0.0565889
15,0.28492898,0.16109642,"('boring', 'funny')",0.43985692,0.28672403,0.7971415,0.67312187,0.3701628,0.37000617,0.4730226,0.3727371,-0.1002855
16,0.9652811,1.0644139,"('unpopular', 'popular')",0.35666442,0.35086071,1.8889735,1.9177275,0.36728823,0.40996116,0.8945518,0.9357408,0.041189
17,-0.11572529,0.0024719834,"('nasty', 'nice')",-0.076772586,-0.14156961,0.71457815,0.81748515,0.011755867,-0.010999205,0.133459,0.1668471,0.0333881
18,-0.8968746,-0.7480755,"('disagreeable', 'welcoming')",0.33446428,0.6203346,-0.37896514,-0.31466094,-1.0797424,-0.95777416,-0.5052795,-0.350044,0.1552355
19,-0.38187823,-0.34344834,"('inhospitable', 'hospitable')",0.21054591,0.41930908,0.42236534,0.48015267,-0.21460354,-0.06666745,0.0091074,0.1223365,0.1132291
20,-0.47938627,-0.42374852,"('rough', 'thoughtful')",-0.14023104,-0.066151775,-0.4136005,-0.29198384,0.2607925,0.26980048,-0.1931064,-0.1280209,0.0650855
21,-0.34070602,-0.21483791,"('immoral', 'moral')",-0.7080088,-0.43727306,-1.2884912,-1.1330017,-1.0909598,-0.9533091,-0.8570415,-0.6846054,0.1724361
22,-0.2966281,-0.36753452,"('untrustworthy', 'trustworthy')",1.1833247,1.1264138,-0.7277489,-0.7206409,-0.20400766,-0.28699207,-0.011265,-0.0621884,-0.0509234
23,-0.65882164,-0.5852728,"('insincere', 'sincere')",-0.6411315,-0.48259354,-0.6055093,-0.56193244,5.823094,5.687959,0.9794078,1.0145401,0.0351323
24,0.12200361,0.121665195,"('dishonest', 'honest')",-0.14541292,-0.04951489,-0.9988769,-1.0561849,0.9624669,0.8756217,-0.0149549,-0.0271032,-0.0121483
25,0.56128615,0.58263123,"('egoistic', 'altruistic')",-0.32705483,-0.4910383,0.21241933,0.1964983,1.156034,1.0420078,0.4006712,0.3325248,-0.0681464
26,1.5330733,1.5525597,"('hardhearted', 'benevolent')",1.6218444,1.3970475,1.461818,1.4367142,1.4874268,1.400507,1.5260406,1.4467071,-0.0793335
