,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
0,2.1263187,1.9088807,"('unsociable', 'sociable')",1.6486223,1.4587584,-0.036266357,-0.18825015,1.2462249,1.0597963,-0.1864286
1,-0.6406273,-0.59291846,"('unfriendly', 'friendly')",-0.12702227,-0.26008266,1.1826016,1.0867687,0.1383173,0.0779225,-0.0603948
2,0.3178791,0.47921404,"('unlikable', 'likable')",0.5236819,0.5812742,0.16167098,0.31952062,0.3344107,0.4600029,0.1255922
3,0.28564012,0.07527994,"('repellent', 'pleasant')",-0.4922616,-0.51928943,0.36931288,0.43226776,0.0542305,-0.0039139,-0.0581444
4,-0.3459362,-0.37529132,"('disliked', 'liked')",-0.36359146,-0.49009207,-5.600459,-5.78573,-2.1033289,-2.2170378,-0.1137089
5,-2.2045503,-2.0970304,"('distant', 'outgoing')",-1.320421,-1.2591422,-0.63224775,-0.603513,-1.3857396,-1.3198952,0.0658444
6,-2.5695667,-2.3505812,"('distant', 'open')",-1.5559131,-1.4891042,-0.38791198,-0.33927265,-1.5044638,-1.392986,0.1114778
7,0.42770556,0.42619705,"('insensitive', 'sensitive')",1.1436477,1.1293607,1.0214142,1.0071149,0.8642557,0.8542242,-0.0100315
8,-0.7254885,-0.67730457,"('unaffectionate', 'affectionate')",-0.7956119,-0.84990627,0.88329077,0.8034414,-0.2126032,-0.2412565,-0.0286533
9,0.46365234,0.52257407,"('unaffectionate', 'caring')",0.08980221,0.076559655,1.2326446,1.1678661,0.5953664,0.5889999,-0.0063665
10,1.7162551,1.67351,"('unsympathetic', 'sympathetic')",0.8725294,0.7718431,0.38920778,0.30373877,0.9926641,0.916364,-0.0763001
11,1.7072849,1.6417809,"('unhelpful', 'helpful')",0.5327718,0.5137818,1.9816108,2.0255923,1.4072224,1.3937184,-0.013504
12,2.4470713,2.5606709,"('unsupportive', 'supportive')",0.9139689,0.87461066,-1.2605985,-1.2236929,0.7001472,0.7371962,0.037049
13,1.9618217,2.0240517,"('impolite', 'polite')",2.192104,2.258955,-0.26985085,-0.1736717,1.2946917,1.3697783,0.0750866
