,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3629252,-1.4849501,"('unsociable', 'sociable')",-0.16704002,-0.34859407,-0.7649826,-0.9167721,-0.1517895
1,0.16315818,-0.07828398,"('unfriendly', 'friendly')",1.3246303,1.2059077,0.7438942,0.5638118,-0.1800824
2,0.87764394,0.94600004,"('unlikable', 'likable')",1.0350441,1.0089263,0.956344,0.9774631,0.0211191
3,-1.0295006,-0.87398964,"('repellent', 'pleasant')",0.90336746,0.90062153,-0.0630666,0.0133159,0.0763825
4,-0.18265778,-0.27577376,"('disliked', 'liked')",-6.3985124,-6.6900063,-3.290585,-3.4828901,-0.1923051
5,0.6170188,0.43757582,"('distant', 'outgoing')",-0.36685354,-0.37970608,0.1250826,0.0289349,-0.0961477
6,0.51996934,0.3138874,"('distant', 'open')",-0.23359545,-0.2823195,0.143187,0.015784,-0.127403
7,-0.82863444,-0.75412744,"('insensitive', 'sensitive')",0.07392332,0.04295577,-0.3773556,-0.3555858,0.0217698
8,-0.08548373,-0.2373383,"('unaffectionate', 'affectionate')",0.48275036,0.4955591,0.1986333,0.1291104,-0.0695229
9,0.24387202,0.055549145,"('unaffectionate', 'caring')",0.8628373,0.8937415,0.5533547,0.4746453,-0.0787094
10,-1.9976116,-2.0106187,"('unsympathetic', 'sympathetic')",-0.70049685,-0.7909702,-1.3490542,-1.4007945,-0.0517403
11,-0.8598086,-0.77968735,"('unhelpful', 'helpful')",1.0508434,1.1689606,0.0955174,0.1946366,0.0991192
12,-0.27370498,-0.27032825,"('unsupportive', 'supportive')",-2.0056486,-2.1020994,-1.1396768,-1.1862139,-0.0465371
13,-0.83678114,-0.86703664,"('impolite', 'polite')",-1.1323049,-1.1427903,-0.984543,-1.0049134,-0.0203704
14,-0.5998917,-0.473615,"('antisocial', 'social')",0.0049327323,-0.09816613,-0.2974795,-0.2858905,0.011589
15,0.47561115,0.36908707,"('boring', 'funny')",-0.43648127,-0.43344274,0.0195649,-0.0321778,-0.0517427
16,0.25965533,0.26606804,"('unpopular', 'popular')",0.5003042,0.45986253,0.3799798,0.3629653,-0.0170145
17,-0.28221345,-0.22474077,"('nasty', 'nice')",-0.65235037,-0.5688864,-0.4672819,-0.3968136,0.0704683
18,0.26213434,0.2710456,"('disagreeable', 'welcoming')",-0.45872787,-0.50829184,-0.0982968,-0.1186231,-0.0203263
19,-0.5413039,-0.6868179,"('inhospitable', 'hospitable')",-0.5938511,-0.53433895,-0.5675775,-0.6105784,-0.0430009
20,-0.7205806,-0.5873253,"('rough', 'thoughtful')",1.2007703,1.1864841,0.2400948,0.2995794,0.0594846
21,-0.9035995,-0.8961383,"('immoral', 'moral')",-0.41206086,-0.4487434,-0.6578302,-0.6724409,-0.0146107
22,-0.68468815,-0.63655764,"('untrustworthy', 'trustworthy')",-0.93961024,-1.0747868,-0.8121492,-0.8556722,-0.043523
23,-0.7477441,-0.7340547,"('insincere', 'sincere')",5.1039925,5.2007685,2.1781242,2.233357,0.0552328
24,0.29693988,0.2563759,"('dishonest', 'honest')",0.56612945,0.57797945,0.4315346,0.4171777,-0.0143569
25,1.0742228,1.0191708,"('egoistic', 'altruistic')",1.5520442,1.552403,1.3131335,1.2857869,-0.0273466
26,0.43993497,0.33375108,"('hardhearted', 'benevolent')",1.5679001,1.5034862,1.0039175,0.9186186,-0.0852989
27,-0.43134877,-0.3907254,"('hardhearted', 'softhearted')",1.0736717,1.0400093,0.3211614,0.3246419,0.0034805
28,-0.535303,-0.6117294,"('disloyal', 'loyal')",0.7800328,0.7549369,0.1223649,0.0716037,-0.0507612
29,-0.3839052,-0.3895559,"('unfair', 'fair')",-0.028906971,-0.17674346,-0.2064061,-0.2831497,-0.0767436
30,-0.2340454,-0.13132966,"('intolerant', 'tolerant')",0.7125592,0.6614588,0.2392569,0.2650646,0.0258077
31,0.782085,0.85106814,"('evil', 'good')",-0.58803105,-0.6167861,0.097027,0.117141,0.020114
32,0.018532392,-0.097812876,"('unkind', 'kind')",0.57510686,0.42916918,0.2968196,0.1656781,-0.1311415
33,0.84991926,0.673699,"('wrong', 'right')",-0.37581816,-0.42196634,0.2370505,0.1258663,-0.1111842
34,-0.4315245,-0.25135773,"('mean', 'honorable')",4.8414083,5.1761727,2.204942,2.4624076,0.2574656
