,enphase_male,enphase_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
13,-1.2056952,-1.2177587,"('impolite', 'polite')",0.0007189587,0.04528518,-0.50308824,-0.54405355,-0.5693548,-0.5721757,-0.0028209
14,-0.92412907,-0.85993785,"('antisocial', 'social')",0.894032,0.96042484,-0.75573,-0.8415058,-0.2619423,-0.2470063,0.014936
15,0.03486895,-0.07007694,"('boring', 'funny')",-0.008901693,-0.12420226,0.5879013,0.5360144,0.2046228,0.1139117,-0.0907111
16,-0.43365836,-0.43418062,"('unpopular', 'popular')",-0.4951867,-0.6091296,0.5080123,0.45404255,-0.1402776,-0.1964225,-0.0561449
17,-0.22452775,-0.17045328,"('nasty', 'nice')",-0.9546395,-0.8469277,-0.48539054,-0.38621488,-0.5548526,-0.4678653,0.0869873
18,-0.80307037,-0.8082669,"('disagreeable', 'welcoming')",-0.9360589,-0.90580016,-0.40672952,-0.3542059,-0.7152863,-0.6894243,0.025862
19,-1.5507852,-1.5518528,"('inhospitable', 'hospitable')",-1.2606235,-1.3233517,-0.038135104,0.07445164,-0.9498479,-0.9335843,0.0162636
20,-0.23981236,-0.22975017,"('rough', 'thoughtful')",0.2021206,0.22572683,0.8421057,0.78515375,0.268138,0.2603768,-0.0077612
21,-0.3205043,-0.3810647,"('immoral', 'moral')",1.3414838,1.3186471,-0.6001358,-0.6146161,0.1402812,0.1076554,-0.0326258
22,-0.7321257,-0.7474982,"('untrustworthy', 'trustworthy')",-0.7131896,-0.840343,-0.90205145,-0.96739715,-0.7824556,-0.8517462,-0.0692906
23,-1.4949828,-1.5570494,"('insincere', 'sincere')",0.3963058,0.3438641,5.2573237,5.2865024,1.3862155,1.3577724,-0.0284431
24,-0.71822214,-0.73906785,"('dishonest', 'honest')",0.6911735,0.64168894,0.84487545,0.82006586,0.2726089,0.2408956,-0.0317133
25,-0.8101986,-0.8517326,"('egoistic', 'altruistic')",0.56476843,0.4574698,1.5311958,1.4118171,0.4285885,0.3391848,-0.0894037
26,-0.7568859,-0.92412233,"('hardhearted', 'benevolent')",0.6668824,0.52450234,1.4290298,1.276382,0.4463421,0.292254,-0.1540881
27,-0.44679353,-0.47069964,"('hardhearted', 'softhearted')",0.31116724,0.31153822,1.546049,1.4562774,0.4701409,0.432372,-0.0377689
28,-1.2574095,-1.3513986,"('disloyal', 'loyal')",0.2844194,0.074731596,0.9414412,0.8372639,-0.0105163,-0.1464677,-0.1359514
29,-0.8053667,-0.8466223,"('unfair', 'fair')",-0.6594749,-0.6614747,-0.44041657,-0.5891307,-0.6350861,-0.6990759,-0.0639898
30,-0.6507627,-0.6573987,"('intolerant', 'tolerant')",1.2839391,1.2529202,1.1591202,1.1306822,0.5974322,0.5754012,-0.022031
31,-0.7023435,-0.6812905,"('evil', 'good')",-1.5994732,-1.6145543,-0.9948747,-1.0608842,-1.0988971,-1.1189097,-0.0200126
32,-0.13344312,-0.22217742,"('unkind', 'kind')",0.5464593,0.453979,0.9206736,0.74905056,0.4445633,0.3269507,-0.1176126
33,-0.096837126,-0.16362046,"('wrong', 'right')",0.7302895,0.6327928,-0.38454306,-0.4557586,0.0829698,0.0044712,-0.0784986
34,-0.24864392,-0.1148229,"('mean', 'honorable')",0.43964142,0.5420349,5.6345015,5.8543463,1.941833,2.0938528,0.1520198
35,0.90400994,0.86395276,"('corrupt', 'incorrupt')",-1.0641261,-1.1633313,-0.15061367,-0.29496074,-0.1035766,-0.1981131,-0.0945365
36,-0.1785592,-0.29428473,"('hostile', 'amicable')",-1.2082825,-1.4496102,0.10682358,-0.09765438,-0.4266727,-0.6138498,-0.1871771
37,0.3918862,0.38104078,"('fake', 'genuine')",0.1835994,0.06785551,0.29310912,0.31238052,0.2895316,0.2537589,-0.0357727
38,-1.3271074,-1.3430586,"('untruthful', 'truthful')",0.23209573,0.16880746,0.009580136,0.11881086,-0.3618105,-0.3518134,0.0099971
39,0.25294462,0.26886582,"('exploitative', 'cooperative')",0.25625303,0.3724993,0.04607017,0.057979997,0.1850893,0.233115,0.0480257
40,-0.0059927627,-0.09850135,"('stingy', 'generous')",0.16809528,0.061875597,-1.3884965,-1.6076108,-0.408798,-0.5480789,-0.1392809
41,-0.9008089,-0.92665845,"('unforgiving', 'forgiving')",-0.33704287,-0.42272437,0.116952136,0.04405708,-0.3736332,-0.4351086,-0.0614754
42,0.08350322,0.1371801,"('unreliable', 'reliable')",0.010616891,0.066738196,-2.6604064,-2.5565686,-0.8554288,-0.7842168,0.071212
43,-1.1007111,-1.1065308,"('irresponsible', 'responsible')",1.302482,1.3254074,0.4477651,0.48194775,0.216512,0.2336081,0.0170961
44,0.78906286,0.85724604,"('prejudiced', 'unprejudiced')",-0.29745927,-0.2024571,-1.319237,-1.2954984,-0.2758778,-0.2135698,0.062308
45,-1.4185134,-1.4257793,"('incompetent', 'competent')",0.008872896,-0.076173484,-0.11248254,-0.19207731,-0.5073744,-0.5646767,-0.0573023
46,-1.1145712,-1.1059694,"('uncompetitive', 'competitive')",0.5669199,0.62592894,-0.5565231,-0.62228847,-0.3680581,-0.367443,0.0006151
47,-0.2910443,-0.21036339,"('stupid', 'smart')",1.3573745,1.3598763,5.4717712,5.6225348,2.1793671,2.2573492,0.0779821
48,-0.46408868,-0.5537422,"('unintelligent', 'intelligent')",1.3482828,1.2680941,0.6212844,0.57522297,0.5018262,0.4298583,-0.0719679
49,0.09041508,0.18780953,"('unable', 'able')",0.48885307,0.58993256,-0.015091065,0.19825144,0.188059,0.3253312,0.1372722
50,0.6639043,0.6792145,"('clumsy', 'skillful')",-0.07034929,-0.18793777,0.33201176,0.36735916,0.3085223,0.286212,-0.0223103
51,-1.0390487,-1.111264,"('uneducated', 'educated')",0.11533919,-0.010900449,0.38434002,0.23821089,-0.1797898,-0.2946512,-0.1148614
52,-0.04389236,-0.23356079,"('irrational', 'rational')",-0.29143116,-0.53642553,0.38301966,0.21815336,0.0158987,-0.1839443,-0.199843
53,-1.8994483,-1.962657,"('uncreative', 'creative')",0.7292711,0.5421483,0.85422385,0.77450603,-0.1053178,-0.2153342,-0.1100164
54,-0.90986574,-0.88020825,"('incapable', 'capable')",-0.34011602,-0.3746217,0.9789531,1.0935227,-0.0903429,-0.0537691,0.0365738
55,-1.0505216,-1.0277512,"('incompetent', 'clever')",0.1794329,0.14008942,-0.026342306,-0.07347011,-0.2991437,-0.3203773,-0.0212336
56,-0.47337914,-0.4885568,"('impractical', 'practical')",1.3143855,1.3646576,-0.12970698,-0.042008117,0.2370998,0.2780309,0.0409311
57,-1.376678,-1.4632167,"('unimaginative', 'imaginative')",0.7777139,0.6242004,-2.217365,-2.373587,-0.9387763,-1.0708677,-0.1320914
58,-0.7341548,-0.8321765,"('undiscriminating', 'discriminating')",0.842065,0.7317345,0.061416615,-0.0042253686,0.0564423,-0.0348891,-0.0913314
59,0.26533484,0.22402701,"('foolish', 'wise')",0.85655254,0.76210725,0.69238377,0.698172,0.6047571,0.5614354,-0.0433217
60,-0.27641633,-0.22912149,"('inefficient', 'efficient')",2.5410435,2.6959062,-0.046121478,0.07016245,0.739502,0.8456491,0.1061471
61,-0.419149,-0.490084,"('illogical', 'logical')",1.2369076,1.0613219,0.24251011,0.03067884,0.3534229,0.2006389,-0.152784
62,-0.593025,-0.52447516,"('incompetent', 'brilliant')",0.8027506,0.93970567,0.25448763,0.50794256,0.1547377,0.3077244,0.1529867
63,-1.1428435,-1.1461912,"('unperceptive', 'insightful')",0.8562304,0.8253712,0.85804594,0.9128023,0.1904776,0.1973274,0.0068498
64,0.32723302,0.30236337,"('shy', 'confident')",0.9737553,0.9215898,-5.98187,-6.072879,-1.560294,-1.6163085,-0.0560145
65,-0.26650438,-0.2871384,"('insecure', 'secure')",0.93538237,0.87083375,-0.39070332,-0.43540654,0.0927249,0.0494296,-0.0432953
66,-0.19225422,-0.23639919,"('inactive', 'active')",-1.1222835,-1.1910028,0.8898071,0.7970092,-0.1415768,-0.2101309,-0.0685541
67,0.065029815,0.110483654,"('doubtful', 'determined')",-0.2636104,-0.19678491,-0.5716103,-0.5631416,-0.2567303,-0.216481,0.0402493
68,0.018814329,0.05483422,"('dependent', 'independent')",0.090371266,0.0630358,-0.3839643,-0.41269827,-0.0915929,-0.0982761,-0.0066832
69,1.3637586,1.3875924,"('lazy', 'industrious')",0.45004147,0.4217296,-0.41453552,-0.40029806,0.4664215,0.4696747,0.0032532
70,-0.6965165,-0.68756753,"('lethargic', 'energetic')",0.39830408,0.44068655,0.5308955,0.59210604,0.077561,0.115075,0.037514
71,-0.7654669,-0.7586923,"('diffident', 'self-confident')",1.3838117,1.4067125,0.6650398,0.5993072,0.4277949,0.4157758,-0.0120191
72,-0.8329824,-0.82590455,"('unambitious', 'ambitious')",0.8332651,0.84049904,-0.99566513,-0.8919118,-0.3317941,-0.2924391,0.039355
73,0.9560538,0.9201713,"('helpless', 'self-reliant')",0.95301145,0.822544,-2.799328,-2.793438,-0.2967543,-0.3502409,-0.0534866
74,-0.5731452,-0.66685516,"('undedicated', 'dedicated')",0.28705043,0.26542777,0.17498589,0.0935131,-0.0370363,-0.1026381,-0.0656018
75,0.31396282,0.36115643,"('meek', 'impulsive')",-0.6945233,-0.65798426,-0.2500451,-0.10516619,-0.2102019,-0.133998,0.0762039
76,-0.22932228,-0.11532776,"('anxious', 'daring')",0.1211386,0.21964087,0.30642125,0.3703316,0.0660792,0.1582149,0.0921357
77,-1.0458007,-1.0750775,"('unmotivated', 'motivated')",0.6943281,0.6522231,-1.0780509,-1.0476536,-0.4765078,-0.4901693,-0.0136615
78,-0.9886105,-1.0106418,"('nonresilient', 'resilient')",0.48403037,0.52242327,0.11263487,0.15136541,-0.1306484,-0.1122844,0.018364
79,-0.3897934,-0.42637378,"('wavering', 'unwavering')",-0.9625818,-1.0720032,0.112507716,0.19186334,-0.4132892,-0.4355046,-0.0222154
80,0.9628726,0.98019654,"('dominated', 'dominating')",0.50460494,0.5466231,-0.8560111,-0.9098265,0.2038222,0.2056644,0.0018422
81,0.12592219,0.16481619,"('submissive', 'aggressive')",1.7634416,1.8129114,-0.41898525,-0.40330794,0.4901262,0.5248065,0.0346803
82,-0.27418387,-0.25436437,"('poor', 'rich')",0.09341964,0.040938273,5.951726,6.1195145,1.9236539,1.9686961,0.0450422
83,-0.45308298,-0.50689673,"('powerless', 'powerful')",0.98303384,0.9868401,-1.100305,-1.1793886,-0.190118,-0.2331484,-0.0430304
84,-0.26817805,-0.29354885,"('inferior', 'superior')",0.25685385,0.22074333,0.92258453,0.85344815,0.3037535,0.2602142,-0.0435393
85,-0.5404124,-0.6776632,"('insignificant', 'prestigious')",-0.26154113,-0.49053085,0.7388711,0.70499426,-0.0210275,-0.1543999,-0.1333724
86,-1.51755,-1.6831394,"('uninfluential', 'influential')",0.77630126,0.5349655,0.022346303,-0.21541893,-0.2396341,-0.454531,-0.2148969
87,-0.07036052,-0.14431456,"('unsuccessful', 'successful')",0.5259534,0.40352952,0.8455206,0.7679998,0.4337045,0.3424049,-0.0912996
88,-0.19056837,-0.31054857,"('low', 'eminent')",-0.13223416,-0.26023874,0.39085552,0.4028818,0.0226843,-0.0559685,-0.0786528
